RBBP5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
HACD3,0.7417392325,0.135339973240023,0,Q9P035;H3BS72;H3BPZ1;H3BRL8,Q9P035;H3BS72;H3BPZ1,3;3;2;1,3;3;2;1,3;3;2;1,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3,HACD3,sp|Q9P035|HACD3_HUMAN Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2;tr|H3BS72|H3BS72_HUMAN Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=1;tr|H3BPZ1|H3BPZ1_HUMA,3,3,14.6,362
RBMX;RBMXL1,0.8527492836,0.104177718877791,0,P38159;H3BT71;H0Y6E7;H3BR27;Q96E39;A0A1B0GUK8;H3BNC1;H3BUY5;Q8N7X1,P38159;H3BT71;H0Y6E7;H3BR27;Q96E39,15;15;14;9;8;5;4;4;1,15;15;14;9;8;5;4;4;1,11;11;10;5;7;4;4;4;0,"RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed;RNA binding motif protein, X-linked-like-1",RBMX;RBMXL1,"sp|P38159|RBMX_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3;tr|H3BT71|H3BT71_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=1;tr|H0Y6E7|H0Y6E7_HUMAN RNA-binding motif protein",15,11,37.3,391
TFAM,0.4744964059,0.142929204563542,0,Q00059;H7BYN3,Q00059;H7BYN3,4;4,4;4,4;4,"Transcription factor A, mitochondrial",TFAM,"sp|Q00059|TFAM_HUMAN Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1;tr|H7BYN3|H7BYN3_HUMAN Transcription factor A, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1",4,4,15.9,246
PDIA3,1.6135984952,0.00155615642850824,1,H7BZJ3,H7BZJ3,7,1,1,,PDIA3,tr|H7BZJ3|H7BZJ3_HUMAN Protein disulfide-isomerase A3 (Fragment) OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=1,7,1,57.7,123
ATP2A2,2.1185467479,0.00277174454672599,1,P16615;H7C5W9;O14983;Q93084,P16615;H7C5W9,5;5;2;1,5;5;2;1,5;5;2;1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,ATP2A2,sp|P16615|AT2A2_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1;tr|H7C5W9|H7C5W9_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 (Fragment) OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1,5,5,6.7,1042
NSF,1.5299709703,0.0104770686106164,1,P46459;I3L0N3;K7EQD6;I3L2G1;I3L0L3,P46459;I3L0N3,8;8;2;1;1,8;8;2;1;1,8;8;2;1;1,Vesicle-fusing ATPase,NSF,sp|P46459|NSF_HUMAN Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=3;tr|I3L0N3|I3L0N3_HUMAN Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=1,8,8,14.1,744
EIF5A;EIF5A2;EIF5AL1,0.4434318303,0.301811432221337,0,P63241;I3L397;I3L504;Q9GZV4;Q6IS14;F8WCJ1;C9J7B5;C9J4W5,P63241;I3L397;I3L504;Q9GZV4;Q6IS14;F8WCJ1;C9J7B5;C9J4W5,13;13;13;11;11;11;11;11,13;13;13;11;11;11;11;11,13;13;13;11;11;11;11;11,Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A;Eukaryotic translation initiation factor 5A-2;Eukaryotic translation initiation factor 5A-1-like,EIF5A;EIF5A2;EIF5AL1,sp|P63241|IF5A1_HUMAN Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2;tr|I3L397|I3L397_HUMAN Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=8;tr|I3L504|I3L504_HUMAN E,13,13,50,154
RPS15A,0.3481825138,0.202023738181329,0,P62244;I3L3P7;I3L246;H3BV27;H3BT37;I3L303;H3BVC7,P62244;I3L3P7;I3L246,13;13;9;4;4;4;3,13;13;9;4;4;4;3,5;5;1;1;1;1;3,40S ribosomal protein S15a,RPS15A,sp|P62244|RS15A_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2;tr|I3L3P7|I3L3P7_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=1;tr|I3L246|I3L246_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=,13,5,62.3,130
SRSF2,-0.2995720895,0.283908232259027,0,Q01130;J3QL05;J3KP15;Q9BRL6,Q01130;J3QL05;J3KP15,7;7;7;2,7;7;7;2,7;7;7;2,Serine/arginine-rich splicing factor 2,SRSF2,sp|Q01130|SRSF2_HUMAN Serine/arginine-rich splicing factor 2 OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=4;tr|J3QL05|J3QL05_HUMAN Serine/arginine-rich-splicing factor 2 (Fragment) OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=1;tr|J3KP15|J3KP15_HUMAN Serine/argini,7,7,29.4,221
OLA1,-0.0705981382,0.802032078599609,0,J3KQ32;Q9NTK5;C9JTK6;C9JCJ9,J3KQ32;Q9NTK5,8;7;2;1,8;7;2;1,8;7;2;1,Obg-like ATPase 1,OLA1,tr|J3KQ32|J3KQ32_HUMAN Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=1;sp|Q9NTK5|OLA1_HUMAN Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2,8,8,27.4,416
RPL36AL;RPL36A;RPL36A-HNRNPH2,0.1876506016,0.448602934243565,0,Q969Q0;P83881;J3KQN4;H0Y5B4;H7BZ11;R4GN19,Q969Q0;P83881;J3KQN4;H0Y5B4;H7BZ11,3;3;3;2;2;1,3;3;3;2;2;1,3;3;3;2;2;1,60S ribosomal protein L36a-like;60S ribosomal protein L36a,RPL36AL;RPL36A;RPL36A-HNRNPH2,sp|Q969Q0|RL36L_HUMAN 60S ribosomal protein L36a-like OS=Homo sapiens OX=9606 GN=RPL36AL PE=1 SV=3;sp|P83881|RL36A_HUMAN 60S ribosomal protein L36a OS=Homo sapiens OX=9606 GN=RPL36A PE=1 SV=2;tr|J3KQN4|J3KQN4_HUMAN 60S ribosomal protein L36a OS=Homo sapien,3,3,18.9,106
IARS,0.5993066308,0.127527007463171,0,P41252;J3KR24;A0A0A0MSX9;Q5TCD1;Q5TCC6,P41252;J3KR24;A0A0A0MSX9,21;21;20;2;1,21;21;20;2;1,21;21;20;2;1,"Isoleucine--tRNA ligase, cytoplasmic",IARS,"sp|P41252|SYIC_HUMAN Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=2;tr|J3KR24|J3KR24_HUMAN Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=1;tr|A0A0A0MSX9|A0A0A0MSX9_HUMAN Isoleucine--tRNA liga",21,21,18.2,1262
NUP85,2.8861286716,0.000147322550666038,1,Q9BW27;J3KT10;J3KRC0;J3KSH3;F5H0W7;J3QLD4;J3QLH0;J3QL54,Q9BW27;J3KT10;J3KRC0,4;4;3;1;1;1;1;1,4;4;3;1;1;1;1;1,4;4;3;1;1;1;1;1,Nuclear pore complex protein Nup85,NUP85,sp|Q9BW27|NUP85_HUMAN Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1;tr|J3KT10|J3KT10_HUMAN Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1;tr|J3KRC0|J3KRC0_HUMAN Nuclear pore complex protein Nup,4,4,9.6,656
DDX5,-0.4885509005,0.133881445345251,0,P17844;J3KTA4;J3KRZ1;J3QSF1;J3QRQ7;J3KRX8;J3KTQ4;X6RLV5;J3QR02;J3QRN5,P17844;J3KTA4,33;33;14;11;7;3;3;2;2;1,33;33;14;11;7;3;3;2;2;1,23;23;5;6;5;3;3;2;2;1,Probable ATP-dependent RNA helicase DDX5,DDX5,sp|P17844|DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1;tr|J3KTA4|J3KTA4_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1,33,23,49.3,614
RPL19,-0.1217008994,0.624971409767712,0,P84098;J3QR09;J3KTE4,P84098;J3QR09;J3KTE4,13;13;13,13;13;13,13;13;13,60S ribosomal protein L19;Ribosomal protein L19,RPL19,sp|P84098|RL19_HUMAN 60S ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3QR09|J3QR09_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3KTE4|J3KTE4_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 ,13,13,42.9,196
SRSF1,0.8039677014,0.0978818917943837,0,Q07955;J3KTL2;J3QQV5;J3KSW7;J3KSR8,Q07955;J3KTL2,11;11;4;4;4,11;11;4;4;4,10;10;4;4;4,Serine/arginine-rich splicing factor 1,SRSF1,sp|Q07955|SRSF1_HUMAN Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=2;tr|J3KTL2|J3KTL2_HUMAN Serine/arginine-rich-splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=1,11,10,51.6,248
SNRPB;SNRPN,-0.1606051871,0.769301011479206,0,P14678;P63162;J3QLE5;J3KRY3;S4R3P3,P14678;P63162;J3QLE5;J3KRY3;S4R3P3,5;5;5;3;3,5;5;5;3;3,5;5;5;3;3,Small nuclear ribonucleoprotein-associated proteins B and B;Small nuclear ribonucleoprotein-associated protein N,SNRPB;SNRPN,sp|P14678|RSMB_HUMAN Small nuclear ribonucleoprotein-associated proteins B and B OS=Homo sapiens OX=9606 GN=SNRPB PE=1 SV=2;sp|P63162|RSMN_HUMAN Small nuclear ribonucleoprotein-associated protein N OS=Homo sapiens OX=9606 GN=SNRPN PE=1 SV=1;tr|J3QLE5|J3QL,5,5,25.8,240
MRPS23,0.6799146218,0.310551705720968,0,Q9Y3D9;J3QLR8,Q9Y3D9;J3QLR8,3;3,3;3,3;3,"28S ribosomal protein S23, mitochondrial",MRPS23,"sp|Q9Y3D9|RT23_HUMAN 28S ribosomal protein S23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS23 PE=1 SV=2;tr|J3QLR8|J3QLR8_HUMAN 28S ribosomal protein S23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS23 PE=1 SV=1",3,3,16.3,190
PNPO,0.1885986107,0.450666152258782,0,Q9NVS9;J3QQV6;J3QQZ9;A0A286YFL3,Q9NVS9;J3QQV6;J3QQZ9;A0A286YFL3,6;6;5;4,6;6;5;4,6;6;5;4,Pyridoxine-5-phosphate oxidase,PNPO,sp|Q9NVS9|PNPO_HUMAN Pyridoxine-5-phosphate oxidase OS=Homo sapiens OX=9606 GN=PNPO PE=1 SV=1;tr|J3QQV6|J3QQV6_HUMAN Pyridoxine-5-phosphate oxidase (Fragment) OS=Homo sapiens OX=9606 GN=PNPO PE=1 SV=2;tr|J3QQZ9|J3QQZ9_HUMAN Pyridoxine-5-phosphate oxidas,6,6,31,261
MYL12B;MYL12A,-0.8189169138,0.0322838707826009,0,O14950;P19105;J3QRS3;J3KTJ1,O14950;P19105;J3QRS3,3;3;3;1,3;3;3;1,1;1;1;0,Myosin regulatory light chain 12B;Myosin regulatory light chain 12A,MYL12B;MYL12A,sp|O14950|ML12B_HUMAN Myosin regulatory light chain 12B OS=Homo sapiens OX=9606 GN=MYL12B PE=1 SV=2;sp|P19105|ML12A_HUMAN Myosin regulatory light chain 12A OS=Homo sapiens OX=9606 GN=MYL12A PE=1 SV=2;tr|J3QRS3|J3QRS3_HUMAN Myosin regulatory light chain 12A,3,1,21.5,172
YES1;SRC,2.1904347294,0.00304424107680742,1,P07947;J3QRU1;P12931;P06239;Q573B4,P07947;J3QRU1;P12931,3;3;2;1;1,2;2;1;0;0,2;2;1;0;0,Tyrosine-protein kinase Yes;Non-specific protein-tyrosine kinase;Proto-oncogene tyrosine-protein kinase Src,YES1;SRC,sp|P07947|YES_HUMAN Tyrosine-protein kinase Yes OS=Homo sapiens OX=9606 GN=YES1 PE=1 SV=3;tr|J3QRU1|J3QRU1_HUMAN Tyrosine-protein kinase OS=Homo sapiens OX=9606 GN=YES1 PE=1 SV=1;sp|P12931|SRC_HUMAN Proto-oncogene tyrosine-protein kinase Src OS=Homo sapien,3,2,5.9,543
BUB3,-0.6053757539,0.0882244928003964,0,O43684;J3QT28;J3QSX4,O43684;J3QT28,6;6;2,6;6;2,6;6;2,Mitotic checkpoint protein BUB3,BUB3,sp|O43684|BUB3_HUMAN Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1;tr|J3QT28|J3QT28_HUMAN Mitotic checkpoint protein BUB3 (Fragment) OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1,6,6,23.5,328
KATNAL2,0.3460356173,0.547970227674906,0,Q8IYT4;K7EM02;K7EIJ8,Q8IYT4;K7EM02;K7EIJ8,1;1;1,1;1;1,1;1;1,Katanin p60 ATPase-containing subunit A-like 2,KATNAL2,sp|Q8IYT4|KATL2_HUMAN Katanin p60 ATPase-containing subunit A-like 2 OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=3;tr|K7EM02|K7EM02_HUMAN Katanin p60 ATPase-containing subunit A-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=1;tr|K7EIJ8|K7EIJ8,1,1,2.2,538
LONP1,3.0220951721,0.000529951002475507,1,P36776;K7EJE8;K7EKE6;K7ER27;K7EQF8,P36776;K7EJE8;K7EKE6,9;9;9;4;2,9;9;9;4;2,9;9;9;4;2,"Lon protease homolog, mitochondrial",LONP1,"sp|P36776|LONM_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=2;tr|K7EJE8|K7EJE8_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=1;tr|K7EKE6|K7EKE6_HUMAN Lon protease homolog, mitochond",9,9,9.4,959
FARSA,-0.6667396907,0.0855245977273539,0,Q9Y285;K7EK06;K7ER16;K7ER00,Q9Y285;K7EK06;K7ER16;K7ER00,2;2;2;1,2;2;2;1,2;2;2;1,Phenylalanine--tRNA ligase alpha subunit,FARSA,sp|Q9Y285|SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=3;tr|K7EK06|K7EK06_HUMAN Phenylalanine--tRNA ligase alpha subunit (Fragment) OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=8;tr|K7ER16|K7ER16_HUMAN Phenylalan,2,2,4.9,508
RPS15,0.8307331601,0.0317290887415038,0,P62841;K7ELC2;K7EM56;A0A0B4J2B4;K7EJ78;S4R417;K7EQJ5;S4R456,P62841;K7ELC2;K7EM56;A0A0B4J2B4;K7EJ78;S4R417;K7EQJ5,5;5;4;4;4;4;3;2,5;5;4;4;4;4;3;2,5;5;4;4;4;4;3;2,40S ribosomal protein S15,RPS15,sp|P62841|RS15_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2;tr|K7ELC2|K7ELC2_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=1;tr|K7EM56|K7EM56_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 G,5,5,57.9,145
PRKCSH,0.7703036428,0.0517827986187397,0,P14314;K7ELL7;K7EPW7;A0A0C4DGP4;K7EKX1;K7EJ70,P14314;K7ELL7,13;13;6;5;3;3,13;13;6;5;3;3,13;13;6;5;3;3,Glucosidase 2 subunit beta,PRKCSH,sp|P14314|GLU2B_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2;tr|K7ELL7|K7ELL7_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=1,13,13,21.8,528
PARK7,0.8431601018,0.0204739552996198,0,Q99497;K7ELW0;K7EN27,Q99497;K7ELW0,8;8;2,8;8;2,8;8;2,Protein deglycase DJ-1,PARK7,sp|Q99497|PARK7_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2;tr|K7ELW0|K7ELW0_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=1,8,8,36,189
PDCD5,0.1731419622,0.707356897033063,0,O14737;K7EQA1;K7ESJ4,O14737;K7EQA1,3;3;1,3;3;1,3;3;1,Programmed cell death protein 5,PDCD5,sp|O14737|PDCD5_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=3;tr|K7EQA1|K7EQA1_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=1,3,3,28,125
EIF3K,0.6504104719,0.386608143446877,0,Q9UBQ5;K7ES31;K7ERF1;K7EQM4;A0A087WVB9,Q9UBQ5;K7ES31;K7ERF1;K7EQM4;A0A087WVB9,6;6;6;3;3,6;6;6;3;3,6;6;6;3;3,Eukaryotic translation initiation factor 3 subunit K,EIF3K,sp|Q9UBQ5|EIF3K_HUMAN Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1;tr|K7ES31|K7ES31_HUMAN Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1;tr|K7ERF1|K7ERF1_HU,6,6,29.8,218
PSME3,0.7942073487,0.0384172606846333,0,P61289;K7ESG5;B3KQ25;K9J957;K7ENH2;K7EMD0;K7EPX6;K7EKR3;A0A087WTV2;K7EJF8;B7Z8D3,P61289;K7ESG5;B3KQ25;K9J957;K7ENH2;K7EMD0;K7EPX6;K7EKR3;A0A087WTV2,8;8;7;7;5;4;4;4;4;1;1,8;8;7;7;5;4;4;4;4;1;1,8;8;7;7;5;4;4;4;4;1;1,Proteasome activator complex subunit 3,PSME3,sp|P61289|PSME3_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|K7ESG5|K7ESG5_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|B3KQ25|B3KQ25_HUMAN Proteasome activator com,8,8,37.4,254
COPE,1.4178400892,0.0191391161797219,1,O14579;M0R061;M0QXB4,O14579;M0R061;M0QXB4,4;4;4,4;4;4,4;4;4,Coatomer subunit epsilon,COPE,"sp|O14579|COPE_HUMAN Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=3;tr|M0R061|M0R061_HUMAN Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=1;tr|M0QXB4|M0QXB4_HUMAN Coatomer protein complex, subunit epsilon, isoform CRA_",4,4,21.4,308
ETHE1,0.534543858,0.118753414095923,0,O95571;M0QXB5;M0QY80;M0QX80,O95571;M0QXB5;M0QY80,6;6;4;1,6;6;4;1,6;6;4;1,"Persulfide dioxygenase ETHE1, mitochondrial",ETHE1,"sp|O95571|ETHE1_HUMAN Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=2;tr|M0QXB5|M0QXB5_HUMAN Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=1;tr|M0QY80|M0QY80_HUMAN Persulfide dio",6,6,26.8,254
FBL,1.7385691048,0.0197714701231904,1,P22087;M0QXL5;M0R2Q4;M0R0P1;M0R299;M0R2U2;M0R1H0;M0R2B0;A6NHQ2,P22087;M0QXL5;M0R2Q4;M0R0P1;M0R299;M0R2U2;M0R1H0;M0R2B0,14;14;14;13;13;7;7;7;1,14;14;14;13;13;7;7;7;1,14;14;14;13;13;7;7;7;1,rRNA 2-O-methyltransferase fibrillarin,FBL,sp|P22087|FBRL_HUMAN rRNA 2-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2;tr|M0QXL5|M0QXL5_HUMAN rRNA 2-O-methyltransferase fibrillarin (Fragment) OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=1;tr|M0R2Q4|M0R2Q4_HUMAN rRNA 2-O-methyl,14,14,51.1,321
SLC1A5,0.3627595893,0.272692320342148,0,Q15758;M0QXM4;M0QX44,Q15758;M0QXM4,3;3;1,3;3;1,3;3;1,Neutral amino acid transporter B(0);Amino acid transporter,SLC1A5,sp|Q15758|AAAT_HUMAN Neutral amino acid transporter B(0) OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=2;tr|M0QXM4|M0QXM4_HUMAN Amino acid transporter OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=1,3,3,7.9,541
AP2S1,2.8125531061,0.0380157414984369,1,P53680;M0R0N4;X6R390;M0QYZ2;M0QZ21,P53680;M0R0N4;X6R390;M0QYZ2;M0QZ21,2;2;2;2;1,2;2;2;2;1,2;2;2;2;1,AP-2 complex subunit sigma,AP2S1,sp|P53680|AP2S1_HUMAN AP-2 complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=2;tr|M0R0N4|M0R0N4_HUMAN AP complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=1;tr|X6R390|X6R390_HUMAN AP complex subunit sigma OS=Homo sapiens OX=9606 G,2,2,15.5,142
RPS5,-0.2974826886,0.52037692672504,0,P46782;M0R0F0;M0R0R2;M0QZN2,P46782;M0R0F0;M0R0R2;M0QZN2,14;14;13;10,14;14;13;10,14;14;13;10,"40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed",RPS5,sp|P46782|RS5_HUMAN 40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4;tr|M0R0F0|M0R0F0_HUMAN 40S ribosomal protein S5 (Fragment) OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1;tr|M0R0R2|M0R0R2_HUMAN 40S ribosomal protein S5 OS=Homo sapiens OX=9,14,14,53.9,204
NAPA,1.2795857965,0.00533052228958444,1,P54920;M0R0Y2;M0R2M1;Q9H115;M0QZM9;M0QZN5;M0R031;M0R213;M0R027;M0R058;A0A087WZQ7,P54920;M0R0Y2;M0R2M1,4;4;3;1;1;1;1;1;1;1;1,4;4;3;1;1;1;1;1;1;1;1,4;4;3;1;1;1;1;1;1;1;1,Alpha-soluble NSF attachment protein,NAPA,sp|P54920|SNAA_HUMAN Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=3;tr|M0R0Y2|M0R0Y2_HUMAN Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1;tr|M0R2M1|M0R2M1_HUMAN Alpha-soluble NSF attachment pr,4,4,19.7,295
RPL18A,-0.2058198783,0.554905434915944,0,Q02543;M0R117;M0R1A7;M0R3D6;M0R0P7,Q02543;M0R117;M0R1A7;M0R3D6;M0R0P7,20;20;19;18;13,20;20;19;18;13,20;20;19;18;13,60S ribosomal protein L18a,RPL18A,sp|Q02543|RL18A_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2;tr|M0R117|M0R117_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=1;tr|M0R1A7|M0R1A7_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=,20,20,64.8,176
AGPS,0.8777473155,0.035868475958497,0,O00116;A0A1B0GWA2;A0A2R8YEL0;B8ZZ81,O00116;A0A1B0GWA2;A0A2R8YEL0,7;6;6;1,7;6;6;1,7;6;6;1,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",AGPS,"sp|O00116|ADAS_HUMAN Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1;tr|A0A1B0GWA2|A0A1B0GWA2_HUMAN Alkylglycerone-phosphate synthase (Fragment) OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1;tr|A0A2R8YEL0|A0A2R8YE",7,7,13.8,658
DDX39A,0.5051887451,0.0973043062967748,0,O00148;F6QYI9;A0A0G2JJL7;K7EPJ3;K7EQN7;K7ENP6;K7EL56;K7EIL8;K7EN69;F6SXL5;A0A140T9K2;A0A0D9SEM9;A0A140T9N3,O00148,13;5;5;5;5;4;4;4;4;4;1;1;1,2;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0,ATP-dependent RNA helicase DDX39A,DDX39A,sp|O00148|DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2,13,2,34.2,427
ACOT7,1.6171989626,0.0240000995679116,1,O00154;K7EKP8,O00154;K7EKP8,7;5,7;5,7;5,Cytosolic acyl coenzyme A thioester hydrolase,ACOT7,sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3;tr|K7EKP8|K7EKP8_HUMAN Cytosolic acyl coenzyme A thioester hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=8,7,7,26.1,380
AIP,-0.4241156994,0.665550481503526,0,O00170;E9PMH2;V9GYQ3,O00170;E9PMH2,4;2;1,4;2;1,4;2;1,AH receptor-interacting protein,AIP,sp|O00170|AIP_HUMAN AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=2;tr|E9PMH2|E9PMH2_HUMAN Peptidylprolyl isomerase (Fragment) OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=2,4,4,17.9,330
PSMD11,0.5892521149,0.107888301425125,0,O00231;J3QRY4;J3KSW3,O00231,13;5;1,13;5;1,13;5;1,26S proteasome non-ATPase regulatory subunit 11,PSMD11,sp|O00231|PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3,13,13,36,422
PSMD12,1.5142708507,0.232388027186764,0,O00232,O00232,5,5,5,26S proteasome non-ATPase regulatory subunit 12,PSMD12,sp|O00232|PSD12_HUMAN 26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3,5,5,13.2,456
