Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity TOR1AIP2-N1,Intensity TOR1AIP2-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
Q86VP6;A0A0C4DGH5,Q86VP6;A0A0C4DGH5,2;1,2;1,2;1,Cullin-associated NEDD8-dissociated protein 1,CAND1,sp|Q86VP6|CAND1_HUMAN Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2;tr|A0A0C4DGH5|A0A0C4DGH5_HUMAN Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=1,2,2,2.7,22.3053981493298,24.0236068259446,4.49585555904608,4.40302638284169
Q01518;Q5T0R1;Q5T0R7;Q5T0R6;Q5T0R5;Q5T0R4;Q5T0R3;Q5T0R2;Q5T0R9;Q5T0S3;Q5T0R8;P40123;B7Z385;A0A087X0J3;A0A087WZ15;E9PDI2,Q01518;Q5T0R1,14;7;6;6;6;6;6;6;6;3;2;1;1;1;1;1,14;7;6;6;6;6;6;6;6;3;2;1;1;1;1;1,14;7;6;6;6;6;6;6;6;3;2;1;1;1;1;1,Adenylyl cyclase-associated protein 1;Adenylyl cyclase-associated protein,CAP1,sp|Q01518|CAP1_HUMAN Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5;tr|Q5T0R1|Q5T0R1_HUMAN Adenylyl cyclase-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=1,14,14,38.3,21.8650381371427,25.3535323853734,29.3876149027768,28.9630905869653
P07384;E9PLX0;E9PJJ3;E9PLC9;E9PMC6;E9PJA6;E9PSA6;E9PQB3;E9PRM1,P07384,4;1;1;1;1;1;1;1;1,4;1;1;1;1;1;1;1;1,4;1;1;1;1;1;1;1;1,Calpain-1 catalytic subunit,CAPN1,sp|P07384|CAN1_HUMAN Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1,4,4,6.7,22.2607844607689,24.6951926016461,4.49585555904608,4.40302638284169
Q14444;E9PLA9;G3V153,Q14444;E9PLA9;G3V153,5;4;4,5;4;4,5;4;4,Caprin-1,CAPRIN1,sp|Q14444|CAPR1_HUMAN Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2;tr|E9PLA9|E9PLA9_HUMAN Caprin-1 (Fragment) OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=1;tr|G3V153|G3V153_HUMAN Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=1,5,5,12.3,4.17208717402692,4.1631440863452,26.0937181697613,25.4445223100848
P52907;P47755;C9JUG7;F8W9N7;A0A0D9SET8,P52907,5;1;1;1;1,5;1;1;1;1,5;1;1;1;1,F-actin-capping protein subunit alpha-1,CAPZA1,sp|P52907|CAZA1_HUMAN F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3,5,5,28.7,22.1427555128498,26.1980927779807,27.0245370786483,25.4719058755547
P47756;B1AK87;B1AK85;B1AK88,P47756;B1AK87;B1AK85;B1AK88,10;9;9;9,10;9;9;9,10;9;9;9,F-actin-capping protein subunit beta,CAPZB,sp|P47756|CAPZB_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4;tr|B1AK87|B1AK87_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1;tr|B1AK85|B1AK85_HUMAN F-actin-capping protein subu,10,10,45.8,22.0196058530099,25.7388719656388,28.4771895010659,28.4429654462031
P49589;B4DKY1,P49589;B4DKY1,3;3,3;3,3;3,"Cysteine--tRNA ligase, cytoplasmic",CARS,"sp|P49589|SYCC_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3;tr|B4DKY1|B4DKY1_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=1",3,3,4.0,4.17208717402692,4.1631440863452,24.9064190567831,24.6901382558025
P31944,P31944,8,8,8,"Caspase-14;Caspase-14 subunit p17, mature form;Caspase-14 subunit p10, mature form;Caspase-14 subunit p20, intermediate form;Caspase-14 subunit p8, intermediate form",CASP14,sp|P31944|CASPE_HUMAN Caspase-14 OS=Homo sapiens OX=9606 GN=CASP14 PE=1 SV=2,8,8,32.6,22.4281370809639,26.4980032156075,4.49585555904608,4.40302638284169
P49662;E9PMT1;P51878;Q6UXS9;H7C0P5;A0A384DVP2,P49662,8;3;2;1;1;1,8;3;2;1;1;1,8;3;2;1;1;1,Caspase-4;Caspase-4 subunit 1;Caspase-4 subunit 2,CASP4,sp|P49662|CASP4_HUMAN Caspase-4 OS=Homo sapiens OX=9606 GN=CASP4 PE=1 SV=1,8,8,27.6,4.17208717402692,4.1631440863452,27.0749007587144,27.0486401931693
Q14790;E7ETB7;E7EQ06;A0A0A0MS31;E7EQ01;E7EVN1;C9JB29,Q14790;E7ETB7;E7EQ06;A0A0A0MS31;E7EQ01;E7EVN1;C9JB29,2;2;2;2;1;1;1,2;2;2;2;1;1;1,2;2;2;2;1;1;1,Caspase-8;Caspase-8 subunit p18;Caspase-8 subunit p10,CASP8,sp|Q14790|CASP8_HUMAN Caspase-8 OS=Homo sapiens OX=9606 GN=CASP8 PE=1 SV=1;tr|E7ETB7|E7ETB7_HUMAN Caspase-8 (Fragment) OS=Homo sapiens OX=9606 GN=CASP8 PE=1 SV=1;tr|E7EQ06|E7EQ06_HUMAN Caspase-8 (Fragment) OS=Homo sapiens OX=9606 GN=CASP8 PE=1 SV=1;tr|A0A0,2,2,4.0,4.17208717402692,4.1631440863452,23.7611137310158,24.0363245562864
P20810;A0A0C4DGB5;B7Z574;E9PCH5;E7ES10;E7EVY3;H0Y7F0;E9PDE4;H0Y9H6;E7EQA0;E7EQ12;A0A0A0MR45;H0YD33;F8W7E0;E9PSG1;H0Y944;A0A0C4DGD1;D6RC54;E7EQK6;H0YA91,P20810;A0A0C4DGB5;B7Z574;E9PCH5;E7ES10;E7EVY3;H0Y7F0;E9PDE4;H0Y9H6;E7EQA0;E7EQ12;A0A0A0MR45;H0YD33,11;11;11;11;11;10;9;9;8;8;8;7;7;3;2;2;2;2;1;1,11;11;11;11;11;10;9;9;8;8;8;7;7;3;2;2;2;2;1;1,11;11;11;11;11;10;9;9;8;8;8;7;7;3;2;2;2;2;1;1,Calpastatin,CAST,sp|P20810|ICAL_HUMAN Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=4;tr|A0A0C4DGB5|A0A0C4DGB5_HUMAN Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=1;tr|B7Z574|B7Z574_HUMAN Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=1;tr|E9PCH5|E9PCH5_HU,11,11,26.7,22.3468900324209,24.2783127607091,28.7341172452827,28.6421683970551
P22681;A0A0U1RR39;A0A1B0GW38;A0A0U1RQX8;Q13191;A0A2R8YDW4;C9JU85;A0A2R8Y7I2;A0A2R8Y8D8;A0A2R8Y5E1;A0A2R8YFD4;H0Y3L9,P22681;A0A0U1RR39;A0A1B0GW38;A0A0U1RQX8,16;15;15;15;1;1;1;1;1;1;1;1,16;15;15;15;1;1;1;1;1;1;1;1,16;15;15;15;1;1;1;1;1;1;1;1,E3 ubiquitin-protein ligase CBL,CBL,sp|P22681|CBL_HUMAN E3 ubiquitin-protein ligase CBL OS=Homo sapiens OX=9606 GN=CBL PE=1 SV=2;tr|A0A0U1RR39|A0A0U1RR39_HUMAN E3 ubiquitin-protein ligase CBL OS=Homo sapiens OX=9606 GN=CBL PE=1 SV=1;tr|A0A1B0GW38|A0A1B0GW38_HUMAN E3 ubiquitin-protein ligase,16,16,22.0,23.131625750783,22.4315037253828,28.1682525138832,27.7406614069601
Q13185;P83916;B8ZZ43;C9JMM0;S4R2Y4;K7ELA4;B5MD17;J3KS05,Q13185,3;1;1;1;1;1;1;1,3;1;1;1;1;1;1;1,3;1;1;1;1;1;1;1,Chromobox protein homolog 3,CBX3,sp|Q13185|CBX3_HUMAN Chromobox protein homolog 3 OS=Homo sapiens OX=9606 GN=CBX3 PE=1 SV=4,3,3,23.0,4.17208717402692,4.1631440863452,25.3495898106053,25.2625929734968
Q6P1N0;K7EJY5,Q6P1N0;K7EJY5,3;2,3;2,3;2,Coiled-coil and C2 domain-containing protein 1A,CC2D1A,sp|Q6P1N0|C2D1A_HUMAN Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens OX=9606 GN=CC2D1A PE=1 SV=1;tr|K7EJY5|K7EJY5_HUMAN Coiled-coil and C2 domain-containing protein 1A (Fragment) OS=Homo sapiens OX=9606 GN=CC2D1A PE=1 SV=1,3,3,2.9,4.17208717402692,4.1631440863452,22.8055588953546,23.9812864536842
Q8IX12;A0A0C4DGG8;F5H3E1;F5H2E6,Q8IX12;A0A0C4DGG8;F5H3E1;F5H2E6,2;2;1;1,2;2;1;1,2;2;1;1,Cell division cycle and apoptosis regulator protein 1,CCAR1,sp|Q8IX12|CCAR1_HUMAN Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens OX=9606 GN=CCAR1 PE=1 SV=2;tr|A0A0C4DGG8|A0A0C4DGG8_HUMAN Cell division cycle and apoptosis regulator protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CCAR1 PE=1 SV=,2,2,2.0,4.17208717402692,4.1631440863452,24.1833633919656,24.2177843867033
Q8N163;H0YC69;E5RFJ3;H0YC58;E5RGU7;E5RHJ4,Q8N163,15;4;4;4;3;3,15;4;4;4;3;3,5;4;4;4;3;1,Cell cycle and apoptosis regulator protein 2,CCAR2,sp|Q8N163|CCAR2_HUMAN Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=2,15,5,23.0,4.17208717402692,4.1631440863452,28.4302183570926,28.1503013107101
Q96CT7,Q96CT7,2,2,2,Coiled-coil domain-containing protein 124,CCDC124,sp|Q96CT7|CC124_HUMAN Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1,2,2,10.3,4.17208717402692,4.1631440863452,25.5615662447535,24.3987828270151
Q96JG6;H0Y7Q2,Q96JG6,4;1,4;1,4;1,Coiled-coil domain-containing protein 132,CCDC132,sp|Q96JG6|VPS50_HUMAN Syndetin OS=Homo sapiens OX=9606 GN=VPS50 PE=1 SV=3,4,4,3.3,4.17208717402692,4.1631440863452,25.7060657432655,28.2610510003498
Q8NDH2,Q8NDH2,2,2,2,Coiled-coil domain-containing protein 168,CCDC168,sp|Q8NDH2|CC168_HUMAN Coiled-coil domain-containing protein 168 OS=Homo sapiens OX=9606 GN=CCDC168 PE=2 SV=2,2,2,1.4,27.0458477316872,31.9411172962964,29.4526193062251,29.2191365610559
Q6PII3;A0A0B4J1R8;A0A087WYA9,Q6PII3;A0A0B4J1R8;A0A087WYA9,13;11;10,13;11;10,13;11;10,Coiled-coil domain-containing protein 174,CCDC174,sp|Q6PII3|CC174_HUMAN Coiled-coil domain-containing protein 174 OS=Homo sapiens OX=9606 GN=CCDC174 PE=1 SV=3;tr|A0A0B4J1R8|A0A0B4J1R8_HUMAN Coiled-coil domain-containing protein 174 OS=Homo sapiens OX=9606 GN=CCDC174 PE=1 SV=1;tr|A0A087WYA9|A0A087WYA9_HUMA,13,13,27.0,4.17208717402692,4.1631440863452,28.1250939298254,28.0478605406144
Q86WR0;G3V121;B7Z2L8;Q0VGD4,Q86WR0;G3V121;B7Z2L8,10;5;5;2,10;5;5;2,10;5;5;2,Coiled-coil domain-containing protein 25,CCDC25,"sp|Q86WR0|CCD25_HUMAN Coiled-coil domain-containing protein 25 OS=Homo sapiens OX=9606 GN=CCDC25 PE=1 SV=2;tr|G3V121|G3V121_HUMAN Coiled-coil domain containing 25, isoform CRA_b OS=Homo sapiens OX=9606 GN=CCDC25 PE=1 SV=1;tr|B7Z2L8|B7Z2L8_HUMAN Coiled-coil",10,10,45.2,22.2781241627219,25.1915565761764,27.5445844608778,27.6922552554256
Q96MW1;Q86WV7;K7ER24,Q96MW1;Q86WV7,6;6;2,6;6;2,6;6;2,Coiled-coil domain-containing protein 43,CCDC43,sp|Q96MW1|CCD43_HUMAN Coiled-coil domain-containing protein 43 OS=Homo sapiens OX=9606 GN=CCDC43 PE=1 SV=2;tr|Q86WV7|Q86WV7_HUMAN CCDC43 protein OS=Homo sapiens OX=9606 GN=CCDC43 PE=1 SV=1,6,6,32.6,22.3877773132759,24.2226563659904,28.6777133519761,27.4328484678312
Q96A33;A0A087WYW6;J3QR89,Q96A33;A0A087WYW6,3;2;1,3;2;1,3;2;1,Coiled-coil domain-containing protein 47,CCDC47,sp|Q96A33|CCD47_HUMAN Coiled-coil domain-containing protein 47 OS=Homo sapiens OX=9606 GN=CCDC47 PE=1 SV=1;tr|A0A087WYW6|A0A087WYW6_HUMAN Coiled-coil domain-containing protein 47 OS=Homo sapiens OX=9606 GN=CCDC47 PE=1 SV=1,3,3,7.0,22.3791030485254,21.585133097424,24.3118131598024,24.3126442452505
Q8IVM0,Q8IVM0,6,6,6,Coiled-coil domain-containing protein 50,CCDC50,sp|Q8IVM0|CCD50_HUMAN Coiled-coil domain-containing protein 50 OS=Homo sapiens OX=9606 GN=CCDC50 PE=1 SV=1,6,6,36.6,22.0599633496222,24.5747898335871,27.073164847708,27.1158488637436
Q16204,Q16204,4,4,4,Coiled-coil domain-containing protein 6,CCDC6,sp|Q16204|CCDC6_HUMAN Coiled-coil domain-containing protein 6 OS=Homo sapiens OX=9606 GN=CCDC6 PE=1 SV=2,4,4,9.3,4.17208717402692,4.1631440863452,25.308865875752,24.9244276187949
A6NKD9;G3V4C8;H0YJY5;H0YJE0,A6NKD9,5;1;1;1,5;1;1;1,5;1;1;1,Coiled-coil domain-containing protein 85C,CCDC85C,sp|A6NKD9|CC85C_HUMAN Coiled-coil domain-containing protein 85C OS=Homo sapiens OX=9606 GN=CCDC85C PE=1 SV=1,5,5,16.2,23.070692466628,22.3615861560518,25.5295763917863,24.0624170911931
P14635;E9PC90;H0YA62;D6RHI0,P14635;E9PC90,3;3;1;1,3;3;1;1,3;3;1;1,G2/mitotic-specific cyclin-B1,CCNB1,sp|P14635|CCNB1_HUMAN G2/mitotic-specific cyclin-B1 OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1;tr|E9PC90|E9PC90_HUMAN G2/mitotic-specific cyclin-B1 (Fragment) OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1,3,3,8.8,4.17208717402692,4.1631440863452,23.8766143659587,24.9664005388461
E7ERZ1,E7ERZ1,2,2,2,,CCNG1,tr|E7ERZ1|E7ERZ1_HUMAN Cyclin-G1 OS=Homo sapiens OX=9606 GN=CCNG1 PE=1 SV=1,2,2,6.6,25.2842917891403,29.014250032836,22.2898241560293,23.177073723088
O75909;G3V5E1;G3V2Q3;G3V235,O75909;G3V5E1;G3V2Q3,7;6;4;1,7;6;4;1,7;6;4;1,Cyclin-K,CCNK,sp|O75909|CCNK_HUMAN Cyclin-K OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=2;tr|G3V5E1|G3V5E1_HUMAN Cyclin-K OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=1;tr|G3V2Q3|G3V2Q3_HUMAN Cyclin-K (Fragment) OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=1,7,7,18.3,4.17208717402692,4.1631440863452,27.2119681804507,26.6864560714876
O60563;A0A1W2PQ16;O60583;C9JUL2;H7BZ27;F8WDY7;F2Z2C9,O60563,16;5;2;1;1;1;1,16;5;2;1;1;1;1,16;5;2;1;1;1;1,Cyclin-T1,CCNT1,sp|O60563|CCNT1_HUMAN Cyclin-T1 OS=Homo sapiens OX=9606 GN=CCNT1 PE=1 SV=1,16,16,32.8,22.3583960312142,21.562766000905,28.8182101624725,28.6383408400569
O43303;I3L262,O43303,5;1,5;1,5;1,Centriolar coiled-coil protein of 110 kDa,CCP110,sp|O43303|CP110_HUMAN Centriolar coiled-coil protein of 110 kDa OS=Homo sapiens OX=9606 GN=CCP110 PE=1 SV=3,5,5,7.7,22.4717079923453,24.4311593717511,4.49585555904608,4.40302638284169
O14618;J3KNF4;E9PK03;E9PP76,O14618;J3KNF4;E9PK03,3;3;2;1,3;3;2;1,3;3;2;1,Copper chaperone for superoxide dismutase,CCS,sp|O14618|CCS_HUMAN Copper chaperone for superoxide dismutase OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1;tr|J3KNF4|J3KNF4_HUMAN Copper chaperone for superoxide dismutase OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1;tr|E9PK03|E9PK03_HUMAN Copper chaperone for sup,3,3,17.9,4.17208717402692,4.1631440863452,24.5936031234191,25.4005753796228
P78371;F5GWF6;F8VQ14,P78371;F5GWF6;F8VQ14,22;20;18,22;20;18,22;20;18,T-complex protein 1 subunit beta,CCT2,sp|P78371|TCPB_HUMAN T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4;tr|F5GWF6|F5GWF6_HUMAN T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=2;tr|F8VQ14|F8VQ14_HUMAN T-complex protein 1 subunit beta OS=Hom,22,22,53.8,27.0164832290921,28.7623055904461,25.9541139338932,25.535639892993
P49368;Q5SZX9;E9PRC8;Q5SZX6;E9PM09,P49368,9;2;2;2;1,9;2;2;2;1,2;2;2;1;1,T-complex protein 1 subunit gamma,CCT3,sp|P49368|TCPG_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4,9,2,24.0,22.0350270006748,26.1175143814162,21.774949490034,22.4825923255669
P50991,P50991,2,2,2,T-complex protein 1 subunit delta,CCT4,sp|P50991|TCPD_HUMAN T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4,2,2,4.8,21.6891560034923,23.3759706053872,23.0450887269165,21.5117140537476
P48643;E7ENZ3;B7ZAR1;E9PCA1;D6RIZ7;H0Y914,P48643;E7ENZ3;B7ZAR1;E9PCA1,6;6;5;5;1;1,6;6;5;5;1;1,6;6;5;5;1;1,T-complex protein 1 subunit epsilon,CCT5,sp|P48643|TCPE_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1;tr|E7ENZ3|E7ENZ3_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1;tr|B7ZAR1|B7ZAR1_HUMAN T-complex protein 1 subunit epsil,6,6,13.9,22.6382019099982,24.9406917588718,22.6893172492644,23.6723744531434
P40227,P40227,11,11,8,T-complex protein 1 subunit zeta,CCT6A,sp|P40227|TCPZ_HUMAN T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3,11,8,25.4,24.817191738521,27.7254644518731,26.7648381901326,26.9910752735136
Q99832;F8WAM2,Q99832,3;1,3;1,3;1,T-complex protein 1 subunit eta,CCT7,sp|Q99832|TCPH_HUMAN T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,3,3,5.5,23.1027849780255,22.3984305731001,26.5988930396028,26.4695263458274
P50990;H7C4C8;H7C2U0,P50990,45;21;8,45;21;8,45;21;8,T-complex protein 1 subunit theta,CCT8,sp|P50990|TCPQ_HUMAN T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4,45,45,77.6,32.4601936053946,34.3904877762918,34.2020099101722,34.0696803456439
Q9Y5K6,Q9Y5K6,44,44,44,CD2-associated protein,CD2AP,sp|Q9Y5K6|CD2AP_HUMAN CD2-associated protein OS=Homo sapiens OX=9606 GN=CD2AP PE=1 SV=1,44,44,66.4,25.8598441309361,30.8358268521247,32.8125486575994,32.9393142007884
P16070;H0YD13;H0Y2P0;H0YE40;H0YDX6;H0YD17;H0YDW7;H0YCV9;H0Y5E4;E9PKC6;J3KN83,P16070;H0YD13;H0Y2P0;H0YE40;H0YDX6;H0YD17;H0YDW7;H0YCV9;H0Y5E4,4;4;4;2;2;2;2;2;2;1;1,4;4;4;2;2;2;2;2;2;1;1,4;4;4;2;2;2;2;2;2;1;1,CD44 antigen,CD44,sp|P16070|CD44_HUMAN CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3;tr|H0YD13|H0YD13_HUMAN CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=2;tr|H0Y2P0|H0Y2P0_HUMAN CD44 antigen (Fragment) OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=1;tr|H0YE40|H0Y,4,4,6.1,4.17208717402692,4.1631440863452,26.344129948342,24.7821179889762
P32320,P32320,2,2,2,Cytidine deaminase,CDA,sp|P32320|CDD_HUMAN Cytidine deaminase OS=Homo sapiens OX=9606 GN=CDA PE=1 SV=2,2,2,20.5,4.17208717402692,4.1631440863452,23.7613166702539,24.1335944139335
Q13042;A0A3B3ISD2;Q5T8C6,Q13042;A0A3B3ISD2;Q5T8C6,3;3;2,3;3;2,3;3;2,Cell division cycle protein 16 homolog,CDC16,sp|Q13042|CDC16_HUMAN Cell division cycle protein 16 homolog OS=Homo sapiens OX=9606 GN=CDC16 PE=1 SV=2;tr|A0A3B3ISD2|A0A3B3ISD2_HUMAN Cell division cycle protein 16 homolog OS=Homo sapiens OX=9606 GN=CDC16 PE=1 SV=1;tr|Q5T8C6|Q5T8C6_HUMAN Cell division cy,3,3,5.8,4.17208717402692,4.1631440863452,25.2013498075986,24.9344960713872
Q9UJX2;D6RBY8;D6RCF8;H0Y936,Q9UJX2,6;1;1;1,6;1;1;1,6;1;1;1,Cell division cycle protein 23 homolog,CDC23,sp|Q9UJX2|CDC23_HUMAN Cell division cycle protein 23 homolog OS=Homo sapiens OX=9606 GN=CDC23 PE=1 SV=3,6,6,12.1,21.8533626935971,25.3392272318406,26.3990926089102,26.3104442884074
P30260;G5EA36;I3L394;I3L2Z8;I3L328;I3L3H6;F6QPS0,P30260;G5EA36,6;5;2;1;1;1;1,6;5;2;1;1;1;1,6;5;2;1;1;1;1,Cell division cycle protein 27 homolog,CDC27,"sp|P30260|CDC27_HUMAN Cell division cycle protein 27 homolog OS=Homo sapiens OX=9606 GN=CDC27 PE=1 SV=2;tr|G5EA36|G5EA36_HUMAN Cell division cycle 27, isoform CRA_c OS=Homo sapiens OX=9606 GN=CDC27 PE=1 SV=1",6,6,9.5,4.17208717402692,4.1631440863452,26.131005352883,26.1206419407336
Q16543;K7EQA9;K7EKQ2;K7EL68;K7EIU0,Q16543;K7EQA9;K7EKQ2,10;9;7;3;2,10;9;7;3;2,10;9;7;3;2,"Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed",CDC37,sp|Q16543|CDC37_HUMAN Hsp90 co-chaperone Cdc37 OS=Homo sapiens OX=9606 GN=CDC37 PE=1 SV=1;tr|K7EQA9|K7EQA9_HUMAN Hsp90 co-chaperone Cdc37 (Fragment) OS=Homo sapiens OX=9606 GN=CDC37 PE=1 SV=1;tr|K7EKQ2|K7EKQ2_HUMAN Hsp90 co-chaperone Cdc37 (Fragment) OS=Ho,10,10,29.4,23.6662446103726,28.7029259783147,27.0101997505577,26.8740830746634
Q99459,Q99459,23,23,23,Cell division cycle 5-like protein,CDC5L,sp|Q99459|CDC5L_HUMAN Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,23,23,42.3,4.17208717402692,4.1631440863452,29.3762314954346,29.1693043545561
Q6P1J9;A0A1B0GUB2;A0A3B3IRP5;A0A2R8YHB3;A0A2R8Y640;A0A3B3ISN2,Q6P1J9;A0A1B0GUB2;A0A3B3IRP5;A0A2R8YHB3;A0A2R8Y640,5;5;5;4;3;2,5;5;5;4;3;2,5;5;5;4;3;2,Parafibromin,CDC73,sp|Q6P1J9|CDC73_HUMAN Parafibromin OS=Homo sapiens OX=9606 GN=CDC73 PE=1 SV=1;tr|A0A1B0GUB2|A0A1B0GUB2_HUMAN Parafibromin OS=Homo sapiens OX=9606 GN=CDC73 PE=1 SV=1;tr|A0A3B3IRP5|A0A3B3IRP5_HUMAN Parafibromin OS=Homo sapiens OX=9606 GN=CDC73 PE=1 SV=1;tr|A,5,5,11.7,4.17208717402692,4.1631440863452,24.8257072575238,26.0903902916213
Q69YH5;E9PEI0,Q69YH5;E9PEI0,3;3,3;3,3;3,Cell division cycle-associated protein 2,CDCA2,sp|Q69YH5|CDCA2_HUMAN Cell division cycle-associated protein 2 OS=Homo sapiens OX=9606 GN=CDCA2 PE=1 SV=2;tr|E9PEI0|E9PEI0_HUMAN Cell division cycle-associated protein 2 OS=Homo sapiens OX=9606 GN=CDCA2 PE=1 SV=1,3,3,5.2,4.17208717402692,4.1631440863452,23.9223419472326,24.1847258532807
P06493;A0A024QZP7;E5RIU6;A0A087WZZ9,P06493;A0A024QZP7;E5RIU6;A0A087WZZ9,4;4;3;3,2;2;1;1,2;2;1;1,Cyclin-dependent kinase 1,CDK1;CDC2,"sp|P06493|CDK1_HUMAN Cyclin-dependent kinase 1 OS=Homo sapiens OX=9606 GN=CDK1 PE=1 SV=3;tr|A0A024QZP7|A0A024QZP7_HUMAN Cell division cycle 2, G1 to S and G2 to M, isoform CRA_a OS=Homo sapiens OX=9606 GN=CDK1 PE=1 SV=1;tr|E5RIU6|E5RIU6_HUMAN Cyclin-depend",4,2,17.5,4.17208717402692,4.1631440863452,21.9130924698339,23.099071016264
P21127;Q9UQ88;Q5QPR4;A0A0D9SEI3;Q5QPR3;A0A0D9SER5;A0A0D9SEN2,P21127;Q9UQ88;Q5QPR4;A0A0D9SEI3;Q5QPR3;A0A0D9SER5;A0A0D9SEN2,5;5;5;5;5;5;5,5;5;5;5;5;5;5,5;5;5;5;5;5;5,Cyclin-dependent kinase 11B;Cyclin-dependent kinase 11A,CDK11B;CDK11A,sp|P21127|CD11B_HUMAN Cyclin-dependent kinase 11B OS=Homo sapiens OX=9606 GN=CDK11B PE=1 SV=4;sp|Q9UQ88|CD11A_HUMAN Cyclin-dependent kinase 11A OS=Homo sapiens OX=9606 GN=CDK11A PE=1 SV=4;tr|Q5QPR4|Q5QPR4_HUMAN Cyclin-dependent kinase 11A OS=Homo sapiens O,5,5,7.5,4.17208717402692,4.1631440863452,25.5552598816777,24.8602231392243
