TLE1_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
MYO1B,-0.3024198197,0.0576983608798338,0,O43795;E9PDF6;H7C2Y7;E7EQD9;Q9UBC5;C9JUP5;C9JYW1;A0A0U1RRI3;G3V342,O43795;E9PDF6,8;8;2;2;1;1;1;1;1,8;8;2;2;1;1;1;1;1,8;8;2;2;1;1;1;1;1,Unconventional myosin-Ib,MYO1B,sp|O43795|MYO1B_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3;tr|E9PDF6|E9PDF6_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=1,8,8,9.1,1136
SUCLG2,-0.123592179,0.367221354077747,0,Q96I99;E9PDQ8;H0Y852,Q96I99;E9PDQ8,6;6;2,6;6;2,6;6;2,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCLG2,"sp|Q96I99|SUCB2_HUMAN Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2;tr|E9PDQ8|E9PDQ8_HUMAN Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 ",6,6,12.5,432
MRPS17;hCG_1984214,-0.019190414,0.887392754000628,0,Q9Y2R5;E9PE17;I3L0E3,Q9Y2R5;E9PE17;I3L0E3,1;1;1,1;1;1,1;1;1,"28S ribosomal protein S17, mitochondrial",MRPS17;hCG_1984214,"sp|Q9Y2R5|RT17_HUMAN 28S ribosomal protein S17, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS17 PE=1 SV=1;tr|E9PE17|E9PE17_HUMAN 28S ribosomal protein S17, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPS17 PE=1 SV=1;tr|I3L0E3|I3L0E3_HUMAN HCG19842",1,1,6.9,130
FUBP1,0.0182576768,0.905886131346578,0,Q96AE4;E9PEB5,Q96AE4;E9PEB5,28;28,28;28,13;13,Far upstream element-binding protein 1,FUBP1,sp|Q96AE4|FUBP1_HUMAN Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3;tr|E9PEB5|E9PEB5_HUMAN Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=1,28,13,48.3,644
NUP155,0.2002861109,0.496161296282847,0,O75694;E9PF10;D6RA13,O75694;E9PF10,6;6;1,6;6;1,6;6;1,Nuclear pore complex protein Nup155,NUP155,sp|O75694|NU155_HUMAN Nuclear pore complex protein Nup155 OS=Homo sapiens OX=9606 GN=NUP155 PE=1 SV=1;tr|E9PF10|E9PF10_HUMAN Nuclear pore complex protein Nup155 OS=Homo sapiens OX=9606 GN=NUP155 PE=1 SV=1,6,6,7.3,1391
SSR2,-0.162264346,0.401990129911035,0,P43308;E9PNP2;E9PQJ7;E9PLP2;E9PN13;E9PQ05;E9PJ35;E9PQI4,P43308;E9PNP2;E9PQJ7;E9PLP2;E9PN13;E9PQ05;E9PJ35;E9PQI4,2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2,Translocon-associated protein subunit beta,SSR2,sp|P43308|SSRB_HUMAN Translocon-associated protein subunit beta OS=Homo sapiens OX=9606 GN=SSR2 PE=1 SV=1;tr|E9PNP2|E9PNP2_HUMAN Translocon-associated protein subunit beta OS=Homo sapiens OX=9606 GN=SSR2 PE=1 SV=1;tr|E9PQJ7|E9PQJ7_HUMAN Translocon-associat,2,2,8.7,183
EEF1D,0.3789845504,0.0637075231090051,0,P29692;E9PK01;A0A087X1X7;E9PRY8;E9PI39;E9PQ49;E9PPR1;E9PL12;E9PMW7;E9PQZ1;H0YCK7;E9PIZ1;E9PK06;E9PK72;H0YE72;H0YE58;E9PKK3;E9PQC9;E9PJD0;E9PNW6,P29692;E9PK01;A0A087X1X7;E9PRY8;E9PI39;E9PQ49;E9PPR1;E9PL12;E9PMW7;E9PQZ1;H0YCK7;E9PIZ1,22;22;19;19;17;17;16;16;15;13;12;11;9;7;6;6;5;4;3;3,22;22;19;19;17;17;16;16;15;13;12;11;9;7;6;6;5;4;3;3,10;10;10;10;5;5;5;5;5;5;5;5;2;2;5;5;0;4;0;0,Elongation factor 1-delta,EEF1D,sp|P29692|EF1D_HUMAN Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5;tr|E9PK01|E9PK01_HUMAN Elongation factor 1-delta (Fragment) OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=1;tr|A0A087X1X7|A0A087X1X7_HUMAN Elongation factor 1-delta OS=Hom,22,10,65.8,281
BCLAF1,-0.3005737918,0.194328435493827,0,Q9NYF8;E9PK91;A0A1W2PQ43;E9PK09;E9PQN2;E9PKI6;E9PJA7;H0YF00;H0YF63;H0YF14,Q9NYF8;E9PK91;A0A1W2PQ43;E9PK09;E9PQN2;E9PKI6;E9PJA7,8;8;7;7;7;7;5;1;1;1,8;8;7;7;7;7;5;1;1;1,8;8;7;7;7;7;5;1;1;1,Bcl-2-associated transcription factor 1,BCLAF1,sp|Q9NYF8|BCLF1_HUMAN Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=2;tr|E9PK91|E9PK91_HUMAN Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=1;tr|A0A1W2PQ43|A0A1W2PQ43_HUMAN Bcl-2-associ,8,8,10.7,920
PRMT1,0.0715855131,0.611610290319933,0,Q99873;E9PKG1;E9PIX6;E9PNR9;E9PQ98;H0YDE4;E9PMW9,Q99873;E9PKG1;E9PIX6;E9PNR9;E9PQ98;H0YDE4,10;10;7;6;6;6;1,10;10;7;6;6;6;1,10;10;7;6;6;6;1,Protein arginine N-methyltransferase 1,PRMT1,sp|Q99873|ANM1_HUMAN Protein arginine N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=PRMT1 PE=1 SV=3;tr|E9PKG1|E9PKG1_HUMAN Protein arginine N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=PRMT1 PE=1 SV=1;tr|E9PIX6|E9PIX6_HUMAN Protein arginine N-methyl,10,10,26.1,371
NDUFS8,0.3393346702,0.0564579345625834,0,O00217;E9PN51;F8W9K7;E9PKH6;E9PPW7,O00217;E9PN51;F8W9K7;E9PKH6;E9PPW7,3;3;3;3;3,3;3;3;3;3,3;3;3;3;3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",NDUFS8,"sp|O00217|NDUS8_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS8 PE=1 SV=1;tr|E9PN51|E9PN51_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial (Fragment) OS=Homo sapiens OX",3,3,17.6,210
NPEPPS,-0.285091069,0.0877245425110971,0,P55786;E9PLK3;H0YDG0;A6NEC2;E9PP11;H0YCQ5;E9PJ74;E9PRQ5,P55786;E9PLK3,18;18;6;5;3;1;1;1,18;18;6;5;3;1;1;1,18;18;6;5;3;1;1;1,Puromycin-sensitive aminopeptidase,NPEPPS,sp|P55786|PSA_HUMAN Puromycin-sensitive aminopeptidase OS=Homo sapiens OX=9606 GN=NPEPPS PE=1 SV=2;tr|E9PLK3|E9PLK3_HUMAN Aminopeptidase OS=Homo sapiens OX=9606 GN=NPEPPS PE=1 SV=1,18,18,24.9,919
FDFT1,-0.9617766313,0.0377325305028178,0,P37268;E9PNM1;A0A1W2PQ47;E9PJG4;E9PQ90;E9PNJ2;E9PSH1;E9PS69,P37268;E9PNM1;A0A1W2PQ47,8;8;7;3;1;1;1;1,8;8;7;3;1;1;1;1,8;8;7;3;1;1;1;1,Squalene synthase,FDFT1,sp|P37268|FDFT_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=1;tr|E9PNM1|E9PNM1_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=1;tr|A0A1W2PQ47|A0A1W2PQ47_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=,8,8,23.5,417
FAU,0.0555762281,0.725092960913817,0,P62861;E9PR30,P62861;E9PR30,3;3,3;3,3;3,40S ribosomal protein S30,FAU,sp|P62861|RS30_HUMAN 40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1;tr|E9PR30|E9PR30_HUMAN 40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1,3,3,20.3,59
TMEM258,-0.1053934823,0.460835176341444,0,P61165;F5GWH5,P61165;F5GWH5,1;1,1;1,1;1,Transmembrane protein 258,TMEM258,sp|P61165|TM258_HUMAN Transmembrane protein 258 OS=Homo sapiens OX=9606 GN=TMEM258 PE=1 SV=1;tr|F5GWH5|F5GWH5_HUMAN Transmembrane protein 258 OS=Homo sapiens OX=9606 GN=TMEM258 PE=1 SV=1,1,1,10.1,79
MLEC,0.7371746191,0.00273677974631508,0,Q14165;F5GX14;F5H1S8,Q14165;F5GX14;F5H1S8,2;2;1,2;2;1,2;2;1,Malectin,MLEC,sp|Q14165|MLEC_HUMAN Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1;tr|F5GX14|F5GX14_HUMAN Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1;tr|F5H1S8|F5H1S8_HUMAN Malectin (Fragment) OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1,2,2,8.6,292
OTUB1,-0.1876435228,0.210861187397225,0,Q96FW1;F5GYN4;J3KR44;F5H6Q1;F5H3F0;F5GYJ8,Q96FW1;F5GYN4;J3KR44;F5H6Q1;F5H3F0;F5GYJ8,4;4;4;4;3;3,4;4;4;4;3;3,4;4;4;4;3;3,Ubiquitin thioesterase OTUB1,OTUB1,sp|Q96FW1|OTUB1_HUMAN Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2;tr|F5GYN4|F5GYN4_HUMAN Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=1;tr|J3KR44|J3KR44_HUMAN Ubiquitin thioesterase OS=Homo sapiens OX=96,4,4,20.7,271
ATP6V0D1,-0.3397356329,0.0434779563267774,0,P61421;J3QL14;R4GN72;F5GYQ1,P61421;J3QL14;R4GN72;F5GYQ1,1;1;1;1,1;1;1;1,1;1;1;1,V-type proton ATPase subunit d 1,ATP6V0D1,sp|P61421|VA0D1_HUMAN V-type proton ATPase subunit d 1 OS=Homo sapiens OX=9606 GN=ATP6V0D1 PE=1 SV=1;tr|J3QL14|J3QL14_HUMAN V-type proton ATPase subunit d 1 (Fragment) OS=Homo sapiens OX=9606 GN=ATP6V0D1 PE=1 SV=1;tr|R4GN72|R4GN72_HUMAN V-type proton ATPas,1,1,3.1,351
LIG1,-1.1763460362,0.0884979074772167,0,P18858;F5GZ28;M0QY71;M0R1G7;B4E135;M0R0Q7,P18858;F5GZ28,3;3;1;1;1;1,3;3;1;1;1;1,3;3;1;1;1;1,DNA ligase 1;DNA ligase,LIG1,sp|P18858|DNLI1_HUMAN DNA ligase 1 OS=Homo sapiens OX=9606 GN=LIG1 PE=1 SV=1;tr|F5GZ28|F5GZ28_HUMAN DNA ligase OS=Homo sapiens OX=9606 GN=LIG1 PE=1 SV=1,3,3,6.7,919
SLC3A2,0.0006622617,0.997248437225548,0,P08195;F5GZS6;J3KPF3;H0YFS2;F5H0E2;F5GZI0;F5H867;H0YFX4;F5GZR9,P08195;F5GZS6;J3KPF3,25;25;25;12;8;7;5;2;1,25;25;25;12;8;7;5;2;1,25;25;25;12;8;7;5;2;1,4F2 cell-surface antigen heavy chain,SLC3A2,sp|P08195|4F2_HUMAN 4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=3;tr|F5GZS6|F5GZS6_HUMAN 4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1;tr|J3KPF3|J3KPF3_HUMAN 4F2 cell-surface antigen hea,25,25,39.7,630
GPHN,-0.2760153793,0.628390837258525,0,Q9NQX3;G3V4R0;G3V355;G3V582;F5H039;G3V4D2,Q9NQX3;G3V4R0;G3V355;G3V582;F5H039;G3V4D2,2;2;2;2;2;1,2;2;2;2;2;1,2;2;2;2;2;1,Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase,GPHN,sp|Q9NQX3|GEPH_HUMAN Gephyrin OS=Homo sapiens OX=9606 GN=GPHN PE=1 SV=1;tr|G3V4R0|G3V4R0_HUMAN Gephyrin OS=Homo sapiens OX=9606 GN=GPHN PE=1 SV=1;tr|G3V355|G3V355_HUMAN Gephyrin OS=Homo sapiens OX=9606 GN=GPHN PE=1 SV=1;tr|G3V582|G3V582_HUMAN Gephyrin OS=H,2,2,3.7,736
RAB35,0.0704123834,0.788010879841986,0,Q15286;F5H157;F5H7F8,Q15286;F5H157;F5H7F8,2;2;1,2;2;1,2;2;1,Ras-related protein Rab-35,RAB35,sp|Q15286|RAB35_HUMAN Ras-related protein Rab-35 OS=Homo sapiens OX=9606 GN=RAB35 PE=1 SV=1;tr|F5H157|F5H157_HUMAN Ras-related protein Rab-35 (Fragment) OS=Homo sapiens OX=9606 GN=RAB35 PE=1 SV=1;tr|F5H7F8|F5H7F8_HUMAN Ras-related protein Rab-35 OS=Homo sa,2,2,11.4,201
NAP1L1,0.1615090551,0.347681997370697,0,P55209;F8VY35;F8W0J6;F5H4R6;H0YIV4;H0YHC3;F8W020;F8W118;F8VV59;B7Z9C2;H0YH88;F8VUX1;F8VXI6;F8VRJ2;F8VVB5;B7Z4K9,P55209;F8VY35;F8W0J6;F5H4R6;H0YIV4;H0YHC3;F8W020;F8W118;F8VV59;B7Z9C2;H0YH88;F8VUX1;F8VXI6;F8VRJ2;F8VVB5,14;14;14;14;14;13;13;13;13;13;12;12;11;10;10;1,14;14;14;14;14;13;13;13;13;13;12;12;11;10;10;1,2;2;2;2;2;1;2;1;1;1;0;2;2;1;1;0,Nucleosome assembly protein 1-like 1,NAP1L1,sp|P55209|NP1L1_HUMAN Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1;tr|F8VY35|F8VY35_HUMAN Nucleosome assembly protein 1-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1;tr|F8W0J6|F8W0J6_HUMAN Nucleosome asse,14,2,34.5,391
TUBA1C,0.1572996489,0.294742060158346,0,Q9BQE3;F5H5D3;A0A1W2PQM2;F8VVB9;F8VRZ4;F8VS66;F8VX09;F8VWV9;A6NHL2;C9JEV8;C9JQ00;C9JJQ8;F8VRK0;F8W0F6;C9JDL2;C9K0S6;Q9H853;F8VXZ7,Q9BQE3;F5H5D3;A0A1W2PQM2,43;43;28;17;11;11;7;7;6;5;5;5;4;2;2;2;1;1,5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Tubulin alpha-1C chain,TUBA1C,sp|Q9BQE3|TBA1C_HUMAN Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1;tr|F5H5D3|F5H5D3_HUMAN Tubulin alpha chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1;tr|A0A1W2PQM2|A0A1W2PQM2_HUMAN Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN,43,2,73.5,449
GRSF1,0.081208382,0.716512259835159,0,Q12849;H0Y8R1;F5H5I6;H0YAK1;H0YAM1,Q12849;H0Y8R1;F5H5I6;H0YAK1,11;11;11;11;3,11;11;11;11;3,11;11;11;11;3,G-rich sequence factor 1,GRSF1,sp|Q12849|GRSF1_HUMAN G-rich sequence factor 1 OS=Homo sapiens OX=9606 GN=GRSF1 PE=1 SV=3;tr|H0Y8R1|H0Y8R1_HUMAN G-rich sequence factor 1 (Fragment) OS=Homo sapiens OX=9606 GN=GRSF1 PE=1 SV=1;tr|F5H5I6|F5H5I6_HUMAN G-rich sequence factor 1 OS=Homo sapiens ,11,11,29.8,480
MYO1C,0.1405920193,0.675465887167187,0,O00159;F5H6E2;I3L501;I3L3Y6;I3L3F5,O00159;F5H6E2,23;23;5;4;1,23;23;5;4;1,23;23;5;4;1,Unconventional myosin-Ic,MYO1C,sp|O00159|MYO1C_HUMAN Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4;tr|F5H6E2|F5H6E2_HUMAN Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=1,23,23,23.5,1063
ATL3,-0.4475253335,0.02161117582013,0,Q6DD88;F5H6I7;F5GWF8,Q6DD88;F5H6I7,5;5;1,5;5;1,5;5;1,Atlastin-3,ATL3,sp|Q6DD88|ATLA3_HUMAN Atlastin-3 OS=Homo sapiens OX=9606 GN=ATL3 PE=1 SV=1;tr|F5H6I7|F5H6I7_HUMAN Atlastin-3 OS=Homo sapiens OX=9606 GN=ATL3 PE=1 SV=1,5,5,11.8,541
GNS,-0.4358278825,0.15639122738434,0,P15586;H7C3P4;F6S8M0;F5H4C6;H0YFA9,P15586;H7C3P4;F6S8M0;F5H4C6,7;7;7;6;3,7;7;7;6;3,7;7;7;6;3,N-acetylglucosamine-6-sulfatase,GNS,sp|P15586|GNS_HUMAN N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=3;tr|H7C3P4|H7C3P4_HUMAN N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=1;tr|F6S8M0|F6S8M0_HUMAN N-acetylglucosamine-6-sulfatase OS=Homo sapi,7,7,21.2,552
RANBP1,0.4667339066,0.0659485534021789,0,P43487;F6WQW2;C9JXG8;C9JGV6;C9JJ34;C9JDM3;C9JIC6,P43487;F6WQW2;C9JXG8;C9JGV6;C9JJ34;C9JDM3,8;8;7;7;6;4;3,8;8;7;7;6;4;3,8;8;7;7;6;4;3,Ran-specific GTPase-activating protein,RANBP1,sp|P43487|RANG_HUMAN Ran-specific GTPase-activating protein OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1;tr|F6WQW2|F6WQW2_HUMAN Ran-specific GTPase-activating protein OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1;tr|C9JXG8|C9JXG8_HUMAN Ran-specific GTPase-act,8,8,43.3,201
CAD,0.0840572622,0.530449332070135,0,P27708;F8VPD4;H7C2E4;H7BZB3,P27708;F8VPD4,26;26;6;2,26;26;6;2,26;26;6;2,CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase,CAD,sp|P27708|PYR1_HUMAN CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3;tr|F8VPD4|F8VPD4_HUMAN CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=1,26,26,16.7,2225
LIMA1,0.3386299889,0.0499981385927871,0,Q9UHB6;F8VQE1;F8VS07;F8VRN8,Q9UHB6;F8VQE1;F8VS07,11;11;10;3,11;11;10;3,11;11;10;3,LIM domain and actin-binding protein 1,LIMA1,sp|Q9UHB6|LIMA1_HUMAN LIM domain and actin-binding protein 1 OS=Homo sapiens OX=9606 GN=LIMA1 PE=1 SV=1;tr|F8VQE1|F8VQE1_HUMAN LIM domain and actin-binding protein 1 OS=Homo sapiens OX=9606 GN=LIMA1 PE=1 SV=1;tr|F8VS07|F8VS07_HUMAN LIM domain and actin-bin,11,11,18.7,759
UBE2N;UBE2NL,0.9375779035,0.11262177612689,0,P61088;F8VSD4;Q5JXB2;F8VZ29;F8VV71;F8VQQ8,P61088;F8VSD4;Q5JXB2;F8VZ29;F8VV71,3;3;2;2;2;1,3;3;2;2;2;1,3;3;2;2;2;1,Ubiquitin-conjugating enzyme E2 N;Putative ubiquitin-conjugating enzyme E2 N-like,UBE2N;UBE2NL,sp|P61088|UBE2N_HUMAN Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1;tr|F8VSD4|F8VSD4_HUMAN Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1;sp|Q5JXB2|UE2NL_HUMAN Putative ubiquitin-conjugating enzy,3,3,17.1,152
AK2,0.0243794122,0.861495512053569,0,P54819;F8W1A4;F8VZG5;A0A5F9ZHP2;F8VY04;A0A5K1VW67;G3V213;F8VPP1,P54819;F8W1A4;F8VZG5;A0A5F9ZHP2;F8VY04;A0A5K1VW67;G3V213,12;12;9;9;9;9;8;3,12;12;9;9;9;9;8;3,12;12;9;9;9;9;8;3,"Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed;Adenylate kinase 2, mitochondrial",AK2,"sp|P54819|KAD2_HUMAN Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=2;tr|F8W1A4|F8W1A4_HUMAN Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=1;tr|F8VZG5|F8VZG5_HUMAN Adenylate kinase 2, mitochondrial OS=Ho",12,12,55.2,239
MYL6,-0.0190918107,0.910663625300148,0,P60660;F8W1R7;G3V1V0;J3KND3;G8JLA2;B7Z6Z4;F8VPF3;G3V1Y7;F8VZU9;F8W180;P14649;F8W1I5;H0YI43;F8VXL3,P60660;F8W1R7;G3V1V0;J3KND3;G8JLA2;B7Z6Z4;F8VPF3;G3V1Y7,14;14;14;11;11;11;9;7;4;4;3;3;2;1,14;14;14;11;11;11;9;7;4;4;3;3;2;1,14;14;14;11;11;11;9;7;4;4;3;3;2;1,Myosin light polypeptide 6,MYL6,sp|P60660|MYL6_HUMAN Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=2;tr|F8W1R7|F8W1R7_HUMAN Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=1;tr|G3V1V0|G3V1V0_HUMAN Myosin light polypeptide 6 OS=Homo sapiens OX=9606 ,14,14,67.5,151
HNRNPA1;HNRNPA1L2,0.0868370211,0.606797787095826,0,P09651;F8W6I7;F8VZ49;A0A2R8Y4L2;F8VTQ5;Q32P51;F8W646;H0YH80;F8VYN5,P09651;F8W6I7;F8VZ49;A0A2R8Y4L2;F8VTQ5;Q32P51;F8W646,28;28;21;17;15;14;14;12;9,28;28;21;17;15;14;14;12;9,28;28;21;17;15;14;14;12;9,"Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed;Heterogeneous nuclear ribonucleoprotein A1-like 2",HNRNPA1;HNRNPA1L2,sp|P09651|ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5;tr|F8W6I7|F8W6I7_HUMAN Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=2;tr|F8VZ49|F8VZ49_HUMAN Heterogeneous,28,28,57.3,372
MRE11A,-0.6338974338,0.00714762407686063,0,P49959;F8W7U8;F5GXT0,P49959;F8W7U8,4;4;1,4;4;1,4;4;1,Double-strand break repair protein MRE11A,MRE11A,sp|P49959|MRE11_HUMAN Double-strand break repair protein MRE11 OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=3;tr|F8W7U8|F8W7U8_HUMAN Double-strand break repair protein OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=1,4,4,6.2,708
RTN4,0.4623323635,0.0809975766899566,0,F8W914,F8W914,7,7,1,Reticulon,RTN4,tr|F8W914|F8W914_HUMAN Reticulon OS=Homo sapiens OX=9606 GN=RTN4 PE=1 SV=1,7,1,29.6,345
IGF2BP2,-2.8969847453,0.00229859550891864,1,Q9Y6M1;F8W930,Q9Y6M1;F8W930,4;4,4;4,4;4,Insulin-like growth factor 2 mRNA-binding protein 2,IGF2BP2,sp|Q9Y6M1|IF2B2_HUMAN Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=2;tr|F8W930|F8W930_HUMAN Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=1,4,4,8.5,599
NDUFA5,-0.0377586824,0.796809109687318,0,Q16718;F8WAS3,Q16718;F8WAS3,2;2,2;2,2;2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,NDUFA5,sp|Q16718|NDUA5_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=3;tr|F8WAS3|F8WAS3_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=1,2,2,19,116
NDUFV1,0.2997898016,0.0777680181701706,0,P49821;G3V0I5;E9PPS5;E9PQP1,P49821;G3V0I5;E9PPS5;E9PQP1,2;2;1;1,2;2;1;1,1;1;1;1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",NDUFV1,"sp|P49821|NDUV1_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=4;tr|G3V0I5|G3V0I5_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=1",2,1,5,464
API5,-0.2736774359,0.214315544881689,0,Q9BZZ5;G3V1C3;E9PQK6;H0YER7,Q9BZZ5;G3V1C3,10;10;3;2,10;10;3;2,10;10;3;2,Apoptosis inhibitor 5,API5,sp|Q9BZZ5|API5_HUMAN Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3;tr|G3V1C3|G3V1C3_HUMAN Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=1,10,10,18.3,524
GOLT1B,0.0750082394,0.605000164789066,0,Q9Y3E0;G3V1U5;F5H6U7,Q9Y3E0;G3V1U5;F5H6U7,3;3;2,3;3;2,3;3;2,Vesicle transport protein GOT1B,GOLT1B,"sp|Q9Y3E0|GOT1B_HUMAN Vesicle transport protein GOT1B OS=Homo sapiens OX=9606 GN=GOLT1B PE=1 SV=1;tr|G3V1U5|G3V1U5_HUMAN Golgi transport 1 homolog B (S. cerevisiae), isoform CRA_c OS=Homo sapiens OX=9606 GN=GOLT1B PE=1 SV=1;tr|F5H6U7|F5H6U7_HUMAN Vesicle t",3,3,20.3,138
