Gene_names,DTL_vs_BirA_logFC,DTL_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_DTL_N1,Peptides_DTL_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_DTL_N1,Razor___unique_peptides_DTL_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_DTL_N1,Unique_peptides_DTL_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_DTL_N1,Identification_type_DTL_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_DTL_N1,Ratio_H_L_DTL_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_DTL_N1,Ratio_H_L_normalized_DTL_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____DTL_N1,Ratio_H_L_variability_____DTL_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_DTL_N1,Ratio_H_L_count_DTL_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_DTL_N1,Ratio_H_L_iso_count_DTL_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_DTL_N1,Ratio_H_L_type_DTL_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_DTL_N1____,Sequence_coverage_DTL_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_DTL_N1,Intensity_L_DTL_N1,Intensity_H_DTL_N1,Intensity_DTL_N2,Intensity_L_DTL_N2,Intensity_H_DTL_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_DTL_N1,metacell_Intensity_L_DTL_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
HINT1,-1.84488405777433,0.00227006695667726,P49773;D6REP8;D6RE99;D6RD60;D6RC06,P49773,7;3;3;3;2,7;3;3;3;2,7;3;3;3;2,Histidine triad nucleotide-binding protein 1,sp|P49773|HINT1_HUMAN Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=2,5,7,7,7,6,5,3,3,6,5,3,3,6,5,3,3,86.5,86.5,86.5,13.802,126,126;78;78;103;65,0.0,125.85,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.31035,0.927,20.415,25,5,Leave out requantified,0.23706,0.36496,0.37092,0.25297,0.89076,1.0549,1.1149,0.88317,26.686,12.032,26.758,26.031,8,8,4,5,2,0,2,1,Leave out requantified,Leave out requantified,Median,Leave out requantified,86.5,65.9,51.6,47.6,5169400000,3938400000,1230900000,1660000000,1283000000,376920000,1945700000,1449400000,496370000,610940000,452260000,158680000,952760000,753800000,198970000,,,,1608,326;1640;2248;2249;6794;7986;11639,True;True;True;True;True;True;True,337;1719;2351;2352;7114;8366;12170,886;887;4979;4980;4981;4982;6780;6781;6782;6783;19642;19643;19644;19645;19646;19647;23157;33636;33637;33638;33639;33640;33641;33642;33643,1726;1727;1728;1729;9848;9849;9850;9851;9852;9853;9854;13408;13409;13410;13411;13412;13413;13414;13415;13416;13417;37670;37671;37672;37673;37674;37675;37676;37677;37678;37679;37680;37681;37682;37683;37684;44334;63449;63450;63451;63452;63453;63454;63455;63456;63457;63458;63459;63460;63461;63462;63463;63464;63465;63466;63467;63468;63469;63470;63471;63472;63473;63474;63475;63476;63477;63478;63479;63480;63481;63482;63483;63484;63485;63486;63487;63488;63489;63490;63491;63492;63493;63494;63495;63496;63497,1728;9850;13408;13415;37680;44334;63462,,,,,-1;-1;-1;-1;-1,protein_1609,quanti,quanti,quanti,quanti
RANBP2,1.0559590056801,0.243378239595715,P49792;Q99666;Q7Z3J3;O14715;J3KQ37;P0DJD0;P0DJD1;F8VYC4;A0A286YES2;A0A1W2PNU4;F8W705;F8WBP7,P49792,10;4;4;4;4;3;3;3;3;3;2;1,10;4;4;4;4;3;3;3;3;3;2;1,5;0;0;0;0;0;0;0;0;0;0;1,E3 SUMO-protein ligase RanBP2,sp|P49792|RBP2_HUMAN E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2,12,10,10,5,5,2,6,7,5,2,6,7,2,2,3,4,4.5,4.5,2.2,358.2,3224,3224;1765;1758;1765;1625;1748;1756;1756;1756;1756;904;51,0.0,9.9508,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.52965,1.3741,26.681,20,6,Leave out requantified,0.51719,0.57568,0.56239,0.53341,1.2237,1.1576,1.404,1.3239,30.433,26.211,34.676,31.627,5,2,6,7,0,1,2,3,Leave out requantified,Median,Leave out requantified,Leave out requantified,2.3,0.8,2.4,2.9,479150000,301630000,177520000,92398000,64553000,27845000,29964000,18061000,11903000,170140000,101150000,68993000,186650000,117870000,68781000,,,,1609,3095;3392;3937;5785;6412;7550;9668;9820;14939;18308,True;True;True;True;True;True;True;True;True;True,3232;3541;4110;6047;6722;7908;10117;10275;15545;19044,9097;9902;9903;11332;11333;11334;11335;16660;18612;21941;21942;28186;28187;28633;28634;28635;42825;42826;52615;52616,17762;19290;19291;21862;21863;21864;21865;21866;31876;35769;42018;42019;42020;53655;53656;53657;54495;54496;54497;54498;54499;80381;99629,17762;19291;21863;31876;35769;42020;53657;54498;80381;99629,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1610,quanti,quanti,quanti,quanti
GMPS,-1.3087392647059,0.0269300390321138,P49915,P49915,16,16,16,GMP synthase [glutamine-hydrolyzing],sp|P49915|GUAA_HUMAN GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1,1,16,16,16,10,10,6,9,10,10,6,9,10,10,6,9,36.9,36.9,36.9,76.715,693,693,0.0,29.603,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.32756,0.983,35.827,35,8,Leave out requantified,0.30632,0.37395,0.47122,0.32018,1.0531,1.0982,1.2119,0.96417,18.032,10.736,34.781,48.856,10,10,6,9,2,5,1,0,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,22.5,22.8,14.0,24.7,1741800000,1220800000,520970000,426020000,303810000,122210000,609890000,427150000,182740000,230770000,145140000,85628000,475080000,344680000,130400000,,,,1611,1261;3329;3353;3354;6799;7159;7469;7583;11809;12548;13847;13848;15007;16706;16774;17809,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1315;3477;3501;3502;7119;7506;7825;7942;12344;13099;14426;14427;15615;17380;17457;18538,3745;3746;3747;3748;9738;9798;9799;9800;19663;20815;20816;21700;22027;22028;34107;34108;36153;36154;36155;36156;39640;39641;39642;39643;39644;39645;43019;43020;43021;47999;48259;48260;48261;48262;51258,7169;7170;7171;7172;7173;7174;7175;7176;7177;18986;19089;19090;19091;37731;39971;39972;39973;41552;41553;42152;42153;42154;42155;64372;64373;68213;68214;68215;68216;68217;68218;68219;68220;68221;74438;74439;74440;74441;74442;74443;80800;80801;80802;80803;80804;90832;91382;91383;91384;91385;91386;91387;91388;97266,7172;18986;19089;19091;37731;39971;41552;42152;64373;68221;74438;74442;80801;90832;91387;97266,,,,,-1,protein_1612,quanti,quanti,quanti,quanti
IDH3A,1.23807727848792,0.0946442926038305,P50213;H0YL72;H0YMU3;H0YKD0;H0YLI6;H0YM64;H0YNF5;H0YL05;Q68D72;H0YLF8;H0YM46;H0YNF8,P50213;H0YL72;H0YMU3,9;7;5;4;4;2;2;1;1;1;1;1,9;7;5;4;4;2;2;1;1;1;1;1,9;7;5;4;4;2;2;1;1;1;1;1,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial","sp|P50213|IDH3A_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3A PE=1 SV=1;tr|H0YL72|H0YL72_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3A PE=1 SV=1;tr|H0",12,9,9,9,3,2,9,5,3,2,9,5,3,2,9,5,24.3,24.3,24.3,39.591,366,366;331;175;109;134;46;87;36;37;42;48;60,0.0,11.441,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.33244,0.85606,36.475,20,16,Leave out requantified,0.80426,0.33131,0.32193,0.37584,2.9105,0.88118,0.88368,1.1028,88.164,25.204,54.467,88.971,3,2,10,5,2,1,8,5,Plateau,Median,Median,Median,8.7,5.2,24.3,13.9,1141800000,744910000,396940000,127410000,76396000,51012000,115900000,75390000,40505000,576270000,406720000,169550000,322280000,186400000,135870000,,,,1612,1510;5514;6124;6314;6507;9608;11534;12400;15723,True;True;True;True;True;True;True;True;True,1581;5766;6410;6619;6817;10054;12057;12945;16352,4595;4596;15943;17776;18331;18332;18333;18334;18335;18336;18337;18850;18851;18852;18853;28025;33330;33331;33332;33333;35773;35774;45076,9152;9153;9154;9155;30586;30587;34219;34220;34221;35284;35285;35286;35287;35288;35289;35290;35291;35292;35293;35294;36188;36189;36190;36191;36192;36193;53330;62889;62890;62891;62892;62893;67553;67554;67555;85139,9155;30586;34219;35288;36189;53330;62889;67554;85139,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1613,quanti,quanti,quanti,quanti
GDI2,-1.87121025134041,0.0106269813888926,P50395;Q5SX87;Q5SX91;V9GYF8;Q5SX90;Q5SX86;V9GYJ7,P50395;Q5SX87,27;16;10;8;8;8;7,27;16;10;8;8;8;7,18;9;4;5;5;5;4,Rab GDP dissociation inhibitor beta,sp|P50395|GDIB_HUMAN Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2;tr|Q5SX87|Q5SX87_HUMAN Rab GDP dissociation inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=1,7,27,27,18,21,20,11,20,21,20,11,20,14,14,8,14,76.2,76.2,57.8,50.663,445,445;263;203;130;148;155;125,0.0,133.0,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.29968,0.86699,13.312,89,31,Leave out requantified,0.26939,0.34589,0.32679,0.26024,0.86016,0.95468,0.94894,0.76379,15.297,17.426,29.164,24.878,27,26,13,23,8,6,6,11,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,62.9,61.6,35.7,59.6,8917500000,6612000000,2305500000,2969600000,2241800000,727850000,3078900000,2264900000,814010000,828060000,593690000,234380000,2040900000,1511700000,529220000,,,,1613,2703;3841;4090;4185;4235;4236;4569;4570;5591;6899;7753;7891;8289;10268;10906;11360;11575;12187;13606;14497;15128;16095;16707;16743;17005;18256;18412,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,2823;4013;4265;4361;4413;4414;4752;4753;5846;7231;7232;8120;8266;8676;10732;11393;11871;12101;12725;14178;15093;15738;16739;17381;17418;17704;18991;19150,8031;8032;8033;8034;8035;8036;11073;11743;11744;11745;11990;11991;12141;12142;13062;13063;13064;13065;13066;13067;13068;16159;16160;20037;20038;20039;20040;20041;20042;20043;20044;20045;22494;22495;22873;22874;24009;24010;24011;24012;24013;24014;24015;29811;29812;29813;31587;31588;32811;32812;33452;33453;33454;33455;35180;35181;38966;38967;41529;41530;41531;41532;41533;41534;41535;41536;43356;43357;43358;43359;46223;46224;46225;46226;46227;48000;48001;48097;48098;48099;48100;48960;48961;48962;48963;48964;48965;52479;52480;52481;52919,15744;15745;15746;15747;15748;15749;15750;15751;15752;15753;15754;15755;15756;21390;22574;22575;22576;22577;22578;22579;23053;23054;23345;23346;25054;25055;25056;25057;25058;25059;25060;25061;25062;25063;25064;25065;25066;25067;25068;25069;30967;30968;38556;38557;38558;38559;38560;38561;38562;38563;38564;38565;38566;38567;43091;43092;43093;43782;43783;45795;45796;45797;45798;45799;45800;45801;45802;45803;56476;56477;56478;56479;56480;56481;56482;59777;59778;59779;59780;59781;59782;61956;61957;61958;63104;63105;63106;63107;63108;63109;63110;63111;63112;63113;66451;66452;73255;73256;73257;73258;77977;77978;77979;77980;77981;77982;77983;77984;77985;77986;77987;77988;77989;77990;77991;77992;77993;77994;81474;81475;81476;81477;81478;81479;81480;87439;87440;87441;87442;87443;87444;87445;87446;87447;87448;87449;87450;87451;87452;87453;87454;87455;87456;87457;87458;87459;90833;90834;90835;90836;90837;90838;91016;91017;91018;92739;92740;92741;92742;92743;92744;92745;92746;92747;92748;92749;92750;92751;92752;92753;92754;92755;92756;99357;99358;100157,15751;21390;22578;23054;23345;23346;25060;25066;30967;38559;43092;43782;45801;56478;59778;61958;63110;66452;73257;77994;81475;87449;90838;91017;92742;99358;100157,,,,,-1;-1;-1;-1;-1;-1;-1,protein_1614,quanti,quanti,quanti,quanti
SERPINH1,-0.0136875528837415,0.965570092147124,P50454;E9PKH2;E9PR70;E9PPV6;E9PK86;E9PMI5;E9PJH8;E9PIG2;E9PRS3;E9PNX1;H0YEP8;E9PQ34;E9PLA6,P50454;E9PKH2;E9PR70;E9PPV6,11;8;6;6;4;4;3;3;3;3;2;2;1,11;8;6;6;4;4;3;3;3;3;2;2;1,11;8;6;6;4;4;3;3;3;3;2;2;1,Serpin H1,sp|P50454|SERPH_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2;tr|E9PKH2|E9PKH2_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=1;tr|E9PR70|E9PR70_HUMAN Serpin H1 (Fragment) OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=1;tr|E9PPV6,13,11,11,11,7,6,8,9,7,6,8,9,7,6,8,9,34.9,34.9,34.9,46.44,418,418;201;295;324;247;249;150;165;166;203;56;142;85,0.0,80.06,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.43415,1.2268,12.801,30,11,Leave out requantified,0.36692,0.48423,0.47342,0.32702,1.2133,1.2009,1.3105,1.1385,10.116,18.128,20.129,60.473,8,7,7,8,3,0,2,6,Leave out requantified,Leave out requantified,Leave out requantified,Median,25.6,22.5,28.9,28.9,1934000000,1295400000,638620000,381870000,260110000,121760000,378870000,245660000,133210000,484960000,307860000,177110000,688340000,481790000,206550000,,,,1615,2069;2887;5845;6070;6071;8964;10413;10861;13503;15011;15012,True;True;True;True;True;True;True;True;True;True;True,2166;3017;6113;6351;6352;9388;10883;11347;14072;15619;15620,6279;6280;6281;6282;8569;8570;16835;16836;17572;17573;17574;17575;17576;17577;26094;30175;30176;31477;31478;31479;31480;38681;38682;38683;38684;43027;43028;43029;43030;43031;43032;43033,12455;12456;12457;12458;12459;12460;12461;12462;12463;12464;12465;12466;16790;16791;16792;16793;16794;32211;32212;32213;33708;33709;33710;33711;33712;33713;33714;33715;33716;49718;49719;57143;57144;59571;59572;59573;59574;59575;59576;59577;59578;59579;72691;72692;72693;72694;72695;72696;72697;72698;80811;80812;80813;80814;80815;80816;80817;80818;80819;80820;80821,12460;16794;32213;33709;33714;49719;57143;59576;72694;80815;80818,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1616,quanti,quanti,quanti,quanti
PDLIM4,0.349571490833547,0.262272406774151,P50479;C9J542,P50479,11;2,11;2,11;2,PDZ and LIM domain protein 4,sp|P50479|PDLI4_HUMAN PDZ and LIM domain protein 4 OS=Homo sapiens OX=9606 GN=PDLIM4 PE=1 SV=2,2,11,11,11,3,3,6,9,3,3,6,9,3,3,6,9,35.8,35.8,35.8,35.398,330,330;121,0.0,15.392,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.48644,1.469,77.054,22,10,Leave out requantified,0.53569,0.5155,0.43627,0.50934,1.785,1.4537,1.1118,1.5837,14.872,1.4475,110.85,12.917,3,3,6,10,0,1,3,6,Leave out requantified,Median,Leave out requantified,Leave out requantified,13.3,13.3,21.8,30.3,1119600000,764360000,355220000,167030000,106630000,60398000,222710000,149960000,72751000,260800000,198730000,62076000,469030000,309040000,159990000,,,,1616,2295;2519;4744;5526;5887;6889;8978;10657;11373;12492;18471,True;True;True;True;True;True;True;True;True;True;True,2401;2637;4936;5779;6156;7218;9402;11136;11884;13037;19210,6906;7571;13555;15974;15975;16959;16960;19983;19984;26139;26140;30891;30892;30893;30894;30895;32853;32854;32855;32856;35987;35988;53065,13640;14919;26015;30640;30641;32421;32422;32423;32424;32425;32426;38466;38467;38468;38469;38470;38471;49789;49790;49791;49792;58371;58372;58373;58374;58375;58376;58377;58378;58379;62028;62029;62030;62031;62032;62033;62034;62035;62036;62037;62038;62039;62040;62041;67880;67881;67882;100429,13640;14919;26015;30640;32423;38470;49789;58377;62039;67880;100429,,,,,-1;-1,protein_1617,quanti,quanti,quanti,quanti
ST13;ST13P5;ST13P4,0.420779286655655,0.172906288398796,P50502;Q3KNR6;H7C3I1;F6VDH7;Q8NFI4;Q8IZP2;F8WAQ7,P50502;Q3KNR6;H7C3I1;F6VDH7;Q8NFI4;Q8IZP2,8;8;7;7;7;6;1,8;8;7;7;7;6;1,8;8;7;7;7;6;1,Hsc70-interacting protein;Putative protein FAM10A5;Putative protein FAM10A4,sp|P50502|F10A1_HUMAN Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2;tr|Q3KNR6|Q3KNR6_HUMAN Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=1;tr|H7C3I1|H7C3I1_HUMAN Hsc70-interacting protein (Fragment) OS=Homo sapiens,7,8,8,8,3,6,7,7,3,6,7,7,3,6,7,7,17.9,17.9,17.9,41.331,369,369;211;146;162;369;240;38,0.0,118.67,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.34147,1.1092,29.115,23,5,Leave out requantified,0.34243,0.43838,0.37731,0.27612,1.2535,1.1881,1.0463,0.91424,12.392,18.672,45.613,17.505,3,5,7,8,0,1,1,3,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,9.8,17.9,17.6,17.6,2746400000,1789500000,956930000,352360000,258440000,93917000,497240000,321190000,176050000,757300000,486490000,270810000,1139500000,723340000,416160000,,,,1617,833;834;842;843;8526;8527;10995;16127,True;True;True;True;True;True;True;True,861;862;870;871;8925;8926;11490;16771,2390;2391;2392;2393;2394;2395;2411;2412;2413;2414;2415;24764;24765;24766;24767;24768;24769;31851;31852;31853;31854;46310;46311;46312;46313,4543;4544;4545;4546;4547;4548;4549;4550;4551;4552;4553;4554;4555;4556;4588;4589;4590;4591;4592;4593;4594;4595;47182;47183;47184;47185;47186;47187;47188;47189;47190;47191;47192;47193;47194;60273;60274;60275;60276;60277;60278;60279;87628;87629;87630;87631;87632,4544;4551;4589;4590;47190;47194;60279;87630,,,,,-1;-1;-1;-1;-1;-1;-1,protein_1618,quanti,quanti,quanti,quanti
VASP,0.00986648740225604,0.970223171265615,P50552;K7ENL7;K7ENR7;K7EIG8;K7EM16,P50552;K7ENL7;K7ENR7,8;5;4;2;1,8;5;4;2;1,8;5;4;2;1,Vasodilator-stimulated phosphoprotein,sp|P50552|VASP_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3;tr|K7ENL7|K7ENL7_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=1;tr|K7ENR7|K7ENR7_HUMAN Vasodilator-stimulated phosph,5,8,8,8,5,4,2,4,5,4,2,4,5,4,2,4,27.6,27.6,27.6,39.829,380,380;103;59;46;183,0.0,10.383,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.57319,1.4034,28.994,16,4,Leave out requantified,0.66201,0.60172,0.58006,0.42552,1.9189,1.4882,1.7427,1.3814,56.391,16.886,28.634,45.077,5,4,3,4,1,1,0,2,Leave out requantified,Leave out requantified,Plateau,Median,17.4,13.4,6.6,14.2,751280000,473070000,278210000,155490000,83744000,71746000,145620000,101020000,44597000,199240000,122010000,77229000,250930000,166290000,84634000,,,,1618,1929;8203;13704;13810;16829;17366;17990;18553,True;True;True;True;True;True;True;True,2015;8588;14280;14389;17516;18080;18722;19297,5827;5828;23753;39227;39535;39536;48419;49998;49999;50000;50001;50002;51751;53285;53286;53287,11455;11456;11457;11458;45344;73706;74268;74269;74270;91707;91708;91709;94823;94824;94825;94826;98096;98097;100871;100872;100873;100874,11458;45344;73706;74268;91708;94824;98096;100874,,,,,-1;-1;-1;-1;-1,protein_1619,quanti,quanti,quanti,quanti
CCT8,-0.706459828591544,0.0427220533919934,P50990;H7C4C8;H7C2U0,P50990;H7C4C8,41;23;3,41;23;3,41;23;3,T-complex protein 1 subunit theta,sp|P50990|TCPQ_HUMAN T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4;tr|H7C4C8|H7C4C8_HUMAN T-complex protein 1 subunit theta (Fragment) OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=1,3,41,41,41,31,34,28,28,31,34,28,28,31,34,28,28,73.4,73.4,73.4,59.62,548,548;323;107,0.0,298.86,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.33391,1.0393,17.736,151,31,Leave out requantified,0.34133,0.36549,0.33428,0.30473,1.1723,1.0324,0.96011,1.039,16.933,17.917,27.174,21.126,38,46,33,34,7,8,9,7,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,56.8,65.0,59.5,58.6,22443000000,16498000000,5945300000,5122000000,3798900000,1323100000,6546700000,4680900000,1865700000,4724700000,3485300000,1239500000,6049900000,4532900000,1517000000,,,,1620,780;814;1039;1167;1168;1500;1501;1979;1980;2596;2655;3148;3742;5663;5979;6420;6421;6684;6685;6994;6995;7821;8643;8961;8962;9233;9962;10728;10846;11605;11606;11922;12082;12756;13083;15030;15106;15847;15990;16143;18543,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,805;842;1084;1215;1216;1568;1569;2068;2069;2716;2775;3286;3907;3908;5920;6255;6730;6731;7001;7002;7329;7330;8189;9051;9384;9385;9386;9665;10420;11210;11332;12131;12132;12457;12618;13310;13642;15638;15716;16478;16626;16788;19287,2210;2211;2212;2213;2334;2335;2336;2337;2338;3044;3045;3046;3047;3048;3049;3437;3438;3439;3440;3441;3442;3443;4562;4563;4564;4565;5986;5987;5988;7798;7799;7800;7801;7923;7924;7925;7926;9247;9248;9249;10791;10792;10793;10794;10795;10796;10797;10798;16325;16326;17252;17253;17254;17255;17256;17257;17258;17259;18633;18634;18635;18636;18637;18638;18639;19313;19314;19315;19316;19317;20327;20328;20329;20330;20331;20332;20333;20334;20335;20336;20337;22669;22670;22671;22672;22673;22674;22675;22676;25165;25166;25167;25168;26084;26085;26086;26087;26088;26089;26090;26091;26092;26875;26876;29010;31084;31085;31086;31087;31429;33533;33534;33535;34420;34421;34422;34423;34424;34425;34884;34885;34886;34887;36712;36713;36714;36715;37552;37553;37554;37555;43080;43081;43082;43083;43296;43297;45408;45855;45856;45857;45858;46363;46364;46365;46366;46367;46368;46369;46370;53260;53261;53262;53263,4175;4176;4177;4178;4179;4180;4181;4182;4183;4184;4423;4424;4425;4426;4427;4428;4429;4430;4431;4432;4433;4434;5838;5839;5840;5841;5842;5843;5844;5845;5846;5847;5848;5849;6548;6549;6550;6551;6552;6553;6554;6555;6556;6557;6558;6559;6560;6561;6562;6563;6564;6565;6566;6567;6568;6569;6570;6571;6572;6573;6574;6575;9082;9083;9084;9085;9086;9087;9088;9089;11793;11794;11795;11796;15361;15362;15363;15364;15365;15366;15367;15368;15564;15565;15566;15567;15568;18056;18057;18058;18059;20833;20834;20835;20836;20837;20838;20839;20840;20841;20842;20843;20844;20845;20846;20847;20848;20849;20850;20851;31240;31241;31242;31243;33028;33029;33030;33031;33032;33033;33034;33035;33036;33037;33038;33039;33040;33041;33042;33043;33044;35805;35806;35807;35808;35809;35810;35811;35812;35813;35814;35815;35816;35817;37065;37066;39069;39070;39071;39072;39073;39074;39075;39076;39077;39078;39079;39080;39081;39082;39083;39084;39085;39086;39087;39088;43411;43412;43413;43414;43415;43416;43417;43418;43419;43420;43421;43422;43423;43424;43425;43426;43427;47931;47932;47933;47934;47935;47936;47937;47938;47939;47940;47941;47942;47943;47944;47945;47946;47947;47948;47949;49687;49688;49689;49690;49691;49692;49693;49694;49695;49696;49697;49698;49699;49700;49701;49702;49703;49704;49705;49706;49707;49708;49709;49710;49711;49712;49713;49714;49715;51233;51234;55144;58771;58772;58773;58774;58775;58776;58777;58778;58779;58780;58781;58782;58783;58784;58785;58786;58787;58788;58789;58790;58791;58792;58793;58794;58795;59475;63248;63249;63250;63251;64970;64971;64972;64973;64974;64975;64976;64977;65872;65873;65874;65875;65876;65877;65878;65879;65880;65881;65882;69216;69217;69218;69219;69220;69221;69222;69223;69224;70627;70628;70629;70630;70631;70632;70633;70634;70635;70636;70637;70638;70639;70640;70641;70642;80892;80893;80894;80895;80896;80897;80898;80899;80900;81346;81347;81348;85704;86623;86624;86625;86626;86627;86628;86629;86630;86631;86632;86633;86634;86635;86636;86637;86638;86639;86640;86641;87727;87728;87729;87730;87731;87732;87733;87734;87735;87736;87737;100825;100826;100827;100828,4181;4425;5848;6551;6571;9083;9089;11793;11795;15362;15568;18058;20845;31240;33037;35815;35817;37065;37066;39071;39074;43420;47946;49691;49713;51234;55144;58788;59475;63248;63251;64974;65874;69221;70631;80898;81348;85704;86640;87734;100827,,,,,-1;-1;-1,protein_1621,quanti,quanti,quanti,quanti
