DTL_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
FKBP2,-0.1768307712,0.369314044670676,0,P26885;A0A494C1N0,P26885;A0A494C1N0,2;2,2;2,2;2,Peptidyl-prolyl cis-trans isomerase FKBP2,FKBP2,sp|P26885|FKBP2_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Homo sapiens OX=9606 GN=FKBP2 PE=1 SV=2;tr|A0A494C1N0|A0A494C1N0_HUMAN Peptidylprolyl isomerase OS=Homo sapiens OX=9606 GN=FKBP2 PE=1 SV=1,2,2,9.2,142
SRSF6,-0.1622087578,0.247259536645005,0,Q13247;A0A590UJK4;A0A590UK01;A0A590UJP7;A0A590UK80;B4DJK0;B4DUA4,Q13247;A0A590UJK4;A0A590UK01;A0A590UJP7;A0A590UK80,6;6;6;6;6;1;1,6;6;6;6;6;1;1,5;5;5;5;5;0;0,Serine/arginine-rich splicing factor 6,SRSF6,sp|Q13247|SRSF6_HUMAN Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2;tr|A0A590UJK4|A0A590UJK4_HUMAN Serine/arginine-rich-splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=1;tr|A0A590UK01|A0A590UK01_HUMAN Serine/a,6,5,16.3,344
AMPD2,1.3093319735,0.119357447077954,0,Q01433;A0A5F9UK94;H0Y360;A0A590UK85;A0A590UJY6;E9PJF6;E9PIJ1;A0A590UJX5,Q01433;A0A5F9UK94;H0Y360;A0A590UK85;A0A590UJY6,7;7;7;5;5;2;1;1,7;7;7;5;5;2;1;1,7;7;7;5;5;2;1;1,AMP deaminase 2,AMPD2,sp|Q01433|AMPD2_HUMAN AMP deaminase 2 OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2;tr|A0A5F9UK94|A0A5F9UK94_HUMAN AMP deaminase OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=1;tr|H0Y360|H0Y360_HUMAN AMP deaminase OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2;tr|A0A5,7,7,10,879
ACAT1,-0.0749117539,0.653672599892053,0,P24752;A0A5F9ZHJ7;A0A5F9ZHL1;A0A5F9ZHH9;A0A5F9ZHJ0;A0A5F9ZHL7;H0YEL7;E9PRQ6;A0A5F9ZHD4;A0A5F9ZI66,P24752;A0A5F9ZHJ7;A0A5F9ZHL1;A0A5F9ZHH9;A0A5F9ZHJ0,10;10;10;6;6;4;4;4;4;4,10;10;10;6;6;4;4;4;4;4,10;10;10;6;6;4;4;4;4;4,"Acetyl-CoA acetyltransferase, mitochondrial",ACAT1,"sp|P24752|THIL_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1;tr|A0A5F9ZHJ7|A0A5F9ZHJ7_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1;tr|A0A5F9ZHL1|A0A5F9ZHL1_HUMAN",10,10,32.3,427
SACM1L,-0.0436658113,0.856416227761054,0,Q9NTJ5;F8WDN7;E9PGZ4;A0A5F9ZHN7,Q9NTJ5;F8WDN7;E9PGZ4;A0A5F9ZHN7,3;3;3;3,3;3;3;3,3;3;3;3,Phosphatidylinositide phosphatase SAC1,SACM1L,sp|Q9NTJ5|SAC1_HUMAN Phosphatidylinositol-3-phosphatase SAC1 OS=Homo sapiens OX=9606 GN=SACM1L PE=1 SV=2;tr|F8WDN7|F8WDN7_HUMAN Phosphatidylinositide phosphatase SAC1 OS=Homo sapiens OX=9606 GN=SACM1L PE=1 SV=1;tr|E9PGZ4|E9PGZ4_HUMAN Phosphatidylinositide ,3,3,5.6,587
CTNND1,-0.9763886747,0.00270493203632587,0,O60716;A0A669KB62;A0A669KB05;C9JZR2;E9PKY0,O60716;A0A669KB62;A0A669KB05;C9JZR2,7;7;7;7;1,7;7;7;7;1,7;7;7;7;1,Catenin delta-1,CTNND1,sp|O60716|CTND1_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1;tr|A0A669KB62|A0A669KB62_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=4 SV=1;tr|A0A669KB05|A0A669KB05_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE,7,7,10.3,968
STAT1,-0.2331583018,0.23567704857472,0,P42224;J3KPM9;A0A669KBI6;A0A669KB68;A0A669KB56;A0A669KBA4;A0A669KB53;A0A669KB52;A0A669KB75;E7EPD2;E7ENM1;D2KFR9;A0A669KB17,P42224;J3KPM9;A0A669KBI6;A0A669KB68;A0A669KB56;A0A669KBA4;A0A669KB53;A0A669KB52;A0A669KB75,9;9;9;9;9;9;9;7;5;4;3;3;3,9;9;9;9;9;9;9;7;5;4;3;3;3,9;9;9;9;9;9;9;7;5;4;3;3;3,Signal transducer and activator of transcription 1-alpha/beta;Signal transducer and activator of transcription,STAT1,sp|P42224|STAT1_HUMAN Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=2;tr|J3KPM9|J3KPM9_HUMAN Signal transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=1;tr|A0A669KBI6|,9,9,14.1,750
USP7,0.146201207,0.468654172442506,0,Q93009;H3BND8;A0A669KBL1;F5H2X1;I3L2D8,Q93009;H3BND8;A0A669KBL1;F5H2X1,6;6;6;3;1,6;6;6;3;1,6;6;6;3;1,Ubiquitin carboxyl-terminal hydrolase 7;Ubiquitin carboxyl-terminal hydrolase,USP7,sp|Q93009|UBP7_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2;tr|H3BND8|H3BND8_HUMAN Ubiquitin carboxyl-terminal hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=1;tr|A0A669KBL1|A0A669KBL1_HUMAN Ubiquiti,6,6,8.3,1102
ILVBL,-0.3737002074,0.037839248679067,0,A1L0T0;M0R026;M0R1B5;E9PL44;E9PJS0,A1L0T0;M0R026,4;4;1;1;1,4;4;1;1;1,4;4;1;1;1,Acetolactate synthase-like protein,ILVBL,sp|A1L0T0|HACL2_HUMAN 2-hydroxyacyl-CoA lyase 2 OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=2;tr|M0R026|M0R026_HUMAN 2-hydroxyacyl-CoA lyase 2 OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=1,4,4,11.2,632
ACO2,-0.1327417222,0.461631782089678,0,Q99798;A2A274,Q99798;A2A274,22;22,22;22,22;22,"Aconitate hydratase, mitochondrial",ACO2,"sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2;tr|A2A274|A2A274_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=1",22,22,38.3,780
PRNP,-0.1050549924,0.597910897244416,0,P04156;A2A2V1;X6RKS3,P04156;A2A2V1;X6RKS3,2;2;1,2;2;1,2;2;1,Major prion protein,PRNP,sp|P04156|PRIO_HUMAN Major prion protein OS=Homo sapiens OX=9606 GN=PRNP PE=1 SV=1;tr|A2A2V1|A2A2V1_HUMAN Major prion protein (Fragment) OS=Homo sapiens OX=9606 GN=PRNP PE=1 SV=1;tr|X6RKS3|X6RKS3_HUMAN Major prion protein (Fragment) OS=Homo sapiens OX=9606,2,2,14.2,253
HCFC1,-0.60115356,0.00718261470498175,0,P51610;A6NEM2;H7C1C4,P51610;A6NEM2,14;14;3,14;14;3,14;14;3,Host cell factor 1;HCF N-terminal chain 1;HCF N-terminal chain 2;HCF N-terminal chain 3;HCF N-terminal chain 4;HCF N-terminal chain 5;HCF N-terminal chain 6;HCF C-terminal chain 1;HCF C-terminal chain 2;HCF C-terminal chain 3;HCF C-terminal chain 4;HCF C-terminal chain 5;HCF C-terminal chain 6,HCFC1,sp|P51610|HCFC1_HUMAN Host cell factor 1 OS=Homo sapiens OX=9606 GN=HCFC1 PE=1 SV=2;tr|A6NEM2|A6NEM2_HUMAN Host cell factor 1 OS=Homo sapiens OX=9606 GN=HCFC1 PE=1 SV=2,14,14,9.3,2035
PIGK,0.0541374732,0.762231603099906,0,Q92643;B1AK81;A6NEM5,Q92643;B1AK81;A6NEM5,1;1;1,1;1;1,1;1;1,GPI-anchor transamidase,PIGK,sp|Q92643|GPI8_HUMAN GPI-anchor transamidase OS=Homo sapiens OX=9606 GN=PIGK PE=1 SV=2;tr|B1AK81|B1AK81_HUMAN GPI-anchor transamidase OS=Homo sapiens OX=9606 GN=PIGK PE=1 SV=1;tr|A6NEM5|A6NEM5_HUMAN GPI-anchor transamidase OS=Homo sapiens OX=9606 GN=PIGK P,1,1,3,395
NUDT5,-0.0284786122,0.830714749355456,0,Q9UKK9;A6NFX8;H0YEY4;A6NCQ0;A6NJU6,Q9UKK9;A6NFX8;H0YEY4;A6NCQ0;A6NJU6,4;4;2;2;2,4;4;2;2;2,4;4;2;2;2,ADP-sugar pyrophosphatase,NUDT5,sp|Q9UKK9|NUDT5_HUMAN ADP-sugar pyrophosphatase OS=Homo sapiens OX=9606 GN=NUDT5 PE=1 SV=1;tr|A6NFX8|A6NFX8_HUMAN ADP-sugar pyrophosphatase OS=Homo sapiens OX=9606 GN=NUDT5 PE=1 SV=1;tr|H0YEY4|H0YEY4_HUMAN ADP-sugar pyrophosphatase (Fragment) OS=Homo sapie,4,4,22.4,219
USP14,0.3587587627,0.0751414269313306,0,P54578;A6NJA2;J3QQT6;J3KS55,P54578;A6NJA2,12;12;1;1,12;12;1;1,12;12;1;1,Ubiquitin carboxyl-terminal hydrolase 14;Ubiquitin carboxyl-terminal hydrolase,USP14,sp|P54578|UBP14_HUMAN Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=3;tr|A6NJA2|A6NJA2_HUMAN Ubiquitin carboxyl-terminal hydrolase OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=2,12,12,28.1,494
RNPEP,0.6262236834,0.290094673475669,0,Q9H4A4;A6NKB8;A0A087WUS4;A0A087WU27;C9JMZ3,Q9H4A4;A6NKB8;A0A087WUS4;A0A087WU27,6;6;5;5;2,6;6;5;5;2,6;6;5;5;2,Aminopeptidase B,RNPEP,sp|Q9H4A4|AMPB_HUMAN Aminopeptidase B OS=Homo sapiens OX=9606 GN=RNPEP PE=1 SV=2;tr|A6NKB8|A6NKB8_HUMAN Aminopeptidase B OS=Homo sapiens OX=9606 GN=RNPEP PE=1 SV=1;tr|A0A087WUS4|A0A087WUS4_HUMAN Aminopeptidase B (Fragment) OS=Homo sapiens OX=9606 GN=RNPEP ,6,6,11.5,650
CRYZ,0.0153190852,0.928808915062409,0,Q08257;A6NP24;C9JH92,Q08257;A6NP24;C9JH92,7;7;6,7;7;6,7;7;6,Quinone oxidoreductase,CRYZ,sp|Q08257|QOR_HUMAN Quinone oxidoreductase OS=Homo sapiens OX=9606 GN=CRYZ PE=1 SV=1;tr|A6NP24|A6NP24_HUMAN Quinone oxidoreductase (Fragment) OS=Homo sapiens OX=9606 GN=CRYZ PE=1 SV=1;tr|C9JH92|C9JH92_HUMAN Quinone oxidoreductase (Fragment) OS=Homo sapiens,7,7,29.2,329
SUMO2;SUMO3;SUMO4,-0.2800905555,0.0718574486468657,0,P61956;P55854;Q6EEV6;A8MUA9;A8MU27,P61956;P55854;Q6EEV6;A8MUA9;A8MU27,1;1;1;1;1,1;1;1;1;1,1;1;1;1;1,Small ubiquitin-related modifier 2;Small ubiquitin-related modifier 3;Small ubiquitin-related modifier 4,SUMO2;SUMO3;SUMO4,sp|P61956|SUMO2_HUMAN Small ubiquitin-related modifier 2 OS=Homo sapiens OX=9606 GN=SUMO2 PE=1 SV=3;sp|P55854|SUMO3_HUMAN Small ubiquitin-related modifier 3 OS=Homo sapiens OX=9606 GN=SUMO3 PE=1 SV=2;sp|Q6EEV6|SUMO4_HUMAN Small ubiquitin-related modifier 4,1,1,12.6,95
RPL23A,0.2181130253,0.164579187471996,0,P62750;H7BY10;K7ERT8;A8MUS3;K7EJV9;K7EMA7,P62750;H7BY10;K7ERT8;A8MUS3;K7EJV9;K7EMA7,6;6;6;6;5;4,6;6;6;6;5;4,6;6;6;6;5;4,60S ribosomal protein L23a,RPL23A,sp|P62750|RL23A_HUMAN 60S ribosomal protein L23a OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1;tr|H7BY10|H7BY10_HUMAN 60S ribosomal protein L23a (Fragment) OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1;tr|K7ERT8|K7ERT8_HUMAN 60S ribosomal protein L23a (Fragmen,6,6,29.5,156
SNRPG;SNRPGP15,-0.6894665204,0.00524216823456554,0,P62308;A8MWD9;Q49AN9;F5H013,P62308;A8MWD9;Q49AN9;F5H013,1;1;1;1,1;1;1;1,1;1;1;1,Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15,SNRPG;SNRPGP15,sp|P62308|RUXG_HUMAN Small nuclear ribonucleoprotein G OS=Homo sapiens OX=9606 GN=SNRPG PE=1 SV=1;sp|A8MWD9|RUXGL_HUMAN Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens OX=9606 GN=SNRPGP15 PE=5 SV=2;tr|Q49AN9|Q49AN9_HUMAN Small nu,1,1,17.1,76
EIF3L,-0.1069107448,0.505582081828669,0,Q9Y262;B0QY89;B0QY90;C9JHP4;C9K0Q7;H7C3A0;H0Y7E6,Q9Y262;B0QY89;B0QY90,14;14;11;3;3;2;1,14;14;11;3;3;2;1,14;14;11;3;3;2;1,Eukaryotic translation initiation factor 3 subunit L,EIF3L,sp|Q9Y262|EIF3L_HUMAN Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens OX=9606 GN=EIF3L PE=1 SV=1;tr|B0QY89|B0QY89_HUMAN Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens OX=9606 GN=EIF3L PE=1 SV=1;tr|B0QY90|B0QY90_HU,14,14,30.1,564
UBE2I,-0.3028815746,0.138028102502435,0,P63279;H3BQQ9;B0QYN7;H3BPC4;H3BRD1,P63279;H3BQQ9;B0QYN7;H3BPC4,4;4;4;3;1,4;4;4;3;1,4;4;4;3;1,SUMO-conjugating enzyme UBC9,UBE2I,sp|P63279|UBC9_HUMAN SUMO-conjugating enzyme UBC9 OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1;tr|H3BQQ9|H3BQQ9_HUMAN SUMO-conjugating enzyme UBC9 (Fragment) OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1;tr|B0QYN7|B0QYN7_HUMAN SUMO-conjugating enzyme UBC9 OS=Ho,4,4,20.3,158
CPNE1,-1.3759139784,0.0161952656725465,1,B0QZ18;Q99829;F2Z2V0;A6PVH9;H0Y524;Q5JX45;E7ENH5;Q5JX56;Q5JX58;Q5JX59;Q5JX61;Q5JX60;Q5JX44;Q5JX52,B0QZ18;Q99829;F2Z2V0;A6PVH9,5;4;4;3;2;2;2;1;1;1;1;1;1;1,5;4;4;3;2;2;2;1;1;1;1;1;1;1,5;4;4;3;2;2;2;1;1;1;1;1;1;1,Copine-1,CPNE1,tr|B0QZ18|B0QZ18_HUMAN Copine-1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1;sp|Q99829|CPNE1_HUMAN Copine-1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1;tr|F2Z2V0|F2Z2V0_HUMAN Copine-1 (Fragment) OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1;tr|A6PVH9|A6PVH9_HUMA,5,5,15.5,542
MPST,-0.2512959869,0.11596441224573,0,P25325;B1AH49,P25325;B1AH49,5;5,5;5,5;5,3-mercaptopyruvate sulfurtransferase;Sulfurtransferase,MPST,sp|P25325|THTM_HUMAN 3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3;tr|B1AH49|B1AH49_HUMAN 3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=1,5,5,16.2,297
PEA15,0.4571506758,0.125409784051159,0,Q15121;B1AKZ5,Q15121;B1AKZ5,3;3,3;3,3;3,Astrocytic phosphoprotein PEA-15,PEA15,sp|Q15121|PEA15_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15 PE=1 SV=2;tr|B1AKZ5|B1AKZ5_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15 PE=1 SV=1,3,3,21.5,130
MRPL43,-0.0297738074,0.849047285715013,0,Q8N983;H0Y6Y8;B1AL05;H0YBU8;M0R051,Q8N983;H0Y6Y8;B1AL05;H0YBU8,4;4;4;3;1,4;4;4;3;1,4;4;4;3;1,"39S ribosomal protein L43, mitochondrial",MRPL43,"sp|Q8N983|RM43_HUMAN 39S ribosomal protein L43, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL43 PE=1 SV=1;tr|H0Y6Y8|H0Y6Y8_HUMAN 39S ribosomal protein L43, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL43 PE=1 SV=1;tr|B1AL05|B1AL05_HUMAN 39S ribo",4,4,21.9,215
PRPS1;PRPS1L1,-0.0210508835,0.869296186179201,0,P60891;B1ALA9;A0A2R8Y7H4;P21108;B1ALA7;A0A0B4J207;Q15244;B7ZB02;H7C540,P60891;B1ALA9;A0A2R8Y7H4;P21108,9;9;8;5;4;4;3;3;2,9;9;8;5;4;4;3;3;2,5;5;5;3;3;2;3;0;0,Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 3,PRPS1;PRPS1L1,sp|P60891|PRPS1_HUMAN Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens OX=9606 GN=PRPS1 PE=1 SV=2;tr|B1ALA9|B1ALA9_HUMAN Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens OX=9606 GN=PRPS1 PE=1 SV=2;tr|A0A2R8Y7H4|A0A2R8Y7H4_HUMAN Ribose-phosphate pyr,9,5,33.6,318
EXOSC1,-0.2213057124,0.165517188859593,0,Q9Y3B2;B1AMU7;B1AMU3;R4GNH9;R4GMQ7;B1AMU4,Q9Y3B2;B1AMU7;B1AMU3;R4GNH9;R4GMQ7;B1AMU4,2;2;2;1;1;1,2;2;2;1;1;1,2;2;2;1;1;1,Exosome complex component CSL4,EXOSC1,sp|Q9Y3B2|EXOS1_HUMAN Exosome complex component CSL4 OS=Homo sapiens OX=9606 GN=EXOSC1 PE=1 SV=1;tr|B1AMU7|B1AMU7_HUMAN Exosome complex component CSL4 (Fragment) OS=Homo sapiens OX=9606 GN=EXOSC1 PE=1 SV=2;tr|B1AMU3|B1AMU3_HUMAN Exosome complex component C,2,2,13.8,195
PABPC4,-0.0560924508,0.707826326091326,0,Q13310;B1ANR0;H0Y5F5;B1ANR1;H0YEU6;H0Y6X6;H0YER0,Q13310;B1ANR0;H0Y5F5,17;17;11;7;6;3;2,7;7;6;1;4;2;1,7;7;6;1;4;2;1,Polyadenylate-binding protein 4;Polyadenylate-binding protein,PABPC4,sp|Q13310|PABP4_HUMAN Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1;tr|B1ANR0|B1ANR0_HUMAN Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1;tr|H0Y5F5|H0Y5F5_HUMAN Polyadenylate-binding protein (Fragmen,17,7,29,644
SOAT1,-0.1922800134,0.386370959328589,0,P35610;B1APM4,P35610;B1APM4,2;2,2;2,2;2,Sterol O-acyltransferase 1,SOAT1,sp|P35610|SOAT1_HUMAN Sterol O-acyltransferase 1 OS=Homo sapiens OX=9606 GN=SOAT1 PE=1 SV=3;tr|B1APM4|B1APM4_HUMAN Sterol O-acyltransferase 1 (Fragment) OS=Homo sapiens OX=9606 GN=SOAT1 PE=1 SV=1,2,2,7.5,550
HNRNPC,-0.2269134925,0.12560212064637,0,G3V4W0;B4DY08;B2R5W2;G3V4C1;G3V251;G3V5X6;G3V3K6;B4DSU6;G3V4M8;O60812;A0A0G2JPF8;B2RXH8;P0DMR1;B7ZW38;G3V2D6;A0A0G2JNQ3;G3V2H6;G3V5V7,G3V4W0;B4DY08;B2R5W2;G3V4C1;G3V251;G3V5X6;G3V3K6;B4DSU6,23;23;23;23;16;15;15;15;10;8;8;8;8;8;8;8;7;6,23;23;23;23;16;15;15;15;10;8;8;8;8;8;8;8;7;6,2;2;2;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0,,HNRNPC,tr|G3V4W0|G3V4W0_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1;tr|B4DY08|B4DY08_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1;tr|B2R5W2|B2R5W2_,23,2,58.4,262
CNN2,-0.3199826659,0.11395929329931,0,Q99439;B4DDF4;B4DUT8;A0A087X271;H3BVI6;K7ES69;A0A087X1X5;A0A087WV51;H3BQH0,Q99439;B4DDF4;B4DUT8;A0A087X271;H3BVI6;K7ES69,11;11;11;10;10;6;5;1;1,10;10;10;9;9;5;5;1;1,10;10;10;9;9;5;5;1;1,Calponin-2;Calponin,CNN2,sp|Q99439|CNN2_HUMAN Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4;tr|B4DDF4|B4DDF4_HUMAN Calponin OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=1;tr|B4DUT8|B4DUT8_HUMAN Calponin OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=1;tr|A0A087X271|A0A087X271_HUMAN Cal,11,10,43.4,309
NDUFV1,0.1391432544,0.348003716328693,0,P49821;H0YE81;E9PLC6;B4DE93;G3V0I5,P49821;H0YE81;E9PLC6;B4DE93;G3V0I5,1;1;1;1;1,1;1;1;1;1,1;1;1;1;1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",NDUFV1,"sp|P49821|NDUV1_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=4;tr|H0YE81|H0YE81_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=NDUFV",1,1,3.2,464
COPS2,0.4222452599,0.0253907128476911,0,H0YM03;B4DIH5;P61201;H0YKU5,H0YM03;B4DIH5;P61201;H0YKU5,2;2;1;1,2;2;1;1,2;2;1;1,COP9 signalosome complex subunit 2,COPS2,tr|H0YM03|H0YM03_HUMAN COP9 signalosome complex subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=COPS2 PE=1 SV=1;tr|B4DIH5|B4DIH5_HUMAN COP9 signalosome complex subunit 2 OS=Homo sapiens OX=9606 GN=COPS2 PE=1 SV=1;sp|P61201|CSN2_HUMAN COP9 signalosome compl,2,2,21.3,183
CS,-0.0683236456,0.610551068465049,0,O75390;B4DJV2;A0A0C4DGI3;H0YIC4;H0YH82;F8W4S1;F8VTT8;F8VPA1;F8W1S4;F8W642;F8VZK9;F8VPF9;F8VX68;F8VRP1;F8VX07;F8VRI6;F8VWQ5;F8VU34,O75390;B4DJV2;A0A0C4DGI3;H0YIC4,14;14;13;7;5;5;5;4;4;4;4;4;4;4;4;2;2;1,14;14;13;7;5;5;5;4;4;4;4;4;4;4;4;2;2;1,14;14;13;7;5;5;5;4;4;4;4;4;4;4;4;2;2;1,"Citrate synthase, mitochondrial;Citrate synthase",CS,"sp|O75390|CISY_HUMAN Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2;tr|B4DJV2|B4DJV2_HUMAN Citrate synthase OS=Homo sapiens OX=9606 GN=CS PE=1 SV=1;tr|A0A0C4DGI3|A0A0C4DGI3_HUMAN Citrate synthase OS=Homo sapiens OX=9606 GN=CS PE=1 ",14,14,29.4,466
CARS,0.3469063954,0.170226086421637,0,P49589;B4DKY1,P49589;B4DKY1,5;5,5;5,5;5,"Cysteine--tRNA ligase, cytoplasmic",CARS,"sp|P49589|SYCC_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3;tr|B4DKY1|B4DKY1_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=1",5,5,9,748
,0.0558858037,0.661242137680386,0,B4DLN1;Q9UBX3;F6RGN5;I3L1E8,B4DLN1,10;4;3;1,10;4;3;1,4;4;3;1,,,"tr|B4DLN1|B4DLN1_HUMAN cDNA FLJ60124, highly similar to Mitochondrial dicarboxylate carrier OS=Homo sapiens OX=9606 PE=2 SV=1",10,4,31.2,442
PRPSAP1,-0.2295650913,0.647320556011652,0,C9J168;B4DP31;Q14558;C9JKT9;C9JUN4;C9JNQ3,C9J168;B4DP31;Q14558;C9JKT9;C9JUN4,4;4;3;3;3;1,4;4;3;3;3;1,3;3;2;3;3;1,Phosphoribosyl pyrophosphate synthase-associated protein 1,PRPSAP1,tr|C9J168|C9J168_HUMAN Phosphoribosyl pyrophosphate synthase-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=PRPSAP1 PE=1 SV=1;tr|B4DP31|B4DP31_HUMAN Phosphoribosyl pyrophosphate synthase-associated protein 1 OS=Homo sapiens OX=9606 GN=PRPSAP1 P,4,3,26.1,230
FXR1,-0.0138410524,0.940872423346681,0,B4DXZ6;P51114;E9PFF5;E7EU85;C9JZE0;C9JY20;Q06787;R9WNI0;A8MQB8;C9JAJ4;A0A087WXI3;G3V0J0,B4DXZ6;P51114;E9PFF5;E7EU85,12;11;11;10;4;4;2;2;2;1;1;1,12;11;11;10;4;4;2;2;2;1;1;1,9;8;8;7;4;4;0;0;0;1;0;0,Fragile X mental retardation syndrome-related protein 1,FXR1,tr|B4DXZ6|B4DXZ6_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=1;sp|P51114|FXR1_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=3;tr|E9PFF5|E9PFF5,12,9,21.5,608
DERL1,-0.0198149809,0.913313474990283,0,Q9BUN8;B4E1G1;E5RGY0,Q9BUN8;B4E1G1,3;3;1,3;3;1,3;3;1,Derlin-1,DERL1,sp|Q9BUN8|DERL1_HUMAN Derlin-1 OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1;tr|B4E1G1|B4E1G1_HUMAN Derlin OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1,3,3,12,251
