Unnamed: 0,BTRCvsBirA,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
ERLIN1;ERLIN2,0.358164065828151,0.460149703161961,0,O75477;O94905;B0QZ43;E5RHW4,3;3;3;3;1,3;3;3;3;1,3;3;3;3;1,Erlin-1;Erlin-2,ERLIN1;ERLIN2,sp|O75477|ERLN1_HUMAN Erlin-1 OS=Homo sapiens OX=9606 GN=ERLIN1 PE=1 SV=2;sp|O94905|ERLN2_HUMAN Erlin-2 OS=Homo sapiens OX=9606 GN=ERLIN2 PE=1 SV=1;tr|B0QZ43|B0QZ43_HUMAN Erlin-1 (Fragment) OS=Homo sapiens OX=9606 GN=ERLIN1 PE=1 SV=1;tr|E5RHW4|E5RHW4_HUMAN,3,3,8.9,348,-0.358164065828151,0.460149703161961
MCM5,-0.0644689309273021,0.777830323911351,0,P33992;B1AHB1,21;21;5;4;1,21;21;5;4;1,21;21;5;4;1,DNA replication licensing factor MCM5;DNA helicase,MCM5,sp|P33992|MCM5_HUMAN DNA replication licensing factor MCM5 OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=5;tr|B1AHB1|B1AHB1_HUMAN DNA helicase OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=1,21,21,36,734,0.0644689309273021,0.777830323911351
PSMD10,0.237455461144247,0.540075454218921,0,O75832;B1AJY7;B1AJY5,4;4;3,4;4;3,4;4;3,26S proteasome non-ATPase regulatory subunit 10,PSMD10,sp|O75832|PSD10_HUMAN 26S proteasome non-ATPase regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PSMD10 PE=1 SV=1;tr|B1AJY7|B1AJY7_HUMAN 26S proteasome non-ATPase regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PSMD10 PE=1 SV=1;tr|B1AJY5|B1AJY5_HUMAN 26S,4,4,29.2,226,-0.237455461144247,0.540075454218921
PEA15,0.122955613476594,0.694032725221183,0,Q15121;B1AKZ5,4;4,4;4,4;4,Astrocytic phosphoprotein PEA-15,PEA15,sp|Q15121|PEA15_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15 PE=1 SV=2;tr|B1AKZ5|B1AKZ5_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15 PE=1 SV=1,4,4,21.5,130,-0.122955613476594,0.694032725221183
MRPL43,0.625594790368349,0.0380329982004982,0,Q8N983;H0Y6Y8;B1AL05;H0YBU8,4;4;4;3;1,4;4;4;3;1,4;4;4;3;1,"39S ribosomal protein L43, mitochondrial",MRPL43,"sp|Q8N983|RM43_HUMAN 39S ribosomal protein L43, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL43 PE=1 SV=1;tr|H0Y6Y8|H0Y6Y8_HUMAN 39S ribosomal protein L43, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL43 PE=1 SV=1;tr|B1AL05|B1AL05_HUMAN 39S ribo",4,4,21.9,215,-0.625594790368349,0.0380329982004982
PRPS1;PRPS1L1,0.603989201123748,0.0284867845322194,0,P60891;B1ALA9;A0A2R8Y7H4;P21108;A0A0B4J207,13;13;9;8;7;6;5;4;4,13;13;9;8;7;6;5;4;4,6;6;5;3;2;1;3;3;0,Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 3,PRPS1;PRPS1L1,sp|P60891|PRPS1_HUMAN Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens OX=9606 GN=PRPS1 PE=1 SV=2;tr|B1ALA9|B1ALA9_HUMAN Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens OX=9606 GN=PRPS1 PE=1 SV=2;tr|A0A2R8Y7H4|A0A2R8Y7H4_HUMAN Ribose-phosphate pyr,13,6,45.6,318,-0.603989201123748,0.0284867845322194
EXOSC1,0.821694386628249,0.026014930478416,0,Q9Y3B2;B1AMU7;B1AMU3;R4GNH9;R4GMQ7;B1AMU4,2;2;2;1;1;1,2;2;2;1;1;1,2;2;2;1;1;1,Exosome complex component CSL4,EXOSC1,sp|Q9Y3B2|EXOS1_HUMAN Exosome complex component CSL4 OS=Homo sapiens OX=9606 GN=EXOSC1 PE=1 SV=1;tr|B1AMU7|B1AMU7_HUMAN Exosome complex component CSL4 (Fragment) OS=Homo sapiens OX=9606 GN=EXOSC1 PE=1 SV=2;tr|B1AMU3|B1AMU3_HUMAN Exosome complex component C,2,2,13.8,195,-0.821694386628249,0.026014930478416
PABPC4,0.523666613140045,0.0591613877241491,0,Q13310;B1ANR0;H0Y5F5,20;20;13;8;7;3;2;2,8;8;7;1;4;2;1;1,8;8;7;1;4;2;1;1,Polyadenylate-binding protein 4;Polyadenylate-binding protein,PABPC4,sp|Q13310|PABP4_HUMAN Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1;tr|B1ANR0|B1ANR0_HUMAN Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1;tr|H0Y5F5|H0Y5F5_HUMAN Polyadenylate-binding protein (Fragmen,20,8,33.5,644,-0.523666613140045,0.0591613877241491
HNRNPC,0.378364318891548,0.108393685799531,0,G3V4C1;G3V4W0;B4DY08;B2R5W2;G3V251;G3V5X6;G3V3K6;B4DSU6,24;24;24;24;17;16;16;15;10;9;8;8;8;7;7;7;7;6,24;24;24;24;17;16;16;15;10;9;8;8;8;7;7;7;7;6,3;3;3;3;2;1;1;0;0;3;0;0;0;0;0;0;0;0,,HNRNPC,tr|G3V4C1|G3V4C1_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1;tr|G3V4W0|G3V4W0_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1;tr|B4DY08|B4DY08_,24,3,53.8,292,-0.378364318891548,0.108393685799531
PES1,0.0126766143915997,0.94786984816965,0,O00541;B3KXD6;B5MCF9,5;5;5,5;5;5,5;5;5,Pescadillo homolog,PES1,sp|O00541|PESC_HUMAN Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1;tr|B3KXD6|B3KXD6_HUMAN Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1;tr|B5MCF9|B5MCF9_HUMAN Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1,5,5,8.7,588,-0.0126766143915997,0.94786984816965
CNN2,0.261596133259649,0.435974905642102,0,Q99439;B4DDF4;B4DUT8;A0A087X271;H3BVI6;K7ES69,12;12;12;11;11;7;5;1;1,12;12;12;11;11;7;5;1;1,11;11;11;10;10;6;5;1;1,Calponin-2;Calponin,CNN2,sp|Q99439|CNN2_HUMAN Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4;tr|B4DDF4|B4DDF4_HUMAN Calponin OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=1;tr|B4DUT8|B4DUT8_HUMAN Calponin OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=1;tr|A0A087X271|A0A087X271_HUMAN Cal,12,11,46.6,309,-0.261596133259649,0.435974905642102
COPS2,0.895337716057653,0.0308803033999282,0,P61201;B4DIH5;H0YM03;H0YKU5,4;4;2;2,4;4;2;2,4;4;2;2,COP9 signalosome complex subunit 2,COPS2,sp|P61201|CSN2_HUMAN COP9 signalosome complex subunit 2 OS=Homo sapiens OX=9606 GN=COPS2 PE=1 SV=1;tr|B4DIH5|B4DIH5_HUMAN COP9 signalosome complex subunit 2 OS=Homo sapiens OX=9606 GN=COPS2 PE=1 SV=1;tr|H0YM03|H0YM03_HUMAN COP9 signalosome complex subunit,4,4,8.8,443,-0.895337716057653,0.0308803033999282
CS,1.7232397170345,0.04716705888856,1,O75390;B4DJV2;A0A0C4DGI3;H0YIC4,17;17;16;9;5;5;5;4;4;4;4;4;4;4;4;2;2;1,17;17;16;9;5;5;5;4;4;4;4;4;4;4;4;2;2;1,17;17;16;9;5;5;5;4;4;4;4;4;4;4;4;2;2;1,"Citrate synthase, mitochondrial;Citrate synthase",CS,"sp|O75390|CISY_HUMAN Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2;tr|B4DJV2|B4DJV2_HUMAN Citrate synthase OS=Homo sapiens OX=9606 GN=CS PE=1 SV=1;tr|A0A0C4DGI3|A0A0C4DGI3_HUMAN Citrate synthase OS=Homo sapiens OX=9606 GN=CS PE=1",17,17,37.3,466,-1.7232397170345,0.04716705888856
AKR1C2;AKR1C1;AKR1C3,0.457041591257401,0.572053668510869,0,P52895;B4DK69;Q04828;P42330;S4R3P0;H0Y804;S4R3Z2;A0A0A0MSS8,2;2;1;1;1;1;1;1,2;2;1;1;1;1;1;1,2;2;1;1;1;1;1;1,Aldo-keto reductase family 1 member C2;Aldo-keto reductase family 1 member C1;Aldo-keto reductase family 1 member C3,AKR1C2;AKR1C1;AKR1C3,sp|P52895|AK1C2_HUMAN Aldo-keto reductase family 1 member C2 OS=Homo sapiens OX=9606 GN=AKR1C2 PE=1 SV=3;tr|B4DK69|B4DK69_HUMAN Aldo-keto reductase family 1 member C2 OS=Homo sapiens OX=9606 GN=AKR1C2 PE=1 SV=1;sp|Q04828|AK1C1_HUMAN Aldo-keto reductase fam,2,2,6.8,323,-0.457041591257401,0.572053668510869
CARS,0.252400632202503,0.34822753045202,0,P49589;B4DKY1,4;4,4;4,4;4,"Cysteine--tRNA ligase, cytoplasmic",CARS,"sp|P49589|SYCC_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3;tr|B4DKY1|B4DKY1_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=1",4,4,7.6,748,-0.252400632202503,0.34822753045202
MRPL12,0.074887853260847,0.716009673053329,0,B4DLN1;P52815,10;6;4;3;1,10;6;4;3;1,10;6;4;3;1,"39S ribosomal protein L12, mitochondrial",MRPL12,"tr|B4DLN1|B4DLN1_HUMAN cDNA FLJ60124, highly similar to Mitochondrial dicarboxylate carrier OS=Homo sapiens OX=9606 PE=2 SV=1;sp|P52815|RM12_HUMAN 39S ribosomal protein L12, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL12 PE=1 SV=2",10,10,31.2,442,-0.074887853260847,0.716009673053329
NQO1,-0.835924434359149,0.577067954081024,0,P15559;B4DLR8;H3BRK3;H3BNV2,7;7;6;4,7;7;6;4,7;7;6;4,NAD(P)H dehydrogenase [quinone] 1,NQO1,sp|P15559|NQO1_HUMAN NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens OX=9606 GN=NQO1 PE=1 SV=1;tr|B4DLR8|B4DLR8_HUMAN NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens OX=9606 GN=NQO1 PE=1 SV=1;tr|H3BRK3|H3BRK3_HUMAN NAD(P)H dehydrogenase [quinone] 1 OS=,7,7,32.1,274,0.835924434359149,0.577067954081024
DHFR;DHFRL1,1.27606785894535,0.00259660167673169,1,P00374;B4DM58;Q86XF0;C9JJ68,2;2;1;1,2;2;1;1,2;2;1;1,"Dihydrofolate reductase;Dihydrofolate reductase, mitochondrial",DHFR;DHFRL1,"sp|P00374|DYR_HUMAN Dihydrofolate reductase OS=Homo sapiens OX=9606 GN=DHFR PE=1 SV=2;tr|B4DM58|B4DM58_HUMAN Dihydrofolate reductase OS=Homo sapiens OX=9606 GN=DHFR PE=1 SV=1;sp|Q86XF0|DYR2_HUMAN Dihydrofolate reductase 2, mitochondrial OS=Homo sapiens OX=",2,2,13.9,187,-1.27606785894535,0.00259660167673169
MTAP,0.6882225906488,0.0962874241571978,0,Q13126;B4DUC8;J3QSB7,10;10;8;3;2;1,10;10;8;3;2;1,10;10;8;3;2;1,S-methyl-5-thioadenosine phosphorylase;Purine nucleoside phosphorylase,MTAP,sp|Q13126|MTAP_HUMAN S-methyl-5-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=1 SV=2;tr|B4DUC8|B4DUC8_HUMAN S-methyl-5-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=1 SV=1;tr|J3QSB7|J3QSB7_HUMAN Purine nucleoside phospho,10,10,49.5,283,-0.6882225906488,0.0962874241571978
BAIAP2,1.1353128157199,0.00329991015637924,1,Q9UQB8;B4DWA1;I3L4C2;I3L3C6;I3L0Y9,4;4;4;3;2,4;4;4;3;2,4;4;4;3;2,Brain-specific angiogenesis inhibitor 1-associated protein 2,BAIAP2,sp|Q9UQB8|BAIP2_HUMAN Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Homo sapiens OX=9606 GN=BAIAP2 PE=1 SV=1;tr|B4DWA1|B4DWA1_HUMAN Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Homo sapiens OX=9606 GN=BAIAP2 PE=1 SV=1;t,4,4,14.9,552,-1.1353128157199,0.00329991015637924
FXR1,0.256130693299396,0.435605026261035,0,P51114;E9PFF5;B4DXZ6;E7EU85,11;11;11;10;4;4;2;2;2;1;1;1;1,11;11;11;10;4;4;2;2;2;1;1;1;1,8;8;8;7;4;4;0;0;0;1;1;0;0,Fragile X mental retardation syndrome-related protein 1,FXR1,sp|P51114|FXR1_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=3;tr|E9PFF5|E9PFF5_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=1;tr|B4DXZ6|B4DXZ6,11,8,18,621,-0.256130693299396,0.435605026261035
DERL1,0.311535974162047,0.453113969011806,0,Q9BUN8;B4E1G1,3;3;1,3;3;1,3;3;1,Derlin-1,DERL1,sp|Q9BUN8|DERL1_HUMAN Derlin-1 OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1;tr|B4E1G1|B4E1G1_HUMAN Derlin OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1,3,3,12,251,-0.311535974162047,0.453113969011806
EML4,0.966538763637105,0.0306423576404715,0,Q9HC35;B5MBZ0,2;2,2;2,2;2,Echinoderm microtubule-associated protein-like 4,EML4,sp|Q9HC35|EMAL4_HUMAN Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens OX=9606 GN=EML4 PE=1 SV=3;tr|B5MBZ0|B5MBZ0_HUMAN Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens OX=9606 GN=EML4 PE=1 SV=3,2,2,2.8,981,-0.966538763637105,0.0306423576404715
HS1BP3,-0.154408985844049,0.539379828067284,0,Q53T59;B5MC96;F6TR53,9;9;9;4;1,9;9;9;4;1,9;9;9;4;1,HCLS1-binding protein 3,HS1BP3,sp|Q53T59|H1BP3_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=HS1BP3 PE=1 SV=1;tr|B5MC96|B5MC96_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=HS1BP3 PE=1 SV=1;tr|F6TR53|F6TR53_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=H,9,9,19.4,392,0.154408985844049,0.539379828067284
BZW2,0.293200551973852,0.149981146093581,0,Q9Y6E2;E9PFD4;B5MCE7;Q75MG1;B5MCH7;E7ETZ4,2;2;2;2;2;2,2;2;2;2;2;2,2;2;2;2;2;2,Basic leucine zipper and W2 domain-containing protein 2,BZW2,sp|Q9Y6E2|BZW2_HUMAN Basic leucine zipper and W2 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=BZW2 PE=1 SV=1;tr|E9PFD4|E9PFD4_HUMAN BZW2 protein OS=Homo sapiens OX=9606 GN=BZW2 PE=1 SV=2;tr|B5MCE7|B5MCE7_HUMAN Basic leucine zipper and W2 domain-c,2,2,5.7,419,-0.293200551973852,0.149981146093581
PPM1F,0.718040341004451,0.0207405517243219,0,P49593;B5MCT7,3;3;1;1,3;3;1;1,3;3;1;1,Protein phosphatase 1F,PPM1F,sp|P49593|PPM1F_HUMAN Protein phosphatase 1F OS=Homo sapiens OX=9606 GN=PPM1F PE=1 SV=3;tr|B5MCT7|B5MCT7_HUMAN Protein phosphatase 1F OS=Homo sapiens OX=9606 GN=PPM1F PE=1 SV=1,3,3,10.1,454,-0.718040341004451,0.0207405517243219
SEPT10,0.146707397513799,0.571647640059927,0,Q9P0V9;E7EW69;E7EX04;B5ME97,6;6;6;6;2;2;1;1,5;5;5;5;2;2;1;1,5;5;5;5;2;2;1;1,Septin-10,SEPT10,sp|Q9P0V9|SEP10_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=2;tr|E7EW69|E7EW69_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=1;tr|E7EX04|E7EX04_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=1;tr|B5ME97|B5ME97_HUM,6,5,20.5,454,-0.146707397513799,0.571647640059927
HNRNPLL,-0.83590234755322,0.00555039836304078,0,Q8WVV9;B7WPG3;C9IYN3;V9GYK2,4;4;4;4,3;3;3;3,2;2;2;2,Heterogeneous nuclear ribonucleoprotein L-like,HNRNPLL,sp|Q8WVV9|HNRLL_HUMAN Heterogeneous nuclear ribonucleoprotein L-like OS=Homo sapiens OX=9606 GN=HNRNPLL PE=1 SV=1;tr|B7WPG3|B7WPG3_HUMAN Heterogeneous nuclear ribonucleoprotein L-like OS=Homo sapiens OX=9606 GN=HNRNPLL PE=1 SV=1;tr|C9IYN3|C9IYN3_HUMAN Hete,4,2,10.9,542,0.83590234755322,0.00555039836304078
ATP13A4,0.197767043830855,0.857985114241025,0,Q4VNC1;B7WPN9,3;3;1;1,3;3;1;1,3;3;1;1,Probable cation-transporting ATPase 13A4,ATP13A4,sp|Q4VNC1|AT134_HUMAN Probable cation-transporting ATPase 13A4 OS=Homo sapiens OX=9606 GN=ATP13A4 PE=2 SV=3;tr|B7WPN9|B7WPN9_HUMAN Cation-transporting ATPase OS=Homo sapiens OX=9606 GN=ATP13A4 PE=1 SV=1,3,3,5.7,1196,-0.197767043830855,0.857985114241025
DDX27,-0.0661201571609989,0.823398931571832,0,Q96GQ7;B7Z6D5;A0A087X059,11;11;7,11;11;7,11;11;7,Probable ATP-dependent RNA helicase DDX27,DDX27,sp|Q96GQ7|DDX27_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2;tr|B7Z6D5|B7Z6D5_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=1;tr|A0A087X059|A0A087X059_HUMAN Probable A,11,11,13.7,796,0.0661201571609989,0.823398931571832
RANBP3,-0.288963532430302,0.329750798810857,0,Q9H6Z4;B7Z7F3;K7ENJ2;K7EID7;K7ENB9;K7EPW1;K7EN31,2;2;1;1;1;1;1,2;2;1;1;1;1;1,2;2;1;1;1;1;1,Ran-binding protein 3,RANBP3,sp|Q9H6Z4|RANB3_HUMAN Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1;tr|B7Z7F3|B7Z7F3_HUMAN Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1;tr|K7ENJ2|K7ENJ2_HUMAN Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3,2,2,6,567,0.288963532430302,0.329750798810857
ACADM,-0.246469639723549,0.309999320250141,0,P11310;B7Z9I1;Q5T4U5,9;9;9;3,9;9;9;3,9;9;9;3,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM,"sp|P11310|ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1;tr|B7Z9I1|B7Z9I1_HUMAN Medium-chain-specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1;tr|Q5",9,9,26.4,421,0.246469639723549,0.309999320250141
MED20,-2.13315916487755,0.00143271253771943,1,Q9H944;B7ZBQ3;B7ZBQ1;A6PVP4,2;2;1;1,2;2;1;1,2;2;1;1,Mediator of RNA polymerase II transcription subunit 20,MED20,sp|Q9H944|MED20_HUMAN Mediator of RNA polymerase II transcription subunit 20 OS=Homo sapiens OX=9606 GN=MED20 PE=1 SV=1;tr|B7ZBQ3|B7ZBQ3_HUMAN Mediator of RNA polymerase II transcription subunit 20 OS=Homo sapiens OX=9606 GN=MED20 PE=1 SV=1;tr|B7ZBQ1|B7ZBQ,2,2,11.8,212,2.13315916487755,0.00143271253771943
SH3GLB2,0.699273242273202,0.613444181353833,0,Q9NR46;B7ZC38;G5E9J1;F8WFB9;B7ZC39,2;2;1;1;1,2;2;1;1;1,2;2;1;1;1,Endophilin-B2,SH3GLB2,sp|Q9NR46|SHLB2_HUMAN Endophilin-B2 OS=Homo sapiens OX=9606 GN=SH3GLB2 PE=1 SV=1;tr|B7ZC38|B7ZC38_HUMAN Endophilin-B2 OS=Homo sapiens OX=9606 GN=SH3GLB2 PE=1 SV=1;tr|G5E9J1|G5E9J1_HUMAN Endophilin-B2 OS=Homo sapiens OX=9606 GN=SH3GLB2 PE=1 SV=1;tr|F8WFB9|F,2,2,7.8,395,-0.699273242273202,0.613444181353833
EPHA5,-0.506986987338049,0.096633867607108,0,P54756;F8W9W0;F8VP57;B7ZKW7;B7ZKJ3,2;2;2;2;2,2;2;2;2;2,2;2;2;2;2,Ephrin type-A receptor 5;Receptor protein-tyrosine kinase,EPHA5,sp|P54756|EPHA5_HUMAN Ephrin type-A receptor 5 OS=Homo sapiens OX=9606 GN=EPHA5 PE=1 SV=3;tr|F8W9W0|F8W9W0_HUMAN Ephrin type-A receptor 5 OS=Homo sapiens OX=9606 GN=EPHA5 PE=1 SV=1;tr|F8VP57|F8VP57_HUMAN Ephrin type-A receptor 5 OS=Homo sapiens OX=9606 GN=,2,2,3.3,1037,0.506986987338049,0.096633867607108
GLS,-0.121889445654346,0.583932918338814,0,B8ZZA8;B8ZZC5,4;3,2;2,2;2,,GLS,"tr|B8ZZA8|B8ZZA8_HUMAN Glutaminase kidney isoform, mitochondrial OS=Homo sapiens OX=9606 GN=GLS PE=1 SV=1;tr|B8ZZC5|B8ZZC5_HUMAN Glutaminase kidney isoform, mitochondrial OS=Homo sapiens OX=9606 GN=GLS PE=1 SV=1",4,2,27.2,169,0.121889445654346,0.583932918338814
GGCT,-1.08095957163032,0.00225145494402863,1,O75223;B8ZZK2;A0A0B4J1Y4;H7BZK5,2;2;1;1,2;2;1;1,2;2;1;1,Gamma-glutamylcyclotransferase,GGCT,sp|O75223|GGCT_HUMAN Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=GGCT PE=1 SV=1;tr|B8ZZK2|B8ZZK2_HUMAN Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=GGCT PE=1 SV=1;tr|A0A0B4J1Y4|A0A0B4J1Y4_HUMAN Gamma-glutamylcyclotransferase OS=H,2,2,19.7,188,1.08095957163032,0.00225145494402863
SUMO1,0.102118613567654,0.655056648909626,0,P63165;B8ZZN6;B8ZZ67;G2XKQ0,3;3;2;2;1;1,3;3;2;2;1;1,3;3;2;2;1;1,Small ubiquitin-related modifier 1;Small ubiquitin-related modifier,SUMO1,sp|P63165|SUMO1_HUMAN Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1;tr|B8ZZN6|B8ZZN6_HUMAN Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1;tr|B8ZZ67|B8ZZ67_HUMAN SMT3 suppressor of mif two 3 hom,3,3,27.7,101,-0.102118613567654,0.655056648909626
PTMA,0.3273489306706,0.170523803090658,0,P06454;B8ZZQ6,3;3,3;3,3;3,"Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha-1",PTMA,sp|P06454|PTMA_HUMAN Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=2;tr|B8ZZQ6|B8ZZQ6_HUMAN Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=1,3,3,17.1,111,-0.3273489306706,0.170523803090658
HIBCH,-0.417032977121499,0.554162996620893,0,Q6NVY1;B8ZZZ0,3;3;1,3;3;1,3;3;1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",HIBCH,"sp|Q6NVY1|HIBCH_HUMAN 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=2;tr|B8ZZZ0|B8ZZZ0_HUMAN 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=1",3,3,9.1,386,0.417032977121499,0.554162996620893
IMMT,0.231959215957398,0.349332230323816,0,Q16891;C9J406;B9A067;H7C463,6;6;6;5;1,6;6;6;5;1,6;6;6;5;1,MICOS complex subunit MIC60,IMMT,sp|Q16891|MIC60_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1;tr|C9J406|C9J406_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1;tr|B9A067|B9A067_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9,6,6,12.3,758,-0.231959215957398,0.349332230323816
SMARCD2,0.70586025453425,0.159417565572883,0,Q92925;J3KMX2;B9EGA3;J3QWB6,3;3;3;2;1;1;1;1;1;1,3;3;3;2;1;1;1;1;1;1,3;3;3;2;1;1;1;1;1;1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2,SMARCD2,sp|Q92925|SMRD2_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens OX=9606 GN=SMARCD2 PE=1 SV=3;tr|J3KMX2|J3KMX2_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin,3,3,9,531,-0.70586025453425,0.159417565572883
DKC1,0.5406219817238,0.0305439915617426,0,O60832;C9IYT0;H7C0M1;H7C2Q9,5;5;4;3;1,5;5;4;3;1,5;5;4;3;1,H/ACA ribonucleoprotein complex subunit 4,DKC1,sp|O60832|DKC1_HUMAN H/ACA ribonucleoprotein complex subunit DKC1 OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=3;tr|C9IYT0|C9IYT0_HUMAN H/ACA ribonucleoprotein complex subunit DKC1 (Fragment) OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=8;tr|H7C0M1|H7C0M1_HUMAN H/AC,5,5,11.1,514,-0.5406219817238,0.0305439915617426
GFM1,-1.6404829431196,0.00785488257078523,1,Q96RP9;F8WAU4;C9IZ01,3;3;3,3;3;3,3;3;3,"Elongation factor G, mitochondrial",GFM1,"sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2;tr|F8WAU4|F8WAU4_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=1;tr|C9IZ01|C9IZ01_HUMAN Elongation factor G, mitochondrial",3,3,4.5,751,1.6404829431196,0.00785488257078523
