Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity RBBP5-N1,Intensity RBBP5-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
P53367,P53367,3,3,3,Arfaptin-1,ARFIP1,sp|P53367|ARFP1_HUMAN Arfaptin-1 OS=Homo sapiens OX=9606 GN=ARFIP1 PE=1 SV=2,3,3,10.7,4.17591035104535,4.22706700329514,24.1154520283564,25.6185732513347
P05089;A0A5F9ZGN6;A0A5F9ZH78,P05089;A0A5F9ZGN6,3;3;1,3;3;1,3;3;1,Arginase-1,ARG1,sp|P05089|ARGI1_HUMAN Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2;tr|A0A5F9ZGN6|A0A5F9ZGN6_HUMAN Arginase OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=1,3,3,12.7,24.7157060737336,22.3217684861587,4.42759069901186,4.36970281032512
P52565;J3QQX2;J3KTF8;J3KRE2;J3KRY1,P52565;J3QQX2;J3KTF8,3;3;3;1;1,3;3;3;1;1,3;3;3;1;1,Rho GDP-dissociation inhibitor 1,ARHGDIA,sp|P52565|GDIR1_HUMAN Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3;tr|J3QQX2|J3QQX2_HUMAN Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=1;tr|J3KTF8|J3KTF8_HUMAN Rho GDP-dissociation inhibitor 1,3,3,34.3,4.17591035104535,4.22706700329514,26.1575760763666,26.137156577394
O15085,O15085,3,3,3,Rho guanine nucleotide exchange factor 11,ARHGEF11,sp|O15085|ARHGB_HUMAN Rho guanine nucleotide exchange factor 11 OS=Homo sapiens OX=9606 GN=ARHGEF11 PE=1 SV=1,3,3,2.6,4.17591035104535,4.22706700329514,24.1699733086493,22.9279030780966
Q9P287,Q9P287,3,3,3,BRCA2 and CDKN1A-interacting protein,BCCIP,sp|Q9P287|BCCIP_HUMAN BRCA2 and CDKN1A-interacting protein OS=Homo sapiens OX=9606 GN=BCCIP PE=1 SV=1,3,3,9.9,23.8920286682012,22.2067842559783,25.1833255274448,25.1130289658643
Q86UU0;A0A087WZX0,Q86UU0;A0A087WZX0,3;3,3;3,3;3,B-cell CLL/lymphoma 9-like protein,BCL9L,sp|Q86UU0|BCL9L_HUMAN B-cell CLL/lymphoma 9-like protein OS=Homo sapiens OX=9606 GN=BCL9L PE=1 SV=1;tr|A0A087WZX0|A0A087WZX0_HUMAN B-cell CLL/lymphoma 9-like protein OS=Homo sapiens OX=9606 GN=BCL9L PE=1 SV=1,3,3,2.7,22.8529939556912,22.837400800455,25.7456318599893,23.5819884945164
Q9NYF8;H0YF14,Q9NYF8,25;6,24;5,3;3,Bcl-2-associated transcription factor 1,BCLAF1,sp|Q9NYF8|BCLF1_HUMAN Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=2,25,3,36.4,27.9656521959396,29.1581493476764,28.970734386462,28.7771527060076
Q9UPA5,Q9UPA5,3,3,3,Protein bassoon,BSN,sp|Q9UPA5|BSN_HUMAN Protein bassoon OS=Homo sapiens OX=9606 GN=BSN PE=1 SV=4,3,3,0.9,22.8429979679279,22.8267354468349,23.7839669896107,24.735467191381
Q9BRD0;H7C462,Q9BRD0,3;1,3;1,3;1,BUD13 homolog,BUD13,sp|Q9BRD0|BUD13_HUMAN BUD13 homolog OS=Homo sapiens OX=9606 GN=BUD13 PE=1 SV=1,3,3,6.0,22.8540138244149,22.8742332009702,4.42759069901186,4.36970281032512
Q6NW34;E9PFF8;C9J9E3,Q6NW34;E9PFF8,3;2;1,3;2;1,3;2;1,Uncharacterized protein C3orf17,C3orf17,sp|Q6NW34|NEPRO_HUMAN Nucleolus and neural progenitor protein OS=Homo sapiens OX=9606 GN=NEPRO PE=1 SV=3;tr|E9PFF8|E9PFF8_HUMAN Nucleolus and neural progenitor protein OS=Homo sapiens OX=9606 GN=NEPRO PE=1 SV=1,3,3,7.1,23.1764240662784,24.7049319946485,4.42759069901186,4.36970281032512
P22676;H3BMN5;H3BN14;P05937;A6NER6,P22676;H3BMN5;H3BN14,3;2;2;1;1,3;2;2;1;1,3;2;2;1;1,Calretinin,CALB2,sp|P22676|CALB2_HUMAN Calretinin OS=Homo sapiens OX=9606 GN=CALB2 PE=2 SV=2;tr|H3BMN5|H3BMN5_HUMAN Calretinin (Fragment) OS=Homo sapiens OX=9606 GN=CALB2 PE=1 SV=2;tr|H3BN14|H3BN14_HUMAN Calretinin (Fragment) OS=Homo sapiens OX=9606 GN=CALB2 PE=1 SV=2,3,3,12.2,4.17591035104535,4.22706700329514,25.5881793441473,25.4062966265519
P0DP25;P0DP24;P0DP23;F8WBR5;M0QZ52;G3V479;A0A590UK56;E7EMB3;G3V361;A0A590UJI2;Q96HY3,P0DP25;P0DP24;P0DP23;F8WBR5;M0QZ52;G3V479;A0A590UK56;E7EMB3,3;3;3;2;2;2;2;2;1;1;1,3;3;3;2;2;2;2;2;1;1;1,3;3;3;2;2;2;2;2;1;1;1,,CALM2;CALM3;CALM1,sp|P0DP25|CALM3_HUMAN Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1;sp|P0DP24|CALM2_HUMAN Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1;sp|P0DP23|CALM1_HUMAN Calmodulin-1 OS=Homo sapiens OX=9606 GN=CALM1 PE=1 SV=1;tr|F8WBR5|F8WBR5_HUMAN,3,3,30.9,23.3778053233324,24.234399382778,27.4236620947921,26.3609836803283
A0A2Q3DQE3;Q8WU40;Q5SWX3;Q13555;Q13554;H0Y6G2;A0A5F9ZH21;A0A5F9ZH50;D6RFJ0;E9PF82;E9PBG7;D6R938;A0A5F9ZHR5;E9PBE8;E7EQE4;A0A5K1VW76;A0A5F9ZHY2;H7BXS4;A0A5F9ZH90;H7C394;Q9UQM7;Q13557;A0A5F9ZHM9,A0A2Q3DQE3;Q8WU40;Q5SWX3;Q13555;Q13554;H0Y6G2,3;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,3;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,3;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Calcium/calmodulin-dependent protein kinase type II subunit gamma;Calcium/calmodulin-dependent protein kinase type II subunit beta,CAMK2G;CAMK2B,"tr|A0A2Q3DQE3|A0A2Q3DQE3_HUMAN Calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma, isoform CRA_d OS=Homo sapiens OX=9606 GN=CAMK2G PE=1 SV=1;tr|Q8WU40|Q8WU40_HUMAN CAMK2G protein (Fragment) OS=Homo sapiens OX=9606 GN=CAMK2G PE=1 SV=2;tr|Q5SW",3,3,5.9,4.17591035104535,4.22706700329514,24.916021208057,23.8738953948087
P49589;B4DKY1,P49589;B4DKY1,3;3,3;3,3;3,"Cysteine--tRNA ligase, cytoplasmic",CARS,"sp|P49589|SYCC_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3;tr|B4DKY1|B4DKY1_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=1",3,3,4.0,4.17591035104535,4.22706700329514,24.9064190567831,24.6901382558025
Q14781,Q14781,3,3,3,Chromobox protein homolog 2,CBX2,sp|Q14781|CBX2_HUMAN Chromobox protein homolog 2 OS=Homo sapiens OX=9606 GN=CBX2 PE=1 SV=2,3,3,7.7,24.1152994583477,25.4848676277803,4.42759069901186,4.36970281032512
Q13185;P83916;B8ZZ43;C9JMM0;S4R2Y4;K7ELA4;B5MD17;J3KS05,Q13185,3;1;1;1;1;1;1;1,3;1;1;1;1;1;1;1,3;1;1;1;1;1;1;1,Chromobox protein homolog 3,CBX3,sp|Q13185|CBX3_HUMAN Chromobox protein homolog 3 OS=Homo sapiens OX=9606 GN=CBX3 PE=1 SV=4,3,3,23.5,23.1679234171448,25.2794822118078,24.9146989939742,25.2625929734968
Q6P1N0;K7EJY5,Q6P1N0;K7EJY5,3;2,3;2,3;2,Coiled-coil and C2 domain-containing protein 1A,CC2D1A,sp|Q6P1N0|C2D1A_HUMAN Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens OX=9606 GN=CC2D1A PE=1 SV=1;tr|K7EJY5|K7EJY5_HUMAN Coiled-coil and C2 domain-containing protein 1A (Fragment) OS=Homo sapiens OX=9606 GN=CC2D1A PE=1 SV=1,3,3,2.9,4.17591035104535,4.22706700329514,22.8055588953546,23.9812864536842
O14618;J3KNF4;E9PK03;E9PP76,O14618;J3KNF4;E9PK03,3;3;2;1,3;3;2;1,3;3;2;1,Copper chaperone for superoxide dismutase,CCS,sp|O14618|CCS_HUMAN Copper chaperone for superoxide dismutase OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1;tr|J3KNF4|J3KNF4_HUMAN Copper chaperone for superoxide dismutase OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1;tr|E9PK03|E9PK03_HUMAN Copper chaperone for sup,3,3,17.9,4.17591035104535,4.22706700329514,23.9098557376652,25.4005753796228
P49368;Q5SZX9;E9PRC8;Q5SZX6;E9PM09,P49368;Q5SZX9;E9PRC8;Q5SZX6,4;3;3;2;1,4;3;3;2;1,3;3;3;2;1,T-complex protein 1 subunit gamma,CCT3,sp|P49368|TCPG_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4;tr|Q5SZX9|Q5SZX9_HUMAN T-complex protein 1 subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1;tr|E9PRC8|E9PRC8_HUMAN T-complex protein 1 subuni,4,3,10.5,21.9186711042256,24.8854300553115,21.774949490034,26.3174999761498
Q13042;A0A3B3ISD2;Q5T8C6,Q13042;A0A3B3ISD2;Q5T8C6,3;3;2,3;3;2,3;3;2,Cell division cycle protein 16 homolog,CDC16,sp|Q13042|CDC16_HUMAN Cell division cycle protein 16 homolog OS=Homo sapiens OX=9606 GN=CDC16 PE=1 SV=2;tr|A0A3B3ISD2|A0A3B3ISD2_HUMAN Cell division cycle protein 16 homolog OS=Homo sapiens OX=9606 GN=CDC16 PE=1 SV=1;tr|Q5T8C6|Q5T8C6_HUMAN Cell division cy,3,3,5.8,4.17591035104535,4.22706700329514,25.2013498075986,24.9344960713872
Q96FF9;B5MBX0;H0YCL8,Q96FF9;B5MBX0,3;3;1,3;3;1,3;3;1,Sororin,CDCA5,sp|Q96FF9|CDCA5_HUMAN Sororin OS=Homo sapiens OX=9606 GN=CDCA5 PE=1 SV=1;tr|B5MBX0|B5MBX0_HUMAN Sororin OS=Homo sapiens OX=9606 GN=CDCA5 PE=1 SV=1,3,3,18.3,23.1208396595713,25.1461596877902,23.5132459199334,21.9781993172643
P49336;Q9BWU1;Q5JQZ9;F5H6D4;A0A0D9SFZ2;F6QTA4,P49336;Q9BWU1;Q5JQZ9,3;3;2;1;1;1,3;3;2;1;1;1,3;3;2;1;1;1,Cyclin-dependent kinase 8;Cyclin-dependent kinase 19,CDK8;CDK19,sp|P49336|CDK8_HUMAN Cyclin-dependent kinase 8 OS=Homo sapiens OX=9606 GN=CDK8 PE=1 SV=1;sp|Q9BWU1|CDK19_HUMAN Cyclin-dependent kinase 19 OS=Homo sapiens OX=9606 GN=CDK19 PE=1 SV=1;tr|Q5JQZ9|Q5JQZ9_HUMAN Cyclin-dependent kinase 19 (Fragment) OS=Homo sapien,3,3,8.2,22.1225310250156,25.1631161798676,4.42759069901186,4.36970281032512
Q9H444,Q9H444,3,3,3,Charged multivesicular body protein 4b,CHMP4B,sp|Q9H444|CHM4B_HUMAN Charged multivesicular body protein 4b OS=Homo sapiens OX=9606 GN=CHMP4B PE=1 SV=1,3,3,18.3,23.1682012504459,24.6230469013116,26.5352690869559,26.6207279270555
Q8WUX9;E5RFR8;E5RJI3;E5RIU9,Q8WUX9,3;1;1;1,3;1;1;1,3;1;1;1,Charged multivesicular body protein 7,CHMP7,sp|Q8WUX9|CHMP7_HUMAN Charged multivesicular body protein 7 OS=Homo sapiens OX=9606 GN=CHMP7 PE=1 SV=1,3,3,7.1,4.17591035104535,4.22706700329514,24.4972875892763,23.6787411063596
Q8WVB6;E7EXA6;A0A0D9SF58;F8WCC1,Q8WVB6;E7EXA6;A0A0D9SF58,3;3;3;1,3;3;3;1,3;3;3;1,Chromosome transmission fidelity protein 18 homolog,CHTF18,sp|Q8WVB6|CTF18_HUMAN Chromosome transmission fidelity protein 18 homolog OS=Homo sapiens OX=9606 GN=CHTF18 PE=1 SV=1;tr|E7EXA6|E7EXA6_HUMAN Chromosome transmission fidelity protein 18 homolog OS=Homo sapiens OX=9606 GN=CHTF18 PE=1 SV=2;tr|A0A0D9SF58|A0A0D,3,3,4.4,23.6556070867413,21.9871807260109,24.6546287451504,24.065953815792
Q9HAW4;E7ESG2,Q9HAW4;E7ESG2,3;3,3;3,3;3,Claspin,CLSPN,sp|Q9HAW4|CLSPN_HUMAN Claspin OS=Homo sapiens OX=9606 GN=CLSPN PE=1 SV=3;tr|E7ESG2|E7ESG2_HUMAN Claspin OS=Homo sapiens OX=9606 GN=CLSPN PE=1 SV=1,3,3,3.1,23.120966343589,23.6241073577021,4.42759069901186,4.36970281032512
Q99715;D6RGG3;H0Y4P7;A0A087X0A8,Q99715;D6RGG3,3;3;1;1,3;3;1;1,3;3;1;1,Collagen alpha-1(XII) chain,COL12A1,sp|Q99715|COCA1_HUMAN Collagen alpha-1(XII) chain OS=Homo sapiens OX=9606 GN=COL12A1 PE=1 SV=2;tr|D6RGG3|D6RGG3_HUMAN Collagen alpha-1(XII) chain OS=Homo sapiens OX=9606 GN=COL12A1 PE=1 SV=1,3,3,1.7,4.17591035104535,4.22706700329514,25.8843214628414,26.3903442684044
A8TX70;E9PAL5;H0Y9T2;H0Y393,A8TX70;E9PAL5,3;3;1;1,3;3;1;1,3;3;1;1,Collagen alpha-5(VI) chain,COL6A5,sp|A8TX70|CO6A5_HUMAN Collagen alpha-5(VI) chain OS=Homo sapiens OX=9606 GN=COL6A5 PE=1 SV=1;tr|E9PAL5|E9PAL5_HUMAN Collagen alpha-5(VI) chain OS=Homo sapiens OX=9606 GN=COL6A5 PE=1 SV=3,3,3,1.6,23.1766665480093,21.5406615929482,24.8510993457115,26.3605316583679
Q86YQ8;E7ENV7;Q8IYJ1;A0A0J9YWA1;A0A087WX62,Q86YQ8;E7ENV7,5;5;2;1;1,4;4;1;1;1,3;3;0;0;0,Copine-8,CPNE8,sp|Q86YQ8|CPNE8_HUMAN Copine-8 OS=Homo sapiens OX=9606 GN=CPNE8 PE=1 SV=2;tr|E7ENV7|E7ENV7_HUMAN Copine-8 OS=Homo sapiens OX=9606 GN=CPNE8 PE=1 SV=2,5,3,10.1,4.17591035104535,4.22706700329514,25.2752251107056,25.659244017134
Q5HYN5;Q5DJT8;P0DMU8;Q8NHU0;P0DMV2;P0DMV1;P0DMV0;P0DMU9;P0DMU7,Q5HYN5;Q5DJT8;P0DMU8;Q8NHU0;P0DMV2;P0DMV1;P0DMV0;P0DMU9;P0DMU7,3;3;3;3;3;3;3;3;3,3;3;3;3;3;3;3;3;3,3;3;3;3;3;3;3;3;3,Cancer/testis antigen family 45 member A1;Cancer/testis antigen family 45 member A2;Cancer/testis antigen family 45 member A5;Cancer/testis antigen family 45 member A3;Cancer/testis antigen family 45 member A9;Cancer/testis antigen family 45 member A8;Cancer/testis antigen family 45 member A7;Cancer/testis antigen family 45 member A10;Cancer/testis antigen family 45 member A6,CT45A1;CT45A2;CT45A5;CT45A3;CT45A9;CT45A8;CT45A7;CT45A10;CT45A6,sp|Q5HYN5|CT451_HUMAN Cancer/testis antigen family 45 member A1 OS=Homo sapiens OX=9606 GN=CT45A1 PE=1 SV=1;sp|Q5DJT8|CT452_HUMAN Cancer/testis antigen family 45 member A2 OS=Homo sapiens OX=9606 GN=CT45A2 PE=2 SV=3;sp|P0DMU8|CT455_HUMAN Cancer/testis anti,3,3,20.1,24.1583739627434,25.2402716406063,23.8013412925756,24.5952547492903
P49711;A0A2R8YFL0;A0A2R8Y595,P49711;A0A2R8YFL0;A0A2R8Y595,3;3;2,3;3;2,3;3;2,Transcriptional repressor CTCF,CTCF,sp|P49711|CTCF_HUMAN Transcriptional repressor CTCF OS=Homo sapiens OX=9606 GN=CTCF PE=1 SV=1;tr|A0A2R8YFL0|A0A2R8YFL0_HUMAN Transcriptional repressor CTCF OS=Homo sapiens OX=9606 GN=CTCF PE=1 SV=1;tr|A0A2R8Y595|A0A2R8Y595_HUMAN Transcriptional repressor C,3,3,8.9,22.6959695795953,23.1715928038243,24.1144991778352,24.7876578968278
A0A2R8YDI1;A0A2R8Y852;P39880;Q13948;O14529,A0A2R8YDI1;A0A2R8Y852;P39880;Q13948,3;3;2;2;1,3;3;2;2;1,3;3;2;2;1,Homeobox protein cut-like 1;Protein CASP,CUX1,tr|A0A2R8YDI1|A0A2R8YDI1_HUMAN Homeobox protein cut-like OS=Homo sapiens OX=9606 GN=CUX1 PE=1 SV=1;tr|A0A2R8Y852|A0A2R8Y852_HUMAN Homeobox protein cut-like OS=Homo sapiens OX=9606 GN=CUX1 PE=1 SV=1;sp|P39880|CUX1_HUMAN Homeobox protein cut-like 1 OS=Homo s,3,3,3.7,23.0930454237455,22.5898486141715,24.4241908978986,24.5001479672112
Q6NSI4;B1AQ74,Q6NSI4,3;1,3;1,3;1,Uncharacterized protein CXorf57,CXorf57,sp|Q6NSI4|RADX_HUMAN RPA-related protein RADX OS=Homo sapiens OX=9606 GN=RADX PE=1 SV=2,3,3,3.7,22.7459153391175,22.6910014080736,24.0872368585824,24.7443234791244
Q7L576;A0A0G2JR96;A0A0G2JQT1;H0YL50;A0A0G2JQH3;A0A087WVZ5,Q7L576;A0A0G2JR96;A0A0G2JQT1,5;3;3;1;1;1,5;3;3;1;1;1,3;1;1;1;1;1,Cytoplasmic FMR1-interacting protein 1,CYFIP1,sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1;tr|A0A0G2JR96|A0A0G2JR96_HUMAN Cytoplasmic FMR1-interacting protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=4;tr|A0A0G2JQT1|A0A0G2JQT1_H,5,3,4.2,4.17591035104535,4.22706700329514,25.3948967554266,25.1635001204279
O00148;K7EQN7;K7EPJ3;A0A0D9SEM9,O00148;K7EQN7,11;7;5;3,3;2;1;2,3;2;1;2,ATP-dependent RNA helicase DDX39A,DDX39A,sp|O00148|DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2;tr|K7EQN7|K7EQN7_HUMAN ATP-dependent RNA helicase DDX39A (Fragment) OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=1,11,3,28.8,4.17591035104535,4.22706700329514,25.0954295400379,24.5162906008322
Q9NXZ2,Q9NXZ2,3,3,3,Probable ATP-dependent RNA helicase DDX43,DDX43,sp|Q9NXZ2|DDX43_HUMAN Probable ATP-dependent RNA helicase DDX43 OS=Homo sapiens OX=9606 GN=DDX43 PE=1 SV=2,3,3,6.5,30.6976833269109,31.3520831569224,24.2315046720724,22.85918062675
O00273;K7ERT1,O00273,3;1,3;1,3;1,DNA fragmentation factor subunit alpha,DFFA,sp|O00273|DFFA_HUMAN DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1,3,3,13.3,4.17591035104535,4.22706700329514,25.4997831282037,25.405485330634
Q9Y394;H0YJ66;H0YJE4;H0YJR8,Q9Y394;H0YJ66,3;3;1;1,3;3;1;1,3;3;1;1,Dehydrogenase/reductase SDR family member 7,DHRS7,sp|Q9Y394|DHRS7_HUMAN Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens OX=9606 GN=DHRS7 PE=1 SV=1;tr|H0YJ66|H0YJ66_HUMAN Dehydrogenase/reductase SDR family member 7 (Fragment) OS=Homo sapiens OX=9606 GN=DHRS7 PE=1 SV=1,3,3,13.0,4.17591035104535,4.22706700329514,23.6981637310534,24.6398109953772
Q14562;F5H658,Q14562;F5H658,4;4,3;3,3;3,ATP-dependent RNA helicase DHX8,DHX8,sp|Q14562|DHX8_HUMAN ATP-dependent RNA helicase DHX8 OS=Homo sapiens OX=9606 GN=DHX8 PE=1 SV=1;tr|F5H658|F5H658_HUMAN ATP-dependent RNA helicase DHX8 OS=Homo sapiens OX=9606 GN=DHX8 PE=1 SV=1,4,3,4.8,23.7769410793832,22.0999538747389,25.3185174341599,24.6328824153398
Q99848;H7C2Q8,Q99848;H7C2Q8,3;3,3;3,3;3,Probable rRNA-processing protein EBP2,EBNA1BP2,"sp|Q99848|EBP2_HUMAN Probable rRNA-processing protein EBP2 OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=2;tr|H7C2Q8|H7C2Q8_HUMAN EBNA1 binding protein 2, isoform CRA_d OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=1",3,3,14.4,22.9993360564789,24.0761860286809,4.42759069901186,4.36970281032512
P49770;H0YK01;H0YJJ8;G3V5E5,P49770,3;1;1;1,3;1;1;1,3;1;1;1,Translation initiation factor eIF-2B subunit beta,EIF2B2,sp|P49770|EI2BB_HUMAN Translation initiation factor eIF-2B subunit beta OS=Homo sapiens OX=9606 GN=EIF2B2 PE=1 SV=3,3,3,12.3,4.17591035104535,4.22706700329514,24.4725257496902,22.1340803255343
Q9BQ52;E7ES68;G5E9D5;H7C2I4,Q9BQ52;E7ES68;G5E9D5,3;3;3;1,3;3;3;1,3;3;3;1,Zinc phosphodiesterase ELAC protein 2,ELAC2,sp|Q9BQ52|RNZ2_HUMAN Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens OX=9606 GN=ELAC2 PE=1 SV=2;tr|E7ES68|E7ES68_HUMAN Zinc phosphodiesterase ELAC protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=ELAC2 PE=1 SV=2;tr|G5E9D5|G5E9D5_HUMAN ElaC homolog 2 (,3,3,5.6,22.7518859326851,23.9412740416078,22.0062452556187,21.8970388893848
Q99504;B1APR7,Q99504;B1APR7,3;2,3;2,3;2,Eyes absent homolog 3;Eyes absent homolog,EYA3,sp|Q99504|EYA3_HUMAN Eyes absent homolog 3 OS=Homo sapiens OX=9606 GN=EYA3 PE=1 SV=3;tr|B1APR7|B1APR7_HUMAN Eyes absent homolog OS=Homo sapiens OX=9606 GN=EYA3 PE=1 SV=1,3,3,6.8,22.6975736482133,23.4955808347615,24.7632431705772,24.2824193748075
P21333;F8WE98;H0Y5C6;H0Y5F3;H7C2E7;A0A669KBC6,P21333,150;33;20;11;3;2,150;33;20;11;3;2,3;2;0;0;0;0,Filamin-A,FLNA,sp|P21333|FLNA_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4,150,3,70.5,33.1219797213874,33.3502118187001,38.2303739938646,37.9726180569287
O95466;K7EJE6;A0A0A0MR62;K7EK60,O95466;K7EJE6;A0A0A0MR62;K7EK60,3;2;2;2,3;2;2;2,3;2;2;2,Formin-like protein 1,FMNL1,sp|O95466|FMNL1_HUMAN Formin-like protein 1 OS=Homo sapiens OX=9606 GN=FMNL1 PE=1 SV=3;tr|K7EJE6|K7EJE6_HUMAN Formin-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FMNL1 PE=1 SV=1;tr|A0A0A0MR62|A0A0A0MR62_HUMAN Formin-like protein 1 OS=Homo sapiens O,3,3,3.7,4.17591035104535,4.22706700329514,24.5111711315623,24.6059727232619
O14976;A0A087X1U9;H0Y8H5;D6RAW3,O14976;A0A087X1U9;H0Y8H5,3;2;2;1,3;2;2;1,3;2;2;1,Cyclin-G-associated kinase,GAK,sp|O14976|GAK_HUMAN Cyclin-G-associated kinase OS=Homo sapiens OX=9606 GN=GAK PE=1 SV=2;tr|A0A087X1U9|A0A087X1U9_HUMAN Cyclin-G-associated kinase OS=Homo sapiens OX=9606 GN=GAK PE=1 SV=1;tr|H0Y8H5|H0Y8H5_HUMAN Cyclin-G-associated kinase (Fragment) OS=Homo,3,3,4.2,4.17591035104535,4.22706700329514,24.1524972891546,24.779415187318
O75420,O75420,3,3,3,PERQ amino acid-rich with GYF domain-containing protein 1,GIGYF1,sp|O75420|GGYF1_HUMAN GRB10-interacting GYF protein 1 OS=Homo sapiens OX=9606 GN=GIGYF1 PE=1 SV=2,3,3,4.1,4.17591035104535,4.22706700329514,25.178280669856,25.5547916452207
O14908;K7EM11;Q8TF64;A0A2R8Y651,O14908;K7EM11,3;2;1;1,3;2;1;1,3;2;1;1,PDZ domain-containing protein GIPC1,GIPC1,sp|O14908|GIPC1_HUMAN PDZ domain-containing protein GIPC1 OS=Homo sapiens OX=9606 GN=GIPC1 PE=1 SV=2;tr|K7EM11|K7EM11_HUMAN PDZ domain-containing protein GIPC1 (Fragment) OS=Homo sapiens OX=9606 GN=GIPC1 PE=1 SV=1,3,3,11.7,4.17591035104535,4.22706700329514,24.4433528434583,24.5282056034262
Q49A26;K7EMM8;K7EQB2,Q49A26;K7EMM8,3;3;1,3;3;1,3;3;1,Putative oxidoreductase GLYR1,GLYR1,sp|Q49A26|GLYR1_HUMAN Putative oxidoreductase GLYR1 OS=Homo sapiens OX=9606 GN=GLYR1 PE=1 SV=4;tr|K7EMM8|K7EMM8_HUMAN Putative oxidoreductase GLYR1 (Fragment) OS=Homo sapiens OX=9606 GN=GLYR1 PE=1 SV=2,3,3,8.9,4.17591035104535,4.22706700329514,24.5558449636229,24.1608488483829
Q9BVP2;C9JZT7;B4DMU5,Q9BVP2,3;1;1,3;1;1,3;1;1,Guanine nucleotide-binding protein-like 3,GNL3,sp|Q9BVP2|GNL3_HUMAN Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2,3,3,7.7,22.7580814401813,23.9896252524989,4.42759069901186,4.36970281032512
P46926;D6RAY7;D6R9P4;D6RFF8;Q8TDQ7;D6RFK5;V9GYW0;V9GYK3;D6R917;D6RB13,P46926;D6RAY7;D6R9P4;D6RFF8,3;3;3;3;1;1;1;1;1;1,3;3;3;3;1;1;1;1;1;1,3;3;3;3;1;1;1;1;1;1,Glucosamine-6-phosphate isomerase 1;Glucosamine-6-phosphate isomerase,GNPDA1,sp|P46926|GNPI1_HUMAN Glucosamine-6-phosphate isomerase 1 OS=Homo sapiens OX=9606 GN=GNPDA1 PE=1 SV=1;tr|D6RAY7|D6RAY7_HUMAN Glucosamine-6-phosphate isomerase (Fragment) OS=Homo sapiens OX=9606 GN=GNPDA1 PE=1 SV=1;tr|D6R9P4|D6R9P4_HUMAN Glucosamine-6-phosp,3,3,18.3,4.17591035104535,4.22706700329514,24.8387957545083,24.2570269442324
Q9H8Y8,Q9H8Y8,3,3,3,Golgi reassembly-stacking protein 2,GORASP2,sp|Q9H8Y8|GORS2_HUMAN Golgi reassembly-stacking protein 2 OS=Homo sapiens OX=9606 GN=GORASP2 PE=1 SV=3,3,3,13.7,4.17591035104535,4.22706700329514,27.4870013042223,27.5344529780426
