Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity FBXW5-N1,Intensity FBXW5-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
P62753;A2A3R7;A2A3R5,P62753;A2A3R7;A2A3R5,3;2;2,3;2;2,3;2;2,40S ribosomal protein S6,RPS6,sp|P62753|RS6_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1;tr|A2A3R7|A2A3R7_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1;tr|A2A3R5|A2A3R5_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6,3,3,14.1,4.1990986663671,4.21659383839466,25.911159532868,25.0410962911225
Q5VWQ0;A0A087WWP8;A0A0C4DGT8;A0A0C4DH79,Q5VWQ0;A0A087WWP8;A0A0C4DGT8,3;3;2;1,3;3;2;1,3;3;2;1,Round spermatid basic protein 1,RSBN1,sp|Q5VWQ0|RSBN1_HUMAN Lysine-specific demethylase 9 OS=Homo sapiens OX=9606 GN=RSBN1 PE=1 SV=2;tr|A0A087WWP8|A0A087WWP8_HUMAN Lysine-specific demethylase 9 OS=Homo sapiens OX=9606 GN=RSBN1 PE=1 SV=1;tr|A0A0C4DGT8|A0A0C4DGT8_HUMAN Lysine-specific demethylas,3,3,4.9,4.1990986663671,4.21659383839466,24.2665658142311,23.7866612851269
Q6PCB5;H7C2D3;C9JM20,Q6PCB5,3;1;1,3;1;1,3;1;1,Round spermatid basic protein 1-like protein,RSBN1L,sp|Q6PCB5|RSBNL_HUMAN Lysine-specific demethylase RSBN1L OS=Homo sapiens OX=9606 GN=RSBN1L PE=1 SV=2,3,3,4.5,4.1990986663671,4.21659383839466,25.5918925528596,25.5751650506171
O76021;I3L3C4;J3QSV6;I3L3U9;I3L234,O76021;I3L3C4;J3QSV6;I3L3U9,3;3;3;2;1,3;3;3;2;1,3;3;3;2;1,Ribosomal L1 domain-containing protein 1,RSL1D1,sp|O76021|RL1D1_HUMAN Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3;tr|I3L3C4|I3L3C4_HUMAN Ribosomal L1 domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=1;tr|J3QSV6|J3QSV6_HUMAN Ribosom,3,3,6.1,4.1990986663671,4.21659383839466,24.4660660030623,23.0794450689574
Q7L4I2;H0YGP9;E1B6W4,Q7L4I2,3;1;1,3;1;1,3;1;1,Arginine/serine-rich coiled-coil protein 2,RSRC2,sp|Q7L4I2|RSRC2_HUMAN Arginine/serine-rich coiled-coil protein 2 OS=Homo sapiens OX=9606 GN=RSRC2 PE=1 SV=1,3,3,7.6,4.1990986663671,4.21659383839466,25.742808380198,25.4651630634685
Q9BY42;A2A2L5;A0A0A0MQR2;A2A2L6,Q9BY42;A2A2L5;A0A0A0MQR2;A2A2L6,3;3;3;2,3;3;3;2,3;3;3;2,Protein RTF2 homolog,RTFDC1,sp|Q9BY42|RTF2_HUMAN Replication termination factor 2 OS=Homo sapiens OX=9606 GN=RTF2 PE=1 SV=3;tr|A2A2L5|A2A2L5_HUMAN Replication termination factor 2 (Fragment) OS=Homo sapiens OX=9606 GN=RTF2 PE=1 SV=1;tr|A0A0A0MQR2|A0A0A0MQR2_HUMAN Replication terminat,3,3,14.7,4.1990986663671,4.21659383839466,24.9868076148483,24.5254571181487
Q6IQ49,Q6IQ49,3,3,3,Protein SDE2 homolog,SDE2,sp|Q6IQ49|SDE2_HUMAN Replication stress response regulator SDE2 OS=Homo sapiens OX=9606 GN=SDE2 PE=1 SV=1,3,3,13.3,4.1990986663671,4.21659383839466,23.0151053373796,24.3086923184537
O95486,O95486,4,3,3,Protein transport protein Sec24A,SEC24A,sp|O95486|SC24A_HUMAN Protein transport protein Sec24A OS=Homo sapiens OX=9606 GN=SEC24A PE=1 SV=2,4,3,4.0,4.1990986663671,4.21659383839466,25.2095904990067,24.6599789126041
O94979;D6REX3;D6RHZ5;H0YAB3;H0Y8V7;H0Y9K1;H0Y9T9;H0Y8W8;D6RE64;D6RCQ9;H0YAF5,O94979;D6REX3;D6RHZ5;H0YAB3,12;12;10;6;5;4;3;2;1;1;1,12;12;10;6;5;4;3;2;1;1;1,3;3;3;0;0;0;3;0;1;1;0,Protein transport protein Sec31A,SEC31A,sp|O94979|SC31A_HUMAN Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A PE=1 SV=3;tr|D6REX3|D6REX3_HUMAN Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A PE=1 SV=1;tr|D6RHZ5|D6RHZ5_HUMAN Protein transport protein Sec31A O,12,3,12.0,4.1990986663671,4.21659383839466,27.9824511332582,27.773353039014
Q8NEM2;I3L3Z1,Q8NEM2,3;1,3;1,3;1,SHC SH2 domain-binding protein 1,SHCBP1,sp|Q8NEM2|SHCBP_HUMAN SHC SH2 domain-binding protein 1 OS=Homo sapiens OX=9606 GN=SHCBP1 PE=1 SV=3,3,3,4.0,4.1990986663671,4.21659383839466,24.6874175477251,24.5788255080881
P55011;G3XAL9,P55011;G3XAL9,3;2,3;2,3;2,Solute carrier family 12 member 2,SLC12A2,"sp|P55011|S12A2_HUMAN Solute carrier family 12 member 2 OS=Homo sapiens OX=9606 GN=SLC12A2 PE=1 SV=1;tr|G3XAL9|G3XAL9_HUMAN Solute carrier family 12 (Sodium/potassium/chloride transporters), member 2, isoform CRA_a OS=Homo sapiens OX=9606 GN=SLC12A2 PE=1 S",3,3,3.8,4.1990986663671,4.21659383839466,25.0655430139324,23.8313242554478
Q9UP95;I3L4N6;Q9UHW9;B3KXX3;Q9H2X9;A0A1B0GVB1;H0YMQ9;H0YKQ8,Q9UP95;I3L4N6;Q9UHW9;B3KXX3,3;3;2;2;1;1;1;1,3;3;2;2;1;1;1;1,3;3;2;2;1;1;1;1,Solute carrier family 12 member 4;Solute carrier family 12 member 6,SLC12A4;SLC12A6,sp|Q9UP95|S12A4_HUMAN Solute carrier family 12 member 4 OS=Homo sapiens OX=9606 GN=SLC12A4 PE=1 SV=2;tr|I3L4N6|I3L4N6_HUMAN Solute carrier family 12 member 4 OS=Homo sapiens OX=9606 GN=SLC12A4 PE=1 SV=1;sp|Q9UHW9|S12A6_HUMAN Solute carrier family 12 member,3,3,3.5,4.1990986663671,4.21659383839466,22.464508857697,25.0245793486133
Q00325;F8VVM2;F8VZL5;F8VWR4;F8VWQ0,Q00325;F8VVM2,3;3;1;1;1,3;3;1;1;1,3;3;1;1;1,"Phosphate carrier protein, mitochondrial",SLC25A3,"sp|Q00325|MPCP_HUMAN Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=2;tr|F8VVM2|F8VVM2_HUMAN Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=1",3,3,7.7,23.7060920989144,23.7004939048879,24.5025778722715,24.6641091306323
Q96QD8;F8VUY8,Q96QD8,3;1,3;1,3;1,Sodium-coupled neutral amino acid transporter 2,SLC38A2,sp|Q96QD8|S38A2_HUMAN Sodium-coupled neutral amino acid transporter 2 OS=Homo sapiens OX=9606 GN=SLC38A2 PE=1 SV=2,3,3,10.5,4.1990986663671,4.21659383839466,26.2929684892414,25.9810033053832
O14745;J3QRP6,O14745;J3QRP6,3;2,3;2,3;2,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,SLC9A3R1,sp|O14745|NHRF1_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4;tr|J3QRP6|J3QRP6_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (Fragment) OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=1,3,3,12.6,4.1990986663671,4.21659383839466,25.2110398649686,24.5131005940185
Q8IYB5;A0A087X1X9,Q8IYB5;A0A087X1X9,4;3,4;3,3;2,Stromal membrane-associated protein 1,SMAP1,sp|Q8IYB5|SMAP1_HUMAN Stromal membrane-associated protein 1 OS=Homo sapiens OX=9606 GN=SMAP1 PE=1 SV=2;tr|A0A087X1X9|A0A087X1X9_HUMAN Stromal membrane-associated protein 1 OS=Homo sapiens OX=9606 GN=SMAP1 PE=1 SV=1,4,3,9.4,25.5286229377799,24.132653474692,27.7500868386325,27.4090840055084
Q9H4L7;F8W9M2;D6RAY8,Q9H4L7;F8W9M2;D6RAY8,3;2;2,3;2;2,3;2;2,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1,SMARCAD1,sp|Q9H4L7|SMRCD_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 OS=Homo sapiens OX=9606 GN=SMARCAD1 PE=1 SV=2;tr|F8W9M2|F8W9M2_HUMAN SWI/SNF-related matrix-associated actin-dependent regula,3,3,2.3,24.0561448530024,23.2856170095111,25.8852994191357,23.8018346397202
O75940,O75940,3,3,3,Survival of motor neuron-related-splicing factor 30,SMNDC1,sp|O75940|SPF30_HUMAN Survival of motor neuron-related-splicing factor 30 OS=Homo sapiens OX=9606 GN=SMNDC1 PE=1 SV=1,3,3,20.6,4.1990986663671,4.21659383839466,25.4760539555603,24.1393833509397
Q96L92;A0A2R8Y8A7;A0A5H1ZRP6;H7C603;A0A2R8Y871,Q96L92;A0A2R8Y8A7;A0A5H1ZRP6,3;3;2;1;1,3;3;2;1;1,3;3;2;1;1,Sorting nexin-27,SNX27,sp|Q96L92|SNX27_HUMAN Sorting nexin-27 OS=Homo sapiens OX=9606 GN=SNX27 PE=1 SV=2;tr|A0A2R8Y8A7|A0A2R8Y8A7_HUMAN Sorting nexin-27 OS=Homo sapiens OX=9606 GN=SNX27 PE=1 SV=1;tr|A0A5H1ZRP6|A0A5H1ZRP6_HUMAN Sorting nexin-27 (Fragment) OS=Homo sapiens OX=9606,3,3,11.8,4.1990986663671,4.21659383839466,23.7254644518731,24.2864429045269
Q9BX66;A0A0U1RQI5;S4R303,Q9BX66;A0A0U1RQI5,3;2;1,3;2;1,3;2;1,Sorbin and SH3 domain-containing protein 1,SORBS1,sp|Q9BX66|SRBS1_HUMAN Sorbin and SH3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SORBS1 PE=1 SV=3;tr|A0A0U1RQI5|A0A0U1RQI5_HUMAN Sorbin and SH3 domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=SORBS1 PE=1 SV=1,3,3,3.4,4.1990986663671,4.21659383839466,24.5231881519468,24.3601129931993
Q07617,Q07617,3,3,3,Sperm-associated antigen 1,SPAG1,sp|Q07617|SPAG1_HUMAN Sperm-associated antigen 1 OS=Homo sapiens OX=9606 GN=SPAG1 PE=1 SV=3,3,3,5.6,22.3613987461198,22.3047991529122,24.381658065126,23.56267285169
O75391;I3L0X5;I3L4C3;I3L0Q5,O75391;I3L0X5;I3L4C3,3;3;2;1,3;3;2;1,3;3;2;1,Sperm-associated antigen 7,SPAG7,sp|O75391|SPAG7_HUMAN Sperm-associated antigen 7 OS=Homo sapiens OX=9606 GN=SPAG7 PE=1 SV=2;tr|I3L0X5|I3L0X5_HUMAN Sperm-associated antigen 7 OS=Homo sapiens OX=9606 GN=SPAG7 PE=1 SV=1;tr|I3L4C3|I3L4C3_HUMAN Sperm-associated antigen 7 OS=Homo sapiens OX=96,3,3,15.9,4.1990986663671,4.21659383839466,26.3947659491577,26.1144197452108
Q15772;C9J8D8;B9ZVR7,Q15772,3;1;1,3;1;1,3;1;1,Striated muscle preferentially expressed protein kinase,SPEG,sp|Q15772|SPEG_HUMAN Striated muscle preferentially expressed protein kinase OS=Homo sapiens OX=9606 GN=SPEG PE=1 SV=4,3,3,1.5,4.1990986663671,4.21659383839466,23.9129646012963,24.2735543165528
P42226;A0A494C0T4;A0A1W2PNW1;H0YJH6;Q5FBW6;G3V2L2;G3V2M3;G3V2H4;G3V5I8;G3V568;G3V370;G3V5K5,P42226;A0A494C0T4;A0A1W2PNW1;H0YJH6,3;3;3;3;1;1;1;1;1;1;1;1,3;3;3;3;1;1;1;1;1;1;1;1,3;3;3;3;1;1;1;1;1;1;1;1,Signal transducer and activator of transcription 6,STAT6,sp|P42226|STAT6_HUMAN Signal transducer and activator of transcription 6 OS=Homo sapiens OX=9606 GN=STAT6 PE=1 SV=1;tr|A0A494C0T4|A0A494C0T4_HUMAN Signal transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT6 PE=1 SV=1;tr|A0A1W2PNW1|A0A,3,3,4.4,4.1990986663671,4.21659383839466,25.1437098607147,24.6100349074381
Q13586;G0XQ39;E9PNJ4;H0YDB2,Q13586;G0XQ39;E9PNJ4;H0YDB2,5;5;4;3,5;5;4;3,3;3;3;3,Stromal interaction molecule 1,STIM1,sp|Q13586|STIM1_HUMAN Stromal interaction molecule 1 OS=Homo sapiens OX=9606 GN=STIM1 PE=1 SV=3;tr|G0XQ39|G0XQ39_HUMAN STIM1L OS=Homo sapiens OX=9606 GN=STIM1 PE=1 SV=1;tr|E9PNJ4|E9PNJ4_HUMAN Stromal interaction molecule 1 OS=Homo sapiens OX=9606 GN=STIM1,5,3,9.8,4.1990986663671,4.21659383839466,24.8679709470492,24.2670661171905
O75683,O75683,3,3,3,Surfeit locus protein 6,SURF6,sp|O75683|SURF6_HUMAN Surfeit locus protein 6 OS=Homo sapiens OX=9606 GN=SURF6 PE=1 SV=3,3,3,11.6,4.1990986663671,4.21659383839466,25.0771237570473,24.2469174226244
H0Y6B2;Q6UWL2;H3BLV4;F8WAQ1,H0Y6B2;Q6UWL2;H3BLV4;F8WAQ1,3;2;2;2,3;2;2;2,3;2;2;2,Sushi domain-containing protein 1,SUSD1,tr|H0Y6B2|H0Y6B2_HUMAN Sushi domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=SUSD1 PE=1 SV=1;sp|Q6UWL2|SUSD1_HUMAN Sushi domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SUSD1 PE=1 SV=1;tr|H3BLV4|H3BLV4_HUMAN Sushi domain-containing,3,3,19.9,24.8893963900904,23.4319882320338,27.2232457925002,22.7185203340395
Q8NF91;E7ENN3;A0A0C4DG40;A0A087WYJ5;F5GYQ7;A0A5F9ZHD7;F5H4Q0;A0A5F9ZHR3;F5GXQ8;A0A5F9ZI52,Q8NF91;E7ENN3;A0A0C4DG40,3;3;3;1;1;1;1;1;1;1,3;3;3;1;1;1;1;1;1;1,3;3;3;1;1;1;1;1;1;1,Nesprin-1,SYNE1,sp|Q8NF91|SYNE1_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4;tr|E7ENN3|E7ENN3_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=2;tr|A0A0C4DG40|A0A0C4DG40_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=1,3,3,0.4,25.2015908872137,24.4605148901572,22.0977376788822,23.3462453497511
Q5VWG9,Q5VWG9,3,3,3,Transcription initiation factor TFIID subunit 3,TAF3,sp|Q5VWG9|TAF3_HUMAN Transcription initiation factor TFIID subunit 3 OS=Homo sapiens OX=9606 GN=TAF3 PE=1 SV=1,3,3,4.1,4.1990986663671,4.21659383839466,25.4232934203948,25.4733621575189
Q5QJ74;A0A2R8YFB7;E9PP54;E9PNS0,Q5QJ74;A0A2R8YFB7;E9PP54,3;3;2;1,3;3;2;1,3;3;2;1,Tubulin-specific chaperone cofactor E-like protein,TBCEL,sp|Q5QJ74|TBCEL_HUMAN Tubulin-specific chaperone cofactor E-like protein OS=Homo sapiens OX=9606 GN=TBCEL PE=1 SV=2;tr|A0A2R8YFB7|A0A2R8YFB7_HUMAN NIDO domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1;tr|E9PP54|E9PP54_HUMAN Tubulin-sp,3,3,12.7,4.1990986663671,4.21659383839466,24.3579675219745,25.8648343189992
Q15369;E5RHG8;R4GMY8,Q15369;E5RHG8;R4GMY8,3;3;2,3;3;2,3;3;2,Transcription elongation factor B polypeptide 1,TCEB1,sp|Q15369|ELOC_HUMAN Elongin-C OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1;tr|E5RHG8|E5RHG8_HUMAN Elongin-C (Fragment) OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1;tr|R4GMY8|R4GMY8_HUMAN Elongin-C OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1,3,3,41.1,4.1990986663671,4.21659383839466,27.1967616449125,27.1688263402245
Q9BT92;F5GWH6,Q9BT92,3;1,3;1,3;1,Trichoplein keratin filament-binding protein,TCHP,sp|Q9BT92|TCHP_HUMAN Trichoplein keratin filament-binding protein OS=Homo sapiens OX=9606 GN=TCHP PE=1 SV=1,3,3,6.8,4.1990986663671,4.21659383839466,24.806414705995,21.7083042563234
Q07157;G3V1L9;H0YKB1;H0Y3R8;H0YLT6,Q07157;G3V1L9,63;63;8;7;3,63;63;8;7;3,3;3;0;0;0,Tight junction protein ZO-1,TJP1,"sp|Q07157|ZO1_HUMAN Tight junction protein ZO-1 OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=3;tr|G3V1L9|G3V1L9_HUMAN Tight junction protein 1 (Zona occludens 1), isoform CRA_a OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=1",63,3,46.7,26.6400317343963,26.0281677765384,31.114024999493,30.7959095012798
P04183;K7ERV3;K7ES52;K7ERJ1;K7ENW5,P04183;K7ERV3;K7ES52;K7ERJ1,3;3;2;2;1,3;3;2;2;1,3;3;2;2;1,"Thymidine kinase, cytosolic;Thymidine kinase",TK1,"sp|P04183|KITH_HUMAN Thymidine kinase, cytosolic OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=2;tr|K7ERV3|K7ERV3_HUMAN Thymidine kinase OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=1;tr|K7ES52|K7ES52_HUMAN Thymidine kinase OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=1;tr|K",3,3,20.5,21.4097120425924,23.8324836675441,24.2358605618576,24.8038556010386
Q9Y3Q8;O75157;Q15714;Q99576;Q5JRJ0;E7EWD5;H0Y865;H7BZ77,Q9Y3Q8,3;1;1;1;1;1;1;1,3;1;1;1;1;1;1;1,3;1;1;1;1;1;1;1,TSC22 domain family protein 4,TSC22D4,sp|Q9Y3Q8|T22D4_HUMAN TSC22 domain family protein 4 OS=Homo sapiens OX=9606 GN=TSC22D4 PE=1 SV=2,3,3,9.6,4.1990986663671,4.21659383839466,25.4319563615961,25.6882449724495
O43156,O43156,3,3,3,TELO2-interacting protein 1 homolog,TTI1,sp|O43156|TTI1_HUMAN TELO2-interacting protein 1 homolog OS=Homo sapiens OX=9606 GN=TTI1 PE=1 SV=3,3,3,5.0,22.8700613867377,22.8705694143937,24.0362407006067,24.8209934371124
Q9BQE3;F5H5D3;A0A1W2PQM2;F8VVB9;F8VRZ4;F8VS66;F8VWV9;F8VX09;C9JEV8;C9JQ00;C9JJQ8;C9K0S6;F8VRK0;C9JDL2;Q9H853;F8W0F6;F8VXZ7,Q9BQE3;F5H5D3;A0A1W2PQM2,24;24;12;10;5;5;4;4;3;3;3;2;2;2;1;1;1,3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Tubulin alpha-1C chain,TUBA1C,sp|Q9BQE3|TBA1C_HUMAN Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1;tr|F5H5D3|F5H5D3_HUMAN Tubulin alpha chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1;tr|A0A1W2PQM2|A0A1W2PQM2_HUMAN Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN,24,3,59.0,26.3935717937608,25.6113816506656,27.8245059671589,27.8857648797111
P10599,P10599,3,3,3,Thioredoxin,TXN,sp|P10599|THIO_HUMAN Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3,3,3,29.5,27.3473103376143,26.2377018749479,24.1851797212713,23.8849468100627
Q8NBS9,Q8NBS9,3,3,3,Thioredoxin domain-containing protein 5,TXNDC5,sp|Q8NBS9|TXND5_HUMAN Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2,3,3,6.2,23.1674487733735,22.6255795411488,4.47839057686436,4.38736295845818
O14530;F8WCJ3;B8ZZX4,O14530;F8WCJ3;B8ZZX4,3;2;2,3;2;2,3;2;2,Thioredoxin domain-containing protein 9,TXNDC9,sp|O14530|TXND9_HUMAN Thioredoxin domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TXNDC9 PE=1 SV=2;tr|F8WCJ3|F8WCJ3_HUMAN Thioredoxin domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TXNDC9 PE=1 SV=1;tr|B8ZZX4|B8ZZX4_HUMAN Thioredoxin domain-c,3,3,11.9,24.0699734958156,22.5354975147465,25.6853870124977,25.6541165627758
O14933;E9PKW8;E9PQT7,O14933,3;1;1,3;1;1,3;1;1,Ubiquitin/ISG15-conjugating enzyme E2 L6,UBE2L6,sp|O14933|UB2L6_HUMAN Ubiquitin/ISG15-conjugating enzyme E2 L6 OS=Homo sapiens OX=9606 GN=UBE2L6 PE=1 SV=4,3,3,26.8,25.1782046725404,21.5618808404421,4.47839057686436,4.38736295845818
P61081,P61081,3,3,3,NEDD8-conjugating enzyme Ubc12,UBE2M,sp|P61081|UBC12_HUMAN NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens OX=9606 GN=UBE2M PE=1 SV=1,3,3,19.7,22.5239897256476,22.1740660973901,26.0684981797721,26.1976054633195
O14562;H3BRL3;H3BUM8,O14562;H3BRL3,3;3;1,3;3;1,3;3;1,Ubiquitin domain-containing protein UBFD1,UBFD1,sp|O14562|UBFD1_HUMAN Ubiquitin domain-containing protein UBFD1 OS=Homo sapiens OX=9606 GN=UBFD1 PE=1 SV=2;tr|H3BRL3|H3BRL3_HUMAN Ubiquitin domain-containing protein UBFD1 OS=Homo sapiens OX=9606 GN=UBFD1 PE=1 SV=1,3,3,13.3,24.1658399477888,23.3792391715912,26.0489103744027,25.9173877417291
O95071;E7EMW7,O95071;E7EMW7,3;3,3;3,3;3,E3 ubiquitin-protein ligase UBR5,UBR5,sp|O95071|UBR5_HUMAN E3 ubiquitin-protein ligase UBR5 OS=Homo sapiens OX=9606 GN=UBR5 PE=1 SV=2;tr|E7EMW7|E7EMW7_HUMAN E3 ubiquitin-protein ligase UBR5 OS=Homo sapiens OX=9606 GN=UBR5 PE=1 SV=1,3,3,1.9,4.1990986663671,4.21659383839466,24.254578279937,23.2002275243518
P31930,P31930,3,3,3,"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,"sp|P31930|QCR1_HUMAN Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3",3,3,7.9,24.2399440077118,22.3441062382729,24.5361632296216,23.6377675567539
Q70EL1,Q70EL1,3,3,3,Inactive ubiquitin carboxyl-terminal hydrolase 54,USP54,sp|Q70EL1|UBP54_HUMAN Inactive ubiquitin carboxyl-terminal hydrolase 54 OS=Homo sapiens OX=9606 GN=USP54 PE=1 SV=4,3,3,2.3,24.1112388486716,21.9867989366963,4.47839057686436,4.38736295845818
P40818,P40818,4,4,3,Ubiquitin carboxyl-terminal hydrolase 8,USP8,sp|P40818|UBP8_HUMAN Ubiquitin carboxyl-terminal hydrolase 8 OS=Homo sapiens OX=9606 GN=USP8 PE=1 SV=1,4,3,4.9,4.1990986663671,4.21659383839466,25.5666844586925,23.0774090316993
Q93008;O00507,Q93008;O00507,3;2,3;2,3;2,Probable ubiquitin carboxyl-terminal hydrolase FAF-X;Probable ubiquitin carboxyl-terminal hydrolase FAF-Y,USP9X;USP9Y,sp|Q93008|USP9X_HUMAN Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens OX=9606 GN=USP9X PE=1 SV=3;sp|O00507|USP9Y_HUMAN Probable ubiquitin carboxyl-terminal hydrolase FAF-Y OS=Homo sapiens OX=9606 GN=USP9Y PE=2 SV=2,3,3,1.8,4.1990986663671,4.21659383839466,24.5741546285235,23.6124554900439
Q9P0L0;J3QKM9,Q9P0L0,4;1,3;1,3;1,Vesicle-associated membrane protein-associated protein A,VAPA,sp|Q9P0L0|VAPA_HUMAN Vesicle-associated membrane protein-associated protein A OS=Homo sapiens OX=9606 GN=VAPA PE=1 SV=3,4,3,16.1,4.1990986663671,4.21659383839466,25.8699249414309,25.4630436070245
Q99536;K7ESA3;K7ENX2;K7EM19,Q99536;K7ESA3,3;3;1;1,3;3;1;1,3;3;1;1,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2;tr|K7ESA3|K7ESA3_HUMAN Synaptic vesicle membrane protein VAT-1 homolog (Fragment) OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=1,3,3,12.2,4.1990986663671,4.21659383839466,25.1094465075154,23.7056703507448
P55072,P55072,3,3,3,Transitional endoplasmic reticulum ATPase,VCP,sp|P55072|TERA_HUMAN Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,3,3,5.8,4.1990986663671,4.21659383839466,24.3262198952332,25.0074434362993
Q9BRG1;K7EP45;K7ENE3,Q9BRG1;K7EP45,3;2;1,3;2;1,3;2;1,Vacuolar protein-sorting-associated protein 25,VPS25,sp|Q9BRG1|VPS25_HUMAN Vacuolar protein-sorting-associated protein 25 OS=Homo sapiens OX=9606 GN=VPS25 PE=1 SV=1;tr|K7EP45|K7EP45_HUMAN Vacuolar protein-sorting-associated protein 25 OS=Homo sapiens OX=9606 GN=VPS25 PE=1 SV=1,3,3,20.5,4.1990986663671,4.21659383839466,25.2028821841801,24.4444907153399
Q9H267;F5H008;A0A2R8YDQ0;G3V3F9,Q9H267;F5H008;A0A2R8YDQ0,3;3;2;1,3;3;2;1,3;3;2;1,Vacuolar protein sorting-associated protein 33B,VPS33B,sp|Q9H267|VP33B_HUMAN Vacuolar protein sorting-associated protein 33B OS=Homo sapiens OX=9606 GN=VPS33B PE=1 SV=2;tr|F5H008|F5H008_HUMAN Vacuolar protein sorting-associated protein 33B OS=Homo sapiens OX=9606 GN=VPS33B PE=1 SV=1;tr|A0A2R8YDQ0|A0A2R8YDQ0_HU,3,3,7.3,4.1990986663671,4.21659383839466,23.4008033629918,23.9092148450457
Q8IWB7;A0A494C0A6;C9JJ54,Q8IWB7;A0A494C0A6;C9JJ54,3;2;2,3;2;2,3;2;2,WD repeat and FYVE domain-containing protein 1,WDFY1,sp|Q8IWB7|WDFY1_HUMAN WD repeat and FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=WDFY1 PE=1 SV=1;tr|A0A494C0A6|A0A494C0A6_HUMAN WD_REPEATS_REGION domain-containing protein OS=Homo sapiens OX=9606 PE=4 SV=1;tr|C9JJ54|C9JJ54_HUMAN WD repeat an,3,3,11.2,4.1990986663671,4.21659383839466,24.4742599816917,23.9011335276961
