RBBP7_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
FXR1,0.2583607717,0.56118420340315,0,P51114;E9PFF5;B4DXZ6;E7EU85;C9JZE0;C9JY20;Q06787;R9WNI0;A8MQB8;C9JAJ4;A0A087WXI3;G3V0J0,P51114;E9PFF5;B4DXZ6;E7EU85,10;10;10;9;3;3;2;2;2;1;1;1,10;10;10;9;3;3;2;2;2;1;1;1,7;7;7;6;3;3;0;0;0;1;0;0,Fragile X mental retardation syndrome-related protein 1,FXR1,sp|P51114|FXR1_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=3;tr|E9PFF5|E9PFF5_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=1;tr|B4DXZ6|B4DXZ6,10,7,18,621
HS1BP3,0.3226727003,0.289798804676665,0,Q53T59;B5MC96;F6TR53;A0A494C0K6;A0A0D9SFN1,Q53T59;B5MC96;F6TR53;A0A494C0K6,7;7;7;4;1,7;7;7;4;1,7;7;7;4;1,HCLS1-binding protein 3,HS1BP3,sp|Q53T59|H1BP3_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=HS1BP3 PE=1 SV=1;tr|B5MC96|B5MC96_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=HS1BP3 PE=1 SV=1;tr|F6TR53|F6TR53_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=H,7,7,16.1,392
BZW2,2.5352234269,0.000523661196217613,1,Q9Y6E2;E9PFD4;B5MCE7;Q75MG1;B5MCH7;E7ETZ4,Q9Y6E2;E9PFD4;B5MCE7;Q75MG1;B5MCH7;E7ETZ4,1;1;1;1;1;1,1;1;1;1;1;1,1;1;1;1;1;1,Basic leucine zipper and W2 domain-containing protein 2,BZW2,sp|Q9Y6E2|BZW2_HUMAN Basic leucine zipper and W2 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=BZW2 PE=1 SV=1;tr|E9PFD4|E9PFD4_HUMAN BZW2 protein OS=Homo sapiens OX=9606 GN=BZW2 PE=1 SV=2;tr|B5MCE7|B5MCE7_HUMAN Basic leucine zipper and W2 domain-c,1,1,2.1,419
RAN,0.2383468067,0.570306278189863,0,P62826;B5MDF5;J3KQE5;F5H018;B4DV51;H0YFC6;A0A087X0W0,P62826;B5MDF5;J3KQE5;F5H018;B4DV51,23;23;22;19;14;8;1,23;23;22;19;14;8;1,23;23;22;19;14;8;1,GTP-binding nuclear protein Ran,RAN,sp|P62826|RAN_HUMAN GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3;tr|B5MDF5|B5MDF5_HUMAN GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=1;tr|J3KQE5|J3KQE5_HUMAN GTP-binding nuclear protein Ran (Fragment) O,23,23,65.3,216
NMT1,0.9360854192,0.0766469823192275,0,P30419;K7EN82;B7Z8J4,P30419;K7EN82;B7Z8J4,3;3;3,3;3;3,3;3;3,Glycylpeptide N-tetradecanoyltransferase 1,NMT1,sp|P30419|NMT1_HUMAN Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=2;tr|K7EN82|K7EN82_HUMAN Glycylpeptide N-tetradecanoyltransferase 1 (Fragment) OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=1;tr|B7Z8J4|B7Z8J4_HUMAN Glycylpe,3,3,7.9,496
ACADM,2.0735839786,0.0217650142004053,1,P11310;B7Z9I1;Q5T4U5;H0YDT5,P11310;B7Z9I1;Q5T4U5,8;8;8;3,8;8;8;3,8;8;8;3,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM,"sp|P11310|ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1;tr|B7Z9I1|B7Z9I1_HUMAN Medium-chain-specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1;tr|Q5",8,8,21.9,421
PTMA,-1.4027964833,0.00731549389576858,1,P06454;B8ZZQ6,P06454;B8ZZQ6,3;3,3;3,3;3,"Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha-1",PTMA,sp|P06454|PTMA_HUMAN Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=2;tr|B8ZZQ6|B8ZZQ6_HUMAN Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=1,3,3,17.1,111
HIBCH,-0.0841472135,0.916149634955023,0,Q6NVY1;B8ZZZ0;H7C400,Q6NVY1;B8ZZZ0;H7C400,2;2;1,2;2;1,2;2;1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",HIBCH,"sp|Q6NVY1|HIBCH_HUMAN 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=2;tr|B8ZZZ0|B8ZZZ0_HUMAN 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=1;tr|H7C400|H7C400",2,2,5.7,386
IMMT,2.2521457793,0.000872813536568379,1,Q16891;C9J406;B9A067;H7C463;A0A087WYS0,Q16891;C9J406;B9A067;H7C463,3;3;3;2;1,3;3;3;2;1,3;3;3;2;1,MICOS complex subunit MIC60,IMMT,sp|Q16891|MIC60_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1;tr|C9J406|C9J406_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1;tr|B9A067|B9A067_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9,3,3,5.7,758
DKC1,0.8822741422,0.0153207349085411,0,C9IYT0;O60832;H7C0M1;H7C2Q9;H7BZF2,C9IYT0;O60832;H7C0M1;H7C2Q9,6;5;4;3;1,6;5;4;3;1,6;5;4;3;1,H/ACA ribonucleoprotein complex subunit 4,DKC1,tr|C9IYT0|C9IYT0_HUMAN H/ACA ribonucleoprotein complex subunit DKC1 (Fragment) OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=8;sp|O60832|DKC1_HUMAN H/ACA ribonucleoprotein complex subunit DKC1 OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=3;tr|H7C0M1|H7C0M1_HUMAN H/AC,6,6,37.2,258
PFN2,0.7739805613,0.24937555628422,0,C9J0J7;G5E9Q6;C9JQ45,C9J0J7;G5E9Q6;C9JQ45,7;7;4,7;7;4,3;3;0,Profilin,PFN2,tr|C9J0J7|C9J0J7_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1;tr|G5E9Q6|G5E9Q6_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1;tr|C9JQ45|C9JQ45_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1,7,3,53.8,91
SRI,0.4525819034,0.261251512966121,0,P30626;C9J0K6;B4DHQ6,P30626;C9J0K6,9;9;3,9;9;3,9;9;3,Sorcin,SRI,sp|P30626|SORCN_HUMAN Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1;tr|C9J0K6|C9J0K6_HUMAN Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1,9,9,40.4,198
EEF1E1;EEF1E1-BLOC1S5,1.8581558081,0.00799789648035554,1,O43324;D6RBD7;C9J1V9;H0YAL7;D6RCQ0,O43324;D6RBD7;C9J1V9;H0YAL7,3;3;3;2;1,3;3;3;2;1,3;3;3;2;1,Eukaryotic translation elongation factor 1 epsilon-1,EEF1E1;EEF1E1-BLOC1S5,sp|O43324|MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1;tr|D6RBD7|D6RBD7_HUMAN Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1;tr|C9J1V9|C9J1V9_H,3,3,26.4,174
PFN2,0.0103815235,0.983040565756089,0,P35080;C9J712;C9J2N0,P35080;C9J712;C9J2N0,6;6;3,2;2;1,2;2;1,Profilin-2;Profilin,PFN2,sp|P35080|PROF2_HUMAN Profilin-2 OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=3;tr|C9J712|C9J712_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1;tr|C9J2N0|C9J2N0_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1,6,2,34.3,140
RAB6A;RAB6B;RAB39A,-1.1384586815,0.00817601785950254,1,P20340;Q9NRW1;Q14964;C9JB90;C9JU14;J3KR73,P20340;Q9NRW1;Q14964;C9JB90;C9JU14;J3KR73,2;2;2;2;2;2,2;2;2;2;2;2,2;2;2;2;2;2,Ras-related protein Rab-6A;Ras-related protein Rab-6B;Ras-related protein Rab-39A,RAB6A;RAB6B;RAB39A,sp|P20340|RAB6A_HUMAN Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3;sp|Q9NRW1|RAB6B_HUMAN Ras-related protein Rab-6B OS=Homo sapiens OX=9606 GN=RAB6B PE=1 SV=1;sp|Q14964|RB39A_HUMAN Ras-related protein Rab-39A OS=Homo sapiens OX=960,2,2,6.2,208
RAB34,0.0378787111,0.941010729423249,0,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60,3;3;3;3;3;3;3;3,3;3;3;3;3;3;3;3,3;3;3;3;3;3;3;3,Ras-related protein Rab-34,RAB34,"sp|Q9BZG1|RAB34_HUMAN Ras-related protein Rab-34 OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=1;tr|V9GY61|V9GY61_HUMAN Ras-related protein Rab-34, isoform NARR (Fragment) OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=8;tr|K7EJW7|K7EJW7_HUMAN Ras-related protein Rab",3,3,8.5,259
APEH,0.6578103083,0.118753074903692,0,P13798;C9JIF9;H7C393;H7C1U0;C9JLK2;F8WEH5,P13798;C9JIF9;H7C393,11;11;6;5;4;1,11;11;6;5;4;1,11;11;6;5;4;1,Acylamino-acid-releasing enzyme,APEH,sp|P13798|ACPH_HUMAN Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=4;tr|C9JIF9|C9JIF9_HUMAN Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=1;tr|H7C393|H7C393_HUMAN Acylamino-acid-releasing enzyme (Fragment,11,11,18.9,732
POLR2H,-1.5451274101,0.00319656986634626,1,P52434;C9JLU1,P52434;C9JLU1,1;1,1;1,1;1,"DNA-directed RNA polymerases I, II, and III subunit RPABC3",POLR2H,"sp|P52434|RPAB3_HUMAN DNA-directed RNA polymerases I, II, and III subunit RPABC3 OS=Homo sapiens OX=9606 GN=POLR2H PE=1 SV=4;tr|C9JLU1|C9JLU1_HUMAN DNA-directed RNA polymerases I, II, and III subunit RPABC3 (Fragment) OS=Homo sapiens OX=9606 GN=POLR2H PE=1",1,1,10.7,150
RPL24,-0.0791940866,0.739144079781568,0,P83731;C9JXB8;C9JNW5,P83731;C9JXB8;C9JNW5,9;9;9,9;9;9,9;9;9,60S ribosomal protein L24,RPL24,sp|P83731|RL24_HUMAN 60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1;tr|C9JXB8|C9JXB8_HUMAN 60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1;tr|C9JNW5|C9JNW5_HUMAN 60S ribosomal protein L24 OS=Homo sapiens OX=9606 G,9,9,35.7,157
C7orf50,-1.1971537065,0.0119595511969808,1,Q9BRJ6;H7C0T1;H7C2R9;C9JQV0,Q9BRJ6;H7C0T1;H7C2R9;C9JQV0,1;1;1;1,1;1;1;1,1;1;1;1,Uncharacterized protein C7orf50,C7orf50,sp|Q9BRJ6|CG050_HUMAN Uncharacterized protein C7orf50 OS=Homo sapiens OX=9606 GN=C7orf50 PE=1 SV=1;tr|H7C0T1|H7C0T1_HUMAN Uncharacterized protein C7orf50 (Fragment) OS=Homo sapiens OX=9606 GN=C7orf50 PE=1 SV=1;tr|H7C2R9|H7C2R9_HUMAN Uncharacterized protein,1,1,6.2,194
L2HGDH,0.4699440453,0.574413402211694,0,Q9H9P8;C9JVN9,Q9H9P8;C9JVN9,3;3,3;3,3;3,"L-2-hydroxyglutarate dehydrogenase, mitochondrial",L2HGDH,"sp|Q9H9P8|L2HDH_HUMAN L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=L2HGDH PE=1 SV=3;tr|C9JVN9|C9JVN9_HUMAN L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=L2HGDH PE=1 SV=1",3,3,8.2,463
RCC1,0.2202372505,0.460253739646247,0,P18754;C9JW69;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4,P18754;C9JW69;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4,3;3;2;2;2;2,3;3;2;2;2;2,3;3;2;2;2;2,Regulator of chromosome condensation,RCC1,sp|P18754|RCC1_HUMAN Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9JW69|C9JW69_HUMAN Regulator of chromosome condensation (Fragment) OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9JRH2|C9JRH2_HUMAN Regulator of chromos,3,3,7.4,421
RFC4,2.0483962301,0.0254623771123772,1,P35249;C9JZI1;C9J8M3;C9JTT7;C9JXZ7;C9JGY5;F8WE44;H7C1P0,P35249;C9JZI1;C9J8M3;C9JTT7;C9JXZ7,10;10;9;7;5;2;2;1,10;10;9;7;5;2;2;1,10;10;9;7;5;2;2;1,Replication factor C subunit 4,RFC4,sp|P35249|RFC4_HUMAN Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=2;tr|C9JZI1|C9JZI1_HUMAN Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=1;tr|C9J8M3|C9J8M3_HUMAN Replication factor C subunit 4 (Fragment) O,10,10,26.7,363
RPL32,1.0219550797,0.0118460140653901,1,P62910;D3YTB1;F8W727;D3YTI8,P62910;D3YTB1;F8W727,11;11;11;1,11;11;11;1,11;11;11;1,60S ribosomal protein L32,RPL32,sp|P62910|RL32_HUMAN 60S ribosomal protein L32 OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=2;tr|D3YTB1|D3YTB1_HUMAN 60S ribosomal protein L32 (Fragment) OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=1;tr|F8W727|F8W727_HUMAN 60S ribosomal protein L32 OS=Homo sapien,11,11,59.3,135
CAMK2D;CAMK2A,1.3321601293,0.00814965550751793,1,Q13557;D6R938;E9PBG7;E9PF82;Q9UQM7;A0A5F9ZHY2;A0A5K1VW76;A0A5F9ZHM9;A0A5F9ZH21;A0A5F9ZHR5;D6RFJ0;A0A5F9ZH50;H0Y9J2;H0Y9C2;A0A5F9ZH90,Q13557;D6R938;E9PBG7;E9PF82;Q9UQM7;A0A5F9ZHY2;A0A5K1VW76;A0A5F9ZHM9;A0A5F9ZH21;A0A5F9ZHR5;D6RFJ0;A0A5F9ZH50,8;8;8;8;4;4;4;4;4;4;4;4;3;3;3,8;8;8;8;4;4;4;4;4;4;4;4;3;3;3,4;4;4;4;0;0;0;0;0;0;0;0;2;1;0,Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit alpha,CAMK2D;CAMK2A,"sp|Q13557|KCC2D_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=3;tr|D6R938|D6R938_HUMAN Calcium/calmodulin-dependent protein kinase (CaM kinase) II delta, isoform CRA_e OS=Homo sapiens OX=9",8,4,20,499
HNRNPAB,1.2903367142,0.0262802344140156,1,D6R9P3;D6RD18;D6RBZ0;Q99729,D6R9P3;D6RD18;D6RBZ0;Q99729,10;10;10;9,10;10;10;9,10;10;10;9,Heterogeneous nuclear ribonucleoprotein A/B,HNRNPAB,tr|D6R9P3|D6R9P3_HUMAN Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1;tr|D6RD18|D6RD18_HUMAN Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1;tr|D6RBZ0|D6RBZ0_HUMAN Heterogen,10,10,30.7,280
GNPDA1,0.5572245182,0.241346840136122,0,P46926;D6R9P4;D6RFF8;D6RAY7;Q8TDQ7;D6RB13;D6R917;V9GYK3;V9GYW0,P46926;D6R9P4;D6RFF8;D6RAY7,11;11;10;9;5;5;4;3;1,11;11;10;9;5;5;4;3;1,11;11;10;9;5;5;4;3;1,Glucosamine-6-phosphate isomerase 1;Glucosamine-6-phosphate isomerase,GNPDA1,sp|P46926|GNPI1_HUMAN Glucosamine-6-phosphate isomerase 1 OS=Homo sapiens OX=9606 GN=GNPDA1 PE=1 SV=1;tr|D6R9P4|D6R9P4_HUMAN Glucosamine-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GNPDA1 PE=1 SV=1;tr|D6RFF8|D6RFF8_HUMAN Glucosamine-6-phosphate isomer,11,11,57.8,289
PDLIM7,0.8023911397,0.0599239371192925,0,Q9NR12;D6RAN1;D6RF83;H7BYK4;D6RH06;H0Y8W6,Q9NR12;D6RAN1;D6RF83;H7BYK4;D6RH06;H0Y8W6,2;2;2;2;2;1,2;2;2;2;2;1,2;2;2;2;2;1,PDZ and LIM domain protein 7,PDLIM7,sp|Q9NR12|PDLI7_HUMAN PDZ and LIM domain protein 7 OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1;tr|D6RAN1|D6RAN1_HUMAN PDZ and LIM domain protein 7 (Fragment) OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1;tr|D6RF83|D6RF83_HUMAN PDZ and LIM domain protein 7 (F,2,2,4.8,457
SEPT11,0.5673536336,0.295275805458766,0,Q9NVA2;D6RGI3;D6RER5;D6RDU5;Q14141;B1AMS2;D6RDP1;D6R9Y6;H0Y961,Q9NVA2;D6RGI3;D6RER5;D6RDU5,9;9;9;8;3;3;2;2;1,9;9;9;8;3;3;2;2;1,6;6;6;5;1;1;2;2;1,Septin-11,SEPT11,"sp|Q9NVA2|SEP11_HUMAN Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=3;tr|D6RGI3|D6RGI3_HUMAN Septin 11, isoform CRA_b OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=1;tr|D6RER5|D6RER5_HUMAN Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=1;tr|D6",9,6,30.5,429
SEC31A,1.6166327164,0.00225940776861058,1,O94979;D6REX3;H7BXG7;D6RHZ5;H0Y8W8;H0YAF5;H0Y9T9,O94979;D6REX3;H7BXG7;D6RHZ5,8;8;7;5;3;2;1,8;8;7;5;3;2;1,7;7;6;4;3;2;1,Protein transport protein Sec31A,SEC31A,sp|O94979|SC31A_HUMAN Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A PE=1 SV=3;tr|D6REX3|D6REX3_HUMAN Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A PE=1 SV=1;tr|H7BXG7|H7BXG7_HUMAN Protein transport protein Sec31A O,8,7,7.9,1220
PAIP1,0.134318303,0.580820060424775,0,D6RJ02;D6RJF2;Q9H074;D6RD97;D6R9H8;D6REB4,D6RJ02;D6RJF2;Q9H074;D6RD97;D6R9H8;D6REB4,2;2;1;1;1;1,2;2;1;1;1;1,2;2;1;1;1;1,Polyadenylate-binding protein-interacting protein 1,PAIP1,tr|D6RJ02|D6RJ02_HUMAN Polyadenylate-binding protein-interacting protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=PAIP1 PE=1 SV=1;tr|D6RJF2|D6RJF2_HUMAN Polyadenylate-binding protein-interacting protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=PAIP1 PE=1 SV=,2,2,19.6,168
PFDN1,-0.1468784218,0.572351434267181,0,O60925;E5RGS4;D6RGG5,O60925;E5RGS4,5;5;1,5;5;1,5;5;1,Prefoldin subunit 1,PFDN1,sp|O60925|PFD1_HUMAN Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=2;tr|E5RGS4|E5RGS4_HUMAN Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=1,5,5,31.1,122
TBCA,1.4141479036,0.0375925794271469,1,O75347;E5RIW3;E5RJD8;E5RHG6;E5RIX8,O75347;E5RIW3;E5RJD8;E5RHG6,5;5;5;5;1,5;5;5;5;1,5;5;5;5;1,Tubulin-specific chaperone A,TBCA,sp|O75347|TBCA_HUMAN Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=3;tr|E5RIW3|E5RIW3_HUMAN Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=1;tr|E5RJD8|E5RJD8_HUMAN Tubulin-specific chaperone A OS=Homo sapiens OX,5,5,43.5,108
TCEB1,0.9256504458,0.0406775160256235,0,Q15369;E5RHG8;R4GMY8,Q15369;E5RHG8,7;7;3,7;7;3,7;7;3,Transcription elongation factor B polypeptide 1,TCEB1,sp|Q15369|ELOC_HUMAN Elongin-C OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1;tr|E5RHG8|E5RHG8_HUMAN Elongin-C (Fragment) OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1,7,7,73.2,112
RPL30,0.1153549532,0.627191559640886,0,P62888;E5RI99;E5RJH3;A0A0C4DH44;A0A0B4J213,P62888;E5RI99,13;13;5;5;4,13;13;5;5;4,13;13;5;5;4,60S ribosomal protein L30,RPL30,sp|P62888|RL30_HUMAN 60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2;tr|E5RI99|E5RI99_HUMAN 60S ribosomal protein L30 (Fragment) OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=1,13,13,72.2,115
DNPEP,0.0662083852,0.894402447341752,0,Q9ULA0;E7EMB6;E5RIA4;E7ETB3;C9JRG3;C9J1E2;E7EPX3;B9ZVU2;F8WAN0;C9JBE1,Q9ULA0;E7EMB6;E5RIA4;E7ETB3;C9JRG3;C9J1E2;E7EPX3;B9ZVU2;F8WAN0;C9JBE1,3;3;3;3;2;2;2;2;2;2,3;3;3;3;2;2;2;2;2;2,3;3;3;3;2;2;2;2;2;2,Aspartyl aminopeptidase,DNPEP,sp|Q9ULA0|DNPEP_HUMAN Aspartyl aminopeptidase OS=Homo sapiens OX=9606 GN=DNPEP PE=1 SV=1;tr|E7EMB6|E7EMB6_HUMAN Aspartyl aminopeptidase OS=Homo sapiens OX=9606 GN=DNPEP PE=1 SV=2;tr|E5RIA4|E5RIA4_HUMAN Aspartyl aminopeptidase OS=Homo sapiens OX=9606 GN=DNP,3,3,8.2,475
RPL26;RPL26L1,0.7534983464,0.1125640553641,0,P61254;Q9UNX3;E5RIT6;J3QRI7;J3QQQ9;J3QQV1;J3QRC4;J3KSS0;J3KS10;E5RHH1,P61254;Q9UNX3;E5RIT6;J3QRI7;J3QQQ9;J3QQV1;J3QRC4,12;12;12;11;11;11;9;5;5;4,12;12;12;11;11;11;9;5;5;4,12;12;12;11;11;11;9;5;5;4,60S ribosomal protein L26;60S ribosomal protein L26-like 1,RPL26;RPL26L1,sp|P61254|RL26_HUMAN 60S ribosomal protein L26 OS=Homo sapiens OX=9606 GN=RPL26 PE=1 SV=1;sp|Q9UNX3|RL26L_HUMAN 60S ribosomal protein L26-like 1 OS=Homo sapiens OX=9606 GN=RPL26L1 PE=1 SV=1;tr|E5RIT6|E5RIT6_HUMAN 60S ribosomal protein L26-like 1 (Fragment),12,12,56.6,145
RBM22,-1.548105069,0.00373263551387447,1,Q9NW64;E5RJW4;E5RHA8,Q9NW64;E5RJW4;E5RHA8,2;2;1,2;2;1,2;2;1,Pre-mRNA-splicing factor RBM22,RBM22,sp|Q9NW64|RBM22_HUMAN Pre-mRNA-splicing factor RBM22 OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1;tr|E5RJW4|E5RJW4_HUMAN Pre-mRNA-splicing factor RBM22 (Fragment) OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1;tr|E5RHA8|E5RHA8_HUMAN Pre-mRNA-splicing factor RBM2,2,2,4.8,420
VAPB,0.7963899586,0.0310327756194475,0,O95292;E5RK64,O95292;E5RK64,3;3,3;3,2;2,Vesicle-associated membrane protein-associated protein B/C,VAPB,sp|O95292|VAPB_HUMAN Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens OX=9606 GN=VAPB PE=1 SV=3;tr|E5RK64|E5RK64_HUMAN Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens OX=9606 GN=VAPB PE=1 SV=1,3,2,16.5,243
SWAP70,1.1194383916,0.00803670699851318,1,Q9UH65;E7EMB1;E9PJK8,Q9UH65;E7EMB1;E9PJK8,2;2;1,2;2;1,2;2;1,Switch-associated protein 70,SWAP70,sp|Q9UH65|SWP70_HUMAN Switch-associated protein 70 OS=Homo sapiens OX=9606 GN=SWAP70 PE=1 SV=1;tr|E7EMB1|E7EMB1_HUMAN Switch-associated protein 70 OS=Homo sapiens OX=9606 GN=SWAP70 PE=1 SV=1;tr|E9PJK8|E9PJK8_HUMAN Switch-associated protein 70 OS=Homo sapie,2,2,3.2,585
ITGA2,0.1943507236,0.663950539941342,0,P17301;E7EMF1;E7ESP4;E9PB77,P17301;E7EMF1;E7ESP4;E9PB77,6;6;6;5,6;6;6;5,6;6;6;5,Integrin alpha-2,ITGA2,sp|P17301|ITA2_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E7EMF1|E7EMF1_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E7ESP4|E7ESP4_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E9PB77,6,6,4.9,1181
