Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity FBXW8-N1,Intensity FBXW8-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
P12955;A0A494C194;K7ES25;A0A494C165,P12955;A0A494C194;K7ES25;A0A494C165,2;1;1;1,2;1;1;1,2;1;1;1,Xaa-Pro dipeptidase,PEPD,sp|P12955|PEPD_HUMAN Xaa-Pro dipeptidase OS=Homo sapiens OX=9606 GN=PEPD PE=1 SV=3;tr|A0A494C194|A0A494C194_HUMAN Xaa-Pro dipeptidase (Fragment) OS=Homo sapiens OX=9606 GN=PEPD PE=1 SV=1;tr|K7ES25|K7ES25_HUMAN Xaa-Pro dipeptidase (Fragment) OS=Homo sapiens,2,2,8.9,4.08688509245965,4.17955488494526,24.5758863476618,25.5099639058186
Q9NXJ5;U3KQ24;U3KQG9;S4R2Y9,Q9NXJ5;U3KQ24;U3KQG9;S4R2Y9,2;1;1;1,2;1;1;1,2;1;1;1,Pyroglutamyl-peptidase 1,PGPEP1,sp|Q9NXJ5|PGPI_HUMAN Pyroglutamyl-peptidase 1 OS=Homo sapiens OX=9606 GN=PGPEP1 PE=1 SV=1;tr|U3KQ24|U3KQ24_HUMAN Pyroglutamyl-peptidase 1 OS=Homo sapiens OX=9606 GN=PGPEP1 PE=1 SV=2;tr|U3KQG9|U3KQG9_HUMAN Pyroglutamyl-peptidase 1 OS=Homo sapiens OX=9606 GN,2,2,18.7,4.08688509245965,4.17955488494526,23.0550195703404,24.2025459482337
P46020;A6NIT2;A6NMN0,P46020;A6NIT2;A6NMN0,2;2;2,2;2;2,2;2;2,"Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform",PHKA1,"sp|P46020|KPB1_HUMAN Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform OS=Homo sapiens OX=9606 GN=PHKA1 PE=1 SV=2;tr|A6NIT2|A6NIT2_HUMAN Phosphorylase b kinase regulatory subunit OS=Homo sapiens OX=9606 GN=PHKA1 PE=1 SV=1;tr|A6NMN0|A",2,2,1.7,4.08688509245965,4.17955488494526,23.6267829384846,24.1847258532807
P42336;A0A2R8Y2F6,P42336;A0A2R8Y2F6,2;2,2;2,2;2,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",PIK3CA,"sp|P42336|PK3CA_HUMAN Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PIK3CA PE=1 SV=2;tr|A0A2R8Y2F6|A0A2R8Y2F6_HUMAN Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit OS=Homo sapiens",2,2,2.2,4.08688509245965,4.17955488494526,23.3751752207998,22.7239450256759
Q9Y2I7;E9PDH4,Q9Y2I7;E9PDH4,2;2,2;2,2;2,1-phosphatidylinositol 3-phosphate 5-kinase,PIKFYVE,sp|Q9Y2I7|FYV1_HUMAN 1-phosphatidylinositol 3-phosphate 5-kinase OS=Homo sapiens OX=9606 GN=PIKFYVE PE=1 SV=3;tr|E9PDH4|E9PDH4_HUMAN 1-phosphatidylinositol 3-phosphate 5-kinase (Fragment) OS=Homo sapiens OX=9606 GN=PIKFYVE PE=1 SV=1,2,2,1.0,4.08688509245965,4.17955488494526,24.1445269320525,22.6907030928483
Q96BK5;E5RGR1,Q96BK5;E5RGR1,2;1,2;1,2;1,PIN2/TERF1-interacting telomerase inhibitor 1,PINX1,sp|Q96BK5|PINX1_HUMAN PIN2/TERF1-interacting telomerase inhibitor 1 OS=Homo sapiens OX=9606 GN=PINX1 PE=1 SV=2;tr|E5RGR1|E5RGR1_HUMAN PIN2/TERF1-interacting telomerase inhibitor 1 (Fragment) OS=Homo sapiens OX=9606 GN=PINX1 PE=1 SV=1,2,2,9.8,4.08688509245965,4.17955488494526,23.9462809208455,28.270082124646
Q86WI1;H0YF65,Q86WI1;H0YF65,2;2,2;2,2;2,Fibrocystin-L,PKHD1L1,sp|Q86WI1|PKHL1_HUMAN Fibrocystin-L OS=Homo sapiens OX=9606 GN=PKHD1L1 PE=2 SV=2;tr|H0YF65|H0YF65_HUMAN Fibrocystin-L (Fragment) OS=Homo sapiens OX=9606 GN=PKHD1L1 PE=1 SV=1,2,2,0.6,4.08688509245965,4.17955488494526,24.4623260267854,23.7954079301474
B4DJX4;H0YG48;F5H1X3,B4DJX4,33;2;1,2;0;0,2;0;0,,PLEKHA5,tr|B4DJX4|B4DJX4_HUMAN Pleckstrin homology domain-containing family A member 5 (Fragment) OS=Homo sapiens OX=9606 GN=PLEKHA5 PE=1 SV=1,33,2,46.3,4.08688509245965,4.17955488494526,23.0953731978109,22.1781286712212
Q9Y4G2;K7EPF2;J3KRU0;K7EII8;J3KRL8,Q9Y4G2;K7EPF2;J3KRU0;K7EII8;J3KRL8,2;2;2;1;1,2;2;2;1;1,2;2;2;1;1,Pleckstrin homology domain-containing family M member 1,PLEKHM1,sp|Q9Y4G2|PKHM1_HUMAN Pleckstrin homology domain-containing family M member 1 OS=Homo sapiens OX=9606 GN=PLEKHM1 PE=1 SV=3;tr|K7EPF2|K7EPF2_HUMAN Pleckstrin homology domain-containing family M member 1 (Fragment) OS=Homo sapiens OX=9606 GN=PLEKHM1 PE=1 SV=,2,2,2.9,4.08688509245965,4.17955488494526,24.4734550617965,24.4501666517431
Q5SXH7;A0A494C040,Q5SXH7;A0A494C040,2;1,2;1,2;1,Pleckstrin homology domain-containing family S member 1,PLEKHS1,sp|Q5SXH7|PKHS1_HUMAN Pleckstrin homology domain-containing family S member 1 OS=Homo sapiens OX=9606 GN=PLEKHS1 PE=1 SV=3;tr|A0A494C040|A0A494C040_HUMAN Pleckstrin homology domain-containing family S member 1 (Fragment) OS=Homo sapiens OX=9606 GN=PLEKHS1,2,2,7.4,23.2819721680315,24.0949867918249,27.0842590333501,27.022191143834
Q9P215,Q9P215,2,2,2,Pogo transposable element with KRAB domain,POGK,sp|Q9P215|POGK_HUMAN Pogo transposable element with KRAB domain OS=Homo sapiens OX=9606 GN=POGK PE=1 SV=2,2,2,3.8,4.08688509245965,4.17955488494526,24.096274409507,24.098364340286
Q9Y253,Q9Y253,2,2,2,DNA polymerase eta,POLH,sp|Q9Y253|POLH_HUMAN DNA polymerase eta OS=Homo sapiens OX=9606 GN=POLH PE=1 SV=1,2,2,4.8,4.08688509245965,4.17955488494526,23.0071525410385,24.1450713893081
A8CG34;C9JFL1;A6NF01,A8CG34;C9JFL1;A6NF01,2;1;1,2;1;1,2;1;1,Nuclear envelope pore membrane protein POM 121C;Putative nuclear envelope pore membrane protein POM 121B,POM121C;POM121B,sp|A8CG34|P121C_HUMAN Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens OX=9606 GN=POM121C PE=1 SV=3;tr|C9JFL1|C9JFL1_HUMAN Nuclear envelope pore membrane protein POM 121C (Fragment) OS=Homo sapiens OX=9606 GN=POM121C PE=1 SV=1;sp|A6NF01|P121,2,2,4.1,4.08688509245965,4.17955488494526,24.9396609902729,22.8558015037083
O75688;B8ZZF0;C9JIR6;A0A3B3IS24;P35813;E9PKB5,O75688;B8ZZF0;C9JIR6;A0A3B3IS24;P35813;E9PKB5,2;2;2;2;1;1,2;2;2;2;1;1,2;2;2;2;1;1,Protein phosphatase 1B;Protein phosphatase 1A,PPM1B;PPM1A,sp|O75688|PPM1B_HUMAN Protein phosphatase 1B OS=Homo sapiens OX=9606 GN=PPM1B PE=1 SV=1;tr|B8ZZF0|B8ZZF0_HUMAN Protein phosphatase 1B (Fragment) OS=Homo sapiens OX=9606 GN=PPM1B PE=1 SV=2;tr|C9JIR6|C9JIR6_HUMAN Protein phosphatase 1B (Fragment) OS=Homo sap,2,2,4.4,4.08688509245965,4.17955488494526,23.8718293033933,22.6007994753489
P62136;E9PMD7;P36873;F8VYE8;F8W0W8;A0A087WYY5;F5H1L6;F5H037;F8VR82,P62136;E9PMD7;P36873;F8VYE8;F8W0W8;A0A087WYY5;F5H1L6;F5H037;F8VR82,5;5;4;4;4;3;3;3;3,2;2;1;1;1;1;2;2;1,2;2;1;1;1;1;2;2;1,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit;Serine/threonine-protein phosphatase;Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,PPP1CA;PPP1CC,sp|P62136|PP1A_HUMAN Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1;tr|E9PMD7|E9PMD7_HUMAN Serine/threonine-protein phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1;sp|P36873|P,5,2,20.0,4.08688509245965,4.17955488494526,24.4641348925917,24.4526193062251
O75864,O75864,2,2,2,Protein phosphatase 1 regulatory subunit 37,PPP1R37,sp|O75864|PPR37_HUMAN Protein phosphatase 1 regulatory subunit 37 OS=Homo sapiens OX=9606 GN=PPP1R37 PE=1 SV=4,2,2,3.9,4.08688509245965,4.17955488494526,24.2715610535719,24.4536243184851
P30048,P30048,2,2,2,"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3,"sp|P30048|PRDX3_HUMAN Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",2,2,10.2,4.08688509245965,4.17955488494526,24.6301204516345,24.7657235507255
Q8TCU6;H0YDZ4,Q8TCU6;H0YDZ4,2;1,2;1,2;1,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein",PREX1,"sp|Q8TCU6|PREX1_HUMAN Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein OS=Homo sapiens OX=9606 GN=PREX1 PE=1 SV=3;tr|H0YDZ4|H0YDZ4_HUMAN Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein (Fragment) OS=Homo",2,2,1.0,24.5963927009512,27.1200090582993,23.4784013083176,23.3412430940523
O43172,O43172,2,2,2,U4/U6 small nuclear ribonucleoprotein Prp4,PRPF4,sp|O43172|PRP4_HUMAN U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens OX=9606 GN=PRPF4 PE=1 SV=2,2,2,5.0,4.08688509245965,4.17955488494526,24.0467683187096,24.7770084386987
O60256;C9JDU5;C9JJS3;C9K0K7;E7EPA1;I3L164;C9JDH0;E7EW35,O60256;C9JDU5;C9JJS3;C9K0K7;E7EPA1;I3L164;C9JDH0;E7EW35,2;2;2;2;2;1;1;1,2;2;2;2;2;1;1;1,2;2;2;2;2;1;1;1,Phosphoribosyl pyrophosphate synthase-associated protein 2,PRPSAP2,sp|O60256|KPRB_HUMAN Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1;tr|C9JDU5|C9JDU5_HUMAN Phosphoribosyl pyrophosphate synthase-associated protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=,2,2,10.6,26.338771446049,27.5509815799221,30.5154975198725,31.5554500593376
Q96M27,Q96M27,2,2,2,Protein PRRC1,PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,2,2,7.0,4.08688509245965,4.17955488494526,25.4677769240164,25.2502107938972
A0A0A0MS30,A0A0A0MS30,10,2,2,,PRRC2C,tr|A0A0A0MS30|A0A0A0MS30_HUMAN Protein PRRC2C OS=Homo sapiens OX=9606 GN=PRRC2C PE=1 SV=1,10,2,38.1,22.7476093549951,23.4879979847737,23.2367219638779,24.5487456258318
O75475,O75475,2,2,2,PC4 and SFRS1-interacting protein,PSIP1,sp|O75475|PSIP1_HUMAN PC4 and SFRS1-interacting protein OS=Homo sapiens OX=9606 GN=PSIP1 PE=1 SV=1,2,2,4.7,4.08688509245965,4.17955488494526,25.4176715013451,25.013717610678
Q14671;H0YEH2;Q5T1Z4;Q5T1Z8;H0YDC5;H0YC97;H0YDK8;E9PR38,Q14671;H0YEH2;Q5T1Z4;Q5T1Z8;H0YDC5;H0YC97;H0YDK8;E9PR38,2;2;2;2;1;1;1;1,2;2;2;2;1;1;1;1,2;2;2;2;1;1;1;1,Pumilio homolog 1,PUM1,sp|Q14671|PUM1_HUMAN Pumilio homolog 1 OS=Homo sapiens OX=9606 GN=PUM1 PE=1 SV=3;tr|H0YEH2|H0YEH2_HUMAN Pumilio homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=PUM1 PE=1 SV=1;tr|Q5T1Z4|Q5T1Z4_HUMAN Pumilio homolog 1 OS=Homo sapiens OX=9606 GN=PUM1 PE=1 SV=,2,2,1.6,4.08688509245965,4.17955488494526,24.6611213397781,24.5511455265689
A0A1B0GTU4;P49023;A0A1B0GU60;F5H836;A0A1B0GV30,A0A1B0GTU4;P49023,20;19;7;4;4,20;19;7;4;4,2;1;1;0;1,Paxillin,PXN,tr|A0A1B0GTU4|A0A1B0GTU4_HUMAN Paxillin OS=Homo sapiens OX=9606 GN=PXN PE=1 SV=1;sp|P49023|PAXI_HUMAN Paxillin OS=Homo sapiens OX=9606 GN=PXN PE=1 SV=3,20,2,28.1,24.5234872986999,25.5051551699268,30.2233148501581,30.2576609387815
Q96PU8;F5GXS8;F5GYM3;F5H5U6;F5H8C8;H0YGD6;H0YG47,Q96PU8;F5GXS8;F5GYM3;F5H5U6;F5H8C8;H0YGD6;H0YG47,2;2;2;1;1;1;1,2;2;2;1;1;1;1,2;2;2;1;1;1;1,Protein quaking,QKI,sp|Q96PU8|QKI_HUMAN Protein quaking OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1;tr|F5GXS8|F5GXS8_HUMAN Protein quaking (Fragment) OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1;tr|F5GYM3|F5GYM3_HUMAN Protein quaking (Fragment) OS=Homo sapiens OX=9606 GN=QKI PE=1 SV,2,2,7.0,4.08688509245965,4.17955488494526,24.2881349822105,23.8779251409578
Q2TAL8,Q2TAL8,2,2,2,Glutamine-rich protein 1,QRICH1,sp|Q2TAL8|QRIC1_HUMAN Glutamine-rich protein 1 OS=Homo sapiens OX=9606 GN=QRICH1 PE=1 SV=1,2,2,2.6,4.08688509245965,4.17955488494526,24.3989784864771,25.0678419991748
A0A2R8YFB8;P62820;E7END7;G3V196;H0YLJ8;H0YNE9;E9PLD0;H0YMN7;A0A2R8YDI9;Q9H0U4;P59190;Q92928;P51153;P61026;Q92930;P61006;H0YL94,A0A2R8YFB8;P62820;E7END7;G3V196;H0YLJ8;H0YNE9;E9PLD0;H0YMN7;A0A2R8YDI9;Q9H0U4;P59190;Q92928;P51153;P61026;Q92930;P61006;H0YL94,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Ras-related protein Rab-1A;Ras-related protein Rab-1B;Ras-related protein Rab-15;Putative Ras-related protein Rab-1C;Ras-related protein Rab-13;Ras-related protein Rab-10;Ras-related protein Rab-8B;Ras-related protein Rab-8A,RAB1A;RAB15;RAB8B;RAB1B;RAB1C;RAB13;RAB10;RAB8A,tr|A0A2R8YFB8|A0A2R8YFB8_HUMAN Ras-related protein Rab-15 OS=Homo sapiens OX=9606 GN=RAB15 PE=1 SV=1;sp|P62820|RAB1A_HUMAN Ras-related protein Rab-1A OS=Homo sapiens OX=9606 GN=RAB1A PE=1 SV=3;tr|E7END7|E7END7_HUMAN Ras-related protein Rab-1A OS=Homo sapie,2,2,7.3,4.08688509245965,4.17955488494526,24.4658169727176,21.5853623622934
Q15042,Q15042,2,2,2,Rab3 GTPase-activating protein catalytic subunit,RAB3GAP1,sp|Q15042|RB3GP_HUMAN Rab3 GTPase-activating protein catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP1 PE=1 SV=3,2,2,3.1,4.08688509245965,4.17955488494526,23.7811675804756,23.7163866026212
P51149;C9IZZ0;C9J592;C9J8S3;C9J7D1;C9J4S4;C9J4V0,P51149;C9IZZ0;C9J592;C9J8S3;C9J7D1;C9J4S4;C9J4V0,2;2;2;2;1;1;1,2;2;2;2;1;1;1,2;2;2;2;1;1;1,Ras-related protein Rab-7a,RAB7A,sp|P51149|RAB7A_HUMAN Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1;tr|C9IZZ0|C9IZZ0_HUMAN Ras-related protein Rab-7a (Fragment) OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1;tr|C9J592|C9J592_HUMAN Ras-related protein Rab-7a (Fragment),2,2,10.1,4.08688509245965,4.17955488494526,23.1612949103217,24.3473948267971
Q9UJF2;H0Y638;Q96PV0;A0A2R8YDS2;A0A0A0MQZ2;B7ZCA0;A0A2R8Y6T2,Q9UJF2;H0Y638,3;3;1;1;1;1;1,3;3;1;1;1;1;1,2;2;0;0;0;0;0,Ras GTPase-activating protein nGAP,RASAL2,sp|Q9UJF2|NGAP_HUMAN Ras GTPase-activating protein nGAP OS=Homo sapiens OX=9606 GN=RASAL2 PE=1 SV=2;tr|H0Y638|H0Y638_HUMAN Ras GTPase-activating protein nGAP (Fragment) OS=Homo sapiens OX=9606 GN=RASAL2 PE=1 SV=1,3,2,3.7,4.08688509245965,4.17955488494526,23.8433560081475,24.4791210421813
Q9Y4C8;H0YIL2,Q9Y4C8;H0YIL2,2;1,2;1,2;1,Probable RNA-binding protein 19,RBM19,sp|Q9Y4C8|RBM19_HUMAN Probable RNA-binding protein 19 OS=Homo sapiens OX=9606 GN=RBM19 PE=1 SV=3;tr|H0YIL2|H0YIL2_HUMAN Probable RNA-binding protein 19 (Fragment) OS=Homo sapiens OX=9606 GN=RBM19 PE=1 SV=1,2,2,2.6,4.08688509245965,4.17955488494526,22.9433862023695,24.6692012556936
Q14498;H0Y4X3;G3XAC6;A0A0U1RQW2;A0A0U1RQH7,Q14498;H0Y4X3;G3XAC6,3;2;2;1;1,3;2;2;1;1,2;2;1;1;1,RNA-binding protein 39,RBM39,sp|Q14498|RBM39_HUMAN RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2;tr|H0Y4X3|H0Y4X3_HUMAN RNA-binding protein 39 (Fragment) OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=8;tr|G3XAC6|G3XAC6_HUMAN RNA-binding protein 39 OS=Homo sapiens OX=960,3,2,6.4,4.08688509245965,4.17955488494526,24.5108694198183,24.211931059298
Q9HBD1;Q5TC82;A6NHN2,Q9HBD1;Q5TC82;A6NHN2,2;1;1,2;1;1,2;1;1,Roquin-2;Roquin-1,RC3H2;RC3H1,sp|Q9HBD1|RC3H2_HUMAN Roquin-2 OS=Homo sapiens OX=9606 GN=RC3H2 PE=1 SV=2;sp|Q5TC82|RC3H1_HUMAN Roquin-1 OS=Homo sapiens OX=9606 GN=RC3H1 PE=1 SV=1;tr|A6NHN2|A6NHN2_HUMAN Roquin-2 OS=Homo sapiens OX=9606 GN=RC3H2 PE=1 SV=2,2,2,2.2,4.08688509245965,4.17955488494526,23.8307441998047,28.1218377259707
Q9P258,Q9P258,2,2,2,Protein RCC2,RCC2,sp|Q9P258|RCC2_HUMAN Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2,2,2,5.4,20.7785453440656,20.8305121122302,23.9676322580679,24.1438266135269
O94762;J3QLU0;J3KTQ2,O94762;J3QLU0;J3KTQ2,2;1;1,2;1;1,2;1;1,ATP-dependent DNA helicase Q5,RECQL5,sp|O94762|RECQ5_HUMAN ATP-dependent DNA helicase Q5 OS=Homo sapiens OX=9606 GN=RECQL5 PE=1 SV=2;tr|J3QLU0|J3QLU0_HUMAN ATP-dependent DNA helicase Q5 (Fragment) OS=Homo sapiens OX=9606 GN=RECQL5 PE=1 SV=1;tr|J3KTQ2|J3KTQ2_HUMAN ATP-dependent DNA helicase (F,2,2,1.8,4.08688509245965,4.17955488494526,23.665790435545,23.9679544247761
Q8IUW5,Q8IUW5,2,2,2,RELT-like protein 1,RELL1,sp|Q8IUW5|RELL1_HUMAN RELT-like protein 1 OS=Homo sapiens OX=9606 GN=RELL1 PE=1 SV=1,2,2,12.5,4.08688509245965,4.17955488494526,24.8816169917077,25.0961135201301
Q96D71;E9PMG1;H0YE73;F2Z3L2,Q96D71;E9PMG1,12;11;2;2,12;11;2;2,2;1;1;1,RalBP1-associated Eps domain-containing protein 1,REPS1,sp|Q96D71|REPS1_HUMAN RalBP1-associated Eps domain-containing protein 1 OS=Homo sapiens OX=9606 GN=REPS1 PE=1 SV=3;tr|E9PMG1|E9PMG1_HUMAN RalBP1-associated Eps domain-containing protein 1 OS=Homo sapiens OX=9606 GN=REPS1 PE=1 SV=1,12,2,24.9,4.08688509245965,4.17955488494526,28.4021461052192,28.2633364760661
Q8IXI1;H3BMP9;H3BVI5;H3BUX4;H3BST5;I3L2C6,Q8IXI1;H3BMP9;H3BVI5;H3BUX4;H3BST5;I3L2C6,2;1;1;1;1;1,2;1;1;1;1;1,2;1;1;1;1;1,Mitochondrial Rho GTPase 2,RHOT2,sp|Q8IXI1|MIRO2_HUMAN Mitochondrial Rho GTPase 2 OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2;tr|H3BMP9|H3BMP9_HUMAN Mitochondrial Rho GTPase 2 OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=1;tr|H3BVI5|H3BVI5_HUMAN Mitochondrial Rho GTPase 2 OS=Homo sapiens OX=96,2,2,3.4,4.08688509245965,4.17955488494526,22.1427677090174,23.1710735411219
P50914;E7EPB3,P50914;E7EPB3,2;2,2;2,2;2,60S ribosomal protein L14,RPL14,sp|P50914|RL14_HUMAN 60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4;tr|E7EPB3|E7EPB3_HUMAN 60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=1,2,2,11.2,22.8175528084304,23.5670908107839,24.7647622767941,23.9025142293431
Q07020;G3V203;H0YHA7;J3QQ67;F8VUA6;F8VYV2;A0A075B7A0,Q07020;G3V203;H0YHA7;J3QQ67;F8VUA6;F8VYV2;A0A075B7A0,2;2;2;2;1;1;1,2;2;2;2;1;1;1,2;2;2;2;1;1;1,60S ribosomal protein L18,RPL18,sp|Q07020|RL18_HUMAN 60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2;tr|G3V203|G3V203_HUMAN 60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=1;tr|H0YHA7|H0YHA7_HUMAN 60S ribosomal protein L18 (Fragment) OS=Homo sapien,2,2,12.8,4.08688509245965,4.17955488494526,24.3895567710918,22.7629999650741
P62917;E9PKZ0;E9PP36;G3V1A1;E9PKU4,P62917;E9PKZ0;E9PP36;G3V1A1;E9PKU4,2;2;1;1;1,2;2;1;1;1,2;2;1;1;1,60S ribosomal protein L8,RPL8,sp|P62917|RL8_HUMAN 60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2;tr|E9PKZ0|E9PKZ0_HUMAN 60S ribosomal protein L8 (Fragment) OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=1;tr|E9PP36|E9PP36_HUMAN 60S ribosomal protein L8 OS=Homo sapiens OX=9,2,2,10.5,4.08688509245965,4.17955488494526,24.5482203278047,24.3619207561046
P05388;Q8NHW5;G3V210;F8VU65;F8VWS0;F8VS58;F8VQY6;F8VPE8;F8VRK7;F8VW21;F8VZS0,P05388;Q8NHW5;G3V210;F8VU65;F8VWS0;F8VS58;F8VQY6;F8VPE8;F8VRK7;F8VW21;F8VZS0,2;2;2;2;2;1;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1;1,60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like,RPLP0;RPLP0P6,sp|P05388|RLA0_HUMAN 60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1;sp|Q8NHW5|RLA0L_HUMAN 60S acidic ribosomal protein P0-like OS=Homo sapiens OX=9606 GN=RPLP0P6 PE=5 SV=1;tr|G3V210|G3V210_HUMAN 60S acidic ribosomal protein P0 O,2,2,6.9,4.08688509245965,4.17955488494526,24.4508588483607,24.2971129064281
P05387,P05387,2,2,2,60S acidic ribosomal protein P2,RPLP2,sp|P05387|RLA2_HUMAN 60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1,2,2,30.4,4.08688509245965,4.17955488494526,27.8682653926369,27.8128049167521
P62847;A0A2R8Y8A0;E7ETK0;A0A2R8Y849;A0A2R8YD14,P62847;A0A2R8Y8A0;E7ETK0;A0A2R8Y849;A0A2R8YD14,2;2;2;2;2,2;2;2;2;2,2;2;2;2;2,40S ribosomal protein S24,RPS24,sp|P62847|RS24_HUMAN 40S ribosomal protein S24 OS=Homo sapiens OX=9606 GN=RPS24 PE=1 SV=1;tr|A0A2R8Y8A0|A0A2R8Y8A0_HUMAN 40S ribosomal protein S24 (Fragment) OS=Homo sapiens OX=9606 GN=RPS24 PE=1 SV=1;tr|E7ETK0|E7ETK0_HUMAN 40S ribosomal protein S24 OS=Hom,2,2,20.3,4.08688509245965,4.17955488494526,24.4134487089445,24.8266287820136
P62753;A2A3R5;A2A3R7,P62753;A2A3R5;A2A3R7,2;2;1,2;2;1,2;2;1,40S ribosomal protein S6,RPS6,sp|P62753|RS6_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1;tr|A2A3R5|A2A3R5_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1;tr|A2A3R7|A2A3R7_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6,2,2,10.8,4.08688509245965,4.17955488494526,25.911159532868,25.0410962911225
Q8IZ73;A0A087WXE2,Q8IZ73;A0A087WXE2,2;2,2;2,2;2,RNA pseudouridylate synthase domain-containing protein 2,RPUSD2,sp|Q8IZ73|RUSD2_HUMAN RNA pseudouridylate synthase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=RPUSD2 PE=1 SV=2;tr|A0A087WXE2|A0A087WXE2_HUMAN RNA pseudouridylate synthase domain-containing protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=RPUSD2,2,2,6.2,4.08688509245965,4.17955488494526,23.7298265019687,23.4271358277821
Q7LG56;H0YAV1;A0A0C4DGZ6,Q7LG56;H0YAV1;A0A0C4DGZ6,4;4;3,2;2;1,2;2;1,Ribonucleoside-diphosphate reductase subunit M2 B,RRM2B,sp|Q7LG56|RIR2B_HUMAN Ribonucleoside-diphosphate reductase subunit M2 B OS=Homo sapiens OX=9606 GN=RRM2B PE=1 SV=1;tr|H0YAV1|H0YAV1_HUMAN Ribonucleoside-diphosphate reductase subunit M2 B (Fragment) OS=Homo sapiens OX=9606 GN=RRM2B PE=1 SV=1;tr|A0A0C4DGZ6|,4,2,14.8,4.08688509245965,4.17955488494526,23.9698291444995,29.4157067005258
