EED_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
HLA-B,-0.6945674917,0.0447453660999068,0,D5H3J5;Q2L6G2;A0A140T997;A0A140TA11;A0A140T9Y5;A0A140TA14;A0A140T9A9;A0A140T9H3;A0A140T9G0;A0A140T9C2;A0A140T9D9;A0A140T9W7;A0A140T939;A0A140T9X6;A0A140T9W3;A0A0G2JPA3;A0A1W2PPR8;A0A140T8X0;A0A140T9B7;A0A140T9V0;P01889;D0EV57;A0A0G2JH66;Q53YP1;A0A140T9W2;A0A140T9U0;A0A140T9M0;A0A1W2PNZ7;P30511;A0A1W2PQE2;A0A0G2JNV5;P13747;A0A1W2PP29;Q5RJ85;A0A0G2JPQ3;Q8MH48;A0A140T9T1;A0A0D9SFW8;Q31611;A0A140T9J8;A0A1W2PQZ3;P17693;A0A0G2JNX1,D5H3J5;Q2L6G2;A0A140T997;A0A140TA11;A0A140T9Y5;A0A140TA14;A0A140T9A9;A0A140T9H3,12;11;9;9;8;8;7;6;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,10;9;8;8;7;7;5;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1,4;3;4;4;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,HLA-B,tr|D5H3J5|D5H3J5_HUMAN HLA class I histocompatibility antigen B alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1;tr|Q2L6G2|Q2L6G2_HUMAN HLA class I histocompatibility antigen B alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1;tr|A0A140T997|A0A1,12,4,37.8,362
HNRNPAB,-0.1027688782,0.453238452451768,0,D6R9P3;D6RD18;D6RBZ0;Q99729,D6R9P3;D6RD18;D6RBZ0;Q99729,14;14;14;11,13;13;13;10,13;13;13;10,Heterogeneous nuclear ribonucleoprotein A/B,HNRNPAB,tr|D6R9P3|D6R9P3_HUMAN Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1;tr|D6RD18|D6RD18_HUMAN Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1;tr|D6RBZ0|D6RBZ0_HUMAN Heterogen,14,13,35.7,280
DBN1,-0.6207834634,0.0560910632672056,0,Q16643;D6RFI1;D6R9W4;D6RCR4,Q16643;D6RFI1;D6R9W4;D6RCR4,4;4;4;2,4;4;4;2,4;4;4;2,Drebrin,DBN1,sp|Q16643|DREB_HUMAN Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4;tr|D6RFI1|D6RFI1_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1;tr|D6R9W4|D6R9W4_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1;tr|D6RCR4|D6RCR4_,4,4,5.2,649
EIF4E,0.3094136978,0.0964682489407716,0,P06730;D6RBW1;H0Y8J7;A6NMX2;D6RHE2;H0Y8X3,P06730;D6RBW1;H0Y8J7,6;6;4;1;1;1,6;6;4;1;1;1,6;6;4;1;1;1,Eukaryotic translation initiation factor 4E,EIF4E,sp|P06730|IF4E_HUMAN Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E PE=1 SV=2;tr|D6RBW1|D6RBW1_HUMAN Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E PE=1 SV=1;tr|H0Y8J7|H0Y8J7_HUMAN Eukaryotic tran,6,6,20.7,217
SEPT11,-0.2672069587,0.0950421305365018,0,Q9NVA2;D6RGI3;D6RER5;D6RDU5;D6RDP1;D6R9Y6;Q14141;B1AMS2,Q9NVA2;D6RGI3;D6RER5;D6RDU5,9;9;9;8;3;3;2;2,9;9;9;8;3;3;2;2,6;6;6;5;3;3;0;0,Septin-11,SEPT11,"sp|Q9NVA2|SEP11_HUMAN Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=3;tr|D6RGI3|D6RGI3_HUMAN Septin 11, isoform CRA_b OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=1;tr|D6RER5|D6RER5_HUMAN Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=1;tr|D6",9,6,32.2,429
CYB5B,0.3029670023,0.195971019052799,0,O43169;D6RFH4;H3BUX2;J3QR91,O43169;D6RFH4;H3BUX2;J3QR91,3;3;3;2,3;3;3;2,3;3;3;2,Cytochrome b5 type B,CYB5B,sp|O43169|CYB5B_HUMAN Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 SV=3;tr|D6RFH4|D6RFH4_HUMAN Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 SV=2;tr|H3BUX2|H3BUX2_HUMAN Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 S,3,3,31.3,150
THOC3,-0.7288809888,0.00424701875715221,0,Q96J01;D6RGZ2,Q96J01;D6RGZ2,2;2,2;2,2;2,THO complex subunit 3,THOC3,sp|Q96J01|THOC3_HUMAN THO complex subunit 3 OS=Homo sapiens OX=9606 GN=THOC3 PE=1 SV=1;tr|D6RGZ2|D6RGZ2_HUMAN THO complex subunit 3 OS=Homo sapiens OX=9606 GN=THOC3 PE=1 SV=1,2,2,12,351
CIRBP,-0.6958320168,0.0240555818356694,0,Q14011;K7ENX8;K7ELV6;K7EJV5;K7ELT6;K7EJV1;K7EMY9;K7EPM4;K7ER40;K7EQR7;D6W5Y5,Q14011;K7ENX8;K7ELV6;K7EJV5;K7ELT6;K7EJV1;K7EMY9;K7EPM4;K7ER40;K7EQR7;D6W5Y5,2;2;2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2;2;2,Cold-inducible RNA-binding protein,CIRBP,sp|Q14011|CIRBP_HUMAN Cold-inducible RNA-binding protein OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=1;tr|K7ENX8|K7ENX8_HUMAN Cold-inducible RNA-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=2;tr|K7ELV6|K7ELV6_HUMAN Cold-inducible RNA-bi,2,2,23.3,172
ARFGAP1,0.3777800849,0.0364706937658804,0,Q8N6T3;E5RIU2;F8VWB3;E5RGL6;E5RHC5,Q8N6T3;E5RIU2;F8VWB3;E5RGL6;E5RHC5,2;2;2;2;2,2;2;2;2;2,2;2;2;2;2,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,sp|Q8N6T3|ARFG1_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=2;tr|E5RIU2|E5RIU2_HUMAN ADP-ribosylation factor GTPase-activating protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=1;tr|F8V,2,2,5.9,406
TCEB1,0.1751611134,0.294230938196338,0,Q15369;E5RHG8;R4GMY8,Q15369;E5RHG8,6;6;2,6;6;2,6;6;2,Transcription elongation factor B polypeptide 1,TCEB1,sp|Q15369|ELOC_HUMAN Elongin-C OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1;tr|E5RHG8|E5RHG8_HUMAN Elongin-C (Fragment) OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1,6,6,64.3,112
ERLIN2,-0.0981604557,0.464975708921324,0,O94905;E5RHW4;E5RJ09,O94905;E5RHW4,5;5;2,5;5;2,2;2;1,Erlin-2,ERLIN2,sp|O94905|ERLN2_HUMAN Erlin-2 OS=Homo sapiens OX=9606 GN=ERLIN2 PE=1 SV=1;tr|E5RHW4|E5RHW4_HUMAN Erlin-2 (Fragment) OS=Homo sapiens OX=9606 GN=ERLIN2 PE=1 SV=1,5,2,19.8,339
RPL30,0.2055271251,0.261220503599287,0,P62888;E5RI99;E5RJH3;A0A0C4DH44;A0A0B4J213,P62888;E5RI99,15;15;7;7;4,15;15;7;7;4,15;15;7;7;4,60S ribosomal protein L30,RPL30,sp|P62888|RL30_HUMAN 60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2;tr|E5RI99|E5RI99_HUMAN 60S ribosomal protein L30 (Fragment) OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=1,15,15,80,115
SLC39A14,-0.5068196985,0.0105273332456331,0,Q15043;E5RIP4;E5RFZ8;E5RGA7;E5RJ40;E5RJG5,Q15043;E5RIP4;E5RFZ8;E5RGA7;E5RJ40;E5RJG5,2;2;1;1;1;1,2;2;1;1;1;1,2;2;1;1;1;1,Zinc transporter ZIP14,SLC39A14,sp|Q15043|S39AE_HUMAN Metal cation symporter ZIP14 OS=Homo sapiens OX=9606 GN=SLC39A14 PE=1 SV=3;tr|E5RIP4|E5RIP4_HUMAN Metal cation symporter ZIP14 (Fragment) OS=Homo sapiens OX=9606 GN=SLC39A14 PE=1 SV=2;tr|E5RFZ8|E5RFZ8_HUMAN Metal cation symporter ZIP1,2,2,6.7,492
RBM22,0.1935373792,0.42896374437861,0,Q9NW64;E5RJW4;E5RHA8,Q9NW64;E5RJW4,3;3;1,3;3;1,3;3;1,Pre-mRNA-splicing factor RBM22,RBM22,sp|Q9NW64|RBM22_HUMAN Pre-mRNA-splicing factor RBM22 OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1;tr|E5RJW4|E5RJW4_HUMAN Pre-mRNA-splicing factor RBM22 (Fragment) OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1,3,3,7.4,420
ITGA2,-0.2427828687,0.471419109447695,0,P17301;E7EMF1;E7ESP4;E9PB77;D6RG08,P17301;E7EMF1;E7ESP4;E9PB77,6;6;6;5;1,6;6;6;5;1,6;6;6;5;1,Integrin alpha-2,ITGA2,sp|P17301|ITA2_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E7EMF1|E7EMF1_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E7ESP4|E7ESP4_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E9PB77,6,6,5.8,1181
SEPT7,-0.2893091764,0.0686203020159724,0,Q16181;E7ES33;E7EPK1;G3V1Q4;A0A0U1RRE1;A0A0U1RRH9;A0A5F9ZGZ7;A0A0U1RRD1;Q6ZU15,Q16181;E7ES33;E7EPK1;G3V1Q4,9;9;9;7;4;3;3;2;1,9;9;9;7;4;3;3;2;1,9;9;9;7;4;3;3;2;1,Septin-7,SEPT7,sp|Q16181|SEPT7_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2;tr|E7ES33|E7ES33_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=3;tr|E7EPK1|E7EPK1_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2;tr|G3V1Q4|G3V1Q4_HUMAN Sep,9,9,29.1,437
NAA50,-0.1435602143,0.566486770089756,0,Q9GZZ1;E7EQ69,Q9GZZ1;E7EQ69,2;2,2;2,2;2,N-alpha-acetyltransferase 50,NAA50,sp|Q9GZZ1|NAA50_HUMAN N-alpha-acetyltransferase 50 OS=Homo sapiens OX=9606 GN=NAA50 PE=1 SV=1;tr|E7EQ69|E7EQ69_HUMAN N-alpha-acetyltransferase 50 OS=Homo sapiens OX=9606 GN=NAA50 PE=1 SV=1,2,2,17.2,169
EZR,-0.0581394327,0.711876139958037,0,P15311;E7EQR4;A0A2R8Y5P0,P15311;E7EQR4,41;41;3,31;31;2,29;29;0,Ezrin,EZR,sp|P15311|EZRI_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4;tr|E7EQR4|E7EQR4_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=3,41,29,65.5,586
GPX8,0.4202855206,0.0920574734589165,0,Q8TED1;E7ETY7,Q8TED1;E7ETY7,1;1,1;1,1;1,Probable glutathione peroxidase 8;Glutathione peroxidase,GPX8,sp|Q8TED1|GPX8_HUMAN Probable glutathione peroxidase 8 OS=Homo sapiens OX=9606 GN=GPX8 PE=1 SV=2;tr|E7ETY7|E7ETY7_HUMAN Glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX8 PE=1 SV=1,1,1,5.7,209
EIF4G1,-0.1872063623,0.194272281572754,0,Q04637;E7EX73;E9PGM1;E7EUU4;H7C044;C9JF13;C9J2Z7;C9K073;F8WCF2;C9JHW9;H7C0V6,Q04637;E7EX73;E9PGM1;E7EUU4,16;16;16;16;6;5;2;2;1;1;1,16;16;16;16;6;5;2;2;1;1;1,10;10;10;10;5;0;0;0;0;0;1,Eukaryotic translation initiation factor 4 gamma 1,EIF4G1,sp|Q04637|IF4G1_HUMAN Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=4;tr|E7EX73|E7EX73_HUMAN Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=1;tr|E9PGM1|E9PGM1_HUMA,16,10,12.3,1599
MAP4,0.2476285691,0.416605855219369,0,P27816;E7EVA0;H0Y2V1;H7C4C5;F8W9U4;B5MEG9;H7C456;A0A0J9YVV8;A0A0J9YW37,P27816;E7EVA0;H0Y2V1;H7C4C5;F8W9U4,12;12;6;6;6;5;2;1;1,12;12;6;6;6;5;2;1;1,12;12;6;6;6;5;2;1;1,Microtubule-associated protein 4;Microtubule-associated protein,MAP4,sp|P27816|MAP4_HUMAN Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3;tr|E7EVA0|E7EVA0_HUMAN Microtubule-associated protein OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=1;tr|H0Y2V1|H0Y2V1_HUMAN Microtubule-associated protein (Fragment),12,12,13.3,1152
EIF4B,-1.0094988496,0.0972373172473978,0,P23588;E7EX17;F8VX11;F8W0K0;F8VRU1;F8VYE9;F8VSC7;F8VP89,P23588;E7EX17;F8VX11;F8W0K0;F8VRU1;F8VYE9;F8VSC7;F8VP89,5;5;4;3;3;3;3;3,5;5;4;3;3;3;3;3,5;5;4;3;3;3;3;3,Eukaryotic translation initiation factor 4B,EIF4B,sp|P23588|IF4B_HUMAN Eukaryotic translation initiation factor 4B OS=Homo sapiens OX=9606 GN=EIF4B PE=1 SV=2;tr|E7EX17|E7EX17_HUMAN Eukaryotic translation initiation factor 4B OS=Homo sapiens OX=9606 GN=EIF4B PE=1 SV=1;tr|F8VX11|F8VX11_HUMAN Eukaryotic tran,5,5,8.8,611
CALD1,-0.0162424775,0.973608977587748,0,E9PGZ1;E7EX44;Q05682;C9J813,E9PGZ1;E7EX44;Q05682;C9J813,6;6;5;5,6;6;5;5,6;6;5;5,Caldesmon,CALD1,tr|E9PGZ1|E9PGZ1_HUMAN Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=1;tr|E7EX44|E7EX44_HUMAN Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=1;sp|Q05682|CALD1_HUMAN Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3;tr|C9J813|C9J813_HUMAN Caldes,6,6,14.4,536
NACA,-0.3355135133,0.0396220615026329,0,E9PAV3;F8VNW4;F8W0W4;H0YHX9;Q13765;F8W1N5;F8VZJ2;F8VZ58;O15069;Q9BZK3,E9PAV3;F8VNW4;F8W0W4;H0YHX9;Q13765;F8W1N5;F8VZJ2;F8VZ58,5;5;5;5;5;4;4;3;1;1,5;5;5;5;5;4;4;3;1;1,5;5;5;5;5;4;4;3;1;1,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form;Nascent polypeptide-associated complex subunit alpha",NACA,"sp|E9PAV3|NACAM_HUMAN Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1;tr|F8VNW4|F8VNW4_HUMAN Nascent polypeptide-associated complex subunit alpha (Fragment) OS=Homo sapiens OX=9606 GN=NAC",5,5,2.8,2078
CCNB1,0.2298067364,0.473265617177823,0,P14635;E9PC90;H0YA62,P14635;E9PC90;H0YA62,2;2;1,2;2;1,2;2;1,G2/mitotic-specific cyclin-B1,CCNB1,sp|P14635|CCNB1_HUMAN G2/mitotic-specific cyclin-B1 OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1;tr|E9PC90|E9PC90_HUMAN G2/mitotic-specific cyclin-B1 (Fragment) OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1;tr|H0YA62|H0YA62_HUMAN G2/mitotic-specific cyclin-B1 (,2,2,6.2,433
OGDH,0.0568646852,0.747154011778603,0,Q02218;E9PDF2;E9PCR7;A0A0D9SFS3;E9PFG7;Q9ULD0;C9J4G7,Q02218;E9PDF2;E9PCR7;A0A0D9SFS3;E9PFG7,12;12;12;11;10;3;2,12;12;12;11;10;3;2,12;12;12;11;10;3;2,"2-oxoglutarate dehydrogenase, mitochondrial",OGDH,"sp|Q02218|ODO1_HUMAN 2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3;tr|E9PDF2|E9PDF2_HUMAN 2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=1;tr|E9PCR7|E9PCR7_HUMAN 2-oxoglutarate de",12,12,15.9,1023
SMC4,-0.0328802002,0.837228691064774,0,Q9NTJ3;E9PD53;C9JR83;C9J9E4;C9JVD8;C9J578;C9JWF0;C9IYK2;C9JJ64,Q9NTJ3;E9PD53;C9JR83,5;5;3;2;1;1;1;1;1,5;5;3;2;1;1;1;1;1,5;5;3;2;1;1;1;1;1,Structural maintenance of chromosomes protein 4;Structural maintenance of chromosomes protein,SMC4,sp|Q9NTJ3|SMC4_HUMAN Structural maintenance of chromosomes protein 4 OS=Homo sapiens OX=9606 GN=SMC4 PE=1 SV=2;tr|E9PD53|E9PD53_HUMAN Structural maintenance of chromosomes protein OS=Homo sapiens OX=9606 GN=SMC4 PE=1 SV=1;tr|C9JR83|C9JR83_HUMAN Structural ,5,5,5.1,1288
CRMP1,-0.0436091487,0.719853801622736,0,Q14194;E9PD68,Q14194;E9PD68,4;4,1;1,1;1,Dihydropyrimidinase-related protein 1,CRMP1,sp|Q14194|DPYL1_HUMAN Dihydropyrimidinase-related protein 1 OS=Homo sapiens OX=9606 GN=CRMP1 PE=1 SV=1;tr|E9PD68|E9PD68_HUMAN Dihydropyrimidinase-related protein 1 OS=Homo sapiens OX=9606 GN=CRMP1 PE=1 SV=1,4,1,9.1,572
MYO1B,-0.3555515714,0.0784127665370402,0,O43795;E9PDF6;Q9UBC5;C9JUP5;C9JYW1;A0A0U1RRI3;H7C2Y7;E7EQD9;G3V342,O43795;E9PDF6,6;6;1;1;1;1;1;1;1,6;6;1;1;1;1;1;1;1,6;6;1;1;1;1;1;1;1,Unconventional myosin-Ib,MYO1B,sp|O43795|MYO1B_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3;tr|E9PDF6|E9PDF6_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=1,6,6,7,1136
MRPS17;hCG_1984214,0.1348200827,0.314830466438873,0,Q9Y2R5;E9PE17;I3L0E3,Q9Y2R5;E9PE17;I3L0E3,1;1;1,1;1;1,1;1;1,"28S ribosomal protein S17, mitochondrial",MRPS17;hCG_1984214,"sp|Q9Y2R5|RT17_HUMAN 28S ribosomal protein S17, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS17 PE=1 SV=1;tr|E9PE17|E9PE17_HUMAN 28S ribosomal protein S17, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPS17 PE=1 SV=1;tr|I3L0E3|I3L0E3_HUMAN HCG19842",1,1,6.9,130
FUBP1,0.1546406437,0.393746178702115,0,Q96AE4;E9PEB5;C9JSZ1,Q96AE4;E9PEB5,27;27;11,27;27;11,24;24;10,Far upstream element-binding protein 1,FUBP1,sp|Q96AE4|FUBP1_HUMAN Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3;tr|E9PEB5|E9PEB5_HUMAN Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=1,27,24,44.9,644
DLAT,-0.0318685208,0.836025710131507,0,P10515;E9PEJ4;H0YDD4,P10515;E9PEJ4;H0YDD4,17;17;16,17;17;16,17;17;16,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial;Acetyltransferase component of pyruvate dehydrogenase complex",DLAT,"sp|P10515|ODP2_HUMAN Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLAT PE=1 SV=3;tr|E9PEJ4|E9PEJ4_HUMAN Acetyltransferase component of pyruvate dehydrogenase complex OS=",17,17,25,647
NUP155,-0.1661840084,0.332320218522912,0,O75694;E9PF10;D6RA13,O75694;E9PF10,6;6;1,6;6;1,6;6;1,Nuclear pore complex protein Nup155,NUP155,sp|O75694|NU155_HUMAN Nuclear pore complex protein Nup155 OS=Homo sapiens OX=9606 GN=NUP155 PE=1 SV=1;tr|E9PF10|E9PF10_HUMAN Nuclear pore complex protein Nup155 OS=Homo sapiens OX=9606 GN=NUP155 PE=1 SV=1,6,6,5.9,1391
CSTF2;CSTF2T,-0.2648786947,0.065779553913475,0,P33240;E9PID8;E7EWR4;Q9H0L4;A0A0A0MT56,P33240;E9PID8;E7EWR4;Q9H0L4,10;10;9;5;4,10;10;9;5;4,10;10;9;5;4,Cleavage stimulation factor subunit 2;Cleavage stimulation factor subunit 2 tau variant,CSTF2;CSTF2T,sp|P33240|CSTF2_HUMAN Cleavage stimulation factor subunit 2 OS=Homo sapiens OX=9606 GN=CSTF2 PE=1 SV=1;tr|E9PID8|E9PID8_HUMAN Cleavage stimulation factor subunit 2 OS=Homo sapiens OX=9606 GN=CSTF2 PE=1 SV=1;tr|E7EWR4|E7EWR4_HUMAN Cleavage stimulation facto,10,10,18.4,577
MTCH2,-0.1706552078,0.191509640673509,0,Q9Y6C9;E9PIE4,Q9Y6C9;E9PIE4,7;7,7;7,7;7,Mitochondrial carrier homolog 2,MTCH2,sp|Q9Y6C9|MTCH2_HUMAN Mitochondrial carrier homolog 2 OS=Homo sapiens OX=9606 GN=MTCH2 PE=1 SV=1;tr|E9PIE4|E9PIE4_HUMAN Mitochondrial carrier homolog 2 (Fragment) OS=Homo sapiens OX=9606 GN=MTCH2 PE=1 SV=8,7,7,27.7,303
SSR2,-0.1173325991,0.526185088928024,0,P43308;E9PNP2;E9PQJ7;E9PLP2;E9PN13;E9PQ05;E9PJ35;E9PQI4,P43308;E9PNP2;E9PQJ7;E9PLP2;E9PN13;E9PQ05;E9PJ35;E9PQI4,2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2,Translocon-associated protein subunit beta,SSR2,sp|P43308|SSRB_HUMAN Translocon-associated protein subunit beta OS=Homo sapiens OX=9606 GN=SSR2 PE=1 SV=1;tr|E9PNP2|E9PNP2_HUMAN Translocon-associated protein subunit beta OS=Homo sapiens OX=9606 GN=SSR2 PE=1 SV=1;tr|E9PQJ7|E9PQJ7_HUMAN Translocon-associat,2,2,8.7,183
EEF1D,0.3180877294,0.0507889087364272,0,P29692;E9PK01;A0A087X1X7;E9PRY8;E9PI39;E9PPR1;E9PL12;E9PQ49;E9PMW7;H0YCK7;E9PQZ1;E9PIZ1;E9PL71;E9PN91;E9PK06;E9PK72;H0YE72;H0YE58;E9PKK3;E9PQC9;E9PJD0;E9PNW6,P29692;E9PK01;A0A087X1X7;E9PRY8;E9PI39;E9PPR1;E9PL12;E9PQ49;E9PMW7;H0YCK7;E9PQZ1;E9PIZ1;E9PL71,20;20;18;18;15;15;15;15;14;12;11;11;10;9;8;6;5;5;4;4;2;2,20;20;18;18;15;15;15;15;14;12;11;11;10;9;8;6;5;5;4;4;2;2,20;20;18;18;15;15;15;15;14;12;11;11;10;9;8;6;5;5;4;4;2;2,Elongation factor 1-delta,EEF1D,sp|P29692|EF1D_HUMAN Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5;tr|E9PK01|E9PK01_HUMAN Elongation factor 1-delta (Fragment) OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=1;tr|A0A087X1X7|A0A087X1X7_HUMAN Elongation factor 1-delta OS=Hom,20,20,62.6,281
PRMT1,0.136828851,0.579884861666614,0,Q99873;E9PKG1;E9PIX6;E9PNR9;E9PQ98;H0YDE4;E9PMW9,Q99873;E9PKG1;E9PIX6;E9PNR9;E9PQ98;H0YDE4,9;9;6;5;5;5;1,9;9;6;5;5;5;1,9;9;6;5;5;5;1,Protein arginine N-methyltransferase 1,PRMT1,sp|Q99873|ANM1_HUMAN Protein arginine N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=PRMT1 PE=1 SV=3;tr|E9PKG1|E9PKG1_HUMAN Protein arginine N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=PRMT1 PE=1 SV=1;tr|E9PIX6|E9PIX6_HUMAN Protein arginine N-methyl,9,9,26.1,371
NDUFS8,0.265432976,0.114910718274266,0,O00217;E9PN51;F8W9K7;E9PKH6;E9PPW7,O00217;E9PN51;F8W9K7;E9PKH6;E9PPW7,3;3;3;3;3,3;3;3;3;3,3;3;3;3;3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",NDUFS8,"sp|O00217|NDUS8_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS8 PE=1 SV=1;tr|E9PN51|E9PN51_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial (Fragment) OS=Homo sapiens OX",3,3,17.6,210
NPEPPS,-0.0995190468,0.697734137210918,0,P55786;E9PLK3;A6NEC2;H0YDG0;E9PP11;H0YCQ5;E9PJF9;E9PJY4;E9PJ74;E9PPD4;E9PRQ5;E9PPZ2,P55786;E9PLK3,19;19;6;6;3;1;1;1;1;1;1;1,19;19;6;6;3;1;1;1;1;1;1;1,19;19;6;6;3;1;1;1;1;1;1;1,Puromycin-sensitive aminopeptidase,NPEPPS,sp|P55786|PSA_HUMAN Puromycin-sensitive aminopeptidase OS=Homo sapiens OX=9606 GN=NPEPPS PE=1 SV=2;tr|E9PLK3|E9PLK3_HUMAN Aminopeptidase OS=Homo sapiens OX=9606 GN=NPEPPS PE=1 SV=1,19,19,26.2,919
