Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity TLE1-N1,Intensity TLE1-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
O75449;B7ZBC8;B7ZBC9,O75449;B7ZBC8,6;3;2,6;3;2,4;2;2,Katanin p60 ATPase-containing subunit A1,KATNA1,sp|O75449|KTNA1_HUMAN Katanin p60 ATPase-containing subunit A1 OS=Homo sapiens OX=9606 GN=KATNA1 PE=1 SV=1;tr|B7ZBC8|B7ZBC8_HUMAN Katanin p60 ATPase-containing subunit A1 (Fragment) OS=Homo sapiens OX=9606 GN=KATNA1 PE=1 SV=1,6,4,14.5,26.2501384928528,25.9018383289646,25.2078418902716,25.2482573927611
Q14145;K7ESE0;K7EQX2;K7EJ49;K7EJD8,Q14145;K7ESE0,4;2;1;1;1,4;2;1;1;1,4;2;1;1;1,Kelch-like ECH-associated protein 1,KEAP1,sp|Q14145|KEAP1_HUMAN Kelch-like ECH-associated protein 1 OS=Homo sapiens OX=9606 GN=KEAP1 PE=1 SV=2;tr|K7ESE0|K7ESE0_HUMAN Kelch-like ECH-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=KEAP1 PE=1 SV=1,4,4,6.7,23.3631915290375,23.2660544853428,26.0087260980092,25.0842387549725
Q7Z7F0,Q7Z7F0,4,4,4,UPF0469 protein KIAA0907,KIAA0907,sp|Q7Z7F0|KHDC4_HUMAN KH homology domain-containing protein 4 OS=Homo sapiens OX=9606 GN=KHDC4 PE=1 SV=1,4,4,9.4,26.9704875586165,26.4806678183944,24.0145265707186,23.5548501830893
Q8NI77;Q86Y91;A0A494BYR6,Q8NI77,4;1;1,4;1;1,4;1;1,Kinesin-like protein KIF18A,KIF18A,sp|Q8NI77|KI18A_HUMAN Kinesin-like protein KIF18A OS=Homo sapiens OX=9606 GN=KIF18A PE=1 SV=2,4,4,8.8,4.55156783181132,4.41900817165282,25.9006269391652,24.2060538868937
O60333;A0A087WWA3;Q4R9M9;A0A0U1RQL3,O60333;A0A087WWA3;Q4R9M9,6;6;6;2,6;6;6;2,4;4;4;2,Kinesin-like protein KIF1B;Kinesin-like protein,KIF1B;KIF1Bbeta,sp|O60333|KIF1B_HUMAN Kinesin-like protein KIF1B OS=Homo sapiens OX=9606 GN=KIF1B PE=1 SV=5;tr|A0A087WWA3|A0A087WWA3_HUMAN Kinesin-like protein KIF1B OS=Homo sapiens OX=9606 GN=KIF1B PE=1 SV=1;tr|Q4R9M9|Q4R9M9_HUMAN Kinesin family member 1Bbeta isoform II,6,4,5.7,4.55156783181132,4.41900817165282,26.1715011828094,22.4456403184998
Q9Y4W2,Q9Y4W2,4,4,4,Ribosomal biogenesis protein LAS1L,LAS1L,sp|Q9Y4W2|LAS1L_HUMAN Ribosomal biogenesis protein LAS1L OS=Homo sapiens OX=9606 GN=LAS1L PE=1 SV=2,4,4,7.9,4.55156783181132,4.41900817165282,25.9182297927293,25.6755412409247
P49916;K7EQB6;K7ERZ5;K7ENR9,P49916;K7EQB6;K7ERZ5,4;2;2;1,4;2;2;1,4;2;2;1,DNA ligase 3,LIG3,sp|P49916|DNLI3_HUMAN DNA ligase 3 OS=Homo sapiens OX=9606 GN=LIG3 PE=1 SV=2;tr|K7EQB6|K7EQB6_HUMAN DNA ligase 3 (Fragment) OS=Homo sapiens OX=9606 GN=LIG3 PE=1 SV=1;tr|K7ERZ5|K7ERZ5_HUMAN DNA ligase 3 (Fragment) OS=Homo sapiens OX=9606 GN=LIG3 PE=1 SV=1,4,4,3.7,4.55156783181132,4.41900817165282,24.8503841134124,25.4814225311669
Q9Y2L9;C9JWE0;C9J5B8,Q9Y2L9,4;1;1,4;1;1,4;1;1,Leucine-rich repeat and calponin homology domain-containing protein 1,LRCH1,sp|Q9Y2L9|LRCH1_HUMAN Leucine-rich repeat and calponin homology domain-containing protein 1 OS=Homo sapiens OX=9606 GN=LRCH1 PE=1 SV=3,4,4,9.3,25.2349474983732,24.6883395140047,25.4723398154134,25.1239600262373
Q5VUJ6,Q5VUJ6,4,4,4,Leucine-rich repeat and calponin homology domain-containing protein 2,LRCH2,sp|Q5VUJ6|LRCH2_HUMAN Leucine-rich repeat and calponin homology domain-containing protein 2 OS=Homo sapiens OX=9606 GN=LRCH2 PE=1 SV=2,4,4,6.8,4.55156783181132,4.41900817165282,25.1981677348593,24.252630787398
O94822;H7BYG8;S4R3T2,O94822;H7BYG8,4;3;1,4;3;1,4;3;1,E3 ubiquitin-protein ligase listerin,LTN1,sp|O94822|LTN1_HUMAN E3 ubiquitin-protein ligase listerin OS=Homo sapiens OX=9606 GN=LTN1 PE=1 SV=6;tr|H7BYG8|H7BYG8_HUMAN E3 ubiquitin-protein ligase listerin OS=Homo sapiens OX=9606 GN=LTN1 PE=1 SV=2,4,4,2.5,4.55156783181132,4.41900817165282,24.5156892523841,24.3599119907551
Q92585,Q92585,4,4,4,Mastermind-like protein 1,MAML1,sp|Q92585|MAML1_HUMAN Mastermind-like protein 1 OS=Homo sapiens OX=9606 GN=MAML1 PE=1 SV=3,4,4,7.3,25.4082418773568,24.4214619587783,23.6303426782279,24.1540210393752
O15021;H7C1I9,O15021;H7C1I9,5;3,4;3,4;3,Microtubule-associated serine/threonine-protein kinase 4,MAST4,sp|O15021|MAST4_HUMAN Microtubule-associated serine/threonine-protein kinase 4 OS=Homo sapiens OX=9606 GN=MAST4 PE=1 SV=4;tr|H7C1I9|H7C1I9_HUMAN Microtubule-associated serine/threonine-protein kinase 4 (Fragment) OS=Homo sapiens OX=9606 GN=MAST4 PE=1 SV=1,5,4,2.2,4.55156783181132,4.41900817165282,24.7271277407627,23.909306418567
Q14566,Q14566,4,4,4,DNA replication licensing factor MCM6,MCM6,sp|Q14566|MCM6_HUMAN DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,4,4,6.6,4.55156783181132,4.41900817165282,25.1786985835474,25.0878033671744
O75030;C9JBI8;P19484;C9K0S7;Q8WYR3;C9J845;B1AKB5;B0QYS6;B0QYS7,O75030;C9JBI8,6;3;1;1;1;1;1;1;1,4;1;1;1;1;1;1;1;1,4;1;1;1;1;1;1;1;1,Microphthalmia-associated transcription factor,MITF,sp|O75030|MITF_HUMAN Microphthalmia-associated transcription factor OS=Homo sapiens OX=9606 GN=MITF PE=1 SV=2;tr|C9JBI8|C9JBI8_HUMAN Microphthalmia-associated transcription factor (Fragment) OS=Homo sapiens OX=9606 GN=MITF PE=1 SV=1,6,4,13.7,26.1722645135367,24.2134151609008,23.8338351384072,24.0485154770708
P55198;A0A087WVY1;Q6P2C6,P55198,4;1;1,4;1;1,4;1;1,Protein AF-17,MLLT6,sp|P55198|AF17_HUMAN Protein AF-17 OS=Homo sapiens OX=9606 GN=MLLT6 PE=1 SV=3,4,4,3.9,27.3142358220692,26.9013867552707,23.3878490508349,23.2901180160562
Q6P1R3;B4E1M0;E9PPE2,Q6P1R3;B4E1M0;E9PPE2,4;3;3,4;3;3,4;3;3,Myb/SANT-like DNA-binding domain-containing protein 2,MSANTD2,sp|Q6P1R3|MSD2_HUMAN Myb/SANT-like DNA-binding domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MSANTD2 PE=1 SV=1;tr|B4E1M0|B4E1M0_HUMAN Myb/SANT-like DNA-binding domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MSANTD2 PE=1 SV=1;tr|E9PPE2|E9PP,4,4,9.7,23.280225914699,25.3383773178028,24.2174146260736,23.8021305670483
P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8;A0A2R8Y713,P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8,4;4;4;4;4;3;1,4;4;4;4;4;3;1,4;4;4;4;4;3;1,DNA mismatch repair protein Msh2,MSH2,sp|P43246|MSH2_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|A0A2R8YFH0|A0A2R8YFH0_HUMAN DNA mismatch repair protein OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|E9PHA6|E9PHA6_HUMAN DNA mismatch repair protein OS=Homo,4,4,7.6,4.55156783181132,4.41900817165282,24.9602261192441,25.0629522689171
Q13330;E7ESY4;Q9BTC8;E9PCS8;E7EQY4;E7EV10;E9PF88;H0Y4T7;H7C3F3;H0YIT0,Q13330;E7ESY4;Q9BTC8;E9PCS8;E7EQY4;E7EV10,5;5;3;3;3;3;2;2;1;1,4;4;2;2;2;2;2;1;1;1,4;4;2;2;2;2;2;1;1;1,Metastasis-associated protein MTA1;Metastasis-associated protein MTA3,MTA1;MTA3,sp|Q13330|MTA1_HUMAN Metastasis-associated protein MTA1 OS=Homo sapiens OX=9606 GN=MTA1 PE=1 SV=2;tr|E7ESY4|E7ESY4_HUMAN Metastasis-associated protein MTA1 OS=Homo sapiens OX=9606 GN=MTA1 PE=1 SV=1;sp|Q9BTC8|MTA3_HUMAN Metastasis-associated protein MTA3 OS,5,4,8.5,4.55156783181132,4.41900817165282,23.6388724775715,24.3566921371862
Q14764;H3BRL2;H3BQK6;H3BPZ2;H3BNF2;H3BUP3;H3BQE7;H3BP76;H3BUK7;H3BNF6,Q14764;H3BRL2;H3BQK6,4;2;2;1;1;1;1;1;1;1,4;2;2;1;1;1;1;1;1;1,4;2;2;1;1;1;1;1;1;1,Major vault protein,MVP,sp|Q14764|MVP_HUMAN Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4;tr|H3BRL2|H3BRL2_HUMAN Major vault protein (Fragment) OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=8;tr|H3BQK6|H3BQK6_HUMAN Major vault protein (Fragment) OS=Homo sapiens OX=9606 GN,4,4,5.7,4.55156783181132,4.41900817165282,25.5073044479538,25.2172666952823
E9PAV3;F8VZJ2;F8W0W4;H0YHX9;Q13765;F8W1N5;F8VNW4;Q9BZK3;F8VZ58,E9PAV3;F8VZJ2;F8W0W4;H0YHX9;Q13765;F8W1N5;F8VNW4,4;4;4;4;4;3;3;1;1,4;4;4;4;4;3;3;1;1,4;4;4;4;4;3;3;1;1,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form;Nascent polypeptide-associated complex subunit alpha",NACA,"sp|E9PAV3|NACAM_HUMAN Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1;tr|F8VZJ2|F8VZJ2_HUMAN Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1",4,4,2.6,25.4083390710808,23.9871980776702,27.5089218616108,27.337475861926
O43639;E7EPF5;E7ERP6;E9PEE2,O43639;E7EPF5,5;3;2;2,4;2;1;1,4;2;1;1,Cytoplasmic protein NCK2,NCK2,sp|O43639|NCK2_HUMAN Cytoplasmic protein NCK2 OS=Homo sapiens OX=9606 GN=NCK2 PE=1 SV=2;tr|E7EPF5|E7EPF5_HUMAN Cytoplasmic protein NCK2 (Fragment) OS=Homo sapiens OX=9606 GN=NCK2 PE=1 SV=1,5,4,13.4,4.55156783181132,4.41900817165282,24.524264790087,24.1244728582439
H0Y459,H0Y459,4,4,4,,NCOR1,tr|H0Y459|H0Y459_HUMAN Nuclear receptor corepressor 1 (Fragment) OS=Homo sapiens OX=9606 GN=NCOR1 PE=1 SV=1,4,4,40.2,27.6685116212043,27.8305628845776,4.43729856701432,4.39899271413031
Q92597;E7ESM1;E5RIR1;E5RGM5;E5RIV1;E5RIM2;E5RG99;E5RI76;E5RH82,Q92597;E7ESM1,8;4;2;2;2;2;1;1;1,8;4;2;2;2;2;1;1;1,4;1;1;1;1;1;1;0;0,Protein NDRG1,NDRG1,sp|Q92597|NDRG1_HUMAN Protein NDRG1 OS=Homo sapiens OX=9606 GN=NDRG1 PE=1 SV=1;tr|E7ESM1|E7ESM1_HUMAN Protein NDRG1 OS=Homo sapiens OX=9606 GN=NDRG1 PE=1 SV=1,8,4,34.5,4.55156783181132,4.41900817165282,27.4455329767631,26.4575277971285
P52952;E5RH49,P52952,4;1,4;1,4;1,Homeobox protein Nkx-2.5,NKX2-5,sp|P52952|NKX25_HUMAN Homeobox protein Nkx-2.5 OS=Homo sapiens OX=9606 GN=NKX2-5 PE=1 SV=1,4,4,15.4,26.6116115619467,27.1443324332263,4.43729856701432,4.39899271413031
Q8WTT2,Q8WTT2,4,4,4,Nucleolar complex protein 3 homolog,NOC3L,sp|Q8WTT2|NOC3L_HUMAN Nucleolar complex protein 3 homolog OS=Homo sapiens OX=9606 GN=NOC3L PE=1 SV=1,4,4,8.0,26.4807296873649,25.9930639755825,25.2703138642724,25.7728875987313
Q14978;A0A0A0MRM9;S4R349;S4R402;S4R341,Q14978;A0A0A0MRM9;S4R349;S4R402;S4R341,4;4;3;2;2,4;4;3;2;2,4;4;3;2;2,Nucleolar and coiled-body phosphoprotein 1,NOLC1,sp|Q14978|NOLC1_HUMAN Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2;tr|A0A0A0MRM9|A0A0A0MRM9_HUMAN Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=1;tr|S4R349|S4R349_HUM,4,4,7.9,24.9313054299767,23.8959672015274,27.5795305919288,27.4598273120826
Q9Y2X3;H7BZ72,Q9Y2X3;H7BZ72,4;2,4;2,4;2,Nucleolar protein 58,NOP58,sp|Q9Y2X3|NOP58_HUMAN Nucleolar protein 58 OS=Homo sapiens OX=9606 GN=NOP58 PE=1 SV=1;tr|H7BZ72|H7BZ72_HUMAN Nucleolar protein 58 (Fragment) OS=Homo sapiens OX=9606 GN=NOP58 PE=1 SV=1,4,4,11.0,4.55156783181132,4.41900817165282,25.2697076973675,22.7256308670811
Q9H1E3,Q9H1E3,4,4,4,Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1,NUCKS1,sp|Q9H1E3|NUCKS_HUMAN Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Homo sapiens OX=9606 GN=NUCKS1 PE=1 SV=1,4,4,22.6,24.9431089338775,24.032546217049,27.0572403327168,25.5362033357031
P50583,P50583,4,4,4,Bis(5-nucleosyl)-tetraphosphatase [asymmetrical],NUDT2,sp|P50583|AP4A_HUMAN Bis(5-nucleosyl)-tetraphosphatase [asymmetrical] OS=Homo sapiens OX=9606 GN=NUDT2 PE=1 SV=3,4,4,27.2,4.55156783181132,4.41900817165282,26.2597408217034,26.2307582676581
Q12769;E9PR16;G3V198;E9PSI3,Q12769;E9PR16;G3V198,4;4;4;1,4;4;4;1,4;4;4;1,Nuclear pore complex protein Nup160,NUP160,sp|Q12769|NU160_HUMAN Nuclear pore complex protein Nup160 OS=Homo sapiens OX=9606 GN=NUP160 PE=1 SV=3;tr|E9PR16|E9PR16_HUMAN Nuclear pore complex protein Nup160 (Fragment) OS=Homo sapiens OX=9606 GN=NUP160 PE=1 SV=2;tr|G3V198|G3V198_HUMAN Nuclear pore comp,4,4,3.7,25.0996890739197,24.5552928441887,24.2009758101782,23.8351853444402
Q99567;I3L2W3;I3L4K7;J3KMX1,Q99567;I3L2W3,4;2;1;1,4;2;1;1,4;2;1;1,Nuclear pore complex protein Nup88,NUP88,sp|Q99567|NUP88_HUMAN Nuclear pore complex protein Nup88 OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=2;tr|I3L2W3|I3L2W3_HUMAN Nuclear pore complex protein Nup88 OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=1,4,4,6.3,4.55156783181132,4.41900817165282,23.8301639108483,26.9631181553522
Q9BZF1;F8VUA7;F8VQX7;Q9H0X9,Q9BZF1;F8VUA7;F8VQX7,4;3;3;1,4;3;3;1,4;3;3;1,Oxysterol-binding protein-related protein 8;Oxysterol-binding protein,OSBPL8,sp|Q9BZF1|OSBL8_HUMAN Oxysterol-binding protein-related protein 8 OS=Homo sapiens OX=9606 GN=OSBPL8 PE=1 SV=3;tr|F8VUA7|F8VUA7_HUMAN Oxysterol-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=OSBPL8 PE=1 SV=8;tr|F8VQX7|F8VQX7_HUMAN Oxysterol-binding p,4,4,5.1,4.55156783181132,4.41900817165282,25.211114152193,25.5080000068848
P05166;E9PEC3;E7ETT4;E7EUY3;E7ETT1;E9PDR0;C9JQS9;E7EX59;E7ENC1;F8WBI9;C9JVY9,P05166;E9PEC3;E7ETT4;E7EUY3;E7ETT1;E9PDR0;C9JQS9;E7EX59;E7ENC1;F8WBI9,4;4;4;4;4;4;4;4;2;2;1,4;4;4;4;4;4;4;4;2;2;1,4;4;4;4;4;4;4;4;2;2;1,"Propionyl-CoA carboxylase beta chain, mitochondrial",PCCB,"sp|P05166|PCCB_HUMAN Propionyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCB PE=1 SV=3;tr|E9PEC3|E9PEC3_HUMAN Propionyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCB PE=1 SV=1;tr|E7ETT4|E7ETT4_HUMAN P",4,4,9.6,24.9289513119559,23.346786394213,4.43729856701432,4.39899271413031
P22061;A0A3F2YNX8;A0A0A0MRJ6;H7BY58;F6S8N6;H7C4X2;F8WDT3;F8WAV5;F8WAX2;C9J0F2,P22061;A0A3F2YNX8;A0A0A0MRJ6;H7BY58;F6S8N6,4;4;4;4;3;1;1;1;1;1,4;4;4;4;3;1;1;1;1;1,4;4;4;4;3;1;1;1;1;1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase;Protein-L-isoaspartate O-methyltransferase,PCMT1,sp|P22061|PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4;tr|A0A3F2YNX8|A0A3F2YNX8_HUMAN Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=1;tr|A0A0A0MRJ6|A0A0A,4,4,26.0,4.55156783181132,4.41900817165282,26.2196502315379,25.8079627281074
Q13371,Q13371,4,4,4,Phosducin-like protein,PDCL,sp|Q13371|PHLP_HUMAN Phosducin-like protein OS=Homo sapiens OX=9606 GN=PDCL PE=1 SV=3,4,4,13.0,4.55156783181132,4.41900817165282,24.7766069232908,25.464041386167
Q9NTI5,Q9NTI5,5,4,4,Sister chromatid cohesion protein PDS5 homolog B,PDS5B,sp|Q9NTI5|PDS5B_HUMAN Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens OX=9606 GN=PDS5B PE=1 SV=1,5,4,4.8,4.55156783181132,4.41900817165282,24.7429882209106,24.7999096310833
P17858,P17858,5,5,4,"ATP-dependent 6-phosphofructokinase, liver type",PFKL,"sp|P17858|PFKAL_HUMAN ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6",5,4,9.6,23.7808673213519,23.4288802836751,25.6119491924283,25.065830587516
O75925;O75928;H3BSI8;B4DGW0;A0A087WUY7,O75925,4;1;1;1;1,4;1;1;1;1,4;1;1;1;1,E3 SUMO-protein ligase PIAS1,PIAS1,sp|O75925|PIAS1_HUMAN E3 SUMO-protein ligase PIAS1 OS=Homo sapiens OX=9606 GN=PIAS1 PE=1 SV=2,4,4,7.2,26.2979782169836,26.2321133236436,4.43729856701432,4.39899271413031
Q9HB21;Q5RGS4;R4GMZ9,Q9HB21;Q5RGS4,4;3;1,4;3;1,4;3;1,Pleckstrin homology domain-containing family A member 1,PLEKHA1,sp|Q9HB21|PKHA1_HUMAN Pleckstrin homology domain-containing family A member 1 OS=Homo sapiens OX=9606 GN=PLEKHA1 PE=1 SV=2;tr|Q5RGS4|Q5RGS4_HUMAN Pleckstrin homology domain-containing family A member 1 OS=Homo sapiens OX=9606 GN=PLEKHA1 PE=1 SV=1,4,4,10.4,4.55156783181132,4.41900817165282,25.2610151208924,25.4241588547425
A1L390;G3V311;G3V3I3;G3V278,A1L390;G3V311,4;3;1;1,4;3;1;1,4;3;1;1,Pleckstrin homology domain-containing family G member 3,PLEKHG3,sp|A1L390|PKHG3_HUMAN Pleckstrin homology domain-containing family G member 3 OS=Homo sapiens OX=9606 GN=PLEKHG3 PE=1 SV=1;tr|G3V311|G3V311_HUMAN Pleckstrin homology domain-containing family G member 3 OS=Homo sapiens OX=9606 GN=PLEKHG3 PE=1 SV=1,4,4,4.2,4.55156783181132,4.41900817165282,24.9636253196707,25.2214399127379
Q9Y253;Q5JTF2,Q9Y253,4;1,4;1,4;1,DNA polymerase eta,POLH,sp|Q9Y253|POLH_HUMAN DNA polymerase eta OS=Homo sapiens OX=9606 GN=POLH PE=1 SV=1,4,4,8.3,24.5015456626487,26.022337332089,23.0071525410385,24.1450713893081
P14859;A0A0C4DG88;P09086;Q9UKI9;U3KQ96;U3KQN1;H0YNW1;H0YLL6;B5ME60;H0YKT2;H0YLC5;A0A0A0MT46,P14859;A0A0C4DG88;P09086;Q9UKI9;U3KQ96;U3KQN1;H0YNW1;H0YLL6;B5ME60;H0YKT2;H0YLC5;A0A0A0MT46,4;4;3;3;3;3;3;3;3;3;2;2,4;4;3;3;3;3;3;3;3;3;2;2,4;4;3;3;3;3;3;3;3;3;2;2,"POU domain, class 2, transcription factor 1;POU domain protein;POU domain, class 2, transcription factor 2;POU domain, class 2, transcription factor 3",POU2F1;POU2F2;POU2F3,"sp|P14859|PO2F1_HUMAN POU domain, class 2, transcription factor 1 OS=Homo sapiens OX=9606 GN=POU2F1 PE=1 SV=2;tr|A0A0C4DG88|A0A0C4DG88_HUMAN POU domain protein (Fragment) OS=Homo sapiens OX=9606 GN=POU2F1 PE=1 SV=1;sp|P09086|PO2F2_HUMAN POU domain, class 2",4,4,7.3,26.5029116643886,25.0653786604302,25.0953088039999,24.5361143856929
Q9Y478;F5H2X8;F5H610,Q9Y478;F5H2X8,4;2;1,4;2;1,4;2;1,5-AMP-activated protein kinase subunit beta-1,PRKAB1,sp|Q9Y478|AAKB1_HUMAN 5-AMP-activated protein kinase subunit beta-1 OS=Homo sapiens OX=9606 GN=PRKAB1 PE=1 SV=4;tr|F5H2X8|F5H2X8_HUMAN 5-AMP-activated protein kinase subunit beta-1 OS=Homo sapiens OX=9606 GN=PRKAB1 PE=1 SV=1,4,4,20.0,4.55156783181132,4.41900817165282,24.5272512427575,25.3302951625531
Q86XN7;Q5JS36,Q86XN7;Q5JS36,4;2,4;2,4;2,Proline and serine-rich protein 1,PROSER1,sp|Q86XN7|PRSR1_HUMAN Proline and serine-rich protein 1 OS=Homo sapiens OX=9606 GN=PROSER1 PE=1 SV=2;tr|Q5JS36|Q5JS36_HUMAN Proline and serine-rich protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=PROSER1 PE=1 SV=1,4,4,5.2,25.8106126219529,26.6499301954625,4.43729856701432,4.39899271413031
Q6NWY9;F8VU11;H0YII7,Q6NWY9;F8VU11,4;4;1,4;4;1,4;4;1,Pre-mRNA-processing factor 40 homolog B,PRPF40B,"sp|Q6NWY9|PR40B_HUMAN Pre-mRNA-processing factor 40 homolog B OS=Homo sapiens OX=9606 GN=PRPF40B PE=1 SV=1;tr|F8VU11|F8VU11_HUMAN PRP40 pre-mRNA processing factor 40 homolog B (Yeast), isoform CRA_a OS=Homo sapiens OX=9606 GN=PRPF40B PE=1 SV=2",4,4,4.7,26.2316190587836,26.4441589287367,4.43729856701432,4.39899271413031
Q96M27,Q96M27,4,4,4,Protein PRRC1,PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,4,4,11.9,26.4921306878389,25.2371378806977,25.4677769240164,25.2502107938972
Q92692;K7EKE8,Q92692;K7EKE8,4;4,4;4,4;4,Nectin-2,PVRL2,sp|Q92692|NECT2_HUMAN Nectin-2 OS=Homo sapiens OX=9606 GN=NECTIN2 PE=1 SV=1;tr|K7EKE8|K7EKE8_HUMAN Nectin-2 (Fragment) OS=Homo sapiens OX=9606 GN=NECTIN2 PE=1 SV=1,4,4,8.7,4.55156783181132,4.41900817165282,25.6677133972583,22.8190938400658
Q96PU8;F5GXS8;F5GYM3;F5H5U6;F5H8C8;H0YG47;F5GYT7;H0YGD6,Q96PU8;F5GXS8;F5GYM3;F5H5U6;F5H8C8;H0YG47,4;3;3;2;2;2;1;1,4;3;3;2;2;2;1;1,4;3;3;2;2;2;1;1,Protein quaking,QKI,sp|Q96PU8|QKI_HUMAN Protein quaking OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1;tr|F5GXS8|F5GXS8_HUMAN Protein quaking (Fragment) OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1;tr|F5GYM3|F5GYM3_HUMAN Protein quaking (Fragment) OS=Homo sapiens OX=9606 GN=QKI PE=1 SV,4,4,14.4,25.836630592874,26.7716540848931,24.2881349822105,23.8779251409578
Q8TBN0;E9PK89;H0YD19,Q8TBN0;E9PK89,4;4;1,4;4;1,4;4;1,Guanine nucleotide exchange factor for Rab-3A,RAB3IL1,sp|Q8TBN0|R3GEF_HUMAN Guanine nucleotide exchange factor for Rab-3A OS=Homo sapiens OX=9606 GN=RAB3IL1 PE=1 SV=1;tr|E9PK89|E9PK89_HUMAN Guanine nucleotide exchange factor for Rab-3A OS=Homo sapiens OX=9606 GN=RAB3IL1 PE=1 SV=9,4,4,10.7,4.55156783181132,4.41900817165282,24.6242189393597,23.3211353810869
Q9Y3P9;A0A0U1RQV7;E9PS63;F5H8L0;B7ZAP0,Q9Y3P9,4;1;1;1;1,4;1;1;1;1,4;1;1;1;1,Rab GTPase-activating protein 1,RABGAP1,sp|Q9Y3P9|RBGP1_HUMAN Rab GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RABGAP1 PE=1 SV=3,4,4,4.5,4.55156783181132,4.41900817165282,25.4489702565988,24.5701637683274
Q9NS91;F8WE49;C9J0Q4,Q9NS91;F8WE49,4;4;1,4;4;1,4;4;1,E3 ubiquitin-protein ligase RAD18,RAD18,sp|Q9NS91|RAD18_HUMAN E3 ubiquitin-protein ligase RAD18 OS=Homo sapiens OX=9606 GN=RAD18 PE=1 SV=2;tr|F8WE49|F8WE49_HUMAN E3 ubiquitin-protein ligase RAD18 OS=Homo sapiens OX=9606 GN=RAD18 PE=1 SV=1,4,4,7.3,4.55156783181132,4.41900817165282,25.2781000313522,24.7062502226974
P43487;C9JJ34;F6WQW2;C9JXG8;C9JDM3;C9JGV6;C9JIC6,P43487;C9JJ34;F6WQW2;C9JXG8;C9JDM3;C9JGV6,4;4;3;2;2;2;1,4;4;3;2;2;2;1,4;4;3;2;2;2;1,Ran-specific GTPase-activating protein,RANBP1,sp|P43487|RANG_HUMAN Ran-specific GTPase-activating protein OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1;tr|C9JJ34|C9JJ34_HUMAN Ran-specific GTPase-activating protein (Fragment) OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1;tr|F6WQW2|F6WQW2_HUMAN Ran-specific,4,4,40.8,4.55156783181132,4.41900817165282,27.6236609447517,26.3889658658856
Q9HCJ3;E9PE10,Q9HCJ3,4;1,4;1,4;1,Ribonucleoprotein PTB-binding 2,RAVER2,sp|Q9HCJ3|RAVR2_HUMAN Ribonucleoprotein PTB-binding 2 OS=Homo sapiens OX=9606 GN=RAVER2 PE=1 SV=2,4,4,13.5,25.3101495512491,25.9169096021671,4.43729856701432,4.39899271413031
