PWP1_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
KATNAL2,-0.0232351906,0.836443090856462,0,Q8IYT4;K7EM02;K7EIJ8,Q8IYT4;K7EM02;K7EIJ8,1;1;1,1;1;1,1;1;1,Katanin p60 ATPase-containing subunit A-like 2,KATNAL2,sp|Q8IYT4|KATL2_HUMAN Katanin p60 ATPase-containing subunit A-like 2 OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=3;tr|K7EM02|K7EM02_HUMAN Katanin p60 ATPase-containing subunit A-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=1;tr|K7EIJ8|K7EIJ8,1,1,2.2,538
FMNL1,-0.4931005186,0.552424113199637,0,O95466;K7EJE6;K7EK60;A0A0A0MR62,O95466;K7EJE6;K7EK60,3;3;3;1,3;3;3;1,3;3;3;1,Formin-like protein 1,FMNL1,sp|O95466|FMNL1_HUMAN Formin-like protein 1 OS=Homo sapiens OX=9606 GN=FMNL1 PE=1 SV=3;tr|K7EJE6|K7EJE6_HUMAN Formin-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FMNL1 PE=1 SV=1;tr|K7EK60|K7EK60_HUMAN Formin-like protein 1 OS=Homo sapiens OX=9606 G,3,3,4.1,1100
LONP1,-0.1052613611,0.562301411254645,0,P36776;K7EJE8;K7EKE6;K7ER27;K7EQF8;K7ERR6;K7ER56,P36776;K7EJE8;K7EKE6,16;16;16;7;2;2;1,16;16;16;7;2;2;1,16;16;16;7;2;2;1,"Lon protease homolog, mitochondrial",LONP1,"sp|P36776|LONM_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=2;tr|K7EJE8|K7EJE8_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=1;tr|K7EKE6|K7EKE6_HUMAN Lon protease homolog, mitochond",16,16,21.4,959
RPS15,-0.3566271048,0.0172769949213139,0,P62841;K7ELC2;K7EM56;A0A0B4J2B4;K7EJ78;S4R417;K7EQJ5;S4R456,P62841;K7ELC2;K7EM56;A0A0B4J2B4;K7EJ78;S4R417;K7EQJ5;S4R456,5;5;4;4;4;4;4;3,5;5;4;4;4;4;4;3,5;5;4;4;4;4;4;3,40S ribosomal protein S15,RPS15,sp|P62841|RS15_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2;tr|K7ELC2|K7ELC2_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=1;tr|K7EM56|K7EM56_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 G,5,5,60.7,145
PRKCSH,0.3035193224,0.0444108069587678,0,P14314;K7ELL7;K7EPW7;A0A0C4DGP4;K7EKX1;K7EJ70,P14314;K7ELL7,14;14;6;6;3;3,14;14;6;6;3;3,14;14;6;6;3;3,Glucosidase 2 subunit beta,PRKCSH,sp|P14314|GLU2B_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2;tr|K7ELL7|K7ELL7_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=1,14,14,22.5,528
SEH1L,-0.8870501153,0.00773179276272639,0,Q96EE3;K7ELV2;K7EP88;K7ENI5;K7EPZ5,Q96EE3;K7ELV2;K7EP88;K7ENI5,6;6;5;4;2,6;6;5;4;2,6;6;5;4;2,Nucleoporin SEH1,SEH1L,sp|Q96EE3|SEH1_HUMAN Nucleoporin SEH1 OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=3;tr|K7ELV2|K7ELV2_HUMAN Nucleoporin SEH1 (Fragment) OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=1;tr|K7EP88|K7EP88_HUMAN Nucleoporin SEH1 (Fragment) OS=Homo sapiens OX=9606 GN=SEH,6,6,24.4,360
PARK7,-0.2045834975,0.112669064526838,0,Q99497;K7ELW0;K7EN27,Q99497;K7ELW0,8;8;2,8;8;2,8;8;2,Protein deglycase DJ-1,PARK7,sp|Q99497|PARK7_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2;tr|K7ELW0|K7ELW0_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=1,8,8,36,189
EIF1;EIF1B,-0.1966761954,0.23380817178234,0,P41567;K7EM18;O60739;K7EQP2,P41567;K7EM18;O60739,3;3;2;1,3;3;2;1,3;3;2;1,Eukaryotic translation initiation factor 1;Eukaryotic translation initiation factor 1b,EIF1;EIF1B,sp|P41567|EIF1_HUMAN Eukaryotic translation initiation factor 1 OS=Homo sapiens OX=9606 GN=EIF1 PE=1 SV=1;tr|K7EM18|K7EM18_HUMAN Eukaryotic translation initiation factor 1 OS=Homo sapiens OX=9606 GN=EIF1 PE=1 SV=1;sp|O60739|EIF1B_HUMAN Eukaryotic translati,3,3,65.5,113
NCLN,-0.8415089445,0.109309730330108,0,Q969V3;K7EMW4;K7ELZ9;K7ENM2;A0A0C4DGP7;K7EQ66,Q969V3;K7EMW4;K7ELZ9;K7ENM2;A0A0C4DGP7,8;8;4;4;4;2,8;8;4;4;4;2,8;8;4;4;4;2,Nicalin,NCLN,sp|Q969V3|NCLN_HUMAN Nicalin OS=Homo sapiens OX=9606 GN=NCLN PE=1 SV=2;tr|K7EMW4|K7EMW4_HUMAN Nicalin OS=Homo sapiens OX=9606 GN=NCLN PE=1 SV=1;tr|K7ELZ9|K7ELZ9_HUMAN Nicalin (Fragment) OS=Homo sapiens OX=9606 GN=NCLN PE=1 SV=1;tr|K7ENM2|K7ENM2_HUMAN Nical,8,8,18.5,563
PIN1,0.1118202196,0.643597539261002,0,Q13526;K7EN45;K7EMU7,Q13526;K7EN45;K7EMU7,2;2;1,2;2;1,2;2;1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,PIN1,sp|Q13526|PIN1_HUMAN Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1;tr|K7EN45|K7EN45_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1;tr|K7EMU7|K7EMU7_HUMAN Pep,2,2,18.4,163
U2AF2,0.1086655334,0.51661035099076,0,K7ENG2;P26368,K7ENG2;P26368,6;5,6;5,6;5,Splicing factor U2AF 65 kDa subunit,U2AF2,tr|K7ENG2|K7ENG2_HUMAN U2 snRNP auxiliary factor large subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=1;sp|P26368|U2AF2_HUMAN Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4,6,6,35.5,307
RNMT,-0.4418245686,0.111881067181037,0,O43148;K7EP06;K7ERH6,O43148;K7EP06,8;8;1,8;8;1,8;8;1,mRNA cap guanine-N7 methyltransferase,RNMT,sp|O43148|MCES_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1;tr|K7EP06|K7EP06_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1,8,8,19.3,476
TBCB,-0.1939587961,0.149246211978462,0,Q99426;K7EP07;K7EK42;A0A494C0X0,Q99426;K7EP07;K7EK42;A0A494C0X0,2;2;1;1,2;2;1;1,2;2;1;1,Tubulin-folding cofactor B,TBCB,sp|Q99426|TBCB_HUMAN Tubulin-folding cofactor B OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=2;tr|K7EP07|K7EP07_HUMAN Tubulin-folding cofactor B (Fragment) OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=8;tr|K7EK42|K7EK42_HUMAN Tubulin-folding cofactor B OS=Homo sapie,2,2,15.2,244
TMED1,-0.0257649987,0.932424370132153,0,Q13445;K7EQ63;K7EIN4,Q13445;K7EQ63;K7EIN4,2;2;1,2;2;1,2;2;1,Transmembrane emp24 domain-containing protein 1,TMED1,sp|Q13445|TMED1_HUMAN Transmembrane emp24 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TMED1 PE=1 SV=1;tr|K7EQ63|K7EQ63_HUMAN Transmembrane emp24 domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TMED1 PE=1 SV=1;tr|K7EIN4|K7EIN4_H,2,2,18.5,227
PDCD5,0.0922359022,0.630302998739845,0,O14737;K7EQA1;K7ESJ4,O14737;K7EQA1,3;3;1,3;3;1,3;3;1,Programmed cell death protein 5,PDCD5,sp|O14737|PDCD5_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=3;tr|K7EQA1|K7EQA1_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=1,3,3,28,125
TXNL1,0.0418745627,0.709475594323504,0,O43396;K7ER96;K7EME7,O43396;K7ER96;K7EME7,2;2;1,2;2;1,2;2;1,Thioredoxin-like protein 1,TXNL1,sp|O43396|TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3;tr|K7ER96|K7ER96_HUMAN Thioredoxin-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=1;tr|K7EME7|K7EME7_HUMAN Thioredoxin-like protein 1 (Fragment),2,2,9.7,289
EIF3K,0.1306157683,0.289146173999698,0,Q9UBQ5;K7ES31;K7ERF1;K7EQM4;A0A087WVB9,Q9UBQ5;K7ES31;K7ERF1;K7EQM4;A0A087WVB9,4;4;4;2;2,4;4;4;2;2,4;4;4;2;2,Eukaryotic translation initiation factor 3 subunit K,EIF3K,sp|Q9UBQ5|EIF3K_HUMAN Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1;tr|K7ES31|K7ES31_HUMAN Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1;tr|K7ERF1|K7ERF1_HU,4,4,22.9,218
PSME3,-0.0902889257,0.64648918175056,0,P61289;K7ESG5;B3KQ25;K9J957;K7ENH2;K7EMD0;K7EPX6;K7EKR3;A0A087WTV2;K7EJF8;B7Z8D3,P61289;K7ESG5;B3KQ25;K9J957;K7ENH2;K7EMD0;K7EPX6;K7EKR3,7;7;6;6;5;4;4;4;3;1;1,7;7;6;6;5;4;4;4;3;1;1,7;7;6;6;5;4;4;4;3;1;1,Proteasome activator complex subunit 3,PSME3,sp|P61289|PSME3_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|K7ESG5|K7ESG5_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|B3KQ25|B3KQ25_HUMAN Proteasome activator com,7,7,32.7,254
ETHE1,0.1043793241,0.563226351371144,0,O95571;M0QXB5;M0QY80,O95571;M0QXB5,7;7;2,7;7;2,7;7;2,"Persulfide dioxygenase ETHE1, mitochondrial",ETHE1,"sp|O95571|ETHE1_HUMAN Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=2;tr|M0QXB5|M0QXB5_HUMAN Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=1",7,7,44.5,254
MYDGF,-0.2093015018,0.1129774189087,0,Q969H8;M0QXF7;M0QYN0,Q969H8;M0QXF7;M0QYN0,4;4;4,4;4;4,4;4;4,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QXF7|M0QXF7_HUMAN Myeloid-derived growth factor (Fragment) OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QYN0|M0QYN0_HUMAN Myeloid-derived growth factor O,4,4,23.1,173
FBL,0.0561749736,0.616531866177483,0,P22087;M0QXL5;M0R299;M0R2Q4;M0R0P1;M0R2U2;M0R1H0;M0R2B0,P22087;M0QXL5;M0R299;M0R2Q4;M0R0P1,15;15;14;14;13;7;7;7,15;15;14;14;13;7;7;7,14;14;13;13;12;7;7;7,rRNA 2-O-methyltransferase fibrillarin,FBL,sp|P22087|FBRL_HUMAN rRNA 2-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2;tr|M0QXL5|M0QXL5_HUMAN rRNA 2-O-methyltransferase fibrillarin (Fragment) OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=1;tr|M0R299|M0R299_HUMAN rRNA 2-O-methyl,15,14,57,321
AP2S1,-0.698775211,0.00191483902178201,0,P53680;M0R0N4;X6R390;M0QYZ2;M0R1S0;M0QZ21,P53680;M0R0N4;X6R390;M0QYZ2;M0R1S0;M0QZ21,2;2;2;2;1;1,2;2;2;2;1;1,2;2;2;2;1;1,AP-2 complex subunit sigma,AP2S1,sp|P53680|AP2S1_HUMAN AP-2 complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=2;tr|M0R0N4|M0R0N4_HUMAN AP complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=1;tr|X6R390|X6R390_HUMAN AP complex subunit sigma OS=Homo sapiens OX=9606 G,2,2,11.3,142
HNRNPM,0.1316219594,0.332275319956028,0,M0QZM1,M0QZM1,21,1,1,,HNRNPM,tr|M0QZM1|M0QZM1_HUMAN Heterogeneous nuclear ribonucleoprotein M (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1,21,1,67.4,383
EXOSC5,0.0155971099,0.942556401387723,0,Q9NQT4;M0R050,Q9NQT4;M0R050,1;1,1;1,1;1,Exosome complex component RRP46,EXOSC5,sp|Q9NQT4|EXOS5_HUMAN Exosome complex component RRP46 OS=Homo sapiens OX=9606 GN=EXOSC5 PE=1 SV=1;tr|M0R050|M0R050_HUMAN Exosome complex component RRP46 OS=Homo sapiens OX=9606 GN=EXOSC5 PE=1 SV=1,1,1,5.1,235
RPS5,0.5259127113,0.00702101196935213,0,P46782;M0R0F0;M0R0R2;M0QZN2,P46782;M0R0F0;M0R0R2;M0QZN2,14;14;13;10,14;14;13;10,14;14;13;10,"40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed",RPS5,sp|P46782|RS5_HUMAN 40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4;tr|M0R0F0|M0R0F0_HUMAN 40S ribosomal protein S5 (Fragment) OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1;tr|M0R0R2|M0R0R2_HUMAN 40S ribosomal protein S5 OS=Homo sapiens OX=9,14,14,66.2,204
NAPA,-0.1163981747,0.509492862791865,0,P54920;M0R0Y2;M0R2M1;Q9H115;M0QZM9;M0QZN5;M0R031;M0R213;M0R027;M0R058;M0R0I4;A0A087WZQ7,P54920;M0R0Y2;M0R2M1,5;5;4;1;1;1;1;1;1;1;1;1,5;5;4;1;1;1;1;1;1;1;1;1,5;5;4;1;1;1;1;1;1;1;1;1,Alpha-soluble NSF attachment protein,NAPA,sp|P54920|SNAA_HUMAN Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=3;tr|M0R0Y2|M0R0Y2_HUMAN Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1;tr|M0R2M1|M0R2M1_HUMAN Alpha-soluble NSF attachment pr,5,5,24.4,295
RPL18A,0.4248576259,0.0117316692252869,0,Q02543;M0R1A7;M0R117;M0R3D6;M0R0P7,Q02543;M0R1A7;M0R117;M0R3D6;M0R0P7,18;18;18;17;13,18;18;18;17;13,18;18;18;17;13,60S ribosomal protein L18a,RPL18A,sp|Q02543|RL18A_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2;tr|M0R1A7|M0R1A7_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=1;tr|M0R117|M0R117_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=,18,18,60.8,176
TECR,-0.4672887398,0.0418783191196824,0,Q9NZ01;M0R3C3;M0R2N5,Q9NZ01;M0R3C3,3;3;1,3;3;1,3;3;1,Very-long-chain enoyl-CoA reductase,TECR,sp|Q9NZ01|TECR_HUMAN Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1;tr|M0R3C3|M0R3C3_HUMAN Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1,3,3,10.1,308
AGPS,-0.2288336341,0.0926185923423611,0,O00116;A0A1B0GWA2;A0A2R8YEL0;B8ZZ81,O00116;A0A1B0GWA2;A0A2R8YEL0,9;7;7;2,9;7;7;2,9;7;7;2,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",AGPS,"sp|O00116|ADAS_HUMAN Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1;tr|A0A1B0GWA2|A0A1B0GWA2_HUMAN Alkylglycerone-phosphate synthase (Fragment) OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1;tr|A0A2R8YEL0|A0A2R8YE",9,9,21.9,658
DDX39A,0.2006231904,0.128401621313884,0,O00148;K7EQN7;K7EPJ3;K7ENP6;K7EL56;K7EIL8;K7EN69;F6SXL5;A0A0D9SEM9,O00148,18;8;6;4;4;4;4;4;3,5;2;1;0;0;0;0;0;2,5;2;1;0;0;0;0;0;2,ATP-dependent RNA helicase DDX39A,DDX39A,sp|O00148|DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2,18,5,46.1,427
ACOT7,0.3409582284,0.193378041745293,0,O00154;K7EKP8,O00154;K7EKP8,7;5,7;5,7;5,Cytosolic acyl coenzyme A thioester hydrolase,ACOT7,sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3;tr|K7EKP8|K7EKP8_HUMAN Cytosolic acyl coenzyme A thioester hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=8,7,7,26.1,380
AIP,-0.1460628625,0.522071426386257,0,O00170;E9PMH2,O00170,3;1,3;1,3;1,AH receptor-interacting protein,AIP,sp|O00170|AIP_HUMAN AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=2,3,3,15.2,330
PSMD11,-0.3680465602,0.0575438415696708,0,O00231;J3QRY4;J3QS13;J3KSW3,O00231,17;6;2;1,17;6;2;1,17;6;2;1,26S proteasome non-ATPase regulatory subunit 11,PSMD11,sp|O00231|PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3,17,17,50.9,422
PSMD12,-0.8148497971,0.164813372189276,0,O00232,O00232,6,6,6,26S proteasome non-ATPase regulatory subunit 12,PSMD12,sp|O00232|PSD12_HUMAN 26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3,6,6,16.2,456
PGRMC1,-0.0827342889,0.539173025468503,0,O00264,O00264,13,13,13,Membrane-associated progesterone receptor component 1,PGRMC1,sp|O00264|PGRC1_HUMAN Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3,13,13,39.5,195
SUPT5H,0.2089058854,0.144844884990245,0,O00267,O00267,4,4,4,Transcription elongation factor SPT5,SUPT5H,sp|O00267|SPT5H_HUMAN Transcription elongation factor SPT5 OS=Homo sapiens OX=9606 GN=SUPT5H PE=1 SV=1,4,4,4.8,1087
CLIC1,0.0950522952,0.401468407314485,0,O00299,O00299,24,24,24,Chloride intracellular channel protein 1,CLIC1,sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4,24,24,78.4,241
EIF3F,-0.1839734691,0.130074994245803,0,O00303;H0YDT6;E9PQV8;A0A1W2PP79,O00303,13;3;2;2,13;3;2;2,13;3;2;2,Eukaryotic translation initiation factor 3 subunit F,EIF3F,sp|O00303|EIF3F_HUMAN Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1,13,13,49.9,357
IPO5,0.284370947,0.0406990520504497,0,O00410;H0Y8C6;E7ETV3;E7EQT5;E7EV12;E7EWK4;H0Y3V4;E7EX05;E7ESZ1;E7ETV8;C9JZD8;C9JQT6;C9J875;O60518;C9JXE0;F8WF30;C9JZ53;C9J583,O00410;H0Y8C6,14;13;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1,14;13;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1,14;13;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1,Importin-5,IPO5,sp|O00410|IPO5_HUMAN Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4;tr|H0Y8C6|H0Y8C6_HUMAN Importin-5 (Fragment) OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=1,14,14,18.8,1097
SAP18,2.2032330993,0.000456428828483984,1,O00422;U3KQ12;U3KPY7,O00422;U3KQ12;U3KPY7,1;1;1,1;1;1,1;1;1,Histone deacetylase complex subunit SAP18,SAP18,sp|O00422|SAP18_HUMAN Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1;tr|U3KQ12|U3KQ12_HUMAN Histone deacetylase complex subunit SAP18 (Fragment) OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1;tr|U3KPY7|U3KPY7_HUMAN Histone,1,1,4.6,153
DNM1L,0.0453856213,0.743600912564928,0,O00429;F8VZ52;F8VR28;F8VYL3;B4DPZ9;F8W1W3;B4DDQ3;H0YHY4;F8VUJ9;H0YI79,O00429,18;7;4;4;4;4;4;3;3;1,18;7;4;4;4;4;4;3;3;1,18;7;4;4;4;4;4;3;3;1,Dynamin-1-like protein,DNM1L,sp|O00429|DNM1L_HUMAN Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2,18,18,24.3,736
PSMD14,0.1931877041,0.285165265776436,0,O00487,O00487,4,4,4,26S proteasome non-ATPase regulatory subunit 14,PSMD14,sp|O00487|PSDE_HUMAN 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,4,4,19.4,310
KPNA3,-0.3007093052,0.0406776997539126,0,O00505;H0Y4S9,O00505,3;1,3;1,2;1,Importin subunit alpha-4,KPNA3,sp|O00505|IMA4_HUMAN Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2,3,2,6.9,521
NOP56,-0.1738099575,0.217521975973458,0,O00567;A0A494C128;H0Y653;H0YDU4;Q5JXT2,O00567;A0A494C128;H0Y653;H0YDU4,22;20;11;11;8,22;20;11;11;8,22;20;11;11;8,Nucleolar protein 56,NOP56,sp|O00567|NOP56_HUMAN Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4;tr|A0A494C128|A0A494C128_HUMAN Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=1;tr|H0Y653|H0Y653_HUMAN Nucleolar protein 56 (Fragment) OS=Homo sapiens OX=9,22,22,46.8,594
PODXL,0.0554234028,0.836763416181521,0,O00592,O00592,4,4,4,Podocalyxin,PODXL,sp|O00592|PODXL_HUMAN Podocalyxin OS=Homo sapiens OX=9606 GN=PODXL PE=1 SV=2,4,4,7.2,558
PPP6C,-0.4684099353,0.00798210882255111,0,O00743,O00743,2,2,2,"Serine/threonine-protein phosphatase 6 catalytic subunit;Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed",PPP6C,sp|O00743|PPP6_HUMAN Serine/threonine-protein phosphatase 6 catalytic subunit OS=Homo sapiens OX=9606 GN=PPP6C PE=1 SV=1,2,2,8.2,305
PDXK,-0.1297783019,0.568762943546079,0,O00764;F2Z2Y4;A8MV33,O00764;F2Z2Y4,7;5;2,7;5;2,7;5;2,Pyridoxal kinase,PDXK,sp|O00764|PDXK_HUMAN Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1;tr|F2Z2Y4|F2Z2Y4_HUMAN Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1,7,7,37.8,312
PRMT5,0.2507802961,0.121157582880424,0,O14744;G3V580;G3V2L6;G3V5L5;C9JSX3;H0YJX6;G3V2X6;G3V507;G3V2F5;H0YJ77;H0YJD3;H7BZ44,O14744;G3V580;G3V2L6,9;5;5;3;3;3;2;1;1;1;1;1,9;5;5;3;3;3;2;1;1;1;1;1,9;5;5;3;3;3;2;1;1;1;1;1,"Protein arginine N-methyltransferase 5;Protein arginine N-methyltransferase 5, N-terminally processed",PRMT5,sp|O14744|ANM5_HUMAN Protein arginine N-methyltransferase 5 OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=4;tr|G3V580|G3V580_HUMAN Protein arginine N-methyltransferase 5 (Fragment) OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=1;tr|G3V2L6|G3V2L6_HUMAN Protein argini,9,9,15.1,637
SLC9A3R1,-0.1193333054,0.282382241662796,0,O14745;J3QRP6;J3QRA3,O14745;J3QRP6,7;5;1,7;5;1,7;5;1,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,SLC9A3R1,sp|O14745|NHRF1_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4;tr|J3QRP6|J3QRP6_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (Fragment) OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=1,7,7,30.7,358
TCERG1,-0.8147576922,0.0167343786158321,0,O14776;G3V220,O14776;G3V220,10;9,10;9,10;9,Transcription elongation regulator 1,TCERG1,sp|O14776|TCRG1_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2;tr|G3V220|G3V220_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=1,10,10,11.3,1098
PSMA7,-0.2585112883,0.0675036373382385,0,O14818;H0Y586;Q8TAA3;A0A087WYS6;F5GY34,O14818,18;7;6;4;2,18;7;6;4;2,18;7;6;4;2,Proteasome subunit alpha type-7,PSMA7,sp|O14818|PSA7_HUMAN Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1,18,18,58.9,248
SCAMP3,-0.0901590272,0.602251715065852,0,O14828,O14828,4,4,4,Secretory carrier-associated membrane protein 3,SCAMP3,sp|O14828|SCAM3_HUMAN Secretory carrier-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=SCAMP3 PE=1 SV=3,4,4,17.9,347
