TLE3_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
IGF2BP2,-2.1105224472,0.000165253540288439,1,Q9Y6M1;F8W930,Q9Y6M1;F8W930,5;5,5;5,5;5,Insulin-like growth factor 2 mRNA-binding protein 2,IGF2BP2,sp|Q9Y6M1|IF2B2_HUMAN Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=2;tr|F8W930|F8W930_HUMAN Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=1,5,5,12.2,599
NDRG3,-0.0926952122,0.558621182617782,0,Q9UGV2;F8WBF9;Q5TH30,Q9UGV2;F8WBF9;Q5TH30,2;2;1,2;2;1,2;2;1,Protein NDRG3,NDRG3,"sp|Q9UGV2|NDRG3_HUMAN Protein NDRG3 OS=Homo sapiens OX=9606 GN=NDRG3 PE=1 SV=2;tr|F8WBF9|F8WBF9_HUMAN Protein NDRG3 OS=Homo sapiens OX=9606 GN=NDRG3 PE=1 SV=1;tr|Q5TH30|Q5TH30_HUMAN NDRG family member 3, isoform CRA_c OS=Homo sapiens OX=9606 GN=NDRG3 PE=1 ",2,2,6.9,375
NDUFV1,0.5393680526,0.00755968791114335,0,P49821;G3V0I5;B4DE93;E9PPR0;E9PQP1;E9PMX3;E9PLC6;E9PJL9;H0YD04;H0YE81;E9PPD6;E9PPS5,P49821;G3V0I5;B4DE93;E9PPR0;E9PQP1;E9PMX3,10;10;8;5;5;5;4;3;3;3;1;1,10;10;8;5;5;5;4;3;3;3;1;1,10;10;8;5;5;5;4;3;3;3;1;1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",NDUFV1,"sp|P49821|NDUV1_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=4;tr|G3V0I5|G3V0I5_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=1",10,10,27.8,464
API5,-0.2979803458,0.110072403416494,0,Q9BZZ5;G3V1C3;E9PQK6;H0YER7,Q9BZZ5;G3V1C3,9;9;3;2,9;9;3;2,9;9;3;2,Apoptosis inhibitor 5,API5,sp|Q9BZZ5|API5_HUMAN Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3;tr|G3V1C3|G3V1C3_HUMAN Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=1,9,9,14.5,524
ATP5J2-PTCD1,-0.0876939543,0.719827664227202,0,G3V325;C9JJT5;O75127;C9JU26;C9JWL7;C9JQN9;C9JGL8,G3V325;C9JJT5,5;3;2;2;1;1;1,5;3;2;2;1;1;1,3;1;2;0;1;1;1,,ATP5J2-PTCD1,tr|G3V325|G3V325_HUMAN ATP5MF-PTCD1 readthrough OS=Homo sapiens OX=9606 GN=ATP5MF-PTCD1 PE=4 SV=1;tr|C9JJT5|C9JJT5_HUMAN ATP5MF-PTCD1 readthrough OS=Homo sapiens OX=9606 GN=ATP5MF-PTCD1 PE=4 SV=2,5,3,9.1,749
SNW1,-0.3888844502,0.0284959997504483,0,Q13573;G3V3A4;G3V4X8;G3V5R3,Q13573;G3V3A4;G3V4X8,11;11;7;3,11;11;7;3,11;11;7;3,SNW domain-containing protein 1,SNW1,sp|Q13573|SNW1_HUMAN SNW domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNW1 PE=1 SV=1;tr|G3V3A4|G3V3A4_HUMAN SNW domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNW1 PE=1 SV=1;tr|G3V4X8|G3V4X8_HUMAN SNW domain-containing protein 1 OS=Homo s,11,11,27.6,536
SRP54,-0.5263468259,0.0228302316381287,0,P61011;G3V4F7,P61011;G3V4F7,2;2,2;2,2;2,Signal recognition particle 54 kDa protein,SRP54,sp|P61011|SRP54_HUMAN Signal recognition particle 54 kDa protein OS=Homo sapiens OX=9606 GN=SRP54 PE=1 SV=1;tr|G3V4F7|G3V4F7_HUMAN Signal recognition particle 54 kDa protein OS=Homo sapiens OX=9606 GN=SRP54 PE=1 SV=1,2,2,4.4,504
PSMA6,-0.0531796792,0.652702090353567,0,P60900;G3V5Z7;G3V295;G3V3I1;G3V3U4;G3V4S5;G3V2S7;H0YJC4,P60900;G3V5Z7;G3V295;G3V3I1,15;15;14;12;7;3;3;1,15;15;14;12;7;3;3;1,15;15;14;12;7;3;3;1,Proteasome subunit alpha type-6;Proteasome subunit alpha type,PSMA6,sp|P60900|PSA6_HUMAN Proteasome subunit alpha type-6 OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1;tr|G3V5Z7|G3V5Z7_HUMAN Proteasome subunit alpha type OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1;tr|G3V295|G3V295_HUMAN Proteasome subunit alpha type OS=Homo sap,15,15,55.7,246
PFN2,-0.4343718071,0.0679591301163984,0,G5E9Q6;C9J0J7;C9JQ45;C9J2N0;C9J5V8;F2Z3G0,G5E9Q6;C9J0J7;C9JQ45,8;7;5;3;1;1,8;7;5;3;1;1,3;3;0;0;0;0,Profilin,PFN2,tr|G5E9Q6|G5E9Q6_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1;tr|C9J0J7|C9J0J7_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1;tr|C9JQ45|C9JQ45_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1,8,3,41,188
MRPS22,0.2389404316,0.376583761419249,0,P82650;G5E9W7;G5E9V5;H7C5L9;H7C5H3;H7C5F2;C9J5D8,P82650;G5E9W7;G5E9V5;H7C5L9,16;16;16;11;7;4;1,16;16;16;11;7;4;1,16;16;16;11;7;4;1,"28S ribosomal protein S22, mitochondrial",MRPS22,"sp|P82650|RT22_HUMAN 28S ribosomal protein S22, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS22 PE=1 SV=1;tr|G5E9W7|G5E9W7_HUMAN 28S ribosomal protein S22, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS22 PE=1 SV=1;tr|G5E9V5|G5E9V5_HUMAN 28S ribosomal prote",16,16,40.3,360
CPSF3,-0.691637942,0.010396636472738,0,Q9UKF6;G5E9W3;C9JZH6,Q9UKF6;G5E9W3,7;7;1,7;7;1,7;7;1,Cleavage and polyadenylation specificity factor subunit 3,CPSF3,"sp|Q9UKF6|CPSF3_HUMAN Cleavage and polyadenylation specificity factor subunit 3 OS=Homo sapiens OX=9606 GN=CPSF3 PE=1 SV=1;tr|G5E9W3|G5E9W3_HUMAN Cleavage and polyadenylation specific factor 3, 73kDa, isoform CRA_b OS=Homo sapiens OX=9606 GN=CPSF3 PE=1 SV=",7,7,12,684
CLPTM1L,-0.3358632716,0.0236117667099596,0,Q96KA5;G5E9Z2,Q96KA5;G5E9Z2,3;3,3;3,3;3,Cleft lip and palate transmembrane protein 1-like protein,CLPTM1L,"sp|Q96KA5|CLP1L_HUMAN Cleft lip and palate transmembrane protein 1-like protein OS=Homo sapiens OX=9606 GN=CLPTM1L PE=1 SV=1;tr|G5E9Z2|G5E9Z2_HUMAN Cisplatin resistance related protein CRR9p, isoform CRA_c OS=Homo sapiens OX=9606 GN=CLPTM1L PE=1 SV=1",3,3,8.2,538
MRPS27,0.0154324169,0.883823413996618,0,Q92552;G5EA06;D6RH20;D6RJC7;E5RJ73,Q92552;G5EA06;D6RH20;D6RJC7,8;8;7;4;2,8;8;7;4;2,8;8;7;4;2,"28S ribosomal protein S27, mitochondrial",MRPS27,"sp|Q92552|RT27_HUMAN 28S ribosomal protein S27, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS27 PE=1 SV=3;tr|G5EA06|G5EA06_HUMAN 28S ribosomal protein S27, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS27 PE=1 SV=1;tr|D6RH20|D6RH20_HUMAN 28S ribosomal prote",8,8,24.6,414
CELF1,-0.3517028704,0.0508113646674964,0,G5EA30;Q92879;E9PKU1;Q5VZZ6;A0A1B0GUN8;E9PC62;A0A1B0GU44;A0A0J9YX66;A0A0J9YXJ0;O95319;F5H0D8;E9PSH0;E9PQK4;F5H4Y5;V9GYD9;E9PKA1;F5H3J7,G5EA30;Q92879,11;10;4;3;3;3;3;3;3;3;3;3;3;2;2;1;1,11;10;4;3;3;3;3;3;3;3;3;3;3;2;2;1;1,11;10;4;3;3;3;3;3;3;3;3;3;3;2;2;1;1,CUGBP Elav-like family member 1,CELF1,"tr|G5EA30|G5EA30_HUMAN CUG triplet repeat, RNA binding protein 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=1;sp|Q92879|CELF1_HUMAN CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=2",11,11,29.8,514
SEC24C,-0.1482261918,0.230836092139211,0,P53992;G5EA31,P53992;G5EA31,8;8,8;8,8;8,Protein transport protein Sec24C,SEC24C,sp|P53992|SC24C_HUMAN Protein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=3;tr|G5EA31|G5EA31_HUMAN Protein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=1,8,8,9.9,1094
HNRNPH1,-0.0714558976,0.48510582991252,0,P31943;G8JLB6;E9PCY7;D6RIU0;H0YB39;D6RBM0;D6RIT2;D6RAM1;D6RFM3;D6RIH9;D6RJ04;D6RDU3;D6R9T0;E5RGV0;E7EQJ0;H0YBG7;H0YBD7;E7EN40;E5RGH4;D6RDL0;D6RF17;D6R9D3;H0YAQ2;E5RJ94,P31943;G8JLB6;E9PCY7;D6RIU0;H0YB39;D6RBM0;D6RIT2,15;15;14;8;8;8;8;7;7;7;7;7;7;7;6;6;6;5;4;4;4;3;3;2,12;12;11;7;6;7;7;6;6;6;6;6;6;6;6;4;4;5;3;4;4;3;2;2,9;9;8;5;4;5;6;5;5;5;5;5;5;4;5;3;3;4;1;4;4;3;1;2,"Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed",HNRNPH1,sp|P31943|HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4;tr|G8JLB6|G8JLB6_HUMAN Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=1;tr|E9PCY7|E9PCY7_HUMAN Heterogeneous ,15,9,40.1,449
ZYX,0.325657618,0.245114221961892,0,Q15942;H0Y2Y8;C9IZ41;H7C3D3;C9JJK5,Q15942;H0Y2Y8,6;6;2;2;1,6;6;2;2;1,6;6;2;2;1,Zyxin,ZYX,sp|Q15942|ZYX_HUMAN Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1;tr|H0Y2Y8|H0Y2Y8_HUMAN Zyxin (Fragment) OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1,6,6,17,572
TWF2,-0.9165792457,0.00091039143948917,0,H0Y858;Q6IBS0;D6RG15;Q9NR96,H0Y858;Q6IBS0;D6RG15,3;2;2;1,2;1;1;1,2;1;1;1,Twinfilin-2,TWF2,tr|H0Y858|H0Y858_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1;sp|Q6IBS0|TWF2_HUMAN Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2;tr|D6RG15|D6RG15_HUMAN Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=1,3,2,2.1,1186
HNRNPD,-0.0070610228,0.948136714711363,0,Q14103;H0YA96;H0Y8G5;D6RAF8;D6RF44;D6RBQ9;D6RD83,Q14103;H0YA96;H0Y8G5;D6RAF8;D6RF44;D6RBQ9,16;16;16;13;11;9;7,16;16;16;13;11;9;7,14;14;14;11;9;7;7,Heterogeneous nuclear ribonucleoprotein D0,HNRNPD,sp|Q14103|HNRPD_HUMAN Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1;tr|H0YA96|H0YA96_HUMAN Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1;tr|H0Y8G5|H0Y8G5_HUMAN Het,16,14,29.9,355
TPD52,-0.273620035,0.0599805883865507,0,H0YC42;P55327;U3KQQ8;E5RFR7;H0YC44,H0YC42;P55327,7;4;1;1;1,7;4;1;1;1,4;4;0;1;1,Tumor protein D52,TPD52,tr|H0YC42|H0YC42_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=2;sp|P55327|TPD52_HUMAN Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=2,7,4,27.3,278
CD44,0.1861753187,0.400251919011788,0,P16070;H0YD13;H0Y2P0;H0YE40;H0YDW7;H0YCV9;H0Y5E4;E9PKC6;Q86UZ1;H0YDX6;H0YD17;J3KN83,P16070;H0YD13;H0Y2P0;H0YE40,9;9;8;5;4;4;4;3;2;2;2;1,9;9;8;5;4;4;4;3;2;2;2;1,9;9;8;5;4;4;4;3;2;2;2;1,CD44 antigen,CD44,sp|P16070|CD44_HUMAN CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3;tr|H0YD13|H0YD13_HUMAN CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=2;tr|H0Y2P0|H0Y2P0_HUMAN CD44 antigen (Fragment) OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=1;tr|H0YE40|H0Y,9,9,12.3,742
HADHA,0.048582887,0.688448812131111,0,P40939;H0YFD6;A0A2R8Y4F5;A0A2R8YG21;A0A2R8Y688,P40939;H0YFD6;A0A2R8Y4F5;A0A2R8YG21,43;43;38;25;13,43;43;38;25;13,43;43;38;25;13,"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase",HADHA,"sp|P40939|ECHA_HUMAN Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2;tr|H0YFD6|H0YFD6_HUMAN Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2;tr|A0A2R8Y4F5|A0A2R8Y4F5_H",43,43,58.5,763
DUT,-0.2995011238,0.159959267206268,0,P33316;H0YNW5;H0YKC5;H0YMM5;A0A0C4DGL3;H0YNJ9;H0YKI0;H0YMP1,P33316;H0YNW5;H0YKC5;H0YMM5;A0A0C4DGL3;H0YNJ9;H0YKI0;H0YMP1,5;5;5;4;4;4;4;3,5;5;5;4;4;4;4;3,5;5;5;4;4;4;4;3,"Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial",DUT,"sp|P33316|DUT_HUMAN Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=DUT PE=1 SV=4;tr|H0YNW5|H0YNW5_HUMAN Deoxyuridine 5-triphosphate nucleotidohydrolase OS=Homo sapiens OX=9606 GN=DUT PE=1 SV=1;tr|H0YKC5|H0YKC5_H",5,5,22.6,252
RPL28,0.056421619,0.659907377927092,0,P46779;H0YMF4;H0YKD8;H0YLP6,P46779;H0YMF4;H0YKD8;H0YLP6,9;9;9;5,9;9;9;5,9;9;9;5,60S ribosomal protein L28,RPL28,sp|P46779|RL28_HUMAN 60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=3;tr|H0YMF4|H0YMF4_HUMAN 60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=1;tr|H0YKD8|H0YKD8_HUMAN 60S ribosomal protein L28 OS=Homo sapiens OX=9606 G,9,9,44.5,137
TMOD3,0.5406681833,0.0641019353197182,0,Q9NYL9;H0YKU1;H0YNJ8,Q9NYL9;H0YKU1;H0YNJ8,4;4;4,4;4;4,4;4;4,Tropomodulin-3,TMOD3,sp|Q9NYL9|TMOD3_HUMAN Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1;tr|H0YKU1|H0YKU1_HUMAN Tropomodulin-3 (Fragment) OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1;tr|H0YNJ8|H0YNJ8_HUMAN Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1,4,4,15.6,352
PSMA4,-0.3339950986,0.0427631518161737,0,P25789;H0YMZ1;H0YL69;H0YMI6;H0YMA1;H0YN18;H0YLS6;H0YLC2;H0YKT8;H0YKS0,P25789;H0YMZ1;H0YL69;H0YMI6;H0YMA1;H0YN18;H0YLS6;H0YLC2;H0YKT8,6;6;6;5;5;4;3;3;3;2,6;6;6;5;5;4;3;3;3;2,6;6;6;5;5;4;3;3;3;2,Proteasome subunit alpha type-4;Proteasome subunit alpha type;Proteasome subunit beta type,PSMA4,sp|P25789|PSA4_HUMAN Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1;tr|H0YMZ1|H0YMZ1_HUMAN Proteasome subunit alpha type (Fragment) OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=8;tr|H0YL69|H0YL69_HUMAN Proteasome subunit alpha type ,6,6,34.1,261
LDLR,-0.8926306308,0.0258033060596919,0,P01130;J3KMZ9;H0YMD1;H0YMQ3;H0YM92,P01130;J3KMZ9;H0YMD1;H0YMQ3;H0YM92,2;2;2;1;1,2;2;2;1;1,2;2;2;1;1,Low-density lipoprotein receptor,LDLR,sp|P01130|LDLR_HUMAN Low-density lipoprotein receptor OS=Homo sapiens OX=9606 GN=LDLR PE=1 SV=1;tr|J3KMZ9|J3KMZ9_HUMAN Low-density lipoprotein receptor (Fragment) OS=Homo sapiens OX=9606 GN=LDLR PE=1 SV=1;tr|H0YMD1|H0YMD1_HUMAN Low-density lipoprotein rece,2,2,4,860
RPS27L;RPS27,-0.1272212806,0.259141554457195,0,Q71UM5;H0YMV8;P42677;C9JLI6;C9J1C5,Q71UM5;H0YMV8;P42677;C9JLI6,3;3;2;2;1,3;3;2;2;1,3;3;2;2;1,40S ribosomal protein S27-like;40S ribosomal protein S27,RPS27L;RPS27,sp|Q71UM5|RS27L_HUMAN 40S ribosomal protein S27-like OS=Homo sapiens OX=9606 GN=RPS27L PE=1 SV=3;tr|H0YMV8|H0YMV8_HUMAN 40S ribosomal protein S27 OS=Homo sapiens OX=9606 GN=RPS27L PE=1 SV=1;sp|P42677|RS27_HUMAN 40S ribosomal protein S27 OS=Homo sapiens OX=,3,3,40.5,84
ANP32A,0.15360154,0.495289403529238,0,P39687;H0YN26;H7BZ09;O43423,P39687;H0YN26,7;7;2;1,7;7;2;1,6;6;2;1,Acidic leucine-rich nuclear phosphoprotein 32 family member A,ANP32A,sp|P39687|AN32A_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1;tr|H0YN26|H0YN26_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1,7,6,24.5,249
RNPS1,-0.4762186805,0.0206154230162347,0,Q15287;H3BV80;H3BMM9;H3BTC0;H3BMS0;H3BPG5,Q15287;H3BV80;H3BMM9;H3BTC0;H3BMS0;H3BPG5,5;5;5;5;4;3,5;5;5;5;4;3,5;5;5;5;4;3,RNA-binding protein with serine-rich domain 1,RNPS1,sp|Q15287|RNPS1_HUMAN RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1;tr|H3BV80|H3BV80_HUMAN RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=2;tr|H3BMM9|H3BMM9_HUMAN RNA-bindin,5,5,21.6,305
,-0.7251013514,0.00516130369360402,0,H3BN98;Q15041;H3BPJ2,H3BN98,8;2;2,2;2;2,2;2;2,,,tr|H3BN98|H3BN98_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=2,8,2,28.7,237
RPS17,0.1649813932,0.368140765601174,0,H3BNC9;P08708;H0YN88;A0A075B716;H0YN73;Q9BZB8;A0A0J9YYC4;A0A0J9YXP0;A0A087X171;A0A087WVR7;A0A087WXG7;A0A024R214,H3BNC9;P08708;H0YN88;A0A075B716,14;13;11;11;5;1;1;1;1;1;1;1,14;13;11;11;5;1;1;1;1;1;1;1,14;13;11;11;5;1;1;1;1;1;1;1,40S ribosomal protein S17,RPS17,tr|H3BNC9|H3BNC9_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV=2;sp|P08708|RS17_HUMAN 40S ribosomal protein S17 OS=Homo sapiens OX=9606 GN=RPS17 PE=1 SV=2;tr|H0YN88|H0YN88_HUMAN 40S ribosomal protein S17 OS=Homo sapiens OX=9606 GN=RPS17 PE=,14,14,18,584
HEXA,-0.198270596,0.303446885636299,0,P06865;H3BS10;H3BP20;H3BTD4;H3BU85;A0A087WUJ7;H3BRP6;A0A087WTY2;H3BVH8;H3BT62;H3BQ04,P06865;H3BS10;H3BP20;H3BTD4,12;12;12;6;5;2;1;1;1;1;1,12;12;12;6;5;2;1;1;1;1;1,12;12;12;6;5;2;1;1;1;1;1,Beta-hexosaminidase subunit alpha;Beta-hexosaminidase,HEXA,sp|P06865|HEXA_HUMAN Beta-hexosaminidase subunit alpha OS=Homo sapiens OX=9606 GN=HEXA PE=1 SV=2;tr|H3BS10|H3BS10_HUMAN Beta-hexosaminidase OS=Homo sapiens OX=9606 GN=HEXA PE=1 SV=1;tr|H3BP20|H3BP20_HUMAN Beta-hexosaminidase OS=Homo sapiens OX=9606 GN=HEXA,12,12,30.4,529
FUS,-0.0375978621,0.714530171218914,0,P35637;H3BPE7,P35637;H3BPE7,10;10,10;10,8;8,RNA-binding protein FUS,FUS,sp|P35637|FUS_HUMAN RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1;tr|H3BPE7|H3BPE7_HUMAN RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1,10,8,13.3,526
NDUFB10,-0.0149128386,0.916504441259304,0,O96000;H3BPJ9;H3BV16,O96000;H3BPJ9;H3BV16,5;5;3,5;5;3,5;5;3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUFB10,sp|O96000|NDUBA_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=3;tr|H3BPJ9|H3BPJ9_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=1,5,5,25.6,172
DHX30,-0.0192508135,0.892366571566853,0,Q7L2E3;H7BXY3,Q7L2E3;H7BXY3,26;26,26;26,26;26,Putative ATP-dependent RNA helicase DHX30,DHX30,sp|Q7L2E3|DHX30_HUMAN ATP-dependent RNA helicase DHX30 OS=Homo sapiens OX=9606 GN=DHX30 PE=1 SV=1;tr|H7BXY3|H7BXY3_HUMAN ATP-dependent RNA helicase DHX30 OS=Homo sapiens OX=9606 GN=DHX30 PE=1 SV=1,26,26,27.8,1194
PDIA3,-0.0499538509,0.650378680580386,0,H7BZJ3,H7BZJ3,8,1,1,,PDIA3,tr|H7BZJ3|H7BZJ3_HUMAN Protein disulfide-isomerase A3 (Fragment) OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=1,8,1,58.5,123
EBNA1BP2,0.0602164877,0.663354255550653,0,Q99848;H7C2Q8,Q99848;H7C2Q8,6;6,6;6,6;6,Probable rRNA-processing protein EBP2,EBNA1BP2,"sp|Q99848|EBP2_HUMAN Probable rRNA-processing protein EBP2 OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=2;tr|H7C2Q8|H7C2Q8_HUMAN EBNA1 binding protein 2, isoform CRA_d OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=1",6,6,23.9,306
NSF,-0.5723754675,0.0501385066974721,0,P46459;I3L0N3;I3L2G1;I3L0L3;K7EQD6,P46459;I3L0N3,15;15;2;2;2,15;15;2;2;2,15;15;2;2;2,Vesicle-fusing ATPase,NSF,sp|P46459|NSF_HUMAN Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=3;tr|I3L0N3|I3L0N3_HUMAN Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=1,15,15,22.8,744
SLC25A11,0.0762510137,0.759356159018548,0,Q02978;I3L1P8,Q02978;I3L1P8,3;3,3;3,3;3,Mitochondrial 2-oxoglutarate/malate carrier protein,SLC25A11,sp|Q02978|M2OM_HUMAN Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=3;tr|I3L1P8|I3L1P8_HUMAN Mitochondrial 2-oxoglutarate/malate carrier protein (Fragment) OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=1,3,3,14,314
EIF5A;EIF5AL1;EIF5A2,-0.1348038919,0.229085199338961,0,P63241;I3L397;I3L504;Q6IS14;Q9GZV4;F8WCJ1;C9J7B5;C9J4W5,P63241;I3L397;I3L504;Q6IS14;Q9GZV4;F8WCJ1;C9J7B5;C9J4W5,11;11;11;10;8;8;8;8,11;11;11;10;8;8;8;8,11;11;11;10;8;8;8;8,Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A;Eukaryotic translation initiation factor 5A-1-like;Eukaryotic translation initiation factor 5A-2,EIF5A;EIF5AL1;EIF5A2,sp|P63241|IF5A1_HUMAN Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2;tr|I3L397|I3L397_HUMAN Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=8;tr|I3L504|I3L504_HUMAN E,11,11,56.5,154
UBE2Z,-0.2195925395,0.118722375249659,0,Q9H832;I3L4C5,Q9H832;I3L4C5,1;1,1;1,1;1,Ubiquitin-conjugating enzyme E2 Z,UBE2Z,sp|Q9H832|UBE2Z_HUMAN Ubiquitin-conjugating enzyme E2 Z OS=Homo sapiens OX=9606 GN=UBE2Z PE=1 SV=2;tr|I3L4C5|I3L4C5_HUMAN Ubiquitin-conjugating enzyme E2 Z (Fragment) OS=Homo sapiens OX=9606 GN=UBE2Z PE=1 SV=8,1,1,2,354
SRSF2,-0.2186498066,0.0881715467405076,0,Q01130;J3QL05;J3KP15;Q9BRL6,Q01130;J3QL05;J3KP15,7;7;7;1,7;7;7;1,7;7;7;1,Serine/arginine-rich splicing factor 2,SRSF2,sp|Q01130|SRSF2_HUMAN Serine/arginine-rich splicing factor 2 OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=4;tr|J3QL05|J3QL05_HUMAN Serine/arginine-rich-splicing factor 2 (Fragment) OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=1;tr|J3KP15|J3KP15_HUMAN Serine/argini,7,7,26.2,221
