FBXW5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
SLC25A10,-0.0080137889,0.963677463206226,0,B4DLN1;Q9UBX3;F6RGN5;I3L1E8,B4DLN1;Q9UBX3,17;9;6;3,17;9;6;3,9;9;6;3,Mitochondrial dicarboxylate carrier,SLC25A10,"tr|B4DLN1|B4DLN1_HUMAN cDNA FLJ60124, highly similar to Mitochondrial dicarboxylate carrier OS=Homo sapiens OX=9606 PE=2 SV=1;sp|Q9UBX3|DIC_HUMAN Mitochondrial dicarboxylate carrier OS=Homo sapiens OX=9606 GN=SLC25A10 PE=1 SV=2",17,9,43.9,442
FXR1,-0.0763624437,0.68708967939211,0,P51114;E9PFF5;B4DXZ6;E7EU85;C9JZE0;C9JY20;Q06787;R9WNI0;A8MQB8;C9IZ22;C9JAJ4;A0A087WXI3;G3V0J0,P51114;E9PFF5;B4DXZ6;E7EU85,11;11;11;10;4;4;2;2;2;1;1;1;1,11;11;11;10;4;4;2;2;2;1;1;1;1,8;8;8;7;4;4;0;0;0;1;1;0;0,Fragile X mental retardation syndrome-related protein 1,FXR1,sp|P51114|FXR1_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=3;tr|E9PFF5|E9PFF5_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=1;tr|B4DXZ6|B4DXZ6,11,8,18,621
DERL1,-0.2130819197,0.202203913892511,0,Q9BUN8;B4E1G1;E5RGY0,Q9BUN8;B4E1G1,3;3;1,3;3;1,3;3;1,Derlin-1,DERL1,sp|Q9BUN8|DERL1_HUMAN Derlin-1 OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1;tr|B4E1G1|B4E1G1_HUMAN Derlin OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1,3,3,13.1,251
PES1,-0.2613112529,0.15483794996768,0,O00541;B5MCF9;B3KXD6;H7C267,O00541;B5MCF9;B3KXD6,12;12;8;2,12;12;8;2,12;12;8;2,Pescadillo homolog,PES1,sp|O00541|PESC_HUMAN Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1;tr|B5MCF9|B5MCF9_HUMAN Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1;tr|B3KXD6|B3KXD6_HUMAN Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1,12,12,17.9,588
SEPT10,-0.1306494609,0.625457424695226,0,Q9P0V9;E7EW69;E7EX04;B5ME97;F5GYV2;F5H1F2;C9JEW2;C9JNR7,Q9P0V9;E7EW69;E7EX04;B5ME97,6;6;6;6;2;2;1;1,5;5;5;5;2;2;1;1,5;5;5;5;2;2;1;1,Septin-10,SEPT10,sp|Q9P0V9|SEP10_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=2;tr|E7EW69|E7EW69_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=1;tr|E7EX04|E7EX04_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=1;tr|B5ME97|B5ME97_HUM,6,5,20.5,454
DDX27,-0.0352325209,0.798713124276988,0,Q96GQ7;B7Z6D5;A0A087X059;A0A087WYH5,Q96GQ7;B7Z6D5,12;12;5;1,12;12;5;1,12;12;5;1,Probable ATP-dependent RNA helicase DDX27,DDX27,sp|Q96GQ7|DDX27_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2;tr|B7Z6D5|B7Z6D5_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=1,12,12,16.8,796
RANBP3,-0.2794083672,0.0935093725610579,0,Q9H6Z4;B7Z7F3;K7EIJ4;K7EN31,Q9H6Z4;B7Z7F3;K7EIJ4;K7EN31,2;2;1;1,2;2;1;1,2;2;1;1,Ran-binding protein 3,RANBP3,sp|Q9H6Z4|RANB3_HUMAN Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1;tr|B7Z7F3|B7Z7F3_HUMAN Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1;tr|K7EIJ4|K7EIJ4_HUMAN Ran-binding protein 3 (Fragment) OS=Homo sapiens OX=9606,2,2,5.8,567
ACADM,-0.2734869586,0.174896669272665,0,P11310;B7Z9I1;Q5T4U5;H0YDT5;E9PJM9,P11310;B7Z9I1;Q5T4U5,13;13;13;3;1,13;13;13;3;1,13;13;13;3;1,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM,"sp|P11310|ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1;tr|B7Z9I1|B7Z9I1_HUMAN Medium-chain-specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1;tr|Q5",13,13,31.6,421
SUMO1,-0.0834009604,0.572202178919923,0,P63165;B8ZZN6;B8ZZ67;G2XKQ0;B8ZZJ0;B9A032,P63165;B8ZZN6;B8ZZ67;G2XKQ0,3;3;2;2;1;1,3;3;2;2;1;1,3;3;2;2;1;1,Small ubiquitin-related modifier 1;Small ubiquitin-related modifier,SUMO1,sp|P63165|SUMO1_HUMAN Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1;tr|B8ZZN6|B8ZZN6_HUMAN Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1;tr|B8ZZ67|B8ZZ67_HUMAN SMT3 suppressor of mif two 3 hom,3,3,27.7,101
IMMT,0.2733475878,0.0826658940262767,0,Q16891;B9A067;C9J406;H7C463;A0A087WYS0;D6RAW4,Q16891;B9A067;C9J406;H7C463,16;16;14;13;6;3,16;16;14;13;6;3,16;16;14;13;6;3,MICOS complex subunit MIC60,IMMT,sp|Q16891|MIC60_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1;tr|B9A067|B9A067_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=2;tr|C9J406|C9J406_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9,16,16,29.2,758
SMARCD2,-0.7982214357,0.00445682405941879,0,Q92925;J3KMX2;B9EGA3;J3QWB6;Q6STE5;Q96GM5;F8VW95;C9JYI7;F8VZ70;F8VUB0,Q92925;J3KMX2;B9EGA3;J3QWB6,6;6;6;4;2;1;1;1;1;1,6;6;6;4;2;1;1;1;1;1,6;6;6;4;2;1;1;1;1;1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2,SMARCD2,sp|Q92925|SMRD2_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens OX=9606 GN=SMARCD2 PE=1 SV=3;tr|J3KMX2|J3KMX2_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin,6,6,19.6,531
GFM1,-0.9183423373,0.403797320307183,0,Q96RP9;F8WAU4;C9IZ01,Q96RP9;F8WAU4;C9IZ01,7;7;7,7;7;7,7;7;7,"Elongation factor G, mitochondrial",GFM1,"sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2;tr|F8WAU4|F8WAU4_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=1;tr|C9IZ01|C9IZ01_HUMAN Elongation factor G, mitochondrial ",7,7,11.9,751
C9orf172,0.4777963902,0.37297200497389,0,C9J069,C9J069,2,2,2,Uncharacterized protein C9orf172,C9orf172,sp|C9J069|AJM1_HUMAN Apical junction component 1 homolog OS=Homo sapiens OX=9606 GN=AJM1 PE=3 SV=1,2,2,2.7,976
PFN2,-0.2422981091,0.148889529282368,0,C9J0J7;G5E9Q6;C9JQ45;C9J2N0,C9J0J7;G5E9Q6,5;5;2;1,5;5;2;1,3;3;0;0,Profilin,PFN2,tr|C9J0J7|C9J0J7_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1;tr|G5E9Q6|G5E9Q6_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1,5,3,51.6,91
SRI,-0.2183593835,0.374656125753659,0,P30626;C9J0K6;B4DHQ6,P30626;C9J0K6,7;7;2,7;7;2,7;7;2,Sorcin,SRI,sp|P30626|SORCN_HUMAN Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1;tr|C9J0K6|C9J0K6_HUMAN Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1,7,7,36.9,198
EEF1E1;EEF1E1-BLOC1S5,0.2820522972,0.107193860515334,0,O43324;D6RBD7;C9J1V9;D6RCQ0;H0YAL7,O43324;D6RBD7;C9J1V9;D6RCQ0;H0YAL7,2;2;2;1;1,2;2;2;1;1,2;2;2;1;1,Eukaryotic translation elongation factor 1 epsilon-1,EEF1E1;EEF1E1-BLOC1S5,sp|O43324|MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1;tr|D6RBD7|D6RBD7_HUMAN Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1;tr|C9J1V9|C9J1V9_H,2,2,12.1,174
PFN2,-0.0960501064,0.636247325811556,0,P35080;C9J712,P35080;C9J712,3;3,1;1,1;1,Profilin-2,PFN2,sp|P35080|PROF2_HUMAN Profilin-2 OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=3;tr|C9J712|C9J712_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1,3,1,26.4,140
SSR3,0.2786815228,0.54185946267543,0,Q9UNL2;C9JA28,Q9UNL2;C9JA28,2;2,2;2,2;2,Translocon-associated protein subunit gamma,SSR3,sp|Q9UNL2|SSRG_HUMAN Translocon-associated protein subunit gamma OS=Homo sapiens OX=9606 GN=SSR3 PE=1 SV=1;tr|C9JA28|C9JA28_HUMAN Translocon-associated protein subunit gamma OS=Homo sapiens OX=9606 GN=SSR3 PE=1 SV=1,2,2,9.7,185
L2HGDH,-0.1893075866,0.334416336889433,0,Q9H9P8;C9JVN9;G3V272;G3V5S1,Q9H9P8;C9JVN9,6;6;2;1,6;6;2;1,6;6;2;1,"L-2-hydroxyglutarate dehydrogenase, mitochondrial",L2HGDH,"sp|Q9H9P8|L2HDH_HUMAN L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=L2HGDH PE=1 SV=3;tr|C9JVN9|C9JVN9_HUMAN L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=L2HGDH PE=1 SV=1",6,6,16.4,463
RPL22L1,-0.0604068293,0.857517833702604,0,Q6P5R6;C9JYQ9;H0Y8C2,Q6P5R6;C9JYQ9;H0Y8C2,5;5;5,3;3;3,3;3;3,60S ribosomal protein L22-like 1,RPL22L1,sp|Q6P5R6|RL22L_HUMAN 60S ribosomal protein L22-like 1 OS=Homo sapiens OX=9606 GN=RPL22L1 PE=1 SV=2;tr|C9JYQ9|C9JYQ9_HUMAN 60S ribosomal protein L22-like 1 OS=Homo sapiens OX=9606 GN=RPL22L1 PE=1 SV=1;tr|H0Y8C2|H0Y8C2_HUMAN 60S ribosomal protein L22-like 1,5,3,46.7,122
RFC4,-0.692615487,0.0193681555756768,0,P35249;C9JZI1;C9J8M3;C9JTT7;C9JXZ7;C9JGY5;F8WE44;H7C1P0,P35249;C9JZI1;C9J8M3;C9JTT7,13;13;11;9;6;2;2;1,13;13;11;9;6;2;2;1,13;13;11;9;6;2;2;1,Replication factor C subunit 4,RFC4,sp|P35249|RFC4_HUMAN Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=2;tr|C9JZI1|C9JZI1_HUMAN Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=1;tr|C9J8M3|C9J8M3_HUMAN Replication factor C subunit 4 (Fragment) O,13,13,35.3,363
RPL32,0.6501210266,0.00755326437890066,0,P62910;D3YTB1;F8W727;D3YTI8,P62910;D3YTB1;F8W727,12;12;12;1,12;12;12;1,12;12;12;1,60S ribosomal protein L32,RPL32,sp|P62910|RL32_HUMAN 60S ribosomal protein L32 OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=2;tr|D3YTB1|D3YTB1_HUMAN 60S ribosomal protein L32 (Fragment) OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=1;tr|F8W727|F8W727_HUMAN 60S ribosomal protein L32 OS=Homo sapien,12,12,59.3,135
ACP1,-0.5846327226,0.00766596646777938,0,P24666;F2Z2Q9;G5E9R5;D3YTI2,P24666;F2Z2Q9;G5E9R5;D3YTI2,2;2;2;2,2;2;2;2,2;2;2;2,Low molecular weight phosphotyrosine protein phosphatase,ACP1,sp|P24666|PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3;tr|F2Z2Q9|F2Z2Q9_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=1;tr|G5E9R5|G5E9,2,2,13.3,158
HLA-B,-0.7512165003,0.00205837225197601,0,D5H3J5;Q2L6G2;A0A140T997;A0A140T9Y5;A0A140TA11;A0A140T9A9;A0A140TA14;A0A140T9H3;A0A140T9G0;A0A140T9W3;A0A140T939;A0A140T9V0;A0A140T8X0;A0A140T9W7;D0EV57;A0A140T9B7;A0A0G2JH66;A0A140T9X6;A0A140T9C2;A0A0G2JPA3;A0A140T9D9;A0A1W2PNZ7;A0A140T9U0;Q53YP1;A0A140T9M0;A0A140T9W2;P30511;Q5RJ85;A0A1W2PQZ3;A0A1W2PP29;A0A0G2JPQ3;Q8MH48;A0A140T9T1;A0A0G2JNV5;P17693;Q31611;A0A140T9J8;A0A0D9SFW8;A0A1W2PQE2;A0A0G2JNX1,D5H3J5;Q2L6G2;A0A140T997;A0A140T9Y5;A0A140TA11;A0A140T9A9;A0A140TA14;A0A140T9H3,15;14;11;10;10;9;9;8;5;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1,13;12;10;9;9;7;8;6;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;1;1;1;0;1;1;0;1;0;1,5;4;5;4;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,HLA-B,tr|D5H3J5|D5H3J5_HUMAN HLA class I histocompatibility antigen B alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1;tr|Q2L6G2|Q2L6G2_HUMAN HLA class I histocompatibility antigen B alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1;tr|A0A140T997|A0A1,15,5,49.2,362
EXOSC9,-0.5224215545,0.0213910272016809,0,Q06265;D6R905;D6RIY6;D6RAP4;H0Y9L5;D6RA17,Q06265;D6R905;D6RIY6;D6RAP4;H0Y9L5;D6RA17,2;2;2;1;1;1,2;2;2;1;1;1,2;2;2;1;1;1,Exosome complex component RRP45,EXOSC9,sp|Q06265|EXOS9_HUMAN Exosome complex component RRP45 OS=Homo sapiens OX=9606 GN=EXOSC9 PE=1 SV=3;tr|D6R905|D6R905_HUMAN Exosome complex component RRP45 (Fragment) OS=Homo sapiens OX=9606 GN=EXOSC9 PE=1 SV=1;tr|D6RIY6|D6RIY6_HUMAN Exosome complex component,2,2,5.2,439
HNRNPAB,-0.0863317543,0.539681832524572,0,D6R9P3;D6RD18;D6RBZ0;Q99729,D6R9P3;D6RD18;D6RBZ0;Q99729,16;16;16;14,16;16;16;14,16;16;16;14,Heterogeneous nuclear ribonucleoprotein A/B,HNRNPAB,tr|D6R9P3|D6R9P3_HUMAN Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1;tr|D6RD18|D6RD18_HUMAN Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1;tr|D6RBZ0|D6RBZ0_HUMAN Heterogen,16,16,43.2,280
NCAPG,-1.3605921399,0.000151840053339065,1,Q9BPX3;D6RA93,Q9BPX3;D6RA93,4;4,4;4,4;4,Condensin complex subunit 3,NCAPG,sp|Q9BPX3|CND3_HUMAN Condensin complex subunit 3 OS=Homo sapiens OX=9606 GN=NCAPG PE=1 SV=1;tr|D6RA93|D6RA93_HUMAN Condensin complex subunit 3 OS=Homo sapiens OX=9606 GN=NCAPG PE=1 SV=1,4,4,5.4,1015
LMAN2,-0.0290661492,0.831741186445731,0,Q12907;D6RBV2;D6RIU4;D6RDX1;D6RBH1,Q12907;D6RBV2;D6RIU4;D6RDX1,9;9;6;6;3,9;9;6;6;3,9;9;6;6;3,Vesicular integral-membrane protein VIP36,LMAN2,sp|Q12907|LMAN2_HUMAN Vesicular integral-membrane protein VIP36 OS=Homo sapiens OX=9606 GN=LMAN2 PE=1 SV=1;tr|D6RBV2|D6RBV2_HUMAN Vesicular integral-membrane protein VIP36 OS=Homo sapiens OX=9606 GN=LMAN2 PE=1 SV=1;tr|D6RIU4|D6RIU4_HUMAN Vesicular integral,9,9,45.8,356
EIF4E,0.1332720414,0.385246479016222,0,P06730;D6RBW1;H0Y8J7;A6NMX2;D6RHE2;H0Y8X3,P06730;D6RBW1;H0Y8J7,5;5;4;1;1;1,5;5;4;1;1;1,5;5;4;1;1;1,Eukaryotic translation initiation factor 4E,EIF4E,sp|P06730|IF4E_HUMAN Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E PE=1 SV=2;tr|D6RBW1|D6RBW1_HUMAN Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E PE=1 SV=1;tr|H0Y8J7|H0Y8J7_HUMAN Eukaryotic tran,5,5,14.3,217
COPS4,1.7571032687,0.098541328153337,0,Q9BT78;D6RD63;D6RAX7;D6RFN0,Q9BT78;D6RD63;D6RAX7;D6RFN0,6;6;5;5,6;6;5;5,6;6;5;5,COP9 signalosome complex subunit 4,COPS4,sp|Q9BT78|CSN4_HUMAN COP9 signalosome complex subunit 4 OS=Homo sapiens OX=9606 GN=COPS4 PE=1 SV=1;tr|D6RD63|D6RD63_HUMAN COP9 signalosome complex subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=COPS4 PE=1 SV=1;tr|D6RAX7|D6RAX7_HUMAN COP9 constitutive phot,6,6,25.1,406
SEPT11,-0.2138570777,0.185916883235965,0,Q9NVA2;D6RGI3;D6RER5;D6RDU5;Q14141;D6RDP1;D6R9Y6;H0Y961;B1AMS2;H0Y9G8,Q9NVA2;D6RGI3;D6RER5;D6RDU5,12;12;12;9;3;3;3;3;3;2,12;12;12;9;3;3;3;3;3;2,9;9;9;6;1;3;3;3;1;2,Septin-11,SEPT11,"sp|Q9NVA2|SEP11_HUMAN Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=3;tr|D6RGI3|D6RGI3_HUMAN Septin 11, isoform CRA_b OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=1;tr|D6RER5|D6RER5_HUMAN Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=1;tr|D6",12,9,39.9,429
PAIP1,0.0908644284,0.788056808222615,0,D6RJ02;D6RJF2;Q9H074;D6RD97;D6R9H8;D6REB4,D6RJ02;D6RJF2;Q9H074;D6RD97;D6R9H8;D6REB4,2;2;1;1;1;1,2;2;1;1;1;1,2;2;1;1;1;1,Polyadenylate-binding protein-interacting protein 1,PAIP1,tr|D6RJ02|D6RJ02_HUMAN Polyadenylate-binding protein-interacting protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=PAIP1 PE=1 SV=1;tr|D6RJF2|D6RJF2_HUMAN Polyadenylate-binding protein-interacting protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=PAIP1 PE=1 SV=,2,2,19.6,168
CIRBP,-0.1422690956,0.447921266231245,0,Q14011;K7ENX8;K7ELV6;K7EJV5;K7ELT6;K7EJV1;K7EMY9;K7EPM4;K7ER40;K7EQR7;D6W5Y5;K7EQX4;K7ENN6;K7EIF7;K7EQL0,Q14011;K7ENX8;K7ELV6;K7EJV5;K7ELT6;K7EJV1;K7EMY9;K7EPM4;K7ER40;K7EQR7;D6W5Y5,3;3;3;3;3;3;3;3;3;3;3;1;1;1;1,3;3;3;3;3;3;3;3;3;3;3;1;1;1;1,3;3;3;3;3;3;3;3;3;3;3;1;1;1;1,Cold-inducible RNA-binding protein,CIRBP,sp|Q14011|CIRBP_HUMAN Cold-inducible RNA-binding protein OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=1;tr|K7ENX8|K7ENX8_HUMAN Cold-inducible RNA-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=2;tr|K7ELV6|K7ELV6_HUMAN Cold-inducible RNA-bi,3,3,35.5,172
CHRAC1,-0.213046028,0.150951372056659,0,Q9NRG0;E5RGS9,Q9NRG0;E5RGS9,1;1,1;1,1;1,Chromatin accessibility complex protein 1,CHRAC1,sp|Q9NRG0|CHRC1_HUMAN Chromatin accessibility complex protein 1 OS=Homo sapiens OX=9606 GN=CHRAC1 PE=1 SV=1;tr|E5RGS9|E5RGS9_HUMAN Chromatin accessibility complex protein 1 OS=Homo sapiens OX=9606 GN=CHRAC1 PE=1 SV=1,1,1,6.1,131
TBCA,-0.3426118693,0.281770647346883,0,O75347;E5RIW3;E5RJD8;E5RHG6;E5RIX8,O75347;E5RIW3;E5RJD8;E5RHG6,5;5;5;5;1,5;5;5;5;1,5;5;5;5;1,Tubulin-specific chaperone A,TBCA,sp|O75347|TBCA_HUMAN Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=3;tr|E5RIW3|E5RIW3_HUMAN Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=1;tr|E5RJD8|E5RJD8_HUMAN Tubulin-specific chaperone A OS=Homo sapiens OX,5,5,43.5,108
TCEB1,-0.2032301419,0.314818093936913,0,Q15369;E5RHG8,Q15369;E5RHG8,7;7,7;7,4;4,Transcription elongation factor B polypeptide 1,TCEB1,sp|Q15369|ELOC_HUMAN Elongin-C OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1;tr|E5RHG8|E5RHG8_HUMAN Elongin-C (Fragment) OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1,7,4,64.3,112
RPL30,0.6806793888,0.0157712466097926,0,P62888;E5RI99;E5RJH3;A0A0C4DH44,P62888;E5RI99,11;11;4;4,11;11;4;4,7;7;4;2,60S ribosomal protein L30,RPL30,sp|P62888|RL30_HUMAN 60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2;tr|E5RI99|E5RI99_HUMAN 60S ribosomal protein L30 (Fragment) OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=1,11,7,67,115
SLC39A14,-0.0480604685,0.720489219664142,0,Q15043;E5RIP4;E5RFZ8;E5RGA7;E5RJ40;E5RJG5,Q15043;E5RIP4;E5RFZ8;E5RGA7;E5RJ40;E5RJG5,3;3;2;2;2;2,3;3;2;2;2;2,3;3;2;2;2;2,Zinc transporter ZIP14,SLC39A14,sp|Q15043|S39AE_HUMAN Metal cation symporter ZIP14 OS=Homo sapiens OX=9606 GN=SLC39A14 PE=1 SV=3;tr|E5RIP4|E5RIP4_HUMAN Metal cation symporter ZIP14 (Fragment) OS=Homo sapiens OX=9606 GN=SLC39A14 PE=1 SV=2;tr|E5RFZ8|E5RFZ8_HUMAN Metal cation symporter ZIP1,3,3,9.1,492
SKP1,0.458260341,0.546347371419497,0,P63208;E7ERH2;F8W8N3;E5RJR5;E5RI56;E5RGM3,P63208;E7ERH2;F8W8N3;E5RJR5;E5RI56;E5RGM3,2;2;2;2;1;1,2;2;2;2;1;1,2;2;2;2;1;1,S-phase kinase-associated protein 1,SKP1,sp|P63208|SKP1_HUMAN S-phase kinase-associated protein 1 OS=Homo sapiens OX=9606 GN=SKP1 PE=1 SV=2;tr|E7ERH2|E7ERH2_HUMAN S-phase kinase-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=SKP1 PE=1 SV=1;tr|F8W8N3|F8W8N3_HUMAN S-phase kinase-associa,2,2,22.7,163
RBM22,0.0944130797,0.62949948518436,0,Q9NW64;E5RJW4;E5RHA8,Q9NW64;E5RJW4,3;3;1,3;3;1,3;3;1,Pre-mRNA-splicing factor RBM22,RBM22,sp|Q9NW64|RBM22_HUMAN Pre-mRNA-splicing factor RBM22 OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1;tr|E5RJW4|E5RJW4_HUMAN Pre-mRNA-splicing factor RBM22 (Fragment) OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1,3,3,7.4,420
RPL14,0.5897338957,0.0363906880355087,0,P50914;E7EPB3,P50914;E7EPB3,6;6,6;6,6;6,60S ribosomal protein L14,RPL14,sp|P50914|RL14_HUMAN 60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4;tr|E7EPB3|E7EPB3_HUMAN 60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=1,6,6,25.1,215
SEPT7,-0.161960908,0.27533152535159,0,Q16181;E7ES33;E7EPK1;G3V1Q4;A0A0U1RRE1;A0A0U1RRH9;A0A5F9ZGZ7;A0A0U1RRD1;Q6ZU15;Q5JXL7;A0A0U1RRM2,Q16181;E7ES33;E7EPK1;G3V1Q4;A0A0U1RRE1,12;12;12;10;6;5;3;2;1;1;1,12;12;12;10;6;5;3;2;1;1;1,12;12;12;10;6;5;3;2;1;1;1,Septin-7,SEPT7,sp|Q16181|SEPT7_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2;tr|E7ES33|E7ES33_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=3;tr|E7EPK1|E7EPK1_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2;tr|G3V1Q4|G3V1Q4_HUMAN Sep,12,12,38,437
