DCAF8_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
TXNL1,-0.3432297236,0.253593008826844,0,O43396;K7ER96;K7EME7,O43396;K7ER96;K7EME7,2;2;1,2;2;1,2;2;1,Thioredoxin-like protein 1,TXNL1,sp|O43396|TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3;tr|K7ER96|K7ER96_HUMAN Thioredoxin-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=1;tr|K7EME7|K7EME7_HUMAN Thioredoxin-like protein 1 (Fragment),2,2,9.7,289
EIF3K,1.0178921544,0.0150454890226109,1,Q9UBQ5;K7ES31;K7ERF1;K7EQM4;A0A087WVB9,Q9UBQ5;K7ES31;K7ERF1;K7EQM4;A0A087WVB9,5;5;5;3;3,5;5;5;3;3,5;5;5;3;3,Eukaryotic translation initiation factor 3 subunit K,EIF3K,sp|Q9UBQ5|EIF3K_HUMAN Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1;tr|K7ES31|K7ES31_HUMAN Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1;tr|K7ERF1|K7ERF1_HU,5,5,29.8,218
PSME3,0.9384323375,0.0161794187039967,0,P61289;K7ESG5;B3KQ25;K9J957;K7ENH2;K7EMD0;K7EPX6;K7EKR3;A0A087WTV2;K7EJF8;B7Z8D3,P61289;K7ESG5;B3KQ25;K9J957;K7ENH2;K7EMD0;K7EPX6;K7EKR3;A0A087WTV2,8;8;7;7;5;4;4;4;4;1;1,8;8;7;7;5;4;4;4;4;1;1,8;8;7;7;5;4;4;4;4;1;1,Proteasome activator complex subunit 3,PSME3,sp|P61289|PSME3_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|K7ESG5|K7ESG5_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|B3KQ25|B3KQ25_HUMAN Proteasome activator com,8,8,37.4,254
COPE,2.0524621958,0.000335493575016226,1,O14579;M0R061;M0QXB4,O14579;M0R061;M0QXB4,4;4;4,4;4;4,4;4;4,Coatomer subunit epsilon,COPE,"sp|O14579|COPE_HUMAN Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=3;tr|M0R061|M0R061_HUMAN Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=1;tr|M0QXB4|M0QXB4_HUMAN Coatomer protein complex, subunit epsilon, isoform CRA_",4,4,21.4,308
ETHE1,1.0166060185,0.0129527331785547,1,O95571;M0QXB5;M0QY80,O95571;M0QXB5;M0QY80,4;4;2,4;4;2,4;4;2,"Persulfide dioxygenase ETHE1, mitochondrial",ETHE1,"sp|O95571|ETHE1_HUMAN Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=2;tr|M0QXB5|M0QXB5_HUMAN Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=1;tr|M0QY80|M0QY80_HUMAN Persulfide dio",4,4,22.8,254
MYDGF,-0.1600839283,0.567177338504804,0,Q969H8;M0QXF7;M0QYN0,Q969H8;M0QXF7;M0QYN0,4;4;4,4;4;4,4;4;4,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QXF7|M0QXF7_HUMAN Myeloid-derived growth factor (Fragment) OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QYN0|M0QYN0_HUMAN Myeloid-derived growth factor O,4,4,23.1,173
FBL,0.5520749089,0.0859946417470139,0,P22087;M0QXL5;M0R2Q4;M0R0P1;M0R299;M0R2U2;M0R1H0;M0R2B0;A6NHQ2,P22087;M0QXL5;M0R2Q4;M0R0P1;M0R299;M0R2U2;M0R1H0;M0R2B0,14;14;14;13;13;7;7;7;1,14;14;14;13;13;7;7;7;1,14;14;14;13;13;7;7;7;1,rRNA 2-O-methyltransferase fibrillarin,FBL,sp|P22087|FBRL_HUMAN rRNA 2-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2;tr|M0QXL5|M0QXL5_HUMAN rRNA 2-O-methyltransferase fibrillarin (Fragment) OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=1;tr|M0R2Q4|M0R2Q4_HUMAN rRNA 2-O-methyl,14,14,51.1,321
SLC1A5,-0.3287436764,0.312457292653853,0,Q15758;M0QXM4;M0QX44,Q15758;M0QXM4;M0QX44,2;2;1,2;2;1,2;2;1,Neutral amino acid transporter B(0);Amino acid transporter,SLC1A5,sp|Q15758|AAAT_HUMAN Neutral amino acid transporter B(0) OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=2;tr|M0QXM4|M0QXM4_HUMAN Amino acid transporter OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=1;tr|M0QX44|M0QX44_HUMAN Amino acid transporter (Fragment) OS=Homo ,2,2,6.1,541
TIMM44,0.2695303426,0.562667317526989,0,O43615;M0QXU7;M0R124;Q68DI1;E5RGL3;F5H435;A6NNZ3;E5RHW2;M0QZ81;E5RHS2;M0R301;E5RHZ9;X6R413;Q9H707;E5RIA3;E5RI89;M0R143;C9J7N9;M0R2W2;E5RJT6;Q9BSF4;Q3SY52;Q96HQ0;M0QYP0,O43615;M0QXU7;M0R124,4;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,4;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,3;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,Mitochondrial import inner membrane translocase subunit TIM44,TIMM44,sp|O43615|TIM44_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens OX=9606 GN=TIMM44 PE=1 SV=2;tr|M0QXU7|M0QXU7_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 (Fragment) OS=Homo sapiens OX=9606 GN=TIMM4,4,3,10.8,452
SH3GL1,1.2705986376,0.0285052036179356,1,Q99961;M0QYE0;M0R0I3;Q99962;M0R2K6,Q99961;M0QYE0;M0R0I3,4;4;4;1;1,4;4;4;1;1,4;4;4;1;1,Endophilin-A2,SH3GL1,sp|Q99961|SH3G1_HUMAN Endophilin-A2 OS=Homo sapiens OX=9606 GN=SH3GL1 PE=1 SV=1;tr|M0QYE0|M0QYE0_HUMAN Endophilin-A2 (Fragment) OS=Homo sapiens OX=9606 GN=SH3GL1 PE=1 SV=8;tr|M0R0I3|M0R0I3_HUMAN Endophilin-A2 (Fragment) OS=Homo sapiens OX=9606 GN=SH3GL1 PE,4,4,11.7,368
RPS5,0.0734499381,0.781157568710544,0,P46782;M0R0F0;M0R0R2;M0QZN2,P46782;M0R0F0;M0R0R2;M0QZN2,13;13;13;10,13;13;13;10,13;13;13;10,"40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed",RPS5,sp|P46782|RS5_HUMAN 40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4;tr|M0R0F0|M0R0F0_HUMAN 40S ribosomal protein S5 (Fragment) OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1;tr|M0R0R2|M0R0R2_HUMAN 40S ribosomal protein S5 OS=Homo sapiens OX=9,13,13,45.6,204
NAPA,2.1508260211,0.0918390715043485,0,P54920;M0R0Y2;M0R2M1;Q9H115;M0QZM9;M0QZN5;M0R031;M0R213;M0R027;M0R058;A0A087WZQ7,P54920;M0R0Y2;M0R2M1,4;4;3;1;1;1;1;1;1;1;1,4;4;3;1;1;1;1;1;1;1;1,4;4;3;1;1;1;1;1;1;1;1,Alpha-soluble NSF attachment protein,NAPA,sp|P54920|SNAA_HUMAN Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=3;tr|M0R0Y2|M0R0Y2_HUMAN Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1;tr|M0R2M1|M0R2M1_HUMAN Alpha-soluble NSF attachment pr,4,4,19.7,295
RPL18A,0.0188561842,0.93996888623259,0,Q02543;M0R117;M0R1A7;M0R3D6;M0R0P7,Q02543;M0R117;M0R1A7;M0R3D6;M0R0P7,19;19;18;17;14,19;19;18;17;14,19;19;18;17;14,60S ribosomal protein L18a,RPL18A,sp|Q02543|RL18A_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2;tr|M0R117|M0R117_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=1;tr|M0R1A7|M0R1A7_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=,19,19,65.3,176
TECR,-1.0466298491,0.00777195702460932,1,Q9NZ01;M0R3C3;M0R2N5,Q9NZ01;M0R3C3;M0R2N5,4;4;2,4;4;2,4;4;2,Very-long-chain enoyl-CoA reductase,TECR,sp|Q9NZ01|TECR_HUMAN Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1;tr|M0R3C3|M0R3C3_HUMAN Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1;tr|M0R2N5|M0R2N5_HUMAN Very-long-chain enoyl-CoA reducta,4,4,13,308
AGPS,1.3411680635,0.00340684397060498,1,O00116;A0A1B0GWA2;A0A2R8YEL0;B8ZZ81,O00116;A0A1B0GWA2;A0A2R8YEL0,7;5;5;2,7;5;5;2,7;5;5;2,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",AGPS,"sp|O00116|ADAS_HUMAN Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1;tr|A0A1B0GWA2|A0A1B0GWA2_HUMAN Alkylglycerone-phosphate synthase (Fragment) OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1;tr|A0A2R8YEL0|A0A2R8YE",7,7,15.5,658
ACOT7,1.1249132585,0.00443367189955543,1,O00154;K7EKP8,O00154;K7EKP8,8;6,8;6,8;6,Cytosolic acyl coenzyme A thioester hydrolase,ACOT7,sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3;tr|K7EKP8|K7EKP8_HUMAN Cytosolic acyl coenzyme A thioester hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=8,8,8,26.1,380
AIP,0.7081862239,0.0584476947886329,0,O00170;E9PMH2,O00170,3;1,3;1,3;1,AH receptor-interacting protein,AIP,sp|O00170|AIP_HUMAN AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=2,3,3,15.2,330
PSMD11,-0.8764815452,0.0555511227169968,0,O00231;J3QRY4;J3KSW3,O00231,12;5;1,12;5;1,12;5;1,26S proteasome non-ATPase regulatory subunit 11,PSMD11,sp|O00231|PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3,12,12,36,422
PSMD12,4.3816869667,0.0278007443040092,1,O00232;J3KTJ5;J3KSK1,O00232,6;1;1,6;1;1,6;1;1,26S proteasome non-ATPase regulatory subunit 12,PSMD12,sp|O00232|PSD12_HUMAN 26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3,6,6,17.3,456
PGRMC1,0.1673627515,0.544033662465729,0,O00264,O00264,13,13,13,Membrane-associated progesterone receptor component 1,PGRMC1,sp|O00264|PGRC1_HUMAN Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3,13,13,39.5,195
CLIC1,-0.5048449244,0.0714988563156273,0,O00299,O00299,23,23,23,Chloride intracellular channel protein 1,CLIC1,sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4,23,23,78.4,241
EIF3F,0.2998740694,0.257458111385226,0,O00303;H0YDT6;E9PQV8;A0A1W2PP79,O00303,12;3;2;2,12;3;2;2,12;3;2;2,Eukaryotic translation initiation factor 3 subunit F,EIF3F,sp|O00303|EIF3F_HUMAN Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1,12,12,46.8,357
IPO5,0.9024548953,0.0424186223729325,0,O00410;H0Y8C6;E7ETV3;H0Y3V4;E7EQT5;E7EV12;E7EWK4;E7EX05;E7ESZ1;E7ETV8;C9JZD8;C9JQT6;C9J875;C9JZ53;C9JXE0;F8WF30;C9J583,O00410;H0Y8C6,17;16;4;3;3;3;2;2;2;2;2;2;2;1;1;1;1,17;16;4;3;3;3;2;2;2;2;2;2;2;1;1;1;1,16;15;4;3;3;3;2;2;2;2;2;2;2;1;1;1;1,Importin-5,IPO5,sp|O00410|IPO5_HUMAN Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4;tr|H0Y8C6|H0Y8C6_HUMAN Importin-5 (Fragment) OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=1,17,16,25.3,1097
SAP18,0.3526205336,0.366623404577428,0,O00422;U3KQ12;U3KPY7,O00422;U3KQ12;U3KPY7,1;1;1,1;1;1,1;1;1,Histone deacetylase complex subunit SAP18,SAP18,sp|O00422|SAP18_HUMAN Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1;tr|U3KQ12|U3KQ12_HUMAN Histone deacetylase complex subunit SAP18 (Fragment) OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1;tr|U3KPY7|U3KPY7_HUMAN Histone,1,1,4.6,153
DNM1L,-0.3306679136,0.388648607584155,0,O00429;F8VZ52;F8VR28;F8VYL3;B4DPZ9;F8W1W3;B4DDQ3;H0YHY4;F8VUJ9;H0YI79,O00429,19;7;4;4;4;4;4;3;3;1,19;7;4;4;4;4;4;3;3;1,19;7;4;4;4;4;4;3;3;1,Dynamin-1-like protein,DNM1L,sp|O00429|DNM1L_HUMAN Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2,19,19,26.2,736
PSMD14,0.0873007954,0.719824590957976,0,O00487,O00487,4,4,4,26S proteasome non-ATPase regulatory subunit 14,PSMD14,sp|O00487|PSDE_HUMAN 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,4,4,19.4,310
PODXL,0.1340745808,0.73290932739057,0,O00592,O00592,4,4,4,Podocalyxin,PODXL,sp|O00592|PODXL_HUMAN Podocalyxin OS=Homo sapiens OX=9606 GN=PODXL PE=1 SV=2,4,4,7.2,558
PPP6C,1.3606317828,0.269002963688021,0,O00743,O00743,3,3,3,"Serine/threonine-protein phosphatase 6 catalytic subunit;Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed",PPP6C,sp|O00743|PPP6_HUMAN Serine/threonine-protein phosphatase 6 catalytic subunit OS=Homo sapiens OX=9606 GN=PPP6C PE=1 SV=1,3,3,12.5,305
PDXK,-0.3224923503,0.293217185372167,0,O00764;F2Z2Y4;A8MV33,O00764;F2Z2Y4,9;7;2,9;7;2,9;7;2,Pyridoxal kinase,PDXK,sp|O00764|PDXK_HUMAN Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1;tr|F2Z2Y4|F2Z2Y4_HUMAN Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1,9,9,52.6,312
PDCD5,-0.4264179069,0.301780587257724,0,O14737;K7EQA1;K7ESJ4;Q3HM38;X6R2P6,O14737;K7EQA1,5;4;2;1;1,5;4;2;1;1,5;4;2;1;1,Programmed cell death protein 5,PDCD5,sp|O14737|PDCD5_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=3;tr|K7EQA1|K7EQA1_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=1,5,5,45.6,125
PRMT5,2.0328216187,0.000847405280008819,1,O14744;G3V580;G3V2L6;G3V5L5;C9JSX3;G3V2X6;H0YJX6;G3V507;G3V2F5;H0YJ77;H0YJD3;H7BZ44,O14744;G3V580;G3V2L6,10;6;6;4;4;3;3;1;1;1;1;1,10;6;6;4;4;3;3;1;1;1;1;1,10;6;6;4;4;3;3;1;1;1;1;1,"Protein arginine N-methyltransferase 5;Protein arginine N-methyltransferase 5, N-terminally processed",PRMT5,sp|O14744|ANM5_HUMAN Protein arginine N-methyltransferase 5 OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=4;tr|G3V580|G3V580_HUMAN Protein arginine N-methyltransferase 5 (Fragment) OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=1;tr|G3V2L6|G3V2L6_HUMAN Protein argini,10,10,15.1,637
SLC9A3R1,0.3904877537,0.587943604404052,0,O14745;J3QRP6;J3QRA3,O14745;J3QRP6,5;4;1,5;4;1,5;4;1,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,SLC9A3R1,sp|O14745|NHRF1_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4;tr|J3QRP6|J3QRP6_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (Fragment) OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=1,5,5,19,358
TCERG1,0.2196723821,0.674590626860027,0,O14776;G3V220,O14776;G3V220,10;8,10;8,10;8,Transcription elongation regulator 1,TCERG1,sp|O14776|TCRG1_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2;tr|G3V220|G3V220_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=1,10,10,10.7,1098
PSMA7,0.6241790373,0.0537768940393225,0,O14818;H0Y586;Q8TAA3;A0A087WYS6;F5GY34,O14818,20;9;6;4;2,20;9;6;4;2,20;9;6;4;2,Proteasome subunit alpha type-7,PSMA7,sp|O14818|PSA7_HUMAN Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1,20,20,68.1,248
SCAMP3,2.4274329887,0.000898672146257041,1,O14828,O14828,4,4,4,Secretory carrier-associated membrane protein 3,SCAMP3,sp|O14828|SCAM3_HUMAN Secretory carrier-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=SCAMP3 PE=1 SV=3,4,4,13.5,347
HAT1,-0.3916923992,0.234925234716517,0,O14929;F8WEW1;F8W9G7,O14929,7;1;1,7;1;1,7;1;1,Histone acetyltransferase type B catalytic subunit,HAT1,sp|O14929|HAT1_HUMAN Histone acetyltransferase type B catalytic subunit OS=Homo sapiens OX=9606 GN=HAT1 PE=1 SV=1,7,7,18.1,419
UQCRQ,1.0730991516,0.0366237021669793,1,O14949,O14949,1,1,1,Cytochrome b-c1 complex subunit 8,UQCRQ,sp|O14949|QCR8_HUMAN Cytochrome b-c1 complex subunit 8 OS=Homo sapiens OX=9606 GN=UQCRQ PE=1 SV=4,1,1,15.9,82
XPO1,1.0229912765,0.0168450926680648,1,O14980;C9JKM9;C9J673;C9IZS4;C9JQ02;C9JV99;C9JF49;C9IYM2;H7BZC5;F8WF71,O14980,16;4;3;2;2;2;1;1;1;1,16;4;3;2;2;2;1;1;1;1,16;4;3;2;2;2;1;1;1;1,Exportin-1,XPO1,sp|O14980|XPO1_HUMAN Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,16,16,19,1071
PFAS,1.6505186347,0.0177818720837654,1,O15067;H0YGH1;J3KTQ5;J3QSG0;J3QSH6,O15067,12;3;1;1;1,12;3;1;1;1,12;3;1;1;1,Phosphoribosylformylglycinamidine synthase,PFAS,sp|O15067|PUR4_HUMAN Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4,12,12,11.4,1338
ARPC1B,0.2633046908,0.266424740843944,0,O15143;C9JEY1;C9K057;F8VXW2;C9JBJ7;C9JTT6;C9JM51;F8WEB3,O15143;C9JEY1;C9K057;F8VXW2;C9JBJ7,10;8;8;6;5;4;2;2,10;8;8;6;5;4;2;2,4;2;2;2;2;2;2;2,Actin-related protein 2/3 complex subunit 1B,ARPC1B,sp|O15143|ARC1B_HUMAN Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3;tr|C9JEY1|C9JEY1_HUMAN Actin-related protein 2/3 complex subunit 1B (Fragment) OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=2;tr|C9K057|C9K057_HUMAN,10,4,35.8,372
ARPC3,-0.3479249235,0.254665875610237,0,O15145;C9JZD1;F8VR50,O15145;C9JZD1,5;3;2,5;3;2,5;3;2,Actin-related protein 2/3 complex subunit 3,ARPC3,sp|O15145|ARPC3_HUMAN Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=3;tr|C9JZD1|C9JZD1_HUMAN Actin-related protein 2/3 complex subunit 3 (Fragment) OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=1,5,5,29.8,178
PGRMC2,1.4347631556,0.00213683742411511,1,O15173,O15173,2,2,2,Membrane-associated progesterone receptor component 2,PGRMC2,sp|O15173|PGRC2_HUMAN Membrane-associated progesterone receptor component 2 OS=Homo sapiens OX=9606 GN=PGRMC2 PE=1 SV=1,2,2,9.9,223
SURF4,0.0601090548,0.876037687637866,0,O15260;Q5T8U5;B7Z1G8,O15260;Q5T8U5;B7Z1G8,2;2;1,2;2;1,2;2;1,Surfeit locus protein 4,SURF4,"sp|O15260|SURF4_HUMAN Surfeit locus protein 4 OS=Homo sapiens OX=9606 GN=SURF4 PE=1 SV=3;tr|Q5T8U5|Q5T8U5_HUMAN Surfeit 4 OS=Homo sapiens OX=9606 GN=SURF4 PE=1 SV=1;tr|B7Z1G8|B7Z1G8_HUMAN Surfeit 4, isoform CRA_b OS=Homo sapiens OX=9606 GN=SURF4 PE=1 SV=1",2,2,10.4,269
PPM1G,0.4209712514,0.13643496645402,0,O15355,O15355,11,11,11,Protein phosphatase 1G,PPM1G,sp|O15355|PPM1G_HUMAN Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1,11,11,25.8,546
EIF3D,0.7160413398,0.0298603241136575,0,O15371;B0QYA5;B0QYA4;B0QYA6;B0QYA8,O15371;B0QYA5,15;8;4;4;3,15;8;4;4;3,15;8;4;4;3,Eukaryotic translation initiation factor 3 subunit D,EIF3D,sp|O15371|EIF3D_HUMAN Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=1;tr|B0QYA5|B0QYA5_HUMAN Eukaryotic translation initiation factor 3 subunit D (Fragment) OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=1,15,15,37.4,548
MAGEB2,-0.2154831438,0.610733272143359,0,O15479;O15481;Q96LZ2;P43366;Q9UBF1,O15479,5;1;1;1;1,5;1;1;1;1,5;1;1;1;1,Melanoma-associated antigen B2,MAGEB2,sp|O15479|MAGB2_HUMAN Melanoma-associated antigen B2 OS=Homo sapiens OX=9606 GN=MAGEB2 PE=1 SV=3,5,5,21,319
YKT6,-0.51097927,0.238718630064051,0,O15498,O15498,2,2,2,Synaptobrevin homolog YKT6,YKT6,sp|O15498|YKT6_HUMAN Synaptobrevin homolog YKT6 OS=Homo sapiens OX=9606 GN=YKT6 PE=1 SV=1,2,2,11.6,198
ARPC5,0.5575808538,0.0858094369292738,0,O15511,O15511,1,1,1,Actin-related protein 2/3 complex subunit 5,ARPC5,sp|O15511|ARPC5_HUMAN Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3,1,1,7.9,151
DHX15,1.5752240197,0.00105036097554474,1,O43143;Q14562;O60231;A0A140T947;F5H658,O43143,16;1;1;1;1,16;1;1;1;1,16;1;1;1;1,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,DHX15,sp|O43143|DHX15_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens OX=9606 GN=DHX15 PE=1 SV=2,16,16,21.5,795
PSMD3,2.4878105812,0.0378399602419343,1,O43242;H0YGV8,O43242,13;1,13;1,13;1,26S proteasome non-ATPase regulatory subunit 3,PSMD3,sp|O43242|PSMD3_HUMAN 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PSMD3 PE=1 SV=2,13,13,30,534
SART1,-1.2666657194,0.0295298271476438,1,O43290,O43290,4,4,4,U4/U6.U5 tri-snRNP-associated protein 1,SART1,sp|O43290|SNUT1_HUMAN U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1,4,4,6.4,800
HNRNPR,-0.1972854046,0.530472338037184,0,O43390;B4DT28;A0A286YEZ8,O43390;B4DT28,23;17;1,23;17;1,14;12;1,Heterogeneous nuclear ribonucleoprotein R,HNRNPR,sp|O43390|HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1;tr|B4DT28|B4DT28_HUMAN Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1,23,14,34.8,633
TPD52L2,1.0754004963,0.0978617506630933,0,O43399;A0A087WYR3;A0A087WZ51,O43399;A0A087WYR3;A0A087WZ51,5;4;3,5;4;3,5;4;3,Tumor protein D54,TPD52L2,sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2;tr|A0A087WYR3|A0A087WYR3_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=1;tr|A0A087WZ51|A0A087WZ51_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=T,5,5,34.5,206
PPIH,0.6992705913,0.0423597222960407,0,O43447;C9JQD4;H0YEL5;A6NM32,O43447;C9JQD4;H0YEL5,5;4;3;1,5;4;3;1,5;4;3;1,Peptidyl-prolyl cis-trans isomerase H;Peptidyl-prolyl cis-trans isomerase,PPIH,sp|O43447|PPIH_HUMAN Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens OX=9606 GN=PPIH PE=1 SV=1;tr|C9JQD4|C9JQD4_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PPIH PE=1 SV=1;tr|H0YEL5|H0YEL5_HUMAN Peptidyl-prolyl cis-,5,5,47.5,177
