Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF7-N1,Intensity DCAF7-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
P49711;A0A2R8YFL0;A0A2R8Y595,P49711;A0A2R8YFL0;A0A2R8Y595,3;3;2,3;3;2,3;3;2,Transcriptional repressor CTCF,CTCF,sp|P49711|CTCF_HUMAN Transcriptional repressor CTCF OS=Homo sapiens OX=9606 GN=CTCF PE=1 SV=1;tr|A0A2R8YFL0|A0A2R8YFL0_HUMAN Transcriptional repressor CTCF OS=Homo sapiens OX=9606 GN=CTCF PE=1 SV=1;tr|A0A2R8Y595|A0A2R8Y595_HUMAN Transcriptional repressor C,3,3,8.5,3.80122640843825,3.8851689207087,24.1144991778352,24.1909163909505
Q9Y5B0;A0A0J9YWB6;A0A0J9YWJ4;K7EJD2;A0A0A0MR03,Q9Y5B0;A0A0J9YWB6;A0A0J9YWJ4;K7EJD2;A0A0A0MR03,7;6;5;5;5,7;6;5;5;5,7;6;5;5;5,RNA polymerase II subunit A C-terminal domain phosphatase,CTDP1,sp|Q9Y5B0|CTDP1_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase OS=Homo sapiens OX=9606 GN=CTDP1 PE=1 SV=3;tr|A0A0J9YWB6|A0A0J9YWB6_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=CTDP1,7,7,10.2,3.80122640843825,3.8851689207087,26.1117562218315,26.5091786670238
O43310,O43310,4,4,4,CBP80/20-dependent translation initiation factor,CTIF,sp|O43310|CTIF_HUMAN CBP80/20-dependent translation initiation factor OS=Homo sapiens OX=9606 GN=CTIF PE=1 SV=1,4,4,8.9,3.80122640843825,3.8851689207087,24.4458802299775,25.3319357152391
P35221;G3XAM7;E5RJP7;E5RGD2,P35221;G3XAM7,6;6;1;1,6;6;1;1,4;4;1;1,Catenin alpha-1,CTNNA1,"sp|P35221|CTNA1_HUMAN Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1;tr|G3XAM7|G3XAM7_HUMAN Catenin (Cadherin-associated protein), alpha 1, 102kDa, isoform CRA_a OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",6,4,7.4,21.7781261400014,21.9947608500659,26.4513148873452,25.3794122136863
Q8WYA6;A0A087WUB9,Q8WYA6;A0A087WUB9,5;5,5;5,5;5,Beta-catenin-like protein 1,CTNNBL1,sp|Q8WYA6|CTBL1_HUMAN Beta-catenin-like protein 1 OS=Homo sapiens OX=9606 GN=CTNNBL1 PE=1 SV=1;tr|A0A087WUB9|A0A087WUB9_HUMAN Beta-catenin-like protein 1 OS=Homo sapiens OX=9606 GN=CTNNBL1 PE=1 SV=1,5,5,8.7,3.80122640843825,3.8851689207087,25.4290532006434,25.1324965918035
O60716;C9JZR2;A0A669KB05;A0A669KB62;H0YC95;E9PKL1,O60716;C9JZR2;A0A669KB05;A0A669KB62,19;19;17;16;3;3,19;19;17;16;3;3,19;19;17;16;3;3,Catenin delta-1,CTNND1,sp|O60716|CTND1_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1;tr|C9JZR2|C9JZR2_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=2;tr|A0A669KB05|A0A669KB05_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=4 SV=1;,19,19,31.1,3.80122640843825,3.8851689207087,28.340110611621,27.9981421655903
P17812;A0A3B3IRI2;B4E1E0;A0A3B3IRQ8;A0A3B3ITF6;A0A3B3ITB8;A0A3B3ISY3;A0A3B3ITH9;Q9NRF8,P17812;A0A3B3IRI2;B4E1E0;A0A3B3IRQ8;A0A3B3ITF6;A0A3B3ITB8,21;21;16;15;15;13;4;4;2,21;21;16;15;15;13;4;4;2,21;21;16;15;15;13;4;4;2,CTP synthase 1;CTP synthase,CTPS1,sp|P17812|PYRG1_HUMAN CTP synthase 1 OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=2;tr|A0A3B3IRI2|A0A3B3IRI2_HUMAN CTP synthase OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=1;tr|B4E1E0|B4E1E0_HUMAN CTP synthase OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=1;tr|A0A3B3I,21,21,52.1,23.2974010585072,25.336948334083,30.5270125539137,30.4294204062753
Q14247;H0YEV2;H0YCD9,Q14247,26;4;4,26;4;4,26;4;4,Src substrate cortactin,CTTN,sp|Q14247|SRC8_HUMAN Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2,26,26,44.2,26.9705972650947,27.7321449587507,33.337773574743,32.9104041328337
Q9P2B4;B1AMN7,Q9P2B4;B1AMN7,16;10,16;10,16;10,CTTNBP2 N-terminal-like protein,CTTNBP2NL,sp|Q9P2B4|CT2NL_HUMAN CTTNBP2 N-terminal-like protein OS=Homo sapiens OX=9606 GN=CTTNBP2NL PE=1 SV=2;tr|B1AMN7|B1AMN7_HUMAN CTTNBP2 N-terminal-like protein (Fragment) OS=Homo sapiens OX=9606 GN=CTTNBP2NL PE=1 SV=1,16,16,29.7,3.80122640843825,3.8851689207087,28.1723122082998,27.7250743409939
Q13948;A0A2R8YDI1;A0A2R8Y852;P39880;O14529,Q13948;A0A2R8YDI1;A0A2R8Y852;P39880;O14529,2;2;2;1;1,2;2;2;1;1,2;2;2;1;1,Protein CASP;Homeobox protein cut-like 1;Homeobox protein cut-like 2,CUX1;CUX2,sp|Q13948|CASP_HUMAN Protein CASP OS=Homo sapiens OX=9606 GN=CUX1 PE=1 SV=2;tr|A0A2R8YDI1|A0A2R8YDI1_HUMAN Homeobox protein cut-like OS=Homo sapiens OX=9606 GN=CUX1 PE=1 SV=1;tr|A0A2R8Y852|A0A2R8Y852_HUMAN Homeobox protein cut-like OS=Homo sapiens OX=9606,2,2,4.7,3.80122640843825,3.8851689207087,24.2064265703813,24.5001479672112
Q9P013,Q9P013,4,4,4,Spliceosome-associated protein CWC15 homolog,CWC15,sp|Q9P013|CWC15_HUMAN Spliceosome-associated protein CWC15 homolog OS=Homo sapiens OX=9606 GN=CWC15 PE=1 SV=2,4,4,24.5,3.80122640843825,3.8851689207087,27.8260832135973,27.9097069843941
Q6UX04;D6REK3,Q6UX04;D6REK3,5;5,5;5,5;5,Peptidyl-prolyl cis-trans isomerase CWC27 homolog,CWC27,sp|Q6UX04|CWC27_HUMAN Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1;tr|D6REK3|D6REK3_HUMAN Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1,5,5,15.0,21.5224819195801,22.0074168777775,26.0178003514839,25.3817240666834
Q69YN2;A0A286YF56;A0A0S2Z5Q6;A0A286YEP9,Q69YN2,6;2;1;1,6;2;1;1,6;2;1;1,CWF19-like protein 1,CWF19L1,sp|Q69YN2|C19L1_HUMAN CWF19-like protein 1 OS=Homo sapiens OX=9606 GN=CWF19L1 PE=1 SV=2,6,6,12.3,3.80122640843825,3.8851689207087,26.1447797413315,26.0204097986213
Q2TBE0;H0YE03;H7C3G7,Q2TBE0;H0YE03;H7C3G7,8;4;4,8;4;4,8;4;4,CWF19-like protein 2,CWF19L2,sp|Q2TBE0|C19L2_HUMAN CWF19-like protein 2 OS=Homo sapiens OX=9606 GN=CWF19L2 PE=1 SV=4;tr|H0YE03|H0YE03_HUMAN CWF19-like protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=CWF19L2 PE=1 SV=1;tr|H7C3G7|H7C3G7_HUMAN CWF19-like protein 2 (Fragment) OS=Homo sapie,8,8,12.9,3.80122640843825,3.8851689207087,26.3381222459248,25.937911480362
P78310,P78310,2,2,2,Coxsackievirus and adenovirus receptor,CXADR,sp|P78310|CXAR_HUMAN Coxsackievirus and adenovirus receptor OS=Homo sapiens OX=9606 GN=CXADR PE=1 SV=1,2,2,7.9,3.80122640843825,3.8851689207087,24.5744433927687,24.5517622930003
Q9H5V9,Q9H5V9,6,6,6,UPF0428 protein CXorf56,CXorf56,sp|Q9H5V9|CX056_HUMAN UPF0428 protein CXorf56 OS=Homo sapiens OX=9606 GN=CXorf56 PE=1 SV=1,6,6,29.7,22.0698915733807,21.665790435545,28.6484223188988,28.7219170660761
Q6NSI4;B1AQ74,Q6NSI4,4;1,4;1,4;1,Uncharacterized protein CXorf57,CXorf57,sp|Q6NSI4|RADX_HUMAN RPA-related protein RADX OS=Homo sapiens OX=9606 GN=RADX PE=1 SV=2,4,4,5.8,3.80122640843825,3.8851689207087,24.0872368585824,25.0709971339412
Q86X51,Q86X51,3,3,3,Uncharacterized protein CXorf67,CXorf67,sp|Q86X51|EZHIP_HUMAN EZH inhibitory protein OS=Homo sapiens OX=9606 GN=EZHIP PE=1 SV=1,3,3,6.6,3.80122640843825,3.8851689207087,24.8844612114772,22.1836208443557
Q7L576;A0A0G2JR96;A0A0G2JQT1;H0YL50;A0A0G2JQH3;A0A087WVZ5,Q7L576;A0A0G2JR96;A0A0G2JQT1,5;3;3;1;1;1,5;3;3;1;1;1,3;1;1;1;1;1,Cytoplasmic FMR1-interacting protein 1,CYFIP1,sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1;tr|A0A0G2JR96|A0A0G2JR96_HUMAN Cytoplasmic FMR1-interacting protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=4;tr|A0A0G2JQT1|A0A0G2JQT1_H,5,3,4.2,3.80122640843825,3.8851689207087,25.3948967554266,24.3376289790479
Q96F07;E7EVJ5;E7EW33;H7C229;A0A087WVE1;A0A087WTQ3;A0A087WWZ1,Q96F07;E7EVJ5;E7EW33;H7C229,4;4;3;3;1;1;1,2;2;2;2;0;0;0,2;2;2;2;0;0;0,Cytoplasmic FMR1-interacting protein 2,CYFIP2,sp|Q96F07|CYFP2_HUMAN Cytoplasmic FMR1-interacting protein 2 OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=2;tr|E7EVJ5|E7EVJ5_HUMAN Cytoplasmic FMR1-interacting protein OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=1;tr|E7EW33|E7EW33_HUMAN Cytoplasmic FMR1-interac,4,2,3.6,3.80122640843825,3.8851689207087,21.6644889514324,23.2702782144449
Q9NQC7;J3KRR7;H3BS09;J3QKR2;H3BTB8;H3BSW9,Q9NQC7;J3KRR7;H3BS09,10;9;6;1;1;1,10;9;6;1;1;1,10;9;6;1;1;1,Ubiquitin carboxyl-terminal hydrolase CYLD,CYLD,sp|Q9NQC7|CYLD_HUMAN Ubiquitin carboxyl-terminal hydrolase CYLD OS=Homo sapiens OX=9606 GN=CYLD PE=1 SV=1;tr|J3KRR7|J3KRR7_HUMAN Ubiquitin carboxyl-terminal hydrolase CYLD OS=Homo sapiens OX=9606 GN=CYLD PE=1 SV=1;tr|H3BS09|H3BS09_HUMAN Ubiquitin carboxyl-,10,10,13.7,3.80122640843825,3.8851689207087,27.1571134393275,27.505291486853
P98082;D6REB1;D6RIA5;D6RFF7,P98082,5;1;1;1,5;1;1;1,5;1;1;1,Disabled homolog 2,DAB2,sp|P98082|DAB2_HUMAN Disabled homolog 2 OS=Homo sapiens OX=9606 GN=DAB2 PE=1 SV=3,5,5,8.8,3.80122640843825,3.8851689207087,26.2104825888241,25.5436556255197
Q16643;D6R9W4;D6R9Q9;D6RFI1;D6RCR4,Q16643;D6R9W4,18;12;7;6;2,18;12;7;6;2,18;12;7;6;2,Drebrin,DBN1,sp|Q16643|DREB_HUMAN Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4;tr|D6R9W4|D6R9W4_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1,18,18,37.4,23.3849544496906,23.0120045249074,30.8522191638882,30.4341020596343
Q9UJU6;B4DDD6;H0Y5J4;F8WBG8;F8WC20;F8WBB2;F8WFE1,Q9UJU6;B4DDD6;H0Y5J4,11;8;7;5;1;1;1,11;8;7;5;1;1;1,11;8;7;5;1;1;1,Drebrin-like protein,DBNL,sp|Q9UJU6|DBNL_HUMAN Drebrin-like protein OS=Homo sapiens OX=9606 GN=DBNL PE=1 SV=1;tr|B4DDD6|B4DDD6_HUMAN Drebrin-like protein OS=Homo sapiens OX=9606 GN=DBNL PE=1 SV=1;tr|H0Y5J4|H0Y5J4_HUMAN Drebrin-like protein (Fragment) OS=Homo sapiens OX=9606 GN=DBNL,11,11,33.5,3.80122640843825,3.8851689207087,29.543755172202,29.4309760017921
P61962;A0A087WWI6,P61962;A0A087WWI6,19;12,19;12,19;12,DDB1- and CUL4-associated factor 7,DCAF7,sp|P61962|DCAF7_HUMAN DDB1- and CUL4-associated factor 7 OS=Homo sapiens OX=9606 GN=DCAF7 PE=1 SV=1;tr|A0A087WWI6|A0A087WWI6_HUMAN DDB1- and CUL4-associated factor 7 (Fragment) OS=Homo sapiens OX=9606 GN=DCAF7 PE=1 SV=6,19,19,60.8,34.0362492174216,34.8426796312509,4.49388046560681,4.39866973288861
P81605,P81605,3,3,3,Dermcidin;Survival-promoting peptide;DCD-1,DCD,sp|P81605|DCD_HUMAN Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2,3,3,25.5,26.5963358246806,25.3819220532404,4.49388046560681,4.39866973288861
Q9NPI6;A0A087WT55;A0A087WXD0;A0A087WVE6,Q9NPI6,19;9;6;6,19;9;6;6,19;9;6;6,mRNA-decapping enzyme 1A,DCP1A,sp|Q9NPI6|DCP1A_HUMAN mRNA-decapping enzyme 1A OS=Homo sapiens OX=9606 GN=DCP1A PE=1 SV=3,19,19,43.8,27.9126220404397,28.2063427249901,29.4285421503224,28.8267196900282
Q8IZD4;F5GZK9;F5H4R4;B4DVJ6,Q8IZD4;F5GZK9,17;11;5;5,17;11;5;5,17;11;5;5,mRNA-decapping enzyme 1B,DCP1B,sp|Q8IZD4|DCP1B_HUMAN mRNA-decapping enzyme 1B OS=Homo sapiens OX=9606 GN=DCP1B PE=1 SV=2;tr|F5GZK9|F5GZK9_HUMAN mRNA-decapping enzyme 1B OS=Homo sapiens OX=9606 GN=DCP1B PE=1 SV=1,17,17,38.6,27.9203100539956,28.7126331559515,28.6024372241615,28.4977748627897
Q14203;E7EX90;Q6AWB1;E7EWF7;C9J1B7;C9JZA4;C9JTE5;C9JJN7;C9JJD0;C9JKG6;E9PCY0,Q14203;E7EX90;Q6AWB1,22;22;13;6;1;1;1;1;1;1;1,22;22;13;6;1;1;1;1;1;1;1,22;22;13;6;1;1;1;1;1;1;1,Dynactin subunit 1,DCTN1;DKFZp686E0752,sp|Q14203|DCTN1_HUMAN Dynactin subunit 1 OS=Homo sapiens OX=9606 GN=DCTN1 PE=1 SV=3;tr|E7EX90|E7EX90_HUMAN Dynactin subunit 1 OS=Homo sapiens OX=9606 GN=DCTN1 PE=1 SV=1;tr|Q6AWB1|Q6AWB1_HUMAN Dynactin subunit 1 OS=Homo sapiens OX=9606 GN=DCTN1 PE=1 SV=1,22,22,24.5,3.80122640843825,3.8851689207087,28.7927485494166,28.187682883871
Q13561;F8W1I6;H0YI98;F8VW18;F8VRV7;H0YHL1;F8VX93;F8W0U6,Q13561;F8W1I6;H0YI98;F8VW18,9;7;6;6;3;2;2;1,9;7;6;6;3;2;2;1,9;7;6;6;3;2;2;1,Dynactin subunit 2,DCTN2,sp|Q13561|DCTN2_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4;tr|F8W1I6|F8W1I6_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=1;tr|H0YI98|H0YI98_HUMAN Dynactin subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=DCTN2 P,9,9,27.2,3.80122640843825,3.8851689207087,26.3826477715797,26.6030034865732
Q9UJW0;E5RGG1;H9KVE0;E5RI97;E5RK21,Q9UJW0,8;3;3;2;2,8;3;3;2;2,8;3;3;2;2,Dynactin subunit 4,DCTN4,sp|Q9UJW0|DCTN4_HUMAN Dynactin subunit 4 OS=Homo sapiens OX=9606 GN=DCTN4 PE=1 SV=1,8,8,24.3,3.80122640843825,3.8851689207087,27.4870013042223,26.9209346833502
Q8NEL9;A0A669KAW5;A0A669KB51;A0A087X0H7;A0A669KB64,Q8NEL9;A0A669KAW5;A0A669KB51;A0A087X0H7,10;7;7;7;1,10;7;7;7;1,10;7;7;7;1,Phospholipase DDHD1,DDHD1,sp|Q8NEL9|DDHD1_HUMAN Phospholipase DDHD1 OS=Homo sapiens OX=9606 GN=DDHD1 PE=1 SV=2;tr|A0A669KAW5|A0A669KAW5_HUMAN Phospholipase DDHD1 (Fragment) OS=Homo sapiens OX=9606 GN=DDHD1 PE=4 SV=1;tr|A0A669KB51|A0A669KB51_HUMAN Phospholipase DDHD1 (Fragment) OS=H,10,10,15.1,3.80122640843825,3.8851689207087,26.2102596180791,26.6957766994641
Q92499;A0A087X2G1;F1T0B3,Q92499;A0A087X2G1;F1T0B3,5;5;5,5;5;5,5;5;5,ATP-dependent RNA helicase DDX1,DDX1,sp|Q92499|DDX1_HUMAN ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=2;tr|A0A087X2G1|A0A087X2G1_HUMAN ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=1;tr|F1T0B3|F1T0B3_HUMAN ATP-dependent RNA helicase DDX1 O,5,5,10.7,3.80122640843825,3.8851689207087,26.547014294629,26.4925280276618
Q13206;E9PIF2;A0A3B3ISR7,Q13206;E9PIF2;A0A3B3ISR7,28;27;24,28;27;24,28;27;24,Probable ATP-dependent RNA helicase DDX10,DDX10,sp|Q13206|DDX10_HUMAN Probable ATP-dependent RNA helicase DDX10 OS=Homo sapiens OX=9606 GN=DDX10 PE=1 SV=2;tr|E9PIF2|E9PIF2_HUMAN RNA helicase OS=Homo sapiens OX=9606 GN=DDX10 PE=1 SV=1;tr|A0A3B3ISR7|A0A3B3ISR7_HUMAN RNA helicase OS=Homo sapiens OX=9606 GN,28,28,40.1,3.80122640843825,3.8851689207087,29.9769187037965,30.0427042395589
Q9NUU7;F6QDS0;I3L0H8;H3BQK0;Q9UMR2;I3L352;H3BN59;H3BTB3;H3BMQ5;H3BP50;J3QL17;E9PR46;H3BP36;H0YD26;H3BSL8;J3QRH0;Q9UHL0;A0A1B0GV69,Q9NUU7;F6QDS0;I3L0H8;H3BQK0;Q9UMR2;I3L352,8;7;7;6;6;5;3;3;2;1;1;1;1;1;1;1;1;1,8;7;7;6;6;5;3;3;2;1;1;1;1;1;1;1;1;1,8;7;7;6;6;5;3;3;2;1;1;1;1;1;1;1;1;1,ATP-dependent RNA helicase DDX19A;ATP-dependent RNA helicase DDX19B,DDX19A;DDX19B,"sp|Q9NUU7|DD19A_HUMAN ATP-dependent RNA helicase DDX19A OS=Homo sapiens OX=9606 GN=DDX19A PE=1 SV=1;tr|F6QDS0|F6QDS0_HUMAN HCG2043426, isoform CRA_b OS=Homo sapiens OX=9606 GN=hCG_2043426 PE=1 SV=1;tr|I3L0H8|I3L0H8_HUMAN ATP-dependent RNA helicase DDX19A O",8,8,25.3,3.80122640843825,3.8851689207087,26.9149042445712,26.3206534845212
Q9UHI6;E9PJ60,Q9UHI6,3;1,3;1,3;1,Probable ATP-dependent RNA helicase DDX20,DDX20,sp|Q9UHI6|DDX20_HUMAN Probable ATP-dependent RNA helicase DDX20 OS=Homo sapiens OX=9606 GN=DDX20 PE=1 SV=2,3,3,4.5,22.4693772383512,22.8053030372927,23.5376554100809,23.1269476671942
Q9NR30,Q9NR30,11,11,9,Nucleolar RNA helicase 2,DDX21,sp|Q9NR30|DDX21_HUMAN Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5,11,9,16.6,20.8681593991481,21.0690065145364,27.1799705754676,26.8815703184077
Q96GQ7;B7Z6D5;A0A087WYH5;A0A087X059,Q96GQ7;B7Z6D5,4;4;1;1,4;4;1;1,4;4;1;1,Probable ATP-dependent RNA helicase DDX27,DDX27,sp|Q96GQ7|DDX27_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2;tr|B7Z6D5|B7Z6D5_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=1,4,4,6.2,3.80122640843825,3.8851689207087,25.7194972406067,25.0086406226979
O00148;K7EQN7;K7EPJ3;A0A0D9SEM9;K7EN69;H0YCC6,O00148;K7EQN7,11;7;5;3;3;1,3;2;1;2;0;0,3;2;1;2;0;0,ATP-dependent RNA helicase DDX39A,DDX39A,sp|O00148|DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2;tr|K7EQN7|K7EQN7_HUMAN ATP-dependent RNA helicase DDX39A (Fragment) OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=1,11,3,28.8,3.80122640843825,3.8851689207087,25.0954295400379,24.5162906008322
Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;A0A0A0MT12;F6S4E6;A0A140T996;A0A140TA18;A0A140T9L4;F6UJC5;A0A140T973;A0A140T9K1;A0A140T9X9;F6R6M7;A0A0G2JJL7;F6QYI9;H0Y400;K7ENP6;F6SXL5;F6S2B7;K7EIL8;F6U6E2;K7EL56;A0A140T9N3;A0A0G2JHN7;A0A140T9K2,Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;A0A0A0MT12;F6S4E6;A0A140T996,11;10;9;8;8;7;7;7;6;5;5;5;5;5;5;4;4;4;4;2;2;2;2;2;2;2;2;2,11;10;9;8;8;7;7;7;6;5;5;5;5;5;5;4;4;4;4;2;2;2;2;2;2;2;2;2,3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;0;0;0;0;0;0;1;0;1,Spliceosome RNA helicase DDX39B,DDX39B,sp|Q13838|DX39B_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1;tr|Q5STU3|Q5STU3_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=2;tr|A0A0G2JJZ9|A0A0G2JJZ9_HUMAN Spliceosome RNA helicase DDX,11,3,28.7,23.0895985386628,23.0591523277754,28.1393638327732,27.8137224866112
O00571;A0A0D9SF53;A0A2R8Y4A4;A0A2R8YFS5;A0A0D9SG12;A0A2R8YF78;A0A0D9SFB3;A0A2R8Y5G6;A0A2R8Y7T2;A0A2R8Y645;A0A2U3TZJ9;A0A2R8YFR4;A0A2R8YCW1;A0A2R8YDT5;F6S8Q4;A0A2R8YDH3;O15523;A0A0J9YVQ7;A0A087WVZ1;C9J081;A0A2R8Y4D2;H0Y960;C9J8G5;A0A2R8Y650;A0A2R8YCU0;A0A087WX09;A0A2R8Y770,O00571;A0A0D9SF53;A0A2R8Y4A4;A0A2R8YFS5;A0A0D9SG12;A0A2R8YF78;A0A0D9SFB3;A0A2R8Y5G6;A0A2R8Y7T2;A0A2R8Y645;A0A2U3TZJ9;A0A2R8YFR4;A0A2R8YCW1;A0A2R8YDT5;F6S8Q4;A0A2R8YDH3;O15523,24;24;24;24;24;24;24;23;23;23;23;23;23;23;20;18;18;9;7;2;1;1;1;1;1;1;1,24;24;24;24;24;24;24;23;23;23;23;23;23;23;20;18;18;9;7;2;1;1;1;1;1;1;1,21;21;21;21;21;21;21;20;20;20;20;20;20;20;17;15;15;9;7;1;1;0;1;1;1;1;1,ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y,DDX3X;DDX3Y,sp|O00571|DDX3X_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3;tr|A0A0D9SF53|A0A0D9SF53_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=1;tr|A0A2R8Y4A4|A0A2R8Y4A4_HUMAN ATP-dependent RNA he,24,21,45.6,22.3488135057463,21.8374200503771,29.7439544808411,29.6807173070244
Q9UJV9;A0A499FJW5;H0YA06;H0Y8L8;D6RGI7,Q9UJV9,5;2;1;1;1,5;2;1;1;1,5;2;1;1;1,Probable ATP-dependent RNA helicase DDX41,DDX41,sp|Q9UJV9|DDX41_HUMAN Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens OX=9606 GN=DDX41 PE=1 SV=2,5,5,9.0,3.80122640843825,3.8851689207087,25.3896552317669,25.0401766581734
Q86XP3;A0A0A0MSJ0;J3QRI2;J3KTK9;J3KRE3,Q86XP3;A0A0A0MSJ0,31;27;3;3;1,31;27;3;3;1,31;27;3;3;1,ATP-dependent RNA helicase DDX42,DDX42,sp|Q86XP3|DDX42_HUMAN ATP-dependent RNA helicase DDX42 OS=Homo sapiens OX=9606 GN=DDX42 PE=1 SV=1;tr|A0A0A0MSJ0|A0A0A0MSJ0_HUMAN ATP-dependent RNA helicase DDX42 OS=Homo sapiens OX=9606 GN=DDX42 PE=1 SV=1,31,31,43.8,21.1733477496946,22.4956316538541,30.5384364066983,30.6655160014328
Q9NXZ2,Q9NXZ2,2,2,2,Probable ATP-dependent RNA helicase DDX43,DDX43,sp|Q9NXZ2|DDX43_HUMAN Probable ATP-dependent RNA helicase DDX43 OS=Homo sapiens OX=9606 GN=DDX43 PE=1 SV=2,2,2,3.5,3.80122640843825,3.8851689207087,24.2991475998431,22.85918062675
Q9Y6V7;M0R1S3;M0QZC0;M0R0K1,Q9Y6V7,11;2;2;2,11;2;2;2,11;2;2;2,Probable ATP-dependent RNA helicase DDX49,DDX49,sp|Q9Y6V7|DDX49_HUMAN Probable ATP-dependent RNA helicase DDX49 OS=Homo sapiens OX=9606 GN=DDX49 PE=1 SV=1,11,11,31.9,3.80122640843825,3.8851689207087,27.4936583193252,26.1797238587397
P17844;J3KTA4;J3QSF1;J3KRZ1;Q92841;A0A1X7SBZ2;A0A5H1ZRQ2;A0A1W2PQ51;J3QRQ7;J3KRX8;J3KTQ4;X6RLV5;J3QR02;A0A0U1RQJ0;J3QRN5,P17844;J3KTA4,22;22;9;9;7;7;7;7;6;3;3;2;2;1;1,21;21;8;8;6;6;6;6;6;3;3;2;2;1;1,21;21;8;8;6;6;6;6;6;3;3;2;2;1;1,Probable ATP-dependent RNA helicase DDX5,DDX5,sp|P17844|DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1;tr|J3KTA4|J3KTA4_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1,22,21,41.5,25.1772163429609,25.4033413147321,29.1356261205411,29.3374120583287
